"","Gene","Category"
"258","Kif1b","QSVZbyPSVZ"
"259","Pex5l","QSVZbyPSVZ"
"260","Dock10","QSVZbyPSVZ"
"261","Dalrd3","QSVZbyPSVZ"
"262","Fzd6","QSVZbyPSVZ"
"263","Gatm","QSVZbyPSVZ"
"264","Agt","QSVZbyPSVZ"
"265","Stx1b","QSVZbyPSVZ"
"266","Gnao1","QSVZbyPSVZ"
"267","Bcan","QSVZbyPSVZ"
"268","Sgcb","QSVZbyPSVZ"
"269","Nr1d1","QSVZbyPSVZ"
"270","Malat1","QSVZbyPSVZ"
"271","Nkx2-2","QSVZbyPSVZ"
"272","Ppil6","QSVZbyPSVZ"
"273","Hist1h1c","QSVZbyPSVZ"
"274","Itm2b","QSVZbyPSVZ"
"275","Trpm3","QSVZbyPSVZ"
"276","Gsn","QSVZbyPSVZ"
"277","Oaf","QSVZbyPSVZ"
"278","C530030P08Rik","QSVZbyPSVZ"
"279","Cldn11","QSVZbyPSVZ"
"280","Vwa1","QSVZbyPSVZ"
"281","Gpr146","QSVZbyPSVZ"
"282","Ppapdc2","QSVZbyPSVZ"
"283","Maob","QSVZbyPSVZ"
"284","Slc2a12","QSVZbyPSVZ"
"285","Fam214b","QSVZbyPSVZ"
"286","Id3","QSVZbyPSVZ"
"287","Id2","QSVZbyPSVZ"
"288","Cdh19","QSVZbyPSVZ"
"289","Slc22a4","QSVZbyPSVZ"
"290","Fmo1","QSVZbyPSVZ"
"291","3300002P13Rik","QSVZbyPSVZ"
"292","Acadvl","QSVZbyPSVZ"
"293","Lamp1","QSVZbyPSVZ"
"294","Abhd5","QSVZbyPSVZ"
"295","Steap3","QSVZbyPSVZ"
"296","Phlpp1","QSVZbyPSVZ"
"297","Pcdh7","QSVZbyPSVZ"
"298","Tspan9","QSVZbyPSVZ"
"299","Grid2","QSVZbyPSVZ"
"300","Pde8b","QSVZbyPSVZ"
"301","Acss1","QSVZbyPSVZ"
"302","Tubb4a","QSVZbyPSVZ"
"303","Socs5","QSVZbyPSVZ"
"304","Hnmt","QSVZbyPSVZ"
"305","Xpr1","QSVZbyPSVZ"
"306","Slc13a5","QSVZbyPSVZ"
"307","Ppp1r3c","QSVZbyPSVZ"
"308","Itih3","QSVZbyPSVZ"
"309","Gareml","QSVZbyPSVZ"
"310","Entpd2","QSVZbyPSVZ"
"311","Mfhas1","QSVZbyPSVZ"
"312","Igsf1","QSVZbyPSVZ"
"313","Pcp4","QSVZbyPSVZ"
"314","Spock1","QSVZbyPSVZ"
"315","Itgav","QSVZbyPSVZ"
"316","Arhgef4","QSVZbyPSVZ"
"317","Ldhb","QSVZbyPSVZ"
"318","Pcdh9","QSVZbyPSVZ"
"319","Rbfox1","QSVZbyPSVZ"
"320","9530019H20Rik","QSVZbyPSVZ"
"321","Osbpl1a","QSVZbyPSVZ"
"322","Adcyap1r1","QSVZbyPSVZ"
"323","Mlc1","QSVZbyPSVZ"
"324","Tmbim4","QSVZbyPSVZ"
"325","Padi2","QSVZbyPSVZ"
"326","LOC552874","QSVZbyPSVZ"
"327","2900052N01Rik","QSVZbyPSVZ"
"328","Sdhaf2","QSVZbyPSVZ"
"329","Cthrc1","QSVZbyPSVZ"
"330","Serpina3n","QSVZbyPSVZ"
"331","Tppp","QSVZbyPSVZ"
"332","Tmod2","QSVZbyPSVZ"
"333","Vamp8","QSVZbyPSVZ"
"334","Il17ra","QSVZbyPSVZ"
"335","Naga","QSVZbyPSVZ"
"336","Olfml1","QSVZbyPSVZ"
"337","Mt2","QSVZbyPSVZ"
"338","Marc2","QSVZbyPSVZ"
"339","Oplah","QSVZbyPSVZ"
"340","Cdh20","QSVZbyPSVZ"
"341","Znrf3","QSVZbyPSVZ"
"342","C1qtnf5","QSVZbyPSVZ"
"343","Nrp1","QSVZbyPSVZ"
"344","Gpr162","QSVZbyPSVZ"
"345","Bmpr1b","QSVZbyPSVZ"
"346","Cry2","QSVZbyPSVZ"
"347","Swap70","QSVZbyPSVZ"
"348","Bhlhe40","QSVZbyPSVZ"
"349","Gucy1a3","QSVZbyPSVZ"
"350","Atp6ap2","QSVZbyPSVZ"
"351","Abat","QSVZbyPSVZ"
"352","Skap2","QSVZbyPSVZ"
"353","Kank1","QSVZbyPSVZ"
"354","Prickle2","QSVZbyPSVZ"
"355","Fzd4","QSVZbyPSVZ"
"356","Fam228b","QSVZbyPSVZ"
"357","Nagpa","QSVZbyPSVZ"
"358","Gabarapl1","QSVZbyPSVZ"
"359","Mpp2","QSVZbyPSVZ"
"360","Csgalnact1","QSVZbyPSVZ"
"361","Fgf1","QSVZbyPSVZ"
"362","Kcnn3","QSVZbyPSVZ"
"363","P2rx4","QSVZbyPSVZ"
"364","Fam20c","QSVZbyPSVZ"
"365","Tbc1d10a","QSVZbyPSVZ"
"366","Tagln3","QSVZbyPSVZ"
"367","Scara3","QSVZbyPSVZ"
"368","Ndrg4","QSVZbyPSVZ"
"369","Plod1","QSVZbyPSVZ"
"370","Phkg1","QSVZbyPSVZ"
"371","Pigs","QSVZbyPSVZ"
"372","Scd2","QSVZbyPSVZ"
"373","Spag1","QSVZbyPSVZ"
"374","Gabbr1","QSVZbyPSVZ"
"375","Smox","QSVZbyPSVZ"
"376","Spock3","QSVZbyPSVZ"
"377","Icosl","QSVZbyPSVZ"
"378","4932422M17Rik","QSVZbyPSVZ"
"379","Slc1a4","QSVZbyPSVZ"
"380","Rora","QSVZbyPSVZ"
"381","Psd2","QSVZbyPSVZ"
"382","Phactr3","QSVZbyPSVZ"
"383","Ece1","QSVZbyPSVZ"
"384","Kirrel3","QSVZbyPSVZ"
"385","Pbxip1","QSVZbyPSVZ"
"386","Zmynd10","QSVZbyPSVZ"
"387","Zfp235","QSVZbyPSVZ"
"388","Ctso","QSVZbyPSVZ"
"389","Fut9","QSVZbyPSVZ"
"390","Pllp","QSVZbyPSVZ"
"391","Gpr88","QSVZbyPSVZ"
"392","Brinp3","QSVZbyPSVZ"
"393","Plcd1","QSVZbyPSVZ"
"394","Tgfb2","QSVZbyPSVZ"
"395","Rasa2","QSVZbyPSVZ"
"396","BB163080","QSVZbyPSVZ"
"397","4930562F07Rik","QSVZbyPSVZ"
"398","Als2cl","QSVZbyPSVZ"
"399","Sfxn5","QSVZbyPSVZ"
"400","Tmem176b","QSVZbyPSVZ"
"401","Glt8d1","QSVZbyPSVZ"
"402","Phyhipl","QSVZbyPSVZ"
"403","Aldh1a1","QSVZbyPSVZ"
"404","Folh1","QSVZbyPSVZ"
"405","9430041J12Rik","QSVZbyPSVZ"
"406","Slc24a3","QSVZbyPSVZ"
"407","Mgll","QSVZbyPSVZ"
"408","Tmem129","QSVZbyPSVZ"
"409","Gm11696","QSVZbyPSVZ"
"410","Arhgap24","QSVZbyPSVZ"
"411","Dnajb9","QSVZbyPSVZ"
"412","Laptm4b","QSVZbyPSVZ"
"413","Sesn1","QSVZbyPSVZ"
"414","Elovl7","QSVZbyPSVZ"
"415","Lama2","QSVZbyPSVZ"
"416","Shc3","QSVZbyPSVZ"
"417","Cideb","QSVZbyPSVZ"
"418","Gpr37","QSVZbyPSVZ"
"419","Sqrdl","QSVZbyPSVZ"
"420","Ttpa","QSVZbyPSVZ"
"421","Arsk","QSVZbyPSVZ"
"422","Sc5d","QSVZbyPSVZ"
"423","Zswim6","QSVZbyPSVZ"
"424","Itih5","QSVZbyPSVZ"
"425","Igsf21","QSVZbyPSVZ"
"426","Chpt1","QSVZbyPSVZ"
"427","Sorl1","QSVZbyPSVZ"
"428","Ssfa2","QSVZbyPSVZ"
"429","Gprc5b","QSVZbyPSVZ"
"430","Slc41a1","QSVZbyPSVZ"
"431","Hmgcs1","QSVZbyPSVZ"
"432","Npc1","QSVZbyPSVZ"
"433","Soat1","QSVZbyPSVZ"
"434","Tmem19","QSVZbyPSVZ"
"435","Micall1","QSVZbyPSVZ"
"436","Agtrap","QSVZbyPSVZ"
"437","Kcnd2","QSVZbyPSVZ"
"438","Hexa","QSVZbyPSVZ"
"439","Tapt1","QSVZbyPSVZ"
"440","Tmem135","QSVZbyPSVZ"
"441","Srxn1","QSVZbyPSVZ"
"442","Gria1","QSVZbyPSVZ"
"443","Src","QSVZbyPSVZ"
"444","Stoml1","QSVZbyPSVZ"
"445","Blcap","QSVZbyPSVZ"
"446","Elmod1","QSVZbyPSVZ"
"447","Hrsp12","QSVZbyPSVZ"
"448","Btbd17","QSVZbyPSVZ"
"449","Spsb1","QSVZbyPSVZ"
"450","Pdzd2","QSVZbyPSVZ"
"451","Pnpla7","QSVZbyPSVZ"
"452","Ednra","QSVZbyPSVZ"
"453","Igfbp7","QSVZbyPSVZ"
"454","S100pbp","QSVZbyPSVZ"
"455","Arhgap5","QSVZbyPSVZ"
"456","Ugt8a","QSVZbyPSVZ"
"457","Slc46a3","QSVZbyPSVZ"
"458","Ak1","QSVZbyPSVZ"
"459","Aass","QSVZbyPSVZ"
"460","Sptbn1","QSVZbyPSVZ"
"461","Gm266","QSVZbyPSVZ"
"462","Tubb2a","QSVZbyPSVZ"
"463","Ccdc80","QSVZbyPSVZ"
"464","Slitrk2","QSVZbyPSVZ"
"465","Pcdh11x","QSVZbyPSVZ"
"466","Slc22a17","QSVZbyPSVZ"
"467","Rnf103","QSVZbyPSVZ"
"468","BC023202","QSVZbyPSVZ"
"469","Psat1","QSVZbyPSVZ"
"470","Rgs4","QSVZbyPSVZ"
"471","Utp14b","QSVZbyPSVZ"
"472","1810010H24Rik","QSVZbyPSVZ"
"473","Ggt7","QSVZbyPSVZ"
"474","Grm7","QSVZbyPSVZ"
"475","Kcnj16","QSVZbyPSVZ"
"476","Fam19a5","QSVZbyPSVZ"
"477","Xpa","QSVZbyPSVZ"
"478","Fgfr2","QSVZbyPSVZ"
"479","Avl9","QSVZbyPSVZ"
"480","Erv3","QSVZbyPSVZ"
"481","Cmtm5","QSVZbyPSVZ"
"482","4732416N19Rik","QSVZbyPSVZ"
"483","Dlgap1","QSVZbyPSVZ"
"484","Acss2","QSVZbyPSVZ"
"485","Cds2","QSVZbyPSVZ"
"486","Bmp6","QSVZbyPSVZ"
"487","Os9","QSVZbyPSVZ"
"488","Cyp46a1","QSVZbyPSVZ"
"489","Plec","QSVZbyPSVZ"
"490","Rras","QSVZbyPSVZ"
"491","Stmn4","QSVZbyPSVZ"
"492","Hspb8","QSVZbyPSVZ"
"493","Shisa4","QSVZbyPSVZ"
"494","Dhcr7","QSVZbyPSVZ"
"495","Acer3","QSVZbyPSVZ"
"496","Rnd2","QSVZbyPSVZ"
"497","Pla2g12a","QSVZbyPSVZ"
"498","Per3","QSVZbyPSVZ"
"499","Nebl","QSVZbyPSVZ"
"500","Aspa","QSVZbyPSVZ"
"501","Abtb2","QSVZbyPSVZ"
"502","Hey1","QSVZbyPSVZ"
"503","Lhcgr","QSVZbyPSVZ"
"504","Grin3a","QSVZbyPSVZ"
"505","Cpe","QSVZbyPSVZ"
"506","Tecpr2","QSVZbyPSVZ"
"507","Spred1","QSVZbyPSVZ"
"508","Syt1","QSVZbyPSVZ"
"509","Itga6","QSVZbyPSVZ"
"510","Snx14","QSVZbyPSVZ"
"511","Hrh1","QSVZbyPSVZ"
"512","Mgst1","QSVZbyPSVZ"
"513","Nhsl1","QSVZbyPSVZ"
"514","Pdpn","QSVZbyPSVZ"
"515","Ston2","QSVZbyPSVZ"
"516","Fn3k","QSVZbyPSVZ"
"517","Rarres1","QSVZbyPSVZ"
"518","Rogdi","QSVZbyPSVZ"
"519","Rcan2","QSVZbyPSVZ"
"520","Mboat2","QSVZbyPSVZ"
"521","Ficd","QSVZbyPSVZ"
"522","Sybu","QSVZbyPSVZ"
"523","Sox9","QSVZbyPSVZ"
"524","Phlda1","QSVZbyPSVZ"
"525","Ak4","QSVZbyPSVZ"
"526","Kcnj10","QSVZbyPSVZ"
"527","Gm10374","QSVZbyPSVZ"
"528","Vimp","QSVZbyPSVZ"
"529","Efemp1","QSVZbyPSVZ"
"530","Hpca","QSVZbyPSVZ"
"531","Sult1a1","QSVZbyPSVZ"
"532","Derl1","QSVZbyPSVZ"
"533","Habp4","QSVZbyPSVZ"
"534","Ttll7","QSVZbyPSVZ"
"535","Dbp","QSVZbyPSVZ"
"536","6430573F11Rik","QSVZbyPSVZ"
"537","Glud1","QSVZbyPSVZ"
"538","Chn2","QSVZbyPSVZ"
"539","Spg20","QSVZbyPSVZ"
"540","Manea","QSVZbyPSVZ"
"541","Gal3st4","QSVZbyPSVZ"
"542","Prelp","QSVZbyPSVZ"
"543","Lgi4","QSVZbyPSVZ"
"544","Sdc2","QSVZbyPSVZ"
"545","Tmem170b","QSVZbyPSVZ"
"546","Nsmf","QSVZbyPSVZ"
"547","Syt11","QSVZbyPSVZ"
"548","Tmem229a","QSVZbyPSVZ"
"549","5830407P18Rik","QSVZbyPSVZ"
"550","Pigg","QSVZbyPSVZ"
"551","Sypl","QSVZbyPSVZ"
"552","5730433N10Rik","QSVZbyPSVZ"
"553","Suv420h1","QSVZbyPSVZ"
"554","Sox18","QSVZbyPSVZ"
"555","Cpeb2","QSVZbyPSVZ"
"556","Drp2","QSVZbyPSVZ"
"557","Tst","QSVZbyPSVZ"
"558","Lzts3","QSVZbyPSVZ"
"559","Zdhhc18","QSVZbyPSVZ"
"560","Ephx1","QSVZbyPSVZ"
"561","Fermt2","QSVZbyPSVZ"
"562","9630001P10Rik","QSVZbyPSVZ"
"563","Stat5a","QSVZbyPSVZ"
"564","B830032F12","QSVZbyPSVZ"
"565","Gria2","QSVZbyPSVZ"
"566","Vcam1","QSVZbyPSVZ"
"567","Ckmt1","QSVZbyPSVZ"
"568","Vwc2l","QSVZbyPSVZ"
"569","LOC102634450","QSVZbyPSVZ"
"570","Flt3l","QSVZbyPSVZ"
"571","Nipa1","QSVZbyPSVZ"
"572","Tor1aip1","QSVZbyPSVZ"
"573","Pcdh17","QSVZbyPSVZ"
"574","AI593442","QSVZbyPSVZ"
"575","2900046B09Rik","QSVZbyPSVZ"
"576","Scrn3","QSVZbyPSVZ"
"577","P2rx7","QSVZbyPSVZ"
"578","C4a","QSVZbyPSVZ"
"579","Kctd21","QSVZbyPSVZ"
"580","Atl2","QSVZbyPSVZ"
"581","Aldoc","QSVZbyPSVZ"
"582","Npy","QSVZbyPSVZ"
"583","Gm2115","QSVZbyPSVZ"
"584","Pmm1","QSVZbyPSVZ"
"585","Fa2h","QSVZbyPSVZ"
"586","Usp2","QSVZbyPSVZ"
"587","Nptn","QSVZbyPSVZ"
"588","Dkk3","QSVZbyPSVZ"
"589","D6Ertd90e","QSVZbyPSVZ"
"590","Man2b2","QSVZbyPSVZ"
"591","Ramp1","QSVZbyPSVZ"
"592","Ly6c1","QSVZbyPSVZ"
"593","Uqcc1","QSVZbyPSVZ"
"594","Ddhd2","QSVZbyPSVZ"
"595","Cd47","QSVZbyPSVZ"
"596","Aplp1","QSVZbyPSVZ"
"597","Tnfaip8","QSVZbyPSVZ"
"598","Fbxo8","QSVZbyPSVZ"
"599","Cyfip1","QSVZbyPSVZ"
"600","Fcgrt","QSVZbyPSVZ"
"601","Abcg4","QSVZbyPSVZ"
"602","Oxld1","QSVZbyPSVZ"
"603","Tm7sf2","QSVZbyPSVZ"
"604","Bai3","QSVZbyPSVZ"
"605","Pde2a","QSVZbyPSVZ"
"606","Phlda3","QSVZbyPSVZ"
"607","Astn1","QSVZbyPSVZ"
"608","C78692","QSVZbyPSVZ"
"609","Nupr1","QSVZbyPSVZ"
"610","Phyhip","QSVZbyPSVZ"
"611","Tpcn1","QSVZbyPSVZ"
"612","Zbtb4","QSVZbyPSVZ"
"613","Sst","QSVZbyPSVZ"
"614","Tfcp2l1","QSVZbyPSVZ"
"615","Clcn5","QSVZbyPSVZ"
"616","Ssr4","QSVZbyPSVZ"
"617","Cdh11","QSVZbyPSVZ"
"618","Sema4b","QSVZbyPSVZ"
"619","Sos2","QSVZbyPSVZ"
"620","Egfl6","QSVZbyPSVZ"
"621","Nlrx1","QSVZbyPSVZ"
"622","Ankrd29","QSVZbyPSVZ"
"623","Paqr8","QSVZbyPSVZ"
"624","D2Wsu81e","QSVZbyPSVZ"
"625","Dusp6","QSVZbyPSVZ"
"626","Tm9sf2","QSVZbyPSVZ"
"627","Tk2","QSVZbyPSVZ"
"628","Dapp1","QSVZbyPSVZ"
"629","Nfasc","QSVZbyPSVZ"
"630","Tusc3","QSVZbyPSVZ"
"631","Zfp651","QSVZbyPSVZ"
"632","Pfkm","QSVZbyPSVZ"
"633","Pde8a","QSVZbyPSVZ"
