"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","PrefrontalCortex","264/521",7.80973299542301e-27,6.56017571615533e-25,0,0,1.76772318258471,106.265665747423,"EPHB6;AHCYL1;ABAT;AQP4;GLS;SCAMP5;SOX2;FAM134B;HERC1;PIP4K2B;SOX9;GLUL;MEF2A;WSB1;TSPYL1;MBNL2;LIMCH1;PAQR3;PRKCA;ANK2;ACSL3;ANK3;MAPK8IP2;MAPK8IP3;SYTL2;DKK3;BCAN;PRKAR1B;CRYZL1;SIK3;SPARCL1;TLN2;OPTN;MACF1;TTYH2;TARSL2;STXBP1;PHYHIPL;CEND1;THY1;ABCB9;PIK3R1;ABR;NUAK1;FLRT2;CHST10;STK38L;ZBTB7A;RALGDS;GPM6B;TRPM3;SPTBN1;SPTBN2;BBS2;ABCA2;CDK19;DTNA;HOMER1;NR1D2;PTK2;TMCC1;CALM1;RGL1;TECPR2;ARF3;PTPRT;WDR47;GABRB1;DIRAS2;HIF3A;TMEM47;TRIM9;PPP3CA;DSTYK;PCLO;AKAP11;B3GALT2;TRIM3;IDS;DLGAP2;SPTAN1;ZCCHC24;ZER1;ZHX3;TSC22D1;SLC39A10;ELOVL7;SYN1;RGMA;CNKSR2;RAP2A;ARHGEF9;KIFC2;MMP17;RAPGEF2;ARHGEF4;MAPRE3;PLCB1;RAPGEF3;RABGAP1;HTT;ADCY2;GRAMD3;PHYHIP;APOLD1;SSFA2;PURA;NCDN;CTNNA2;EPS15;CAP2;ARNT2;SORBS1;PNMA2;BLCAP;HIPK2;GRIN1;RNF146;TJP1;YIPF6;PNPLA6;APBA2;RAB3GAP1;RAB3A;CTNND2;ATN1;FAM107A;FAIM2;CELSR2;NR3C2;RIMS2;RGS4;SLK;SESN1;PALM;ENPP2;SIRPA;NRCAM;SH3GL2;RGS7;SEMA6B;NKX6-2;LMO4;MAGI2;DNAJB14;ATP1B1;CLIP2;PREPL;SLC9A6;MAP7D1;FKBP8;WDFY3;TNIK;ARL8B;GRIA2;RAB5B;SHC3;ITPR1;SLC1A2;SPATA2;SLC1A3;DTX3;NDRG2;FBXO44;FBXO41;NPAS3;NCKIPSD;ATXN2;ATXN1;KLC2;PDZD2;FUT9;NACC2;SLC38A7;IP6K1;PRODH;RAP1GAP2;CBX7;CBX6;SYT1;KLHL26;MARCH6;CORO2B;DNAJC16;MT3;RALYL;DLG1;APPBP2;GNAQ;NF1;AAK1;PI4KA;PLXNB1;OSBPL1A;BCL2L2;FGFR1;MXD4;CNTNAP2;CNTNAP1;MCTP1;MEGF10;MAST3;COX4I1;NR2E1;PKD1;NRGN;SEPT7;MCF2L;RB1CC1;PSD3;NPTN;PDE4A;EDIL3;USP46;MKL2;ARHGEF12;COBL;OLIG1;DNM1;SLCO1C1;GAP43;LPHN1;DDAH1;SNPH;ATG4C;LPHN3;RGS17;PDXK;ROCK2;WBP2;DCTN1;CAMK2A;LRP4;ATP1A2;AGPAT1;ADD3;DNAJB2;ZNRF3;FAM168A;RPS6KC1;RGS20;PTK2B;WASF1;CAMK2G;ATP9A;SASH1;OPCML;NTRK2;PCDH9;LGI4;NTRK3;PCDH7;LGI3;NAP1L3;CABLES1;ATP2B1;P2RX7;MAPK10;SLC4A8;NFASC;FMNL2;FAM131B;HCN2;OTUD3",264
"2","Amygdala","154/345",1.47034891449374e-10,6.1754654408737e-09,0,0,1.5572189485233,35.2559838906657,"CYFIP2;NCKAP1;GUCY1B3;SH3GL3;UHRF1BP1L;TRIL;CTNND2;CPNE6;GDE1;AQP4;CELSR2;PALM;FAM19A5;TRIM23;UBE2E2;KCTD1;PRKCA;GPR37L1;MAPK8IP2;KCTD4;HPCAL4;DKK3;SIK3;PKP4;OPTN;TSPYL4;ASTN1;GRIA1;GPM6A;GRIA2;TTYH1;SLC1A4;PCDH19;KLC1;ACTR3B;RTN4;NPAS3;PGBD5;BTBD3;G3BP2;RPRD1A;NDP;RAB6A;GPM6B;ATP6V1C1;MAP2K5;PACSIN1;CDK17;ABCA2;PRNP;NDFIP1;DTNA;UBE2B;SYT1;GNAO1;GLUD1;GNAL;SYNJ1;CPE;CALM1;FGFR3;FGF12;WDR47;DOCK4;RNF11;RNF14;NCAN;DIRAS2;SLC7A11;NR2E1;SLC6A1;FAM115A;SEC61A2;GRM5;PCLO;JPH3;GRM7;B3GALT2;BAI2;RB1CC1;BAI3;PSD3;NPTN;IDS;NEFL;WDR7;FEZF2;USP46;METRN;MINK1;KCNAB1;OLIG1;MYRIP;SYNGR3;SYN2;MUT;SYN1;CNKSR2;TMEFF1;TMEFF2;TUBB2A;RCN2;KIFC2;TMEM35;TAX1BP1;CHST1;ARHGEF4;MAPRE3;ZMYND11;ATP6V0C;VAMP2;NLGN1;CAMK2D;STOML1;SLC24A3;PON2;CAMK2A;NRXN2;SRI;ATP2C1;MFF;HSPA13;AGPAT3;PPP2CB;FAM168A;PTPRZ1;CAMK2N1;CCDC85B;SPOCK3;CLPTM1;RGS20;MAPK1;WASF1;SLC25A22;CACNG3;MAP4K3;FKTN;CLASP2;NTRK2;PCDH9;NTRK3;NAP1L3;KLHL2;PDE4DIP;FBXL16;ATP2B1;BAIAP2;GRIN1;FAM179B;TMEM158;GLRB;SYT11;FAM131A;HCN2",154
"3","Spinalcord","56/105",9.24335967154592e-08,2.58814070803286e-06,0,0,1.86057328914472,30.1352875373105,"DDR1;AHCYL1;SLC44A1;TRIL;PLEKHB1;GPR62;PCSK6;HAPLN2;TMEM144;NRBP2;GJA1;EDNRB;FNTA;FNTB;BAALC;ARRDC4;ELOVL1;PAQR6;FBXO2;ELOVL7;RGMA;BACE1;MAG;DAAM2;FEZ1;PADI2;PKP4;ACSBG1;ARL8A;SIDT2;LPAR1;PBXIP1;ADCY8;KLK6;MOBP;NACC2;TBC1D12;GPM6B;NKX2-2;LHPP;CDK18;DTNA;MOG;LGI4;PDE4DIP;SNX24;PEX10;SYNJ2;S100B;GFAP;FA2H;SCCPDH;FMNL2;SCRG1;FGFR2;TJP2",56
"4","OccipitalLobe","21/35",0.000107918638306555,0.00226629140443765,0,0,2.09314495028781,19.1190642883588,"GRIA2;GUCY1B3;GABRA1;PRNP;MBNL2;SYT1;LANCL1;FAM115A;SYN2;SEC61A2;RGS4;PTPRD;DLG1;SYNJ1;VSNL1;ENPP2;NRCAM;EDIL3;FGFR3;FGF12;PAFAH1B1",21
"5","Hypothalamus","44/97",0.000337630088456292,0.00567218548606571,0,0,1.58244635416948,12.6493793639694,"SH3GL3;ZCCHC12;PHLDB1;MAOB;SLC44A1;TRIL;MUM1;LPAR1;ENDOD1;SLC1A4;CD99L2;NTS;TMEM144;UCHL1;INPP5F;PSD2;DNER;SPOCK3;ENPP2;LRIG1;SIAE;NTSR2;BCAS1;PAQR6;SNRPN;DTNA;GPR37;MOG;PLLP;GAD1;OMG;SEPT4;SYNGR3;PTK2;QDPR;DNM3;TTLL7;NFASC;SLC9A6;CRYZL1;ATG4C;B3GNT1;SCG2;ASPA",44
"6","pineal_night","232/674",0.000542751137605482,0.00759851592647674,0,0,1.2008151050118,9.02876024403274,"SLC46A3;AHCYL2;FAAH;SPON1;GLDC;FRMPD1;SLC4A2;ENO2;GBA2;FAM134B;RABGEF1;ZFYVE27;PLCE1;PIP4K2C;SIL1;SCAPER;WLS;HERC6;UNC13B;ACVR1;EPHA5;GABARAPL1;CXADR;COG6;COG5;SCAMP1;DOPEY1;BTD;AKAP9;RABL3;ASTN2;TSPYL5;LRPAP1;BEX1;MTMR9;SDSL;SLC5A3;ZBTB4;RHOT1;PRKAR2B;PCBP4;MYO6;ST3GAL5;TSPAN3;TRPM3;ATP6V1C1;ATP6V0A1;HACE1;CADM1;LRRN2;ZFR2;PDE2A;NR1D2;SLC6A8;GIPC1;C2CD2L;SLC44A3;PTPRN;LRRC4;FMN2;GRIK2;ARHGAP5;FAM115A;CX3CL1;LETM2;DSTYK;ZMYM2;PCLO;KIF1B;PLEKHN1;KIF1A;ELOVL4;IL15;MMD;ROM1;ELMOD1;VWA5A;SYP;KCNMA1;TMEM35;PITPNM2;TAX1BP1;CHST1;MAPRE3;CRELD1;VAMP2;PAFAH1B1;PHLPP1;SGMS1;PELI2;DERL1;ADCY2;PTN;GDPD5;HSPA13;ANKMY2;OS9;FAM172A;CHN2;TMEM68;SUSD4;PCGF1;STX3;TAF9B;TRAM1L1;ATP6V0E2;P4HTM;GPC6;GDF10;MPP2;SLC16A1;AGL;DAB2IP;TMCO1;SNX19;LYRM4;RAB3GAP2;RAB3GAP1;SCARB2;COL16A1;CLSTN2;PDCD6;PROS1;ROGDI;ERO1L;CDC14B;LAPTM4B;NPEPPS;FAM3A;TMEM38B;RGS9;RGS6;SLC30A9;RALGAPA1;SEMA6D;APLP2;TSC2;ATP1B2;TUBA4A;KCTD6;KCTD7;TOM1L2;ARMCX1;TMX4;PREPL;RALGAPB;TMX2;SCG5;SCG3;PARM1;BHLHB9;UQCRB;NTM;NPR2;COX17;CREM;ARHGAP18;ABHD6;CREBL2;SEZ6L2;TMEM25;IGSF21;CAMTA2;ZFHX2;WSCD1;DENND4A;ESRRG;INADL;TMEM231;TFCP2;SYNJ1;APPBP2;DLG4;FAM163A;SELK;AAK1;CNTN1;AMOTL2;GNB5;LMBR1L;CNTNAP2;MEGF10;CHD9;UFSP2;FUNDC1;PDE4A;ARHGEF11;USP46;HSDL2;SHROOM2;VEZF1;ABHD14A;DUSP26;ETV3;C1QL3;MUT;NPEPL1;LPHN1;RCN2;RRM2B;CDH10;NOS1AP;CRY2;ITGA8;ST6GALNAC5;NRXN1;DCTN4;ZBTB43;ASB13;ASAP2;HDAC8;FAM169A;TOB2;THBS4;TSPAN31;DNAJB2;DNAJB5;ERBB4;DNAJB4;FAM63B;PDE6D;SPOCK1;PDLIM7;PLCL1;PTPN13;CDC42BPA;TPD52L1;TTC19;CDO1;PFKM;TNRC6A;BCAR1",232
"7","OlfactoryBulb","38/83",0.000667936374622831,0.00801523649547397,0,0,1.59717887772965,11.6774820974453,"COL16A1;SPARC;LPL;FGF1;NDRG1;CLCN2;EHBP1;SSFA2;ERBB3;PALMD;SGCB;NRIP2;CASKIN2;PHACTR1;FSD2;DMD;APOD;FAM19A5;CTNNAL1;SPTBN1;PHLDA3;LHPP;RHBDF1;CADM3;MIA;LIMCH1;LGI4;SECISBP2L;VPS13B;PRKCA;S100B;SOX10;TSPAN15;INF2;PMP22;DOCK1;FREM1;CDH19",38
"8","Adipocyte","72/181",0.000814277086984758,0.00854990941333995,0,0,1.38772040903059,9.87114648004242,"SNED1;CSF1;ITGB5;DBI;LAMC1;OLFML2A;CHRDL1;GHR;NSDHL;ME1;AOX1;TK2;GLUL;FADS1;TIMP4;APPL2;PHLDA3;PDGFRB;ACSL1;COPZ2;ELOVL6;TMEM135;PALLD;LGALS12;ITGA7;WDFY3;PLIN2;MVD;FKBP9;MFGE8;GAS6;RHOQ;PCYOX1;ACSS2;RETSAT;ABHD4;LRP1;PCOLCE2;LAMA2;INSIG1;MGST1;LPAR1;ETFDH;LPL;HSD17B12;NID1;ACACB;FSTL1;FBLN5;PDGFD;DECR1;AOC3;NQO1;CRTAP;NMB;FZD4;SORT1;MCAM;CAV1;CYBRD1;G0S2;NR1H3;PRDX6;COL1A2;GPAM;FASN;LPCAT3;MGP;ITGBL1;LPIN1;RECK;FERMT2",72
"9","Thyroid","137/388",0.0024230557783467,0.0226151872645692,0,0,1.23179062796147,7.41873721621977,"ITSN2;PLVAP;TPMT;IRS1;WWC2;ZDHHC1;TXNDC15;FGFRL1;CYB5D2;CDC14B;NR3C2;IPW;RGS5;ISLR;SLK;AKT2;KDR;PLS3;BCAP29;PDE8B;CSGALNACT1;ACVR1;TLE2;ACTN2;SACM1L;FBXW9;DIO2;ZFYVE21;TSC2;TMEM80;PDIA4;BCR;RAB36;RAB34;NUPR1;EMID1;SDC2;SLC1A1;GLT8D1;GSTT1;LTBP3;SLC5A3;RAP1GAP;ZFP36L2;PRPSAP1;SEP15;TMEM123;PRDX5;TMEM125;DPP7;HLCS;TMEM128;TMEM129;IGFBP7;PPARGC1A;FZD1;CD164;DARS;RBPMS;CAV2;RHBDD1;PHKB;ERLIN2;MARCH7;GRIN2C;BMP7;GNPTG;PPFIBP2;MAN2B2;TRIP6;ID1;SSPN;ID4;ID3;ESAM;RGL3;CALR;ITM2B;MCFD2;FLT1;PPP1R13B;FHL1;BHLHE41;MRPL38;PTPRM;MAGT1;TSPAN12;PIK3C2A;LRRC2;DBP;ACADL;GATAD1;UBXN6;HIBCH;CTSB;GPX3;SSR3;ATP6AP2;ABHD14B;KCNAB1;JOSD2;PEX7;IMPACT;PEX3;IVD;PPAP2B;TMEM5;AKT1S1;TAX1BP1;GPRC5C;ALDH9A1;ASAH1;SLC20A2;TM2D2;PBXIP1;PRKX;RRBP1;ATP1A1;TOB2;NT5C2;WDR24;CLN5;SEPN1;LMAN2;HES1;AGA;MAP4K3;GSN;RYK;FAM189A2;WWP1;KCNJ16;SORBS3;SOD3;VEGFA;KLF9;NUCB1",137
"11","pineal_day","229/694",0.00624131679561639,0.0476609646210706,0,0,1.15112918735809,5.84378110001103,"SLC46A3;FAAH;SPON1;ARL6IP1;FRMPD1;ZDHHC5;DCAF8;SLC4A2;ENO2;GBA2;FAM134B;RABGEF1;ZFYVE27;PLCE1;SCAPER;WLS;HERC6;UNC13B;ACVR1;EPHA5;CXADR;COG6;SCAMP1;DOPEY1;BIN1;LACTB2;PSME4;AKAP9;RABL3;PADI2;ASTN2;BEX1;DCUN1D4;MTMR9;PLA2G6;SLC5A3;ZBTB4;APOO;RHOT1;PRKAR2B;TSPAN9;PCBP4;MYO6;ST3GAL5;TSPAN3;ATP6V0A1;HACE1;CADM1;LRRN2;IQSEC1;PDE2A;DDIT4L;RNF103;GIPC1;SPATS2L;SERPINI1;CDS2;PTPRN;FMN2;ARHGAP5;EPM2AIP1;UBL3;MAP1LC3A;ZMYM2;PCLO;AUH;KIF1B;PLEKHN1;KIF1A;SPTAN1;BBS4;ELOVL4;IL15;ELOVL2;ROM1;ELMOD1;VWA5A;SYP;KCNMA1;TMEM35;TAX1BP1;CRELD1;VAMP2;RAPGEF3;PHLPP1;PELI2;ADCY2;GDPD5;ANKMY2;PURA;OS9;FAM172A;CHN2;SUSD4;GPC5;CKB;STX3;ATP6V0E2;P4HTM;APBB3;GPC6;CBR4;GDF10;MPP2;SLC16A1;AGL;GSS;TMCO1;ERP44;RAB3GAP2;RAB3GAP1;GRINA;SCARB2;COL16A1;PDCD6;ROGDI;ERO1L;LAPTM4B;NPEPPS;SALL2;FAM3A;TMEM38B;MAP3K5;SLC30A9;RALGAPA1;SEMA6D;APLP2;LIG4;ATP1B2;TUBA4A;KCTD7;TOM1L2;PREPL;SCG5;SCG3;ABCG4;PARM1;BHLHB9;NTM;NPR2;COX17;CREM;ABHD6;CREBL2;SEZ6L2;DTX4;TMEM25;IGSF21;ZMAT1;MARK4;SOCS5;PDHA1;SMAD3;WSCD1;RHBDD2;ESRRG;MCC;INADL;UCKL1;TMEM231;TFCP2;SYNJ1;DLG4;REEP2;SELK;NF1;AAK1;CNTN1;AMOTL2;GNB5;FGF12;LMBR1L;ABCD4;CHD9;UFSP2;FUNDC1;LRRFIP2;ARHGEF11;HSDL2;SGIP1;SHROOM2;TBC1D9;VEZF1;ABHD14A;DUSP26;ETV3;C1QL3;LPHN1;RCN2;CDH10;PEX6;NOS1AP;ST6GALNAC5;NFAT5;DCTN4;ASB13;LENG8;HDAC8;FAM169A;TOB2;CXXC4;NR2C1;CLN6;THBS4;AP3M2;DNAJB2;FAM168A;SLITRK2;DNAJB5;ERBB4;DNAJB4;FAM63B;PDE6D;SPOCK1;WASF3;PDLIM7;CLASP2;B3GAT3;PLCL1;PTPN13;CDC42BPA;TPD52L1;TTC19;PPP2R2B;CDO1;PFKM;MDGA1;TNRC6A;BCAR1",229
