"","PSID","Gene","Module","kTotal","kWithin","kOut","kDiff"
"122","AC002069.1","AC002069.1","HuAgeGBsplit_03",13.6247197684258,2.83784348415734,10.7868762842684,-7.94903280011108
"123","AC002069.2","AC002069.2","HuAgeGBsplit_02",11.9428114252169,3.56691801497333,8.3758934102436,-4.80897539527027
"124","AC002074.1","AC002074.1","HuAgeGBsplit_09",17.9296274087598,6.56023423279841,11.3693931759614,-4.80915894316298
"125","AC002076.2","AC002076.2","HuAgeGBsplit_01",9.7959496304492,2.40644699764582,7.38950263280338,-4.98305563515756
"126","AC002091.1","AC002091.1","HuAgeGBsplit_29",10.3888859784603,0.288840900999059,10.1000450774613,-9.81120417646223
"127","AC002091.2","AC002091.2","HuAgeGBsplit_24",9.3892903205758,0.298438963067348,9.09085135750846,-8.79241239444111
"128","AC002115.1","AC002115.1","HuAgeGBsplit_01",11.7344371883693,3.20829948984361,8.52613769852566,-5.31783820868205
"129","AC002116.2","AC002116.2","HuAgeGBsplit_02",9.97691817807797,3.22412962328569,6.75278855479228,-3.52865893150658
"130","AC002127.2","AC002127.2","HuAgeGBsplit_07",11.8100605842169,0.43860189028244,11.3714586939344,-10.932856803652
"131","AC002310.2","AC002310.2","HuAgeGBsplit_01",10.8842953667556,2.94842113585184,7.93587423090372,-4.98745309505188
"132","AC002310.4","AC002310.4","HuAgeGBsplit_09",10.4647057823639,0.371054071757766,10.0936517106061,-9.72259763884835
"133","AC002310.5","AC002310.5","HuAgeGBsplit_02",9.87784336732114,2.37479886842678,7.50304449889436,-5.12824563046759
"134","AC002347.1","AC002347.1","HuAgeGBsplit_01",10.9647071288322,2.90901698217345,8.05569014665878,-5.14667316448533
"135","AC002375.1","AC002375.1","HuAgeGBsplit_02",16.0241478900707,6.21256114128295,9.81158674878773,-3.59902560750479
"136","AC002378.1","AC002378.1","HuAgeGBsplit_21",19.7616103273204,2.34100392730314,17.4206064000173,-15.0796024727141
"137","AC002383.1","AC002383.1","HuAgeGBsplit_05",20.1615383260958,5.14913745235709,15.0124008737387,-9.86326342138162
"138","AC002384.1","AC002384.1","HuAgeGBsplit_01",14.2176970527309,5.3291674236187,8.88852962911224,-3.55936220549354
"139","AC002386.1","AC002386.1","HuAgeGBsplit_26",11.7246379328857,0.72026108885806,11.0043768440276,-10.2841157551696
"140","AC002401.4","AC002401.4","HuAgeGBsplit_02",10.4813624855479,2.7515942324933,7.72976825305461,-4.97817402056131
"141","AC002428.1","AC002428.1","HuAgeGBsplit_01",11.2996377154231,3.63049327071502,7.66914444470813,-4.0386511739931
"142","AC002428.2","AC002428.2","HuAgeGBsplit_01",11.0745113176375,3.30618549471482,7.76832582292271,-4.46214032820789
"143","AC002451.1","AC002451.1","HuAgeGBsplit_01",9.97083459685233,2.76581082014372,7.2050237767086,-4.43921295656488
"144","AC002451.2","AC002451.2","HuAgeGBsplit_01",12.2763954731055,3.65402189587404,8.62237357723142,-4.96835168135738
"145","AC002454.1","AC002454.1","HuAgeGBsplit_07",11.5301259436813,1.00457413909945,10.5255518045818,-9.52097766548236
"146","AC002460.1","AC002460.1","HuAgeGBsplit_05",13.161831907217,2.72710083344519,10.4347310737718,-7.70763024032664
"147","AC002467.1","AC002467.1","HuAgeGBsplit_07",9.80238053112846,0.44846901737534,9.35391151375312,-8.90544249637778
"148","AC002472.1","AC002472.1","HuAgeGBsplit_08",9.85584362997765,0.219773159837167,9.63607047014048,-9.41629731030331
"149","AC002486.2","AC002486.2","HuAgeGBsplit_02",10.6756600211975,2.68073472763085,7.99492529356661,-5.31419056593576
"150","AC002504.1","AC002504.1","HuAgeGBsplit_02",10.1445385579411,2.7347471787413,7.40979137919983,-4.67504420045852
"151","AC002511.1","AC002511.1","HuAgeGBsplit_02",10.8161725320444,3.01322901367311,7.80294351837132,-4.78971450469822
"152","AC002511.2","AC002511.2","HuAgeGBsplit_02",10.2229770500623,3.37500025508915,6.84797679497316,-3.47297653988401
"153","AC002519.2","AC002519.2","HuAgeGBsplit_02",9.05908431422793,2.25956216578489,6.79952214844303,-4.53995998265814
"154","AC002524.1","AC002524.1","HuAgeGBsplit_01",11.2888423201186,3.38663026556151,7.90221205455709,-4.51558178899558
"155","AC002540.1","AC002540.1","HuAgeGBsplit_11",12.0713596066833,0.546176892843651,11.5251827138397,-10.979005820996
"156","AC002984.1","AC002984.1","HuAgeGBsplit_09",9.90094069954552,0.410400224191625,9.49054047535389,-9.08014025116227
"157","AC002996.1","AC002996.1","HuAgeGBsplit_09",11.1345089864459,0.914306673393996,10.2202023130519,-9.30589563965789
"158","AC003002.2","AC003002.2","HuAgeGBsplit_02",11.0839819900698,3.91047165809558,7.17351033197423,-3.26303867387865
"159","AC003005.2","AC003005.2","HuAgeGBsplit_02",10.1865038653978,2.76232538290279,7.42417848249504,-4.66185309959224
"160","AC003006.1","AC003006.1","HuAgeGBsplit_09",12.2120513720372,0.809704242656946,11.4023471293803,-10.5926428867233
"161","AC003035.1","AC003035.1","HuAgeGBsplit_01",10.5717652242207,2.67651208997331,7.89525313424734,-5.21874104427402
"162","AC003035.2","AC003035.2","HuAgeGBsplit_29",11.2597089401956,0.339930470562916,10.9197784696327,-10.5798479990698
"163","AC003043.1","AC003043.1","HuAgeGBsplit_01",11.8976724444858,3.23109240847077,8.66658003601506,-5.4354876275443
"164","AC003043.2","AC003043.2","HuAgeGBsplit_31",12.164146512848,0.739782816087488,11.4243636967605,-10.684580880673
"165","AC003070.2","AC003070.2","HuAgeGBsplit_02",10.856346564915,2.59280069331028,8.26354587160472,-5.67074517829444
"166","AC003084.1","AC003084.1","HuAgeGBsplit_01",16.4774045282779,5.94010416555746,10.5373003627204,-4.59719619716293
"167","AC003087.1","AC003087.1","HuAgeGBsplit_01",14.6457410480686,4.27363082601847,10.3721102220501,-6.09847939603162
"168","AC003092.1","AC003092.1","HuAgeGBsplit_29",12.1668346696856,0.888510908280534,11.2783237614051,-10.3898128531246
"169","AC003092.2","AC003092.2","HuAgeGBsplit_29",11.48105629222,0.658942738714912,10.822113553505,-10.1631708147901
"170","AC003101.1","AC003101.1","HuAgeGBsplit_03",11.3237067614493,0.865292234882495,10.4584145265668,-9.59312229168427
"171","AC003101.2","AC003101.2","HuAgeGBsplit_03",10.0469192557081,0.726735881543601,9.32018337416445,-8.59344749262085
"172","AC003102.1","AC003102.1","HuAgeGBsplit_08",10.5622327666176,0.333893997761794,10.2283387688558,-9.89444477109404
"173","AC003682.1","AC003682.1","HuAgeGBsplit_01",10.0584660397837,2.8495909821955,7.20887505758823,-4.35928407539273
"174","AC003684.1","AC003684.1","HuAgeGBsplit_01",9.81369696374099,3.07620727101553,6.73748969272546,-3.66128242170993
"175","AC003685.1","AC003685.1","HuAgeGBsplit_01",14.3801804571076,5.22705848705999,9.1531219700476,-3.92606348298761
"176","AC003685.2","AC003685.2","HuAgeGBsplit_25",12.5329507347747,1.69824762527422,10.8347031095005,-9.13645548422627
"177","AC003686.1","AC003686.1","HuAgeGBsplit_03",11.9061588403155,0.916835934870614,10.9893229054449,-10.0724869705743
"178","AC003965.1","AC003965.1","HuAgeGBsplit_02",9.05184243487235,2.41196783181617,6.63987460305619,-4.22790677124002
"179","AC003973.2","AC003973.2","HuAgeGBsplit_01",12.1296161121852,4.30454705674907,7.82506905543614,-3.52052199868707
"180","AC003982.1","AC003982.1","HuAgeGBsplit_22",12.5182497242279,0.490315157894331,12.0279345663336,-11.5376194084393
"181","AC003985.2","AC003985.2","HuAgeGBsplit_01",9.75616135187927,2.72795750532717,7.0282038465521,-4.30024634122493
"182","AC003986.1","AC003986.1","HuAgeGBsplit_16",10.3920625508164,0.352007238861139,10.0400553119553,-9.68804807309413
"183","AC003986.3","AC003986.3","HuAgeGBsplit_14",10.6255809923764,0.316100711798447,10.309480280578,-9.99337956877954
"184","AC004006.1","AC004006.1","HuAgeGBsplit_16",12.0701957451738,1.81965682666605,10.2505389185078,-8.43088209184173
"185","AC004009.2","AC004009.2","HuAgeGBsplit_21",12.9449064391368,1.16136441656958,11.7835420225672,-10.6221776059976
"186","AC004012.1","AC004012.1","HuAgeGBsplit_17",10.0870968995847,0.207763149032864,9.87933375055181,-9.67157060151895
"187","AC004014.2","AC004014.2","HuAgeGBsplit_01",11.2403950558335,3.43555055212234,7.80484450371121,-4.36929395158887
"188","AC004022.1","AC004022.1","HuAgeGBsplit_01",9.94512012876925,2.54987317762003,7.39524695114922,-4.8453737735292
"189","AC004022.2","AC004022.2","HuAgeGBsplit_02",9.31278815930855,2.44933638113108,6.86345177817747,-4.41411539704639
"190","AC004023.1","AC004023.1","HuAgeGBsplit_24",9.68847321199679,0.298133785000895,9.3903394269959,-9.092205641995
"191","AC004052.1","AC004052.1","HuAgeGBsplit_02",16.0679103169676,6.90109353073438,9.16681678623326,-2.26572325549888
"192","AC004066.1","AC004066.1","HuAgeGBsplit_04",10.9489219674264,1.83000283127152,9.11891913615487,-7.28891630488335
"193","AC004066.2","AC004066.2","HuAgeGBsplit_01",10.4010626448464,2.84818067816133,7.55288196668508,-4.70470128852375
"194","AC004069.1","AC004069.1","HuAgeGBsplit_16",10.1338684041324,0.399727662170247,9.73414074196213,-9.33441307979188
"195","AC004076.1","AC004076.1","HuAgeGBsplit_02",10.4819806426882,2.87564014851189,7.6063404941763,-4.7307003456644
"196","AC004080.1","AC004080.1","HuAgeGBsplit_14",10.2161212663306,0.817254717349799,9.3988665489808,-8.581611831631
"197","AC004080.2","AC004080.2","HuAgeGBsplit_02",10.517082624544,3.53504430260071,6.98203832194328,-3.44699401934258
"198","AC004080.4","AC004080.4","HuAgeGBsplit_22",10.5989033602159,0.322913750617243,10.2759896095987,-9.95307585898143
"199","AC004112.1","AC004112.1","HuAgeGBsplit_07",11.3675121815394,0.859308518769519,10.5082036627699,-9.64889514400034
"200","AC004130.1","AC004130.1","HuAgeGBsplit_07",9.8186306628138,0.441241158819307,9.37738950399449,-8.93614834517519
"201","AC004148.1","AC004148.1","HuAgeGBsplit_22",11.1048715182996,0.943168567450716,10.1617029508488,-9.21853438339812
"202","AC004149.1","AC004149.1","HuAgeGBsplit_01",14.2063985727376,4.71798465565784,9.48841391707978,-4.77042926142194
"203","AC004156.1","AC004156.1","HuAgeGBsplit_12",9.80393731666195,0.381993604422816,9.42194371223914,-9.03995010781632
"204","AC004160.1","AC004160.1","HuAgeGBsplit_37",16.3540134417882,3.21156903311819,13.14244440867,-9.93087537555184
"205","AC004221.1","AC004221.1","HuAgeGBsplit_02",9.60007826802008,2.34259286597514,7.25748540204494,-4.9148925360698
"206","AC004231.1","AC004231.1","HuAgeGBsplit_01",20.512590119738,8.27239608923547,12.2401940305026,-3.9677979412671
"207","AC004231.3","AC004231.3","HuAgeGBsplit_01",11.1245182389948,3.5147018292324,7.60981640976238,-4.09511458052997
"208","AC004233.1","AC004233.1","HuAgeGBsplit_01",9.84525034047424,2.61757117773823,7.22767916273601,-4.61010798499778
"209","AC004233.2","AC004233.2","HuAgeGBsplit_03",10.5409568075692,0.426277376878398,10.1146794306908,-9.68840205381242
"210","AC004233.3","AC004233.3","HuAgeGBsplit_02",10.00609114233,2.86121926495548,7.14487187737451,-4.28365261241903
"211","AC004233.4","AC004233.4","HuAgeGBsplit_01",9.70095390220916,2.41387533616562,7.28707856604354,-4.87320322987792
"212","AC004257.1","AC004257.1","HuAgeGBsplit_09",10.6010295762034,0.906660548599826,9.69436902760354,-8.78770847900372
"213","AC004264.2","AC004264.2","HuAgeGBsplit_02",9.61208382035639,2.6947715777414,6.91731224261498,-4.22254066487358
"214","AC004383.1","AC004383.1","HuAgeGBsplit_02",9.12624964405569,2.49302793316068,6.63322171089502,-4.14019377773434
"215","AC004386.1","AC004386.1","HuAgeGBsplit_09",14.1576996216901,2.48517629089259,11.6725233307976,-9.18734703990496
"216","AC004386.2","AC004386.2","HuAgeGBsplit_02",9.07309639715289,2.50883368615311,6.56426271099978,-4.05542902484667
"217","AC004408.1","AC004408.1","HuAgeGBsplit_23",10.1869813947185,0.661441498962152,9.52553989575634,-8.86409839679419
"218","AC004408.2","AC004408.2","HuAgeGBsplit_01",9.07429328556716,2.57078776392842,6.50350552163874,-3.93271775771032
"219","AC004448.2","AC004448.2","HuAgeGBsplit_08",12.0669224713796,1.39751018560692,10.6694122857727,-9.27190210016576
"220","AC004449.1","AC004449.1","HuAgeGBsplit_02",9.1076342024239,2.68883505991902,6.41879914250488,-3.72996408258586
"221","AC004453.2","AC004453.2","HuAgeGBsplit_02",9.9066391868682,2.70335392504763,7.20328526182058,-4.49993133677295
"222","AC004471.1","AC004471.1","HuAgeGBsplit_07",9.56665629239755,0.443039288852238,9.12361700354531,-8.68057771469307
"223","AC004471.2","AC004471.2","HuAgeGBsplit_12",9.81339520119227,0.252006500339646,9.56138870085262,-9.30938220051298
"224","AC004477.1","AC004477.1","HuAgeGBsplit_02",9.72176873770229,3.11835469190084,6.60341404580144,-3.4850593539006
"225","AC004477.3","AC004477.3","HuAgeGBsplit_11",10.1662439058802,0.349043794592962,9.81720011128725,-9.46815631669429
