"","meanx","meany","tvalue","FC","logFC","pvalue","Contrast","adj.P.Val"
"AABR07001452.1",0,31.7665713460951,-1.73133554584424,Inf,Inf,0.333447206039559,"TAPbyQNP",0.999972914253848
"AABR07027693.1",0,18.8040651612288,-2.07565523711018,Inf,Inf,0.285818127415995,"TAPbyQNP",0.999972914253848
"AABR07030647.1",0,48.4635330746657,-1.65514216497302,Inf,Inf,0.345993732188351,"TAPbyQNP",0.999972914253848
"AABR07047219.1",0,37.9253219805194,-1.45488993508663,Inf,Inf,0.383357658100511,"TAPbyQNP",0.999972914253848
"Mir3099",0,137.138824133143,-1.65358302146917,Inf,Inf,0.34625934741633,"TAPbyQNP",0.999972914253848
"Mir378b",0,214.037040479047,-2.43464398347434,Inf,Inf,0.248108920681414,"TAPbyQNP",0.999972914253848
"Olr6",0,37.9872414413368,-1.51739529366275,Inf,Inf,0.370953812054349,"TAPbyQNP",0.999972914253848
"Cysltr2",0.0985605085155993,38.1482627118699,-1.34019770079056,387.054239942686,8.59639194274174,0.407294492809281,"TAPbyQNP",0.999972914253848
"Sp100",0.233804397439316,69.6180933516008,-1.36224177043232,297.762121303429,8.21801642830376,0.400136882494324,"TAPbyQNP",0.999972914253848
"Hist1h2bl",7.69858460216336,1604.939430445,-2.14316702744167,208.472013153432,7.70370990824153,0.17262048691351,"TAPbyQNP",0.999972914253848
"Vom1r9",0.0963840935010591,19.0064974720589,-1.49449193177635,197.195375104607,7.62348190583187,0.374083388821631,"TAPbyQNP",0.999972914253848
"AABR07027753.3",0.627816937804847,123.14459863178,-1.88479715203956,196.147302209388,7.61579368264116,0.291057524067554,"TAPbyQNP",0.999972914253848
"AABR07046628.1",0.243133349919117,47.1803077158185,-1.39546539998371,194.051156418952,7.60029322044983,0.391881504871396,"TAPbyQNP",0.999972914253848
"LOC685203",0.282905163331812,54.6015688678253,-1.27703078972998,193.003083523734,7.59248008674405,0.418826353071904,"TAPbyQNP",0.999972914253848
"Etfrf1",19.8913026276936,3519.63578334591,-1.53932287405428,176.943453589898,7.46714457686651,0.270447366384397,"TAPbyQNP",0.999972914253848
"AABR07025140.1",0.210721753987246,22.898339050917,-1.65986095753965,108.666232212091,6.76375988553401,0.339213182852838,"TAPbyQNP",0.999972914253848
"Zfp488",0.519695381542211,53.2152229331456,-2.30744729678141,102.39695179747,6.67802895890045,0.231689706380386,"TAPbyQNP",0.999972914253848
"Zmat5",0.442432600355067,41.6918872852932,-1.24171744636718,94.2333075181035,6.55816517699617,0.422520498042798,"TAPbyQNP",0.999972914253848
"LOC100359916",1.00359057941067,92.4866640303413,-1.30590156719577,92.1557714149248,6.52600261485033,0.393683837644399,"TAPbyQNP",0.999972914253848
"Rps25",59.3953841842144,5451.75186342165,-1.55567910897806,91.7874669606156,6.52022527044189,0.263483236319785,"TAPbyQNP",0.999972914253848
"Hspe1",7.12004981795026,627.220223284179,-1.83659134577303,88.0921116173799,6.46094093083194,0.214182807146707,"TAPbyQNP",0.999972914253848
"Gtf2b",8.40773894125647,738.592036687047,-1.38216823948544,87.8466900372944,6.45691602304767,0.319050722906479,"TAPbyQNP",0.999972914253848
"AABR07040624.1",1.49773321763901,116.882638591841,-1.50091085853751,78.0396917256683,6.28613617387572,0.333018529367487,"TAPbyQNP",0.999972914253848
"Ankrd37",0.274983818758522,21.2133904884078,-3.47979346612429,77.1441410050256,6.26948468507322,0.147125425048843,"TAPbyQNP",0.999972914253848
"Hoxd11",0.530140387041681,40.7608040287088,-1.02371182958061,76.8868115409287,6.26466424760947,0.483977217481629,"TAPbyQNP",0.999972914253848
"RF00069",45.6783752090568,3230.5950124384,-1.64288067122375,70.7248232375363,6.14414476078746,0.24931219679163,"TAPbyQNP",0.999972914253848
"AABR07021955.1",0.881545717238623,58.2328799969487,-1.75631119141327,66.0576971315327,6.04565477091668,0.292155892988093,"TAPbyQNP",0.999972914253848
"AABR07068285.2",0.468456250014517,30.6288098811583,-1.37730819169499,65.3824340697965,6.03083118192001,0.385911050801907,"TAPbyQNP",0.999972914253848
"AABR07070926.1",0.512551386315976,33.1537297462509,-1.19310449199801,64.6837188063177,6.01533071972868,0.432214262786946,"TAPbyQNP",0.999972914253848
"AABR07018857.1",8.35454310464258,515.026628652704,-1.61449829004502,61.6462949800936,5.9459422843335,0.253188710897827,"TAPbyQNP",0.999972914253848
"AABR07059891.1",16.7219889785588,1020.57563872847,-1.3847211782146,61.0319526006786,5.93149284230756,0.303099754669554,"TAPbyQNP",0.999972914253848
"Gmnn",1.90127094483694,112.644406596268,-2.04825588692041,59.2468984508302,5.88866772642188,0.208105422062771,"TAPbyQNP",0.999972914253848
"Timm10",3.352817298611,185.340256416129,-1.42043811965401,55.2789609183034,5.78865859244964,0.323266855291213,"TAPbyQNP",0.999972914253848
"Ubl5",18.0755602373357,998.086307356248,-1.41097441523647,55.2174479933776,5.7870523067471,0.294714632421987,"TAPbyQNP",0.999972914253848
"Hmga1",2.68141585205013,138.52806962828,-1.42064767481271,51.6622848792237,5.69103954614484,0.328541854386107,"TAPbyQNP",0.999972914253848
"AABR07058464.1",12.2016629535708,614.332531051194,-1.40551137793454,50.3482626416435,5.65387009116252,0.298660602185378,"TAPbyQNP",0.999972914253848
"Cbx5",12.5451400835661,617.16841882874,-1.62524072912461,49.195817242186,5.62046375393805,0.245669959898773,"TAPbyQNP",0.999972914253848
"AABR07001435.1",64.4041500553808,3096.47560016024,-1.1397191767583,48.0788209687977,5.58732961233153,0.457807428848846,"TAPbyQNP",0.999972914253848
"LOC501317",0.341823450359608,15.8583711819718,-1.52611529412874,46.3934559354787,5.53584941413545,0.354756412460632,"TAPbyQNP",0.999972914253848
"Zfp770",5.73357589513072,265.569687480547,-1.7560875924637,46.3183347247716,5.53351148017692,0.22515682136478,"TAPbyQNP",0.999972914253848
"Mrps33",3.7858931805032,168.434614583919,-1.56008027214374,44.4900599550278,5.47541113758544,0.278257923953284,"TAPbyQNP",0.999972914253848
"Aplp2",1.1825114725989,52.0764665335932,-1.08378736665698,44.0388679013327,5.46070547718369,0.449162659816491,"TAPbyQNP",0.999972914253848
"Casp4",4.94792214911655,214.226223869512,-1.77776950015694,43.2961993768965,5.43616848287038,0.222400031533793,"TAPbyQNP",0.999972914253848
"AABR07055919.2",4.71968613948683,198.540361356623,-1.7088534411685,42.0664331247692,5.39459758992856,0.237018603851259,"TAPbyQNP",0.999972914253848
"AABR07043098.1",0.156561044613142,6.56843251338619,-1.70292856891946,41.9544499694456,5.39075193554931,0.329701140848127,"TAPbyQNP",0.999972914253848
"Hsf4",0.160051113880753,6.61420930927937,-1.57439406667836,41.3256062323148,5.36896407839622,0.352754524202779,"TAPbyQNP",0.999972914253848
"AABR07041096.1",0.361497369141455,14.5602223368676,-1.49804320801891,40.2775333370963,5.33190342790175,0.358483987294097,"TAPbyQNP",0.999972914253848
"Ube2t",1.99000309340066,79.533055172683,-2.16541264975542,39.96629725674,5.32071201298505,0.177578278500557,"TAPbyQNP",0.999972914253848
"Gmfb",3.04551409928114,120.404091795802,-1.51403257757264,39.5348988284843,5.30505482762316,0.293861211016921,"TAPbyQNP",0.999972914253848
"Apol3",0.519760386801743,20.2251059937223,-1.37226091586732,38.912365211543,5.28215676924227,0.380701626645175,"TAPbyQNP",0.999972914253848
"AABR07026294.1",1.62208809053958,62.7855557507097,-1.38113560366465,38.7066251931017,5.27450862030564,0.349078251553592,"TAPbyQNP",0.999972914253848
"Mtch2",4.96986656282538,191.652327072683,-1.82892705686266,38.5628717894043,5.26914058841734,0.2111934655142,"TAPbyQNP",0.999972914253848
"RGD1563270",6.90452034185684,259.448187446649,-1.48236916494338,37.5765693488964,5.23176145304339,0.281997443824085,"TAPbyQNP",0.999972914253848
"Txn1",11.1628455029378,415.269952122082,-1.60988800033604,37.2010839004082,5.21727275156913,0.248743712696659,"TAPbyQNP",0.999972914253848
"AABR07058998.1",0.274870636731632,9.87030442938277,-1.50204339341458,35.9089080839856,5.16626987916897,0.360576980146534,"TAPbyQNP",0.999972914253848
"Acyp1",8.35789161891297,296.123921952868,-1.61788023084158,35.4304572797729,5.14691818046787,0.247471605352202,"TAPbyQNP",0.999972914253848
"AA926063",0.76037109225722,25.982092566759,-1.30266485917205,34.170279264075,5.09467013344324,0.389076208095214,"TAPbyQNP",0.999972914253848
"AABR07044362.4",0.702049002734377,23.6464515740266,-1.36170249570938,33.682052793932,5.07390816278621,0.375044183315818,"TAPbyQNP",0.999972914253848
"AABR07036336.1",1.24427067311548,41.7634612639835,-1.61338263181553,33.5646111142471,5.06886902206796,0.296297737145954,"TAPbyQNP",0.999972914253848
