"","meanx","meany","tvalue","FC","logFC","pvalue","Contrast","adj.P.Val"
"ABCC6P2",0,0.441222297016265,2.13666091847524,Inf,Inf,0.0651141139822554,"PGBCbyQGBC",0.210157343432477
"AC005336.1",0,9.73152683278263,1.78145143682652,Inf,Inf,0.112700607705645,"PGBCbyQGBC",0.282441663830589
"AC006058.3",0,1.00611114544514,1.31741877880332,Inf,Inf,0.224176370762344,"PGBCbyQGBC",0.410652452545502
"AC006058.4",0,8.13284369898155,1.33135648125038,Inf,Inf,0.219758841143266,"PGBCbyQGBC",0.405929891450089
"AC006157.1",0,1.89191766220873,1.95442064542566,Inf,Inf,0.0863999625031311,"PGBCbyQGBC",0.244359998791626
"AC006466.1",0,0.957233627110437,2.30805326593042,Inf,Inf,0.0498403167130814,"PGBCbyQGBC",0.180507659545874
"AC007490.1",0,3.3069814574353,1.58067486641778,Inf,Inf,0.152607863997002,"PGBCbyQGBC",0.333893442078445
"AC008063.2",0,0.457430329486055,1.97993431659637,Inf,Inf,0.0830571589453468,"PGBCbyQGBC",0.239332105603825
"AC008155.1",0,0.604723872666885,2.86069125610907,Inf,Inf,0.0211289516285834,"PGBCbyQGBC",0.113629755470953
"AC009110.1",0,6.6752418393635,1.50854432358027,Inf,Inf,0.169849100300836,"PGBCbyQGBC",0.354420621022904
"AC009237.14",0,1.702976589124,2.03985794219473,Inf,Inf,0.075690524389167,"PGBCbyQGBC",0.228060718617829
"AC009474.2",0,1.58269364632064,3.00505430516409,Inf,Inf,0.0169407005015993,"PGBCbyQGBC",0.099326385104291
"AC012213.4",0,0.872305134590037,1.82456502390233,Inf,Inf,0.105511934603716,"PGBCbyQGBC",0.272245721070111
"AC012640.3",0,0.430014506825595,2.31978026807425,Inf,Inf,0.0489362120488522,"PGBCbyQGBC",0.178837768567759
"AC015911.1",0,0.678713871053653,3.13314619863891,Inf,Inf,0.0139488376329939,"PGBCbyQGBC",0.0894364296334969
"AC016397.2",0,2.0038726401888,1.4284577043956,Inf,Inf,0.1910160295461,"PGBCbyQGBC",0.374790472021673
"AC017104.2",0,0.449734131163034,2.8787992415345,Inf,Inf,0.0205493825701859,"PGBCbyQGBC",0.11146235675081
"AC022034.3",0,0.364908399285485,2.27463907473117,Inf,Inf,0.0525088595474907,"PGBCbyQGBC",0.186296062157005
"AC025475.1",0,0.85261183426188,1.55501336062651,Inf,Inf,0.158551637853267,"PGBCbyQGBC",0.341826723516131
"AC040170.1",0,1.3515089516067,1.48434098373473,Inf,Inf,0.176014659179643,"PGBCbyQGBC",0.360173581733174
"AC048344.3",0,0.408860045457005,1.94499748897075,Inf,Inf,0.0876670667947407,"PGBCbyQGBC",0.246075082892645
"AC069439.1",0,0.240909111709249,1.51160082230422,Inf,Inf,0.169084379773161,"PGBCbyQGBC",0.353797120355016
"AC078880.5",0,1.18791816823753,1.68801995081726,Inf,Inf,0.129885237976248,"PGBCbyQGBC",0.305799129249415
"AC090985.1",0,0.596503513524002,2.02698685637142,Inf,Inf,0.0772173218579381,"PGBCbyQGBC",0.230850225268644
"AC092810.3",0,0.296876986566425,1.48627832034932,Inf,Inf,0.175513892503657,"PGBCbyQGBC",0.359774908625703
"AC093281.2",0,2.48801786639797,2.1425824994475,Inf,Inf,0.0645163939212675,"PGBCbyQGBC",0.209038463527126
"AC093787.1",0,4.08176610309454,1.51137461849632,Inf,Inf,0.169140868986147,"PGBCbyQGBC",0.353797120355016
"AC097639.1",0,0.701226253964636,1.76745080789959,Inf,Inf,0.115132568812201,"PGBCbyQGBC",0.285623023303068
"AC105398.1",0,0.547963050891429,1.48884359658026,Inf,Inf,0.174852767817353,"PGBCbyQGBC",0.359373871708815
"AC108082.1",0,0.438150349733196,1.49910989968039,Inf,Inf,0.172229102454107,"PGBCbyQGBC",0.356888554794132
"AC108479.1",0,0.5145393226262,2.31158988107178,Inf,Inf,0.0495659146731073,"PGBCbyQGBC",0.18022968085268
"AC108865.2",0,2.37109640330556,1.59903367150179,Inf,Inf,0.148480507390315,"PGBCbyQGBC",0.329174319691772
"AC109925.1",0,0.497973175758447,2.33751825942149,Inf,Inf,0.0475997408558738,"PGBCbyQGBC",0.176279249599161
"AC116021.1",0,0.750376944850052,1.83364013695254,Inf,Inf,0.104055012605654,"PGBCbyQGBC",0.269878454824146
"AC131211.1",0,8.5373975395995,1.5312115234781,Inf,Inf,0.164250901736186,"PGBCbyQGBC",0.348474730937096
"AC131902.1",0,3.64834867394422,1.91588927050595,Inf,Inf,0.0916949471343488,"PGBCbyQGBC",0.251684487691028
"AC139085.1",0,0.257296214387463,1.50639685215613,Inf,Inf,0.170388237132865,"PGBCbyQGBC",0.354867104562977
"AK2P2",0,0.581189389908414,2.77177245879326,Inf,Inf,0.0242302944838277,"PGBCbyQGBC",0.122046129446234
"AKR1C5P",0,0.790922521046629,1.43666816536917,Inf,Inf,0.18874357733254,"PGBCbyQGBC",0.372656755648698
"AL021391.1",0,0.261873723313545,1.59344261672783,Inf,Inf,0.149726574459378,"PGBCbyQGBC",0.330415748705853
"AL021407.3",0,0.375460083495171,1.47754076893025,Inf,Inf,0.177782474540459,"PGBCbyQGBC",0.361707570000909
"AL031777.2",0,0.438058198283004,1.93962743021264,Inf,Inf,0.0883971393308391,"PGBCbyQGBC",0.24710744037668
"AL034399.2",0,0.473667008292324,1.93302420712162,Inf,Inf,0.0893028759674606,"PGBCbyQGBC",0.248261149936059
"AL035665.1",0,0.585839475107314,1.5871810773966,Inf,Inf,0.151133370116729,"PGBCbyQGBC",0.332221467545435
"AL117335.1",0,0.553284308478363,1.85346040698826,Inf,Inf,0.10093910009049,"PGBCbyQGBC",0.265373553022515
"AL136100.1",0,0.771127300687024,1.34588386529711,Inf,Inf,0.215234067814079,"PGBCbyQGBC",0.401113580386666
"AL139351.1",0,0.858340550454856,1.95160552587666,Inf,Inf,0.0867766452711662,"PGBCbyQGBC",0.244792983472168
"AL162413.1",0,0.822336236330418,1.97937142567006,Inf,Inf,0.083129543998964,"PGBCbyQGBC",0.239372143405988
"AL353705.4",0,0.585117853468994,1.42966872147408,Inf,Inf,0.190679344218197,"PGBCbyQGBC",0.374315968923358
"AL356379.1",0,0.515036724379668,1.46786410588285,Inf,Inf,0.180325272694158,"PGBCbyQGBC",0.363940909136157
"AL445423.1",0,0.655709361094528,1.90158853644643,Inf,Inf,0.0937382539480364,"PGBCbyQGBC",0.254557818876225
"AL590135.1",0,0.969753330272843,3.07912380630882,Inf,Inf,0.0151370083469032,"PGBCbyQGBC",0.0935067270335115
"AP001360.2",0,0.74508494587401,1.48061976545043,Inf,Inf,0.176980096773996,"PGBCbyQGBC",0.361100012163809
"AP001362.1",0,0.332019837561138,1.51100309744184,Inf,Inf,0.169233684530102,"PGBCbyQGBC",0.353812952204058
"AP005229.2",0,1.31088799785091,1.27608994781716,Inf,Inf,0.237722987884147,"PGBCbyQGBC",0.425582383165298
"APOBEC3AP1",0,0.277142993549202,1.50669646154431,Inf,Inf,0.170312926414529,"PGBCbyQGBC",0.354800535175088
"ATP5F1AP2",0,0.811067635913369,4.42894212824145,Inf,Inf,0.00220010702741174,"PGBCbyQGBC",0.0343334147175693
"ATP5F1EP2",0,0.665751960923762,1.49453525103357,Inf,Inf,0.173393832357383,"PGBCbyQGBC",0.358151793715175
"CADM3",0,1.47497718295468,1.49141977927845,Inf,Inf,0.174191067080212,"PGBCbyQGBC",0.359131960718271
"CCL7",0,2.10965458079257,2.06677152599093,Inf,Inf,0.07259232249758,"PGBCbyQGBC",0.222900932598783
"CCT7P2",0,2.08721346265145,1.46963875151232,Inf,Inf,0.179856534022798,"PGBCbyQGBC",0.363353259527731
"CDR1",0,0.462411303475843,1.48510616893733,Inf,Inf,0.175816720728692,"PGBCbyQGBC",0.360034991034362
"DMRTA1",0,3.32067378808572,1.66740774971729,Inf,Inf,0.133990821204443,"PGBCbyQGBC",0.311474843731807
"EEF1GP7",0,0.380606466082152,2.66650316120182,Inf,Inf,0.0285164393175499,"PGBCbyQGBC",0.133210374129584
"ELOCP3",0,0.352901604253898,2.34508964332068,Inf,Inf,0.047040454648613,"PGBCbyQGBC",0.175171119790217
"FAM181A",0,2.17310173194661,1.53102554950312,Inf,Inf,0.164296149870037,"PGBCbyQGBC",0.348474730937096
"FDCSP",0,0.805265304154428,1.92463120927588,Inf,Inf,0.0904669766812534,"PGBCbyQGBC",0.24978194383411
"FOXA1",0,2.76195164141954,1.51153176413716,Inf,Inf,0.169101623674236,"PGBCbyQGBC",0.353797120355016
"FOXB2",0,0.672741508553305,1.48871889637181,Inf,Inf,0.174884854245756,"PGBCbyQGBC",0.359373871708815
"FOXI1",0,3.81150011356794,1.53733350204148,Inf,Inf,0.162767647972506,"PGBCbyQGBC",0.346948424071291
"GLRXP3",0,7.17203739210136,1.36670419322415,Inf,Inf,0.208889268830866,"PGBCbyQGBC",0.394692433492989
"HLA-DRB1",0,27.3041877019672,1.2307480833043,Inf,Inf,0.253373031223691,"PGBCbyQGBC",0.441716349428309
"HMGA1P4",0,1.36664349195507,2.46283143041871,Inf,Inf,0.0391455472015889,"PGBCbyQGBC",0.15826031070011
"HMGN2P13",0,0.914146480452218,2.4451273667255,Inf,Inf,0.0402413883973259,"PGBCbyQGBC",0.160710302040553
"HMGN2P21",0,0.577272772417286,2.96118554861031,Inf,Inf,0.0181133741587717,"PGBCbyQGBC",0.103178806502615
"HMGN2P32",0,0.752096227871571,2.96699808888894,Inf,Inf,0.0179532592942592,"PGBCbyQGBC",0.102816633460458
"HTR1F",0,0.430589953774309,1.80413274684797,Inf,Inf,0.108863078357963,"PGBCbyQGBC",0.277583892947018
"IFNA1",0,0.882513281545353,1.71891999464382,Inf,Inf,0.123948459099925,"PGBCbyQGBC",0.298431574564755
"IFNA20P",0,1.34590659073804,1.90755600793597,Inf,Inf,0.0928803699521669,"PGBCbyQGBC",0.253518372378971
"IFNB1",0,0.264689971451514,1.5032593306531,Inf,Inf,0.171178685312469,"PGBCbyQGBC",0.355834295690809
"IFNWP19",0,11.0279303406607,1.96993087444465,Inf,Inf,0.0843526690325148,"PGBCbyQGBC",0.241150511512345
"IFNWP2",0,0.573449057026522,1.77139622486376,Inf,Inf,0.114442293682647,"PGBCbyQGBC",0.284454957118878
"LINC01351",0,0.700557356216752,1.58672755575034,Inf,Inf,0.151235729581129,"PGBCbyQGBC",0.332401838512766
"LINC01589",0,1.36018674350579,2.16011780186753,Inf,Inf,0.0627778721734235,"PGBCbyQGBC",0.205617003846031
"LINC01717",0,0.577892507573801,1.43018252383292,Inf,Inf,0.190536655309829,"PGBCbyQGBC",0.374260553759561
"LINC02104",0,0.331378384693746,1.55656464437012,Inf,Inf,0.1581864598089,"PGBCbyQGBC",0.341407006377791
"MINOS1P2",0,0.497266926566497,1.89920092642398,Inf,Inf,0.0940836155931916,"PGBCbyQGBC",0.2547572728833
"MIR101-1",0,0.548939464767748,1.51120640713205,Inf,Inf,0.169182886874714,"PGBCbyQGBC",0.353797120355016
"MIR132",0,1.03451667257442,1.94862458056228,Inf,Inf,0.0871772397775814,"PGBCbyQGBC",0.245371741823481
"MIR3143",0,1.51748050887773,1.96494879144559,Inf,Inf,0.0850051332411111,"PGBCbyQGBC",0.242286267403464
"MIR3188",0,1.95364414782575,2.42884744071256,Inf,Inf,0.041276393582921,"PGBCbyQGBC",0.162739538283337
"MIR3197",0,2.49527667441661,2.3295559666741,Inf,Inf,0.0481950844605611,"PGBCbyQGBC",0.177532298069169
"MIR3649",0,3.18582053296567,1.92436205313911,Inf,Inf,0.0905045483173411,"PGBCbyQGBC",0.249799267569529
"MIR3689C",0,0.645916528660847,1.50799781699253,Inf,Inf,0.169986159344246,"PGBCbyQGBC",0.35457102809191
"MIR3689D2",0,1.12292665215654,1.90258355052988,Inf,Inf,0.0935946859481413,"PGBCbyQGBC",0.254449537937784
"MIR3912",0,0.51251519004302,1.49503754110196,Inf,Inf,0.173265603885076,"PGBCbyQGBC",0.358035588942021
"MIR4470",0,1.15030573182311,1.96753242206479,Inf,Inf,0.0846661702357928,"PGBCbyQGBC",0.241755661391929
"MIR4521",0,0.632960800316278,1.50979826600033,Inf,Inf,0.169534996406533,"PGBCbyQGBC",0.354199244565977
"MIR4645",0,6.31943205467199,1.50456281947866,Inf,Inf,0.170849894853139,"PGBCbyQGBC",0.355391909847332
"MIR645",0,0.451234629049894,1.51178285243353,Inf,Inf,0.169038934195037,"PGBCbyQGBC",0.353797120355016
"MLLT10P2",0,1.90500500118243,2.57244026489317,Inf,Inf,0.0330020588949937,"PGBCbyQGBC",0.14410341534037
"MRPS18CP6",0,0.508488938150789,1.89677273893026,Inf,Inf,0.0944360943273497,"PGBCbyQGBC",0.255228473524635
"MT1B",0,0.338624710698521,1.64253410099178,Inf,Inf,0.13910457859079,"PGBCbyQGBC",0.317903385666792
"MT1F",0,9.24131092003102,1.57584606846765,Inf,Inf,0.153710644621127,"PGBCbyQGBC",0.335096983945645
"NAMPTP3",0,1.14626010920622,2.72942858318312,Inf,Inf,0.0258686503434905,"PGBCbyQGBC",0.126070201286972
"NMTRQ-TTG12-1",0,0.558775300770061,1.5116918563914,Inf,Inf,0.169061650867097,"PGBCbyQGBC",0.353797120355016
"PI3",0,3.40998825299133,1.5502451961163,Inf,Inf,0.159678856184706,"PGBCbyQGBC",0.343178471868984
"POU3F4",0,25.9135681271102,1.56186968508274,Inf,Inf,0.15694337422451,"PGBCbyQGBC",0.339979391646475
"PTGER4P3",0,0.517021426796491,1.8300790978464,Inf,Inf,0.104624417114821,"PGBCbyQGBC",0.270805931917744
"RIBC2",0,2.19504587217703,1.60436574630349,Inf,Inf,0.147300973381989,"PGBCbyQGBC",0.327842776783314
"RN7SL151P",0,0.707651454865661,1.40511356987577,Inf,Inf,0.197608891060701,"PGBCbyQGBC",0.382099875580401
"RNA5SP443",0,0.398246209707639,1.48722868668902,Inf,Inf,0.175268704179263,"PGBCbyQGBC",0.359632575509468
"RNU1-132P",0,0.484270829733857,1.9763821537929,Inf,Inf,0.0835149719643079,"PGBCbyQGBC",0.239975441645729
"RNU1-51P",0,0.824021396373226,1.50290955182856,Inf,Inf,0.1712670093315,"PGBCbyQGBC",0.355958628210382
"RNU1-59P",0,0.780838418973907,1.36971092194238,Inf,Inf,0.207986491060483,"PGBCbyQGBC",0.393747988742929
"RNU1-98P",0,1.04868592014838,1.81619192377149,Inf,Inf,0.106873260594208,"PGBCbyQGBC",0.274347698906568
"RNU2-52P",0,0.831121668773955,1.36249504293638,Inf,Inf,0.210158772861782,"PGBCbyQGBC",0.39583266051729
"RNU4-35P",0,0.591435017924171,1.39017066581702,Inf,Inf,0.201932784748259,"PGBCbyQGBC",0.387121238739897
"RNU4-90P",0,0.583978154008243,1.5112289720339,Inf,Inf,0.169177249795093,"PGBCbyQGBC",0.353797120355016
"RNU6-1077P",0,0.515377447856943,1.49033032993951,Inf,Inf,0.174470622677689,"PGBCbyQGBC",0.359361944835424
"RNU6-1085P",0,0.363703609543117,1.50738719781045,Inf,Inf,0.170139414346874,"PGBCbyQGBC",0.354736474416067
