"","InputCategories","X","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues","Freq"
"1","HuAgeGBsplit_00",1,"NPCbyNSC__","User",2,0.631533332325585,1,18
"2","HuAgeGBsplit_00",2,"NSCbyNPC__","User",0,1,1,18
"3","HuAgeGBsplit_00",3,"PGBCbyQGBC__","User",0,1,1,18
"4","HuAgeGBsplit_00",4,"PGBObyQGBO__","User",1,0.680631988006123,1,18
"5","HuAgeGBsplit_00",5,"PSVZbyQSVZ__","User",3,0.393332387747118,1,18
"6","HuAgeGBsplit_00",6,"QGBCbyPGBC__","User",3,0.300472625821889,1,18
"7","HuAgeGBsplit_00",7,"QGBObyPGBO__","User",0,1,1,18
"8","HuAgeGBsplit_00",8,"QNPbyTAP__","User",1,0.773308571728046,1,18
"9","HuAgeGBsplit_00",9,"QSVZbyPSVZ__","User",1,0.928595772530936,1,18
"10","HuAgeGBsplit_00",10,"TAPbyQNP__","User",1,0.917190113374668,1,18
"11","HuAgeGBsplit_01",11,"NPCbyNSC__","User",1083,3.0447374472391e-11,1.18744760442325e-08,7969
"12","HuAgeGBsplit_01",12,"NSCbyNPC__","User",838,1.3947089832099e-05,0.0054393650345186,7969
"13","HuAgeGBsplit_01",13,"PGBCbyQGBC__","User",2292,2.58462759000966e-18,1.00800476010377e-15,7969
"14","HuAgeGBsplit_01",14,"PGBObyQGBO__","User",503,0.240268982617302,1,7969
"15","HuAgeGBsplit_01",15,"PSVZbyQSVZ__","User",1202,4.6257833041137e-16,1.80405548860434e-13,7969
"16","HuAgeGBsplit_01",16,"QGBCbyPGBC__","User",867,0.250977051254109,1,7969
"17","HuAgeGBsplit_01",17,"QGBObyPGBO__","User",913,0.000249071737580716,0.0971379776564791,7969
"18","HuAgeGBsplit_01",18,"QNPbyTAP__","User",734,5.11129928076334e-07,0.00019934067194977,7969
"19","HuAgeGBsplit_01",19,"QSVZbyPSVZ__","User",1247,1.08784792794465e-09,4.24260691898415e-07,7969
"20","HuAgeGBsplit_01",20,"TAPbyQNP__","User",1277,3.33993575694585e-21,1.30257494520888e-18,7969
"21","HuAgeGBsplit_02",21,"NPCbyNSC__","User",991,3.01629071876118e-05,0.0117635338031686,7732
"22","HuAgeGBsplit_02",22,"NSCbyNPC__","User",698,0.852287034691477,1,7732
"23","HuAgeGBsplit_02",23,"PGBCbyQGBC__","User",2234,8.46271400376586e-19,3.30045846146869e-16,7732
"24","HuAgeGBsplit_02",24,"PGBObyQGBO__","User",628,2.57696755399115e-16,1.00501734605655e-13,7732
"25","HuAgeGBsplit_02",25,"PSVZbyQSVZ__","User",892,0.998165796691734,1,7732
"26","HuAgeGBsplit_02",26,"QGBCbyPGBC__","User",1011,5.65438897251555e-15,2.20521169928107e-12,7732
"27","HuAgeGBsplit_02",27,"QGBObyPGBO__","User",861,0.00915163684343788,1,7732
"28","HuAgeGBsplit_02",28,"QNPbyTAP__","User",506,0.999999930570756,1,7732
"29","HuAgeGBsplit_02",29,"QSVZbyPSVZ__","User",1166,1.2323030678201e-05,0.0048059819644984,7732
"30","HuAgeGBsplit_02",30,"TAPbyQNP__","User",1060,0.00928976203985441,1,7732
"31","HuAgeGBsplit_03",31,"NPCbyNSC__","User",13,1,1,1234
"32","HuAgeGBsplit_03",32,"NSCbyNPC__","User",12,1,1,1234
"33","HuAgeGBsplit_03",33,"PGBCbyQGBC__","User",72,1,1,1234
"34","HuAgeGBsplit_03",34,"PGBObyQGBO__","User",24,0.999999999999848,1,1234
"35","HuAgeGBsplit_03",35,"PSVZbyQSVZ__","User",13,1,1,1234
"36","HuAgeGBsplit_03",36,"QGBCbyPGBC__","User",31,1,1,1234
"37","HuAgeGBsplit_03",37,"QGBObyPGBO__","User",79,0.999999794666754,1,1234
"38","HuAgeGBsplit_03",38,"QNPbyTAP__","User",8,1,1,1234
"39","HuAgeGBsplit_03",39,"QSVZbyPSVZ__","User",18,1,1,1234
"40","HuAgeGBsplit_03",40,"TAPbyQNP__","User",17,1,1,1234
"41","HuAgeGBsplit_04",41,"NPCbyNSC__","User",19,1,1,938
"42","HuAgeGBsplit_04",42,"NSCbyNPC__","User",10,1,1,938
"43","HuAgeGBsplit_04",43,"PGBCbyQGBC__","User",60,1,1,938
"44","HuAgeGBsplit_04",44,"PGBObyQGBO__","User",15,0.999999999998743,1,938
"45","HuAgeGBsplit_04",45,"PSVZbyQSVZ__","User",5,1,1,938
"46","HuAgeGBsplit_04",46,"QGBCbyPGBC__","User",26,1,1,938
"47","HuAgeGBsplit_04",47,"QGBObyPGBO__","User",45,0.999999999902113,1,938
"48","HuAgeGBsplit_04",48,"QNPbyTAP__","User",6,1,1,938
"49","HuAgeGBsplit_04",49,"QSVZbyPSVZ__","User",11,1,1,938
"50","HuAgeGBsplit_04",50,"TAPbyQNP__","User",11,1,1,938
"51","HuAgeGBsplit_05",51,"NPCbyNSC__","User",25,1,1,809
"52","HuAgeGBsplit_05",52,"NSCbyNPC__","User",20,0.999999999999999,1,809
"53","HuAgeGBsplit_05",53,"PGBCbyQGBC__","User",48,1,1,809
"54","HuAgeGBsplit_05",54,"PGBObyQGBO__","User",25,0.999978483803932,1,809
"55","HuAgeGBsplit_05",55,"PSVZbyQSVZ__","User",53,0.999999992107413,1,809
"56","HuAgeGBsplit_05",56,"QGBCbyPGBC__","User",23,1,1,809
"57","HuAgeGBsplit_05",57,"QGBObyPGBO__","User",20,1,1,809
"58","HuAgeGBsplit_05",58,"QNPbyTAP__","User",17,0.999999999999897,1,809
"59","HuAgeGBsplit_05",59,"QSVZbyPSVZ__","User",87,0.994457793852713,1,809
"60","HuAgeGBsplit_05",60,"TAPbyQNP__","User",34,1,1,809
"61","HuAgeGBsplit_06",61,"NPCbyNSC__","User",143,9.28687233712596e-11,3.62188021147912e-08,727
"62","HuAgeGBsplit_06",62,"NSCbyNPC__","User",82,0.0407986573287263,1,727
"63","HuAgeGBsplit_06",63,"PGBCbyQGBC__","User",222,0.000459929752869289,0.179372603619023,727
"64","HuAgeGBsplit_06",64,"PGBObyQGBO__","User",68,0.000389070109613191,0.151737342749144,727
"65","HuAgeGBsplit_06",65,"PSVZbyQSVZ__","User",118,0.00158386821182534,0.617708602611881,727
"66","HuAgeGBsplit_06",66,"QGBCbyPGBC__","User",121,4.98033631268533e-07,0.000194233116194728,727
"67","HuAgeGBsplit_06",67,"QGBObyPGBO__","User",92,0.0286901529192562,1,727
"68","HuAgeGBsplit_06",68,"QNPbyTAP__","User",70,0.0509497392968464,1,727
"69","HuAgeGBsplit_06",69,"QSVZbyPSVZ__","User",158,1.0915704455773e-09,4.25712473775146e-07,727
"70","HuAgeGBsplit_06",70,"TAPbyQNP__","User",146,2.89909151269262e-08,1.13064568995012e-05,727
"71","HuAgeGBsplit_07",71,"NPCbyNSC__","User",144,3.50923110772472e-11,1.36860013201264e-08,724
"72","HuAgeGBsplit_07",72,"NSCbyNPC__","User",116,5.14849802904939e-09,2.00791423132926e-06,724
"73","HuAgeGBsplit_07",73,"PGBCbyQGBC__","User",223,0.000263854052381669,0.102903080428851,724
"74","HuAgeGBsplit_07",74,"PGBObyQGBO__","User",43,0.613702970809129,1,724
