"","InputCategories","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues"
"1","black","NPCbyNSC__","User",144,3.50923110772472e-11,1.33350782093539e-08
"2","black","NSCbyNPC__","User",116,5.14849802904939e-09,1.95642925103877e-06
"3","black","PGBCbyQGBC__","User",223,0.000263854052381669,0.100264539905034
"4","black","PGBObyQGBO__","User",43,0.613702970809129,1
"5","black","PSVZbyQSVZ__","User",192,3.63045191602925e-25,1.37957172809112e-22
"6","black","QGBCbyPGBC__","User",140,2.0558023539455e-12,7.8120489449929e-10
"7","black","QGBObyPGBO__","User",96,0.00812345682724273,1
"8","black","QNPbyTAP__","User",51,0.827366036266913,1
"9","black","QSVZbyPSVZ__","User",164,1.90668648728125e-11,7.24540865166873e-09
"10","black","TAPbyQNP__","User",225,3.05821800185102e-38,1.16212284070339e-35
"11","blue","NPCbyNSC__","User",991,3.01629071876118e-05,0.0114619047312925
"12","blue","NSCbyNPC__","User",698,0.852287034691477,1
"13","blue","PGBCbyQGBC__","User",2234,8.46271400376586e-19,3.21583132143103e-16
"14","blue","PGBObyQGBO__","User",628,2.57696755399115e-16,9.79247670516636e-14
"15","blue","PSVZbyQSVZ__","User",892,0.998165796691734,1
"16","blue","QGBCbyPGBC__","User",1011,5.65438897251555e-15,2.14866780955591e-12
"17","blue","QGBObyPGBO__","User",861,0.00915163684343788,1
"18","blue","QNPbyTAP__","User",506,0.999999930570756,1
"19","blue","QSVZbyPSVZ__","User",1166,1.2323030678201e-05,0.00468275165771638
"20","blue","TAPbyQNP__","User",1060,0.00928976203985441,1
"21","brown","NPCbyNSC__","User",13,1,1
"22","brown","NSCbyNPC__","User",12,1,1
"23","brown","PGBCbyQGBC__","User",72,1,1
"24","brown","PGBObyQGBO__","User",24,0.999999999999848,1
"25","brown","PSVZbyQSVZ__","User",13,1,1
"26","brown","QGBCbyPGBC__","User",31,1,1
"27","brown","QGBObyPGBO__","User",79,0.999999794666754,1
"28","brown","QNPbyTAP__","User",8,1,1
"29","brown","QSVZbyPSVZ__","User",18,1,1
"30","brown","TAPbyQNP__","User",17,1,1
"31","cyan","NPCbyNSC__","User",86,5.63799182258287e-05,0.0214243689258149
"32","cyan","NSCbyNPC__","User",70,0.000247643263014804,0.0941044399456256
"33","cyan","PGBCbyQGBC__","User",168,3.91913218723638e-06,0.00148927023114982
"34","cyan","PGBObyQGBO__","User",26,0.812951484130634,1
"35","cyan","PSVZbyQSVZ__","User",92,4.3304574014737e-05,0.0164557381256001
"36","cyan","QGBCbyPGBC__","User",41,0.965131615325266,1
"37","cyan","QGBObyPGBO__","User",64,0.0371883640410194,1
"38","cyan","QNPbyTAP__","User",133,1.47668981346621e-37,5.61142129117159e-35
"39","cyan","QSVZbyPSVZ__","User",87,0.00630698069329122,1
"40","cyan","TAPbyQNP__","User",68,0.293388232315802,1
"41","darkgreen","NPCbyNSC__","User",7,0.999999999995439,1
"42","darkgreen","NSCbyNPC__","User",8,0.999999968351565,1
"43","darkgreen","PGBCbyQGBC__","User",68,0.99262717151365,1
"44","darkgreen","PGBObyQGBO__","User",45,1.59964619257236e-06,0.000607865553177495
"45","darkgreen","PSVZbyQSVZ__","User",11,0.999999999764857,1
"46","darkgreen","QGBCbyPGBC__","User",39,0.37666362671143,1
"47","darkgreen","QGBObyPGBO__","User",45,0.0677922992890083,1
"48","darkgreen","QNPbyTAP__","User",7,0.999999547419827,1
"49","darkgreen","QSVZbyPSVZ__","User",11,0.999999999993883,1
"50","darkgreen","TAPbyQNP__","User",11,0.999999999941952,1
"51","darkgrey","NPCbyNSC__","User",29,0.912268468364969,1
"52","darkgrey","NSCbyNPC__","User",17,0.995731243505337,1
"53","darkgrey","PGBCbyQGBC__","User",54,0.999637853904729,1
"54","darkgrey","PGBObyQGBO__","User",18,0.642542782781763,1
"55","darkgrey","PSVZbyQSVZ__","User",28,0.979097720134366,1
"56","darkgrey","QGBCbyPGBC__","User",33,0.549502405015048,1
"57","darkgrey","QGBObyPGBO__","User",27,0.869575220451829,1
"58","darkgrey","QNPbyTAP__","User",15,0.98868933549124,1
"59","darkgrey","QSVZbyPSVZ__","User",43,0.494881390482228,1
"60","darkgrey","TAPbyQNP__","User",12,0.999999990904497,1
"61","darkmagenta","NPCbyNSC__","User",1,0.999999999783802,1
"62","darkmagenta","NSCbyNPC__","User",2,0.999999619314478,1
"63","darkmagenta","PGBCbyQGBC__","User",13,0.999999999922079,1
"64","darkmagenta","PGBObyQGBO__","User",5,0.988238102590509,1
"65","darkmagenta","PSVZbyQSVZ__","User",3,0.999999988600243,1
"66","darkmagenta","QGBCbyPGBC__","User",7,0.999767610698436,1
"67","darkmagenta","QGBObyPGBO__","User",18,0.618252864320494,1
"68","darkmagenta","QNPbyTAP__","User",0,1,1
"69","darkmagenta","QSVZbyPSVZ__","User",2,0.999999999917867,1
"70","darkmagenta","TAPbyQNP__","User",1,0.999999999987701,1
"71","darkolivegreen","NPCbyNSC__","User",12,0.997089751589538,1
"72","darkolivegreen","NSCbyNPC__","User",4,0.999994536825651,1
"73","darkolivegreen","PGBCbyQGBC__","User",25,0.999996273636802,1
"74","darkolivegreen","PGBObyQGBO__","User",10,0.785880182583955,1
"75","darkolivegreen","PSVZbyQSVZ__","User",9,0.999963171862917,1
"76","darkolivegreen","QGBCbyPGBC__","User",16,0.911404543635644,1
"77","darkolivegreen","QGBObyPGBO__","User",13,0.978183054709713,1
"78","darkolivegreen","QNPbyTAP__","User",2,0.999998703798523,1
"79","darkolivegreen","QSVZbyPSVZ__","User",12,0.999822830222687,1
"80","darkolivegreen","TAPbyQNP__","User",15,0.994329782485885,1
"81","darkorange","NPCbyNSC__","User",1,1,1
"82","darkorange","NSCbyNPC__","User",5,0.999999994766383,1
"83","darkorange","PGBCbyQGBC__","User",18,1,1
"84","darkorange","PGBObyQGBO__","User",7,0.999509509413546,1
"85","darkorange","PSVZbyQSVZ__","User",0,1,1
"86","darkorange","QGBCbyPGBC__","User",22,0.982882208970313,1
"87","darkorange","QGBObyPGBO__","User",21,0.985752179229174,1
"88","darkorange","QNPbyTAP__","User",0,1,1
"89","darkorange","QSVZbyPSVZ__","User",1,1,1
"90","darkorange","TAPbyQNP__","User",0,1,1
