"","meanx","meany","tvalue","FC","logFC","pvalue","Contrast","adj.P.Val"
"Osm",0.527951032073818,18.9935375573751,-4.7419563361742,35.9759455015506,5.16896069853044,0.00911009517192463,"NSCbyNPC",0.0902662910110231
"Mrc1",3.30083453505152,117.690377736645,-8.43830494336535,35.6547341246257,5.1560217408321,0.000205312025780347,"NSCbyNPC",0.0277228221927918
"Myo1g",0.145097522851921,5.12826872728782,-15.2851855325377,35.3435994391267,5.14337706823879,5.00381858537241e-06,"NSCbyNPC",0.00698082730845305
"BC035044",0.12405074191232,4.30342410633773,-4.28332228347334,34.6908373138102,5.11648275747485,0.021476083206271,"NSCbyNPC",0.136311572707319
"Pik3cg",0.838670845720023,29.0331452731816,-7.73134533684169,34.6180452335335,5.11345235767662,0.000470191236140516,"NSCbyNPC",0.0318719625579613
"Adgre1",1.21476317623066,41.9769698565079,-8.58572716534949,34.5556818628302,5.11085104200955,0.00018465595477898,"NSCbyNPC",0.0271607429874296
"Tnfrsf1b",0.358688436903422,12.3348168680487,-10.1679647887492,34.3886660371209,5.1038612485841,0.000302667179625122,"NSCbyNPC",0.0301607844496434
"Kcnk6",0.319431801769532,10.8205004862953,-12.1100148537853,33.874211729558,5.08211546948407,0.000208225591742458,"NSCbyNPC",0.0277228221927918
"Cd209d",0.754042481706655,25.5412925658798,-5.65979393004433,33.8724848871528,5.08204192178066,0.00414092289493587,"NSCbyNPC",0.0645860038745634
"C5ar1",12.3687055048998,413.258709647886,-5.99980939236151,33.4116379021375,5.06227880295298,0.00116243639661364,"NSCbyNPC",0.0397068865041157
"Ebi3",1.77387333823784,59.1037394575094,-7.21137050343399,33.3190302731664,5.05827450758205,0.000387209719004782,"NSCbyNPC",0.0311192926769967
"Clec10a",5.27672455288227,173.688831271486,-6.63021563403684,32.9160314378382,5.04071850081449,0.00124881236630029,"NSCbyNPC",0.0404376018107497
"Gpr160",0.311012882065029,10.2285712664533,-9.48769142104109,32.887934411394,5.0394864947293,0.000547411242203174,"NSCbyNPC",0.0341901308675971
"Gm27167",0.0572860100673002,1.88156893084528,-3.07010662450685,32.845173343977,5.03760947443573,0.0536611204309887,"NSCbyNPC",0.221139489012765
"Cxcr3",4.51047326018987,147.580386613262,-6.28563128145663,32.7194904170765,5.03207837438703,0.00100788512475439,"NSCbyNPC",0.0391109456674342
"Tlr7",1.20203139571031,39.0688674537752,-8.70802557500307,32.502368568076,5.02247295139476,0.000623585696785632,"NSCbyNPC",0.0350792099026466
"Ms4a7",6.53263559467025,212.158818360286,-6.53347209710106,32.47675693611,5.02133566996621,0.0011240619353137,"NSCbyNPC",0.0395983809419257
"Cd48",0.841282341357554,27.2576169985839,-9.33656249369096,32.4000821823967,5.01792556737954,0.000408261279557989,"NSCbyNPC",0.031601748315531
"Kmo",0.0428103035253045,1.37451850670696,-5.78570762303156,32.1071890063687,5.00482445711415,0.00808863705147469,"NSCbyNPC",0.0854358315317349
"Gm15928",0.304180061702131,9.76571862120402,-2.41559015258499,32.1050583215646,5.00472871436944,0.0818323907101078,"NSCbyNPC",0.274697710008834
"Pilrb1",0.0863877835605466,2.77217545902583,-5.43379897789811,32.0899014278205,5.00404745291428,0.00659802503541708,"NSCbyNPC",0.0777041484611884
"Ccl24",14.0765284291948,451.1476622664,-5.24481404091783,32.0496395496718,5.00223622637022,0.00578352368281241,"NSCbyNPC",0.0733820439879314
"Ighj3",1.36904404416623,43.3825513779833,-5.65968727247597,31.6882072295956,4.98587413598541,0.00202363338585391,"NSCbyNPC",0.0473677847013918
"Batf",0.0745280089574995,2.34919763696073,-5.88591624809689,31.5210035773314,4.97824156346941,0.00833809641815051,"NSCbyNPC",0.0866156240726863
"Cbr2",41.0467494812011,1284.54796934145,-5.69583174208715,31.2947550190243,4.96784897753688,0.00287009544465032,"NSCbyNPC",0.0540343729222272
"Asb10",0.229076220833176,7.13746005711904,-5.83207573776112,31.1575772952744,4.96151115370486,0.00660020184406195,"NSCbyNPC",0.0777041484611884
"Fcrls",22.5030322628558,687.41396461684,-6.00076930571388,30.547614943054,4.93298783846157,0.00179464032661741,"NSCbyNPC",0.0456880058332837
"Cd68",85.4682035233839,2584.55809445737,-5.63311048896475,30.2399955528519,4.91838602228104,0.00309065187581894,"NSCbyNPC",0.0559356287363261
"Csf2rb2",0.125517419710727,3.78689765982931,-7.48123383349169,30.1702956335206,4.91505692816099,0.00324123529684455,"NSCbyNPC",0.0573181882844525
"Trpv4",0.4207804890221,12.662443279761,-6.55845101330019,30.0927528963823,4.91134418588204,0.00351362944378911,"NSCbyNPC",0.0598423990920694
"Cfp",20.0854773837701,596.218719068076,-5.71641026431855,29.6840701207255,4.89161701502679,0.00346213202095523,"NSCbyNPC",0.0595172486598851
"Gm18445",0.326225023354464,9.64093596454626,-5.21894421015665,29.5530240611579,4.88523385895559,0.00776274778569337,"NSCbyNPC",0.0842367367759895
"Cd200r1",0.584671460220662,17.2330527674348,-8.11948814661294,29.4747630762255,4.88140831148075,0.000647685753336993,"NSCbyNPC",0.035487091361669
"Adrb2",32.6539276347405,956.44108641963,-5.71792383042466,29.2902310900595,4.87234767052757,0.00462147015042416,"NSCbyNPC",0.0669624945826942
"Gm38079",2.54427839501812,74.3958595635406,-4.72138924607953,29.2404556471545,4.86989388753094,0.00375626586111379,"NSCbyNPC",0.0621633037110302
"Slfn1",0.112872061353451,3.28668676081824,-1.62345040730389,29.1186917418493,4.86387363380498,0.198136706274465,"NSCbyNPC",0.44272297480491
"Gm13710",0.126775878016049,3.68876259097805,-5.20689449368122,29.0967228837576,4.8627847687911,0.0121085947178287,"NSCbyNPC",0.103456754602968
"Trim30c",0.100196499757154,2.86409923170062,-5.18307033133922,28.584823208818,4.83717746241807,0.0118764546442256,"NSCbyNPC",0.10247954852096
"Gpx3",17.5814295005954,502.064565770953,-12.6306393208459,28.5565269737566,4.8357486252903,0.00019743748415543,"NSCbyNPC",0.027709528880091
"C3ar1",8.36196408159427,237.861378930919,-5.90901559375354,28.4456350936118,4.83013538671897,0.00222592269470461,"NSCbyNPC",0.0481723356209741
"Csf1r",19.7445976492683,557.174232268319,-7.31777015271526,28.2190724858334,4.8185986646057,0.00057933281129449,"NSCbyNPC",0.0342469154676671
"Gbgt1",0.146728428524262,4.12569623714115,-8.6983607630143,28.1179065204734,4.81341727944849,0.00242933305173359,"NSCbyNPC",0.0499403898266063
"C1qc",44.8880634445923,1262.0194952834,-10.8378967079316,28.1148126793481,4.81325852954926,8.12066044817799e-05,"NSCbyNPC",0.0271607429874296
"Hk3",1.81966690623694,50.983452379171,-8.81031260719472,28.0180137389015,4.80828277832891,0.000396611691018038,"NSCbyNPC",0.0312606197818794
"Cryba4",0.451954903371325,12.5447080388144,-6.44539789661709,27.7565481538933,4.79475625823203,0.00239407320153389,"NSCbyNPC",0.0497873170092864
"Tmem221",0.111611288053986,3.06448179412997,-2.60263848327693,27.4567371057281,4.77908828406211,0.0745093918903504,"NSCbyNPC",0.26304546572291
"Gna15",0.288953828380443,7.8818936011,-6.25947617492288,27.2773461603787,4.76963138486884,0.00546997596549035,"NSCbyNPC",0.0717520749477867
"Lyve1",12.9798769692698,353.781687773384,-4.79489980206352,27.2561664961055,4.76851076025977,0.00426201889938264,"NSCbyNPC",0.0652747776897816
"Gm44751",0.206676558662787,5.63148668890761,-2.63855516652722,27.2478249364309,4.76806916592682,0.0694639898249207,"NSCbyNPC",0.252415185561062
"Cd163",3.43823397733935,93.4570383797236,-6.2617150374423,27.1816982193994,4.76456368845293,0.000968920196718596,"NSCbyNPC",0.0391109456674342
"Syk",0.256953870055113,6.97898321709507,-7.9802525607643,27.1604518569741,4.76343557617815,0.00188099899744586,"NSCbyNPC",0.0460382754620477
"Gm45454",0.125731670334764,3.40554683109739,-1.539008743632,27.0858314538416,4.75946647278965,0.215695860335563,"NSCbyNPC",0.463520170600961
"Ms4a6d",3.31672731662881,89.7404712152894,-5.52714494875849,27.0569337326481,4.75792644789901,0.00172672145236554,"NSCbyNPC",0.0450642923134936
"Stab1",7.15991117911647,193.498305828061,-6.69461672261272,27.0252383007827,4.75623543417353,0.000698180226022692,"NSCbyNPC",0.0362653115669422
"Hcls1",0.415673760673313,11.0695105016317,-7.69962353469818,26.630284489695,4.73499593574081,0.00134117588752228,"NSCbyNPC",0.0416667006757268
"Rgs18",0.770157860179816,20.4671117559937,-6.71957636969018,26.5752163474837,4.73200953159845,0.000979915877413488,"NSCbyNPC",0.0391109456674342
"Tlr5",0.39550528515513,10.4955886530137,-4.84712458816462,26.5371640960425,4.72994229968817,0.0103050955009929,"NSCbyNPC",0.0964227949928585
"Clec4a3",1.93048297363336,50.9018508297043,-6.8846158596762,26.3674176488083,4.72068437948813,0.000520234622848221,"NSCbyNPC",0.0339149216044651
"Rasa4",0.243454046301773,6.39579066566069,-4.67349300954015,26.2710386736921,4.7154013360807,0.0164806703753656,"NSCbyNPC",0.119644383542115
"Lilra6",0.0532316686958293,1.39717043595677,-2.25904703541777,26.2469779773452,4.71407941831068,0.108295849762179,"NSCbyNPC",0.320938485880866
"Cd86",1.16284809582585,30.4743870599185,-7.57133850786862,26.2066792466781,4.71186265046634,0.000456193034122476,"NSCbyNPC",0.0318217450952133
"Irf4",0.184034317227428,4.81238380260516,-4.01251204885534,26.1493827624446,4.70870498797259,0.0245075040193101,"NSCbyNPC",0.145691041799606
"Dab2",3.83513181682906,99.6118806784918,-6.90206967639834,25.9735220159531,4.69896975196985,0.000520032960591315,"NSCbyNPC",0.0339149216044651
"Tnfrsf17",0.603125984528337,15.6627922886278,-7.52341916084341,25.9693541489123,4.69873822989915,0.00069749336568985,"NSCbyNPC",0.0362653115669422
"Cd33",1.2101348634441,31.2381980514475,-7.16815662676151,25.8138154639575,4.69007149258055,0.000463330665169624,"NSCbyNPC",0.0318719625579613
"Slc11a1",2.06691231780528,53.3483095662571,-8.46557222686084,25.810630236557,4.68989346406255,0.000243492928962683,"NSCbyNPC",0.0283080820996533
"Fcgr2b",3.57029700487215,92.0825113891331,-7.24430200023511,25.7912748612999,4.68881118211366,0.000755562574105292,"NSCbyNPC",0.0372614318115366
"Themis2",2.12054415059627,54.3751237031211,-6.68635267531535,25.6420615849152,4.68044035211578,0.00185531767928357,"NSCbyNPC",0.0460075251706085
"Rpl27-ps2",0.308075248426808,7.88762200340628,-2.36463624917661,25.6029072237532,4.67823573320457,0.0913027315868249,"NSCbyNPC",0.291545984977751
"C1qb",109.337174020149,2795.80954411606,-7.7976951723993,25.5705305096036,4.67641018724771,0.000234631680561401,"NSCbyNPC",0.0281702035584917
"Nfam1",1.09676156714616,28.0122175916382,-7.19355773170308,25.5408453676288,4.67473437198367,0.000640291196426694,"NSCbyNPC",0.0354472320688445
"F13a1",0.880914463036419,22.4284467766295,-6.88755855696432,25.46041382874,4.67018396360892,0.00245589949893779,"NSCbyNPC",0.0500178889192425
"Fcer1g",42.9246161588986,1092.79992136659,-7.44021217205216,25.458583422651,4.67008024130757,0.000318611466587505,"NSCbyNPC",0.0306548177266364
"Ctsc",8.94466910868716,227.459208917641,-7.4668887376414,25.4295833813159,4.66843592110598,0.000301452221843684,"NSCbyNPC",0.0301607844496434
"Tlr2",2.95707849298237,75.1488186010033,-6.12255478916882,25.4131971063141,4.66750597989208,0.000913413838413688,"NSCbyNPC",0.0387326336161379
"Ccr1",8.20676505653616,207.416473639829,-5.57820220342564,25.27384081437,4.65957301927241,0.00154712287001261,"NSCbyNPC",0.043254330981054
"Pilrb2",0.210104096496818,5.29680505436087,-9.04445758651176,25.2103844840603,4.65594621582151,0.000297869507840833,"NSCbyNPC",0.0301128804629526
"Tal1",0.0580984980058918,1.45913955087484,-2.00744889349135,25.1149272521102,4.65047319099319,0.137599081287571,"NSCbyNPC",0.367677606405459
"Pf4",285.789314021535,7166.18577860576,-7.23570941860603,25.0750655360955,4.64818156635199,0.000391003300198174,"NSCbyNPC",0.0311707830917984
"Cass4",0.117736328099848,2.94301657567875,-7.73301615480535,24.996673696014,4.64366422331306,0.00307546222940226,"NSCbyNPC",0.0559092454415854
"Stk19-ps1",0.0916715831914391,2.26891204225083,-5.96271777893921,24.7504402483442,4.62938228223937,0.00518024116653588,"NSCbyNPC",0.0704354964547456
"Laptm5",17.2321389391759,423.348323915923,-6.32769276993133,24.5673694606463,4.61867148497447,0.00105580720454177,"NSCbyNPC",0.0391554975531145
"Rbm47",0.239109359948674,5.87236430476877,-5.24907963621329,24.5593242607873,4.61819896100984,0.0105482153984267,"NSCbyNPC",0.0973502769958876
"Fpr1",5.28325918953317,129.150981063389,-5.02749110525058,24.445323697019,4.61148660405801,0.00240689866076999,"NSCbyNPC",0.0497873170092864
"Timd4",0.668748462321913,16.1822399033765,-5.23887150652099,24.1977975503545,4.59680383628057,0.00324163504812795,"NSCbyNPC",0.0573181882844525
"Ighm",9.28864222620431,224.431676639719,-5.94646764135399,24.1619465121147,4.59466477927946,0.00212913083513587,"NSCbyNPC",0.0478981552251845
"Arhgap25",0.131700888815503,3.18098794358852,-3.8752258985918,24.1531243425752,4.59413791674316,0.0271801449988755,"NSCbyNPC",0.153247984670742
"Pld4",23.3217446306938,561.63107367229,-7.3479521459121,24.081863624093,4.58987513720098,0.000331818234564445,"NSCbyNPC",0.0306673527310541
"Tnf",4.06570487192436,97.7631671943084,-5.18174811447774,24.0458100806603,4.58771362495479,0.00206435866159162,"NSCbyNPC",0.0476819001454713
"Hpgd",3.38391668152904,81.1269973707238,-6.72664544743031,23.9742892647304,4.58341614101929,0.000557622484844061,"NSCbyNPC",0.0341901308675971
"Ncf4",0.296219889871134,7.06335638225825,-9.75125365086793,23.844976734449,4.57561346998233,0.00045972647291103,"NSCbyNPC",0.0318719625579613
"Mgl2",9.45825477806953,224.187658126969,-4.86021618809256,23.702856751838,4.56698904318117,0.00355200996805005,"NSCbyNPC",0.0602115322773587
"C1qa",51.6791241895783,1216.212843069,-9.6948881824131,23.5339290698402,4.55667029842296,0.000670876280298574,"NSCbyNPC",0.0358936931417237
"P2ry6",1.91371593438022,44.9880136583295,-7.5347541226509,23.5081982911426,4.55509206747935,0.000325587671447601,"NSCbyNPC",0.0306673527310541
"Il4ra",1.40090784749965,32.8719336325641,-7.08233595651644,23.4647365929417,4.55242236014637,0.000447285056641921,"NSCbyNPC",0.0318013883844079
"Arhgap45",0.58341617777677,13.6335723581248,-8.6812886838476,23.3685195533631,4.54649443402844,0.000128969316450935,"NSCbyNPC",0.0271607429874296
"Nrros",4.73666278390248,110.616383608075,-5.51181775716789,23.3532317276214,4.54555030541314,0.00168648819318622,"NSCbyNPC",0.044525138643385
"Vav1",0.397718034931058,9.17148939651815,-4.91673193694654,23.0602803770464,4.52733814890547,0.00691060536909448,"NSCbyNPC",0.0799200977703342
"Cd14",76.592822725499,1754.40217126811,-6.01910458373267,22.9055688097005,4.51762648436389,0.0013920079340967,"NSCbyNPC",0.0419542111749438
"Ripk3",0.417920337589318,9.48121575732002,-2.2313243728375,22.6866579693401,4.50377219238689,0.0966388446211607,"NSCbyNPC",0.301369732375113
"Amdhd1",0.0686531584053737,1.55607585134391,-2.55752741544367,22.6657576648667,4.50244248294012,0.0819856110112037,"NSCbyNPC",0.275145840562257
"Clec4a1",4.03467407387056,91.4009380126713,-9.53946703696067,22.6538591071343,4.50168493061063,0.000217131072057912,"NSCbyNPC",0.0277228221927918
"Slc27a6",0.174616916702366,3.9448819771609,-4.67838870263693,22.5916368909717,4.49771690076365,0.015537947478742,"NSCbyNPC",0.116774591249204
