"","logFC","logCPM","LR","PValue","adj.P.Val","Contrast","FC"
"Ube2c",-10.3347478527209,9.59931402789465,232.313897301809,1.86522361678986e-52,4.0092981642898e-48,"QSVZbyPSVZ",0.000774338581744123
"Ttr",9.60644989599812,9.25523100349218,129.523547968767,5.2094752671654e-30,5.59888354338601e-26,"QSVZbyPSVZ",779.524143128673
"Ptgds",4.50617565893844,9.94167426711904,105.940042618174,7.60002651285496e-25,5.44541899646058e-21,"QSVZbyPSVZ",22.7244844446253
"Sparcl1",3.65295663187573,10.5223273226593,95.7077093863315,1.33160890437636e-22,7.15573334989248e-19,"QSVZbyPSVZ",12.5790985346575
"Pbk",-8.95652169721109,8.02061046463912,94.0591890875918,3.06228449108457e-22,1.31647610271726e-18,"QSVZbyPSVZ",0.00201288198183061
"Ascl1",-8.60987186346977,8.59047905829456,92.5930005732251,6.42342094561336e-22,2.30119055376599e-18,"QSVZbyPSVZ",0.00255958944308593
"Lcat",8.68857302027823,8.05444971168137,90.1360722281222,2.22330985576661e-21,6.82714933567191e-18,"QSVZbyPSVZ",412.59228092774
"Hmgb2",-4.62050736920441,9.98732339112074,76.6233820100414,2.06875715037419e-18,5.55849186841166e-15,"QSVZbyPSVZ",0.040652633687751
"Mki67",-6.88359717165405,9.70676507726735,74.7035172930817,5.46985856183836e-18,1.30638455318573e-14,"QSVZbyPSVZ",0.00846897348699227
"Pla2g7",5.55887980164786,9.39331501738267,73.0096481201414,1.29017598179623e-17,2.77323327287099e-14,"QSVZbyPSVZ",47.1399983065359
"Mfap3l",7.30093103418156,8.28196682336595,72.2624312743324,1.88400137335521e-17,3.68150995638821e-14,"QSVZbyPSVZ",157.688215178184
"Ung",-8.51303472907318,7.38791004177334,71.0227341019353,3.53132245359834e-17,6.32548134500803e-14,"QSVZbyPSVZ",0.00273729240510682
"Cxcl14",7.54094790884027,8.29843762514104,70.3087956008376,5.07110859036128e-17,8.38488301152429e-14,"QSVZbyPSVZ",186.230803177947
"Tspan7",2.62842680794339,10.5309391119474,69.4312948004625,7.9123225457398e-17,1.18356692320794e-13,"QSVZbyPSVZ",6.1835134617054
"Dlx1",-8.34445098721893,7.46054425366766,69.3466295242423,8.25936443271416e-17,1.18356692320794e-13,"QSVZbyPSVZ",0.00307659234767824
"Tubb5",-4.77663933051345,9.0692230687417,68.180546398138,1.49190353803612e-16,2.0042791593804e-13,"QSVZbyPSVZ",0.036482810136323
"Mycn",-8.41674074684424,7.20036196977854,67.4983547906144,2.10862973310965e-16,2.66617624195247e-13,"QSVZbyPSVZ",0.00292623074820622
"Atad2",-7.36047656284522,7.83108796412785,66.8977841608632,2.8595614165807e-16,3.41479292496678e-13,"QSVZbyPSVZ",0.00608521282920687
"Gdf10",7.87246975211749,7.82220447380338,64.3878324462165,1.02187269353974e-15,1.13037806820227e-12,"QSVZbyPSVZ",234.341677993754
"Hist1h2ab",-6.46229564475251,8.47444477382597,64.331035128433,1.05175907718285e-15,1.13037806820227e-12,"QSVZbyPSVZ",0.0113410997450318
"Gm10052",-3.07590902029952,10.0960286687098,63.7867723856597,1.38641362533797e-15,1.36624781657671e-12,"QSVZbyPSVZ",0.118593017907934
"Ccna2",-8.385198439042,7.1689868690515,63.7698894254425,1.39834621840835e-15,1.36624781657671e-12,"QSVZbyPSVZ",0.00299091279231561
"Lmnb1",-7.25141117771847,7.69425787152915,62.7488417538639,2.34819641363573e-15,2.19454269178696e-12,"QSVZbyPSVZ",0.00656308040101046
"Gm8203",-3.57913191032137,10.2889012785646,62.198970260672,3.10450213602795e-15,2.78046972558003e-12,"QSVZbyPSVZ",0.0836708029165044
"Ttyh1",2.73714289577268,10.5699765080942,60.2797355258297,8.22902456760854e-15,7.07531532322982e-12,"QSVZbyPSVZ",6.66748602440447
"Atp1a2",2.29595366747757,10.7732247754204,59.2767207487454,1.36987528401581e-14,1.13251804730461e-11,"QSVZbyPSVZ",4.91078502200327
"Kif11",-7.96793094224185,7.01070876741593,58.8539706449249,1.69818732541266e-14,1.35194579850908e-11,"QSVZbyPSVZ",0.00399405262719678
"Cd24a",-7.82444113350015,7.08667397944876,58.7119872948233,1.82526064276002e-14,1.40121348271881e-11,"QSVZbyPSVZ",0.00441172587528479
"Ncapg",-7.26330652015339,7.30927364832679,58.3364546797765,2.20912424408005e-14,1.63741812505175e-11,"QSVZbyPSVZ",0.00650918881844612
"Uhrf1",-8.14171929862148,6.92687976204138,57.5873402812945,3.23299746864838e-14,2.31644268628656e-11,"QSVZbyPSVZ",0.00354077454852901
"Ccnd2",-6.95656418875164,9.08665962877092,57.3240516702233,3.6960758323752e-14,2.5628112908679e-11,"QSVZbyPSVZ",0.008051290790036
"Kcnk1",4.31426940898393,9.89364690665294,56.8530370367534,4.69628152805188e-14,3.1545803576711e-11,"QSVZbyPSVZ",19.8941093831429
"Scg3",2.48564984219928,10.4329707149522,56.6255242717575,5.27230248682081e-14,3.43418611982465e-11,"QSVZbyPSVZ",5.60086572744748
"Grm3",3.36926356404418,9.94933166039376,56.0664786267316,7.00615212153827e-14,4.42933058389603e-11,"QSVZbyPSVZ",10.3335464518876
"Larp7",-7.7428246448485,7.06271364850761,55.8818239549434,7.69608047020215e-14,4.72649284877129e-11,"QSVZbyPSVZ",0.00466850180154414
"Htra1",4.30818325717533,9.90259253674137,55.471197331224,9.48384838969597e-14,5.56641513010897e-11,"QSVZbyPSVZ",19.8103608887169
"Cyp2j9",4.57447486636744,8.88972172863999,55.4449697505033,9.61123367589622e-14,5.56641513010897e-11,"QSVZbyPSVZ",23.8261652288259
"Hepacam",3.9496682396963,9.27273257954484,55.3986095447685,9.84060362615217e-14,5.56641513010897e-11,"QSVZbyPSVZ",15.4514276637083
"Fam107a",2.61980196645531,10.7691730679312,54.4988571381384,1.55538254440641e-13,8.57255071590146e-11,"QSVZbyPSVZ",6.14665693781372
"Timeless",-7.98013302407678,6.67072630619482,54.4383303690013,1.60403411029627e-13,8.61967830020461e-11,"QSVZbyPSVZ",0.00396041403007367
"Kif20a",-8.00019506319119,7.26050057541303,54.1001417869401,1.90527515010127e-13,9.98875350034797e-11,"QSVZbyPSVZ",0.00390572188140282
"Ybx1",-3.35673326102354,9.66410131434866,53.994648085346,2.01036451870074e-13,1.02887584117792e-10,"QSVZbyPSVZ",0.0976163581344701
"Tril",4.375080070674,9.26546804510706,53.5565835491948,2.51251029634059e-13,1.25596299581026e-10,"QSVZbyPSVZ",20.7505845157084
