"Module","StudySRP027383","StudySRP091303","GenderM","DiseaseCON","DiseaseGrade_2","DiseaseGrade_3","DiseaseGrade_4","Age","Tissueprefrontal_cortex","p.value.StudySRP027383","p.value.StudySRP091303","p.value.GenderM","p.value.DiseaseCON","p.value.DiseaseGrade_2","p.value.DiseaseGrade_3","p.value.DiseaseGrade_4","p.value.Age","p.value.Tissueprefrontal_cortex"
"MEc1_HuAgeGBsplitRnaseq_98","0.106930559840374","-0.193095714882605","-0.119306081320633","0.0428891928282742","-0.0613804681843761","0.0447909047236326","-0.0962798278097232","-0.0202262352432077","0.0389114351473536","0.034540127203012","0.000121928260173653","0.0182745927270799","0.397690622814741","0.225904451858555","0.377079314578742","0.0571533694043088","0.690108216693231","0.442932287706426"
"MEc1_HuAgeGBsplitRnaseq_44","0.0445832644221087","0.0276523828629793","0.00520382667625008","-0.0793661791124058","0.139564714731015","0.112887646051432","0.0683603698332657","-0.0445960583386649","-0.0705028973461951","0.379297332827677","0.585654412318776","0.918304047597596","0.117158533490856","0.00570241402217899","0.0256016360600122","0.177340333462645","0.379160437249593","0.164112343511741"
"MEc1_HuAgeGBsplitRnaseq_294","-0.00786763489801919","-0.00558430116211018","0.00701800478356663","0.0146391885253066","-0.0235719668692851","0.0302247568460285","-0.0379027793134938","0.0207988691037107","0.00731997294851206","0.876760833489497","0.912354072486801","0.889980038946558","0.772918190172935","0.642162251971962","0.551256363948141","0.454853548531311","0.681806956460224","0.885278097714503"
"MEc1_HuAgeGBsplitRnaseq_54","-0.00499768002955936","-0.00558430116211018","0.00677929713786708","0.0111306226803984","-0.0182040932257845","0.0382361381787107","-0.0357030644426214","0.0181106126865183","0.00481577167665267","0.921529757317195","0.912354072486801","0.893699690057842","0.826341624352316","0.719714856904531","0.450893804628174","0.481466057145881","0.721094118241005","0.92437726492885"
"MEc1_HuAgeGBsplitRnaseq_776","-0.00499768002955936","-0.0156091309591514","-0.00544253432194963","0.0201440073509384","-0.0301067695657206","0.0659118191461585","-0.0651454019450675","0.029246498763862","0.0235651760710871","0.921529757317195","0.75832497129568","0.914570511202218","0.691303327977978","0.552812206224516","0.193407836389275","0.198649586904016","0.564220591771244","0.642258161886771"
"MEc1_HuAgeGBsplitRnaseq_223","-0.00168238733668335","-0.0143307969581864","-0.00420125456431199","0.0149416510981435","-0.0198377938998934","0.0826628892054032","-0.0658222372899513","0.0172295216597054","0.0175294089030157","0.973546541248226","0.777575163747539","0.934003554447995","0.768358646517469","0.695760597911053","0.102655502554532","0.194015237353479","0.734138064113977","0.729689635379127"
"MEc1_HuAgeGBsplitRnaseq_38","-0.0033647746733667","-0.012043251903828","-0.000954830582798181","0.0149416510981435","-0.0315070844292425","0.0957724222952469","-0.063453313582858","0.0164251432875346","0.0190704558395446","0.947122040578534","0.81235730264829","0.984984612801862","0.768358646517469","0.534486568106151","0.0584823041482757","0.210587038862316","0.746113550888329","0.706975834546987"
"MEc1_HuAgeGBsplitRnaseq_287","0.0654151782086879","-0.0678862635249298","-0.0728058319383613","-0.0189341570595907","0.0116692905293491","0.112523492354492","-0.00778360646616391","-0.0867000599030312","-0.0157315208103987","0.196792835031466","0.180371515121354","0.150734911441983","0.708974673360655","0.818080618412798","0.0260842674403488","0.878066750003381","0.0868747241014289","0.75648952057211"
"MEc1_HuAgeGBsplitRnaseq_51","0.0667017097014457","-0.0678862635249298","-0.0707529461853452","-0.0205069624383427","0.00350078715880472","0.113615953445312","0.00203050603465145","-0.0863396911628338","-0.0166946751457293","0.188112181883857","0.180371515121354","0.162618121934008","0.686033902120498","0.944987894630879","0.0246594196529027","0.968075466677838","0.0881989164537145","0.742093819755628"
"MEc1_HuAgeGBsplitRnaseq_228","0.0523519353591466","-0.0453472166658104","-0.0564782289725124","-0.0232291255938749","0.0506447208973749","0.0753798152666012","-0.00676835344883818","-0.0683246680669167","-0.0206757130650955","0.301797487748092","0.371176155548211","0.265236894288393","0.647011771479672","0.317857959538704","0.136781295548309","0.893870276079485","0.177567267220518","0.683589110210321"
"MEc1_HuAgeGBsplitRnaseq_39","0.0649698403842717","-0.0760272326889699","-0.0660265348004942","-0.011070130165831","0.0109691330975881","0.0509815175716143","-0.000676835344883818","-0.0533273440843713","-0.0113652211569003","0.19986473353229","0.133432981532751","0.192632051193013","0.827270552136024","0.828822007021497","0.314646190549822","0.989355973419641","0.292867230380045","0.822741412760163"
"MEc1_HuAgeGBsplitRnaseq_1195","-0.0406247059828538","0.0396956347668073","-0.0454021942120535","0.0139737708650653","-0.149366918775668","0.00291322957552082","0.0678527433246028","-0.0121258207136227","0.0152178384982224","0.423096672276246","0.433788120046258","0.370595893594864","0.782976508203845","0.00306931325160012","0.954209774794178","0.180587267558314","0.811094956219204","0.764202151342542"
"MEc1_HuAgeGBsplitRnaseq_2034","-0.0385959447827357","0.038619142976521","-0.0437789822212966","0.0124614580008808","-0.14073164378395","-0.0123812256959635","0.0729290084112314","-0.0148012247488855","0.0172083574579055","0.446641804809098","0.4463684433525","0.387963896426713","0.805968661222856","0.00530729656076356","0.807193328432075","0.150043443171421","0.770474554644695","0.734452344995934"
"MEc1_HuAgeGBsplitRnaseq_398","-0.0249389181673061","0.0360624749745911","-0.0450202619789342","-0.00193576046615624","-0.137464242435732","0.0509815175716143","0.0813894502222792","0.00116544997700489","0.00410945849741028","0.622978942855362","0.47706097611665","0.374638596895958","0.969564361766333","0.00648072662053092","0.314646190549822","0.108079292722398","0.981673001517501","0.935442381873293"
"MEc1_HuAgeGBsplitRnaseq_74","-0.0152899319716222","0.0263740488620143","-0.0463570247948517","-0.00502087870909274","-0.117859834346426","0.104512111021809","0.0509318597025073","-0.00919156167355947","0.00462314080958656","0.763118284783977","0.603109709915816","0.36060777114843","0.921166687385509","0.0197430137608239","0.0388628030856893","0.315118398775948","0.856231558760029","0.927393669553754"
"MEc1_HuAgeGBsplitRnaseq_9","-0.022910156967188","0.030410893075588","-0.0478370121981889","0.000665417660241207","-0.12602833771697","0.0906742705380855","0.0473784741418673","-0.000371714983619549","0.00924628161917313","0.651537063374393","0.548806242624019","0.345462332528582","0.989535519506734","0.0126304705466553","0.0733064553595884","0.350110989075492","0.994154226959753","0.855385035311058"
"MEc1_HuAgeGBsplitRnaseq_291","0.00900572044930499","0.0115722867455777","-0.0118876407558373","-0.0214143501568534","-0.0170371641728496","0.0943158075074865","0.0284270844851204","-0.010991196371402","-0.0206115027760734","0.859107767138788","0.819566811204657","0.814737669239075","0.672927164359409","0.736996129184746","0.0624399713471032","0.575191081200517","0.828483027565821","0.684518975567882"
"MEc1_HuAgeGBsplitRnaseq_191","0.0106386258054976","-0.00134561473785788","-0.000572898349678908","-0.0117960403406396","-0.00723496012819642","0.0353229086031899","0.0218279398725031","-0.0234354147654833","-0.0116220623129884","0.833903677450004","0.978840482045516","0.990990428622679","0.816139669245601","0.886601431304795","0.486149294448565","0.666985464817294","0.644091987391422","0.81880411985286"
"MEc1_HuAgeGBsplitRnaseq_31","0.0106881077859883","-0.000336403684464469","-0.00214836881129591","-0.0127639205737177","-0.00653480269643547","0.0342304475123696","0.0245352812520384","-0.0215230204980554","-0.0133557401165834","0.833142428415934","0.994709541321841","0.966223447655367","0.801356151530541","0.89751192874072","0.499743104002594","0.628617738761635","0.671363997897467","0.792351053742791"
"MEc1_HuAgeGBsplitRnaseq_174","-0.0677408312917501","0.0226736083329052","-0.0744290439291182","0.0624282750335387","-0.08658613572777","-0.114344260839192","-0.0587154661686713","0.0156772953140072","0.0615776671721322","0.181308971054549","0.654901329767628","0.141815063034395","0.218065401127647","0.0872916046421813","0.0237472795979747","0.246739372889653","0.757302558960679","0.224414027255066"
"MEc1_HuAgeGBsplitRnaseq_597","-0.0774887814484154","0.0320929114979103","-0.0634007506977992","0.0658763483638795","-0.0980220404465321","-0.103055496234049","-0.0653146107812885","0.0275873365841403","0.0628618729525729","0.126106735213775","0.526911610845581","0.210965967395909","0.193648175954476","0.0527794550971825","0.0416809280321175","0.197483511002611","0.586536935893924","0.214879123925232"
"MEc1_HuAgeGBsplitRnaseq_25","0.00999536005911872","-0.0763636363734344","-0.0379067741370878","0.0564395160913678","-0.0490110202232661","-0.0298606031490884","-0.108462864017632","-0.132032820790269","0.0579818909868982","0.843813778999289","0.131718296806257","0.454805981507085","0.265565133110481","0.333739845581543","0.556065176895876","0.0320187118395384","0.0089522083509894","0.252702680217169"
"MEc1_HuAgeGBsplitRnaseq_175","0.0780825652143037","-0.149901481797367","-0.046166058678292","0.0393201344687986","-0.0296399979445466","0.0451550584205727","-0.109478117034958","-0.137309828073933","0.0405166923729045","0.123221017359608","0.00296419763410287","0.362591815396538","0.438153013808337","0.558988250478383","0.373208703151507","0.0304361033982072","0.00654153561417129","0.424331705265372"
"MEc1_HuAgeGBsplitRnaseq_605","0.0707097501211914","-0.146133760531365","-0.0497466733637852","0.0449459383235652","-0.0441099182009395","0.0309530642399087","-0.10812444634519","-0.118661523940283","0.045011412604447","0.162875516363339","0.00378051242571131","0.32652618084366","0.375428448421016","0.384383430651474","0.541700270782782","0.0325616293713938","0.0189168356265947","0.374732587163151"
"MEc1_HuAgeGBsplitRnaseq_2024","-0.0542322506177927","0.00363315979221626","-0.0391003123655855","0.0630332001792125","-0.0324406276715904","0.00910384242350256","-0.157025800013046","-0.0578678496379305","0.0574682086747219","0.284742040576574","0.942911238360501","0.440719903086837","0.213629390861866","0.522441472492056","0.857588928451104","0.00184328717843739","0.253638643659766","0.256937551152331"
"MEc1_HuAgeGBsplitRnaseq_1177","-0.0540838046763206","-0.00356587905532337","-0.0313184431157803","0.0693244216942203","-0.0357080290198081","-0.00400569066634113","-0.166163077168977","-0.0574690241611782","0.068576588675534","0.286064421719841","0.943966688297126","0.536937368712482","0.171293539312482","0.48140505945907","0.937069109509563","0.000973418415099551","0.25693078950631","0.175970561667241"
"MEc1_HuAgeGBsplitRnaseq_388","-0.0534900209104324","-0.00363315979221626","-0.0322732736985785","0.0686590040339791","-0.0340743283456993","0.000728307393880205","-0.167685956694966","-0.0577526802467334","0.0678060652072696","0.291395231953341","0.942911238360501","0.52459050126653","0.175450524569536","0.501702022267058","0.988546568740721","0.000872338173903303","0.254586302457369","0.180888028773413"
"MEc1_HuAgeGBsplitRnaseq_71","-0.055766192013004","-0.00450780937182388","-0.0363313036754708","0.0722280623934546","-0.0298733837551336","-0.0229416829072264","-0.169716462729617","-0.0580022976020219","0.0724292060168562","0.271318706334741","0.929200143652757","0.473780523612673","0.154010626487552","0.55589605863073","0.651089223197087","0.000752614602147958","0.252535451661593","0.152864163932959"
"MEc1_HuAgeGBsplitRnaseq_8","-0.0561620478569294","-0.00565158189900308","-0.036235820617191","0.0737403752576392","-0.0347744857774602","-0.0258549124827473","-0.169039627384734","-0.0554963843534555","0.0734565706412088","0.267925886724133","0.911302415437981","0.474944263836275","0.145548804369546","0.492948465516256","0.610264330086876","0.000790720499917638","0.273647917734914","0.147109139349349"
"MEc1_HuAgeGBsplitRnaseq_295","0.0606649080815819","-0.0238846615969773","-0.0353764730926726","-0.0526889801881901","0.0830853485689653","0.120899027384114","0.0309652170284347","-0.0505677971111633","-0.0446903611593368","0.23137170042017","0.637752365312177","0.48548793794413","0.298691509191259","0.100904598071677","0.0167683141328865","0.541541515847445","0.318594513806345","0.378152326543105"
"MEc1_HuAgeGBsplitRnaseq_59","0.0540838046763206","0.00181657989610813","-0.0255417180898513","-0.0677516163154683","0.120660464073469","0.148938862048502","0.0328265142268652","-0.0650958083348114","-0.063054503819639","0.286064421719841","0.971437394224871","0.614598772487488","0.181239327382498","0.016986746107769","0.00315591464209889","0.51750345092513","0.198992301732903","0.213474359073192"
"MEc1_HuAgeGBsplitRnaseq_97","0.113907519089561","-0.227476171434874","-0.124700874113442","0.0652714232182057","0.0182040932257845","-0.0240341439980468","-0.184606840317061","-0.020908214759346","0.0578534704088541","0.0242906930375278","5.53675805004239e-06","0.0136043404794642","0.1977806558903","0.719714856904531","0.635648728616342","0.000242293830639314","0.68022612881435","0.253756827743639"
"MEc1_HuAgeGBsplitRnaseq_5","-0.0937683530298514","0.0555738886735302","0.0560962967393931","0.0646664980725318","-0.0648812553431808","-0.0411493677542316","-0.114723590957807","0.120658362373357","0.0620913494843084","0.0639833627726581","0.272977444443879","0.268487408951943","0.201977040416241","0.200479922206989","0.417127559391077","0.0232838570599255","0.016988681455503","0.22056453639026"
"MEc1_HuAgeGBsplitRnaseq_64","-0.0769939616435086","0.0477020424570617","0.0732355057006205","0.0512371598385729","-0.0359414148303951","0.00764722763574215","-0.120815109061762","0.123322520574432","0.0473229830092403","0.128551322165835","0.346826566890216","0.148333338722716","0.312222565676026","0.478542278893019","0.880186965346307","0.0168448692637914","0.0146848840444805","0.350676227189213"
"MEc1_HuAgeGBsplitRnaseq_338","-0.04611720581732","0.0162819383280803","0.143702002711126","0.0417398350514939","-0.00630141688584849","-0.0251266050888671","-0.100510048715247","0.0562581892104845","0.0369209161876705","0.363100464394228","0.748252085270116","0.00441032532782499","0.410469282628341","0.90115315891527","0.620364417647324","0.0470192843259178","0.267106276327662","0.46662908072387"
"MEc1_HuAgeGBsplitRnaseq_1032","-0.0588835567839172","0.0477020424570617","0.155303194292124","0.029096899506911","-0.00653480269643547","-0.00582645915104164","-0.0739442614285572","0.0547065653201893","0.0279314757245855","0.245386891414662","0.346826566890216","0.00207141938498728","0.566215950673618","0.89751192874072","0.908569658679295","0.144435668886357","0.280544409803664","0.58187477304284"
"MEc1_HuAgeGBsplitRnaseq_1895","-0.0573990973691966","0.0485766920366693","0.159743156502136","0.0264957213805135","0.00163370067410887","0.00109246109082031","-0.0758055586269877","0.0522093876749656","0.0262620082100126","0.257511038058702","0.338046488313216","0.00152976679455315","0.601438299757206","0.974311811298278","0.982820587790141","0.134572248528358","0.303117532403059","0.604650645843972"
"MEc1_HuAgeGBsplitRnaseq_339","-0.0785773850192105","0.0451453744551317","-0.066647174679313","0.0554716358582897","-0.0805181046525085","-0.00182076848470051","-0.0959414101372813","0.127505669664808","0.0495703431250115","0.120855713146669","0.37331131635609","0.188474339845823","0.273862247665946","0.111918936131513","0.971371563975155","0.058036900668319","0.0116194034688968","0.328245975557885"
"MEc1_HuAgeGBsplitRnaseq_358","-0.0618524756133584","0.0405702843464149","-0.0560962967393931","0.0391386569250964","-0.0800513330313346","0.0382361381787107","-0.0692064140143704","0.0297020554577252","0.0335177708695026","0.222348728266742","0.423718669746016","0.268487408951943","0.440271531719691","0.114019442056134","0.450893804628174","0.172025346321092","0.558165222166599","0.508718288728279"
"MEc1_HuAgeGBsplitRnaseq_395","-0.0693242546674521","0.0320929114979103","-0.0933346894685222","0.0558950834602614","-0.0387420445574389","-0.0542589008440752","-0.103048181258561","0.0490671811116511","0.0488640299457691","0.171294573460631","0.526911610845581","0.0652281099465134","0.270210793562674","0.444921787039375","0.28450507279406","0.0416955041126047","0.333185559728581","0.335193384839059"
"MEc1_HuAgeGBsplitRnaseq_73","-0.0697695924918683","0.0316219463396601","-0.0956262828672378","0.0568629636933395","-0.0182040932257845","-0.07100997090332","-0.112862293759377","0.0442639045931723","0.0478366653214165","0.168553773856893","0.532997058256216","0.0588697627427807","0.261989935528276","0.719714856904531","0.161092893534616","0.0256349857401356","0.382724306718861","0.345465834283603"
"MEc1_HuAgeGBsplitRnaseq_1105","0.0126179050251251","-0.0269795754940504","-0.0495557072472256","0.00883190712683784","0.00443433040115264","-0.0950441149013667","0.0162440482772116","0.0654858982082209","0.0148325767640902","0.803582016699056","0.594812321017548","0.328388985660474","0.861799510687356","0.930351258999531","0.0604343930798068","0.748818235567475","0.196308201244598","0.77000200234981"
"MEc1_HuAgeGBsplitRnaseq_1106","0.00890675648832361","-0.0358606327639124","-0.0600111021288657","0.021353857642286","-0.0385086587468519","-0.0928591927197261","0.011336992026804","0.0412989203275587","0.0310135695976432","0.860640165241868","0.479532126267742","0.236448381411416","0.673797928659029","0.4476712105647","0.0666157255674725","0.823174429522813","0.415435191304346","0.540910103316738"
"MEc1_HuAgeGBsplitRnaseq_360","0.00569042775642897","-0.0268450140202646","-0.0539956694572371","0.0171798741371366","-0.0301067695657206","-0.0921308853258459","0.0165824659496536","0.0501595331664315","0.0202904513309633","0.910695290896045","0.596651692582593","0.286851497428242","0.734875382136381","0.552812206224516","0.0687879781228476","0.743766435621893","0.322522308654028","0.689175426253684"
"MEc1_HuAgeGBsplitRnaseq_1118","-0.0680377231746943","0.0761617941627557","-0.039911918360964","0.0146996810398739","0.00350078715880472","0.000364153696940102","-0.0438250885812272","-0.008275227005674","0.0278672654355635","0.179399024250102","0.132745054242904","0.431285401569446","0.772005650985909","0.944987894630879","0.994273137425547","0.387463851827418","0.870431099917517","0.58274334017174"
"MEc1_HuAgeGBsplitRnaseq_364","-0.0752620923263345","0.0746143372142192","-0.0443996221001154","0.0249229160017616","0.00163370067410887","-0.0254907587858072","-0.0590538838411132","0.00342586264886964","0.0333893502914585","0.137397014678516","0.140823083608417","0.381265651217619","0.623202076805436","0.974311811298278","0.615305297258955","0.244021707830568","0.946163473142721","0.510344472236673"
"MEc1_HuAgeGBsplitRnaseq_1955","-0.0151414860301501","0.0137925510630432","-0.0371429096708492","0.00610974397130563","0.0231051952481111","-0.0575362841165362","-0.00710677112128009","0.036402162812389","0.0157957310994208","0.765350550362179","0.785722140367943","0.463952052674392","0.904145148125047","0.648768471689985","0.256373523811533","0.888597452145167","0.472917908332528","0.755527120835672"
"MEc1_HuAgeGBsplitRnaseq_1954","-0.0543806965592647","0.0246247497027991","-0.0749064592205173","0.0443410131778913","-0.0270727540280898","-0.0957724222952469","-0.0598999280222179","0.0518210047585311","0.0421219495984554","0.283423785099717","0.627365988583636","0.139269994767874","0.381895146768545","0.593540142281671","0.0584823041482757","0.237319373255005","0.306733476083516","0.40619417638668"
"MEc1_HuAgeGBsplitRnaseq_1114","-0.0266213055039895","0.00941930316500512","-0.0539956694572371","0.0240760207978182","0.00420094459056566","-0.0731948930849606","-0.0363798997875052","0.0454830735102735","0.0294725226611143","0.599715343202511","0.852709468500514","0.286851497428242","0.6350599283656","0.934008412671389","0.148559081075758","0.473188838093707","0.369743271433408","0.561212291201299"
"MEc1_HuAgeGBsplitRnaseq_362","-0.0304314180017723","0.0118414096931493","-0.0573853180261707","0.0265562138950809","0.00140031486352189","-0.0779288911451819","-0.0390872411670405","0.046754254410496","0.0304998872854669","0.54853640001734","0.815445190170847","0.257625484992573","0.600608092401769","0.977980547006134","0.123962881640974","0.440872807057216","0.356502540044708","0.547636701932462"
"MEc1_HuAgeGBsplitRnaseq_151","-0.0165269814838894","0.0010764917902863","-0.0462138002074319","0.0192366196324276","-0.00956881823406623","-0.00873968872656245","-0.0428098355639015","-0.0344793259846434","0.0177220397700818","0.744593945485173","0.983071673971286","0.362095167078243","0.704541742180838","0.850398758420085","0.863228293676186","0.398565171003671","0.496628662988031","0.726836974071117"
"MEc1_HuAgeGBsplitRnaseq_553","-0.0847626325805464","0.0227408890697981","-0.0715168106515837","0.0831772075301509","-0.0672151134490506","-0.153672860108723","-0.112523876086935","-0.00200637731028791","0.0715302619705477","0.0941857132720978","0.653943728459133","0.158116800428946","0.100527039195806","0.184727797706215","0.00231080720831719","0.0260837547649761","0.968454631238855","0.158038385016062"
"MEc1_HuAgeGBsplitRnaseq_52","-0.0488881967247985","0.0540264317249937","0.0265442902017894","0.0111911151949658","0.0231051952481111","-0.0273115272705077","-0.0353646467701795","-0.038184928758949","0.00616418774611542","0.334954128780023","0.286576615238072","0.600771693931801","0.825412938622008","0.648768471689985","0.590285817574391","0.48563391486728","0.451500819927029","0.903295148157272"
"MEc1_HuAgeGBsplitRnaseq_277","-0.0547270704226995","0.03929195034545","-0.0711826199476044","0.0315770926041736","0.0450434614432874","-0.134736867867838","-0.0583770484962293","-0.00799940284035717","0.0328756679792822","0.28036389099868","0.438481643830332","0.160074424852926","0.533578464941305","0.374392261533999","0.00763281718649656","0.249478089656842","0.874713653883107","0.51687618412018"
"MEc1_HuAgeGBsplitRnaseq_49","-0.0528467551640534","0.0349187024474119","-0.0736174379337397","0.033210390497493","0.0401423594209608","-0.129638716110676","-0.0617612252206484","-0.000165775645044807","0.034159873759723","0.29724489174042","0.491155609180009","0.146223147157074","0.512615139277494","0.428628059786714","0.010285819840271","0.223033003848705","0.997392911886627","0.500628132832378"
"MEc1_HuAgeGBsplitRnaseq_192","-0.0561125658764388","0.0248265919134778","-0.0348513162721336","0.0462767736440476","-0.0758503884407689","-0.180984387379231","0.00964490366459441","0.134406495077888","0.039681958615618","0.268348393712881","0.624545945906534","0.491992898418197","0.361440713109793","0.134341248917198","0.000321877523333389","0.849223371027414","0.00778411871678408","0.433946653802725"
"MEc1_HuAgeGBsplitRnaseq_704","-0.0544301785397554","0.0269122947571575","-0.055093724627455","0.0423447601971677","-0.0695489715549204","-0.166418239501627","0.0093064859921525","0.144944745395506","0.036021972141362","0.282985283153588","0.595731684339593","0.277149278881642","0.403713635744558","0.169907443544579","0.000955761678980625","0.854453858720148","0.00407750941720927","0.477556293903084"
"MEc1_HuAgeGBsplitRnaseq_193","0.0611102459059981","0.00767000400578989","-0.0157069630870301","-0.0816044021513989","0.0539121222455927","0.0571721304195961","0.162609691608337","0.00751703688106265","-0.0796849686763462","0.227958194480827","0.879832812256499","0.756857697399842","0.107148249307323","0.28759894424547","0.259400634260972","0.00125268343473088","0.882211776481821","0.115689664739133"
"MEc1_HuAgeGBsplitRnaseq_32","0.00539353587348485","0.0263740488620143","-0.0119353822849773","-0.0303067497982586","-0.0200711797104804","-0.0593570526012367","0.126906627165716","0.059300086949208","-0.0314630416207975","0.915336727072968","0.603109709915816","0.814007190051547","0.550176426307562","0.692362455017149","0.241604952598026","0.0120204223018497","0.242057777727229","0.535058262309933"
"MEc1_HuAgeGBsplitRnaseq_45","-0.0177145490156659","0.000201842210678681","-0.00811605995378454","0.0214748426714208","0.0212381087634153","-0.0793855059329423","-0.0385796146583776","0.0231884080502742","0.0184925632383463","0.726947834124906","0.996825709964337","0.872901936290041","0.672056836684553","0.675465298406611","0.117069069059688","0.446834291632669","0.647588723104197","0.715464361947745"
"MEc1_HuAgeGBsplitRnaseq_66","0.0370125214070337","-0.0769018822685776","-0.0315571507614799","0.0238945432541161","-0.0324406276715904","0.0509815175716143","-0.067006699143498","0.0497456463046055","0.021574657111404","0.465523376372285","0.129010249248246","0.533837059179769","0.637613212686247","0.522441472492056","0.314646190549822","0.186096223190449","0.326536181103314","0.670621727551039"
"MEc1_HuAgeGBsplitRnaseq_1081","0.0367156295240896","-0.075959951952077","-0.0364745282628905","0.023410603137577","-0.0219382661951762","0.0528022860563148","-0.0741134702647781","0.0487875413954489","0.0204830821980294","0.46911222029282","0.133777974137417","0.472037845185668","0.64444287907758","0.665403987890324","0.297652149963872","0.143516802589289","0.335951359701994","0.686380134797494"
"MEc1_HuAgeGBsplitRnaseq_349","0.0356270259532944","-0.0758926712151841","-0.0320823075820189","0.024680945943492","-0.0282396830810247","0.0484324416930336","-0.0710677112128009","0.049192190607763","0.0227946526028226","0.482400833641221","0.134123653717584","0.527048236662313","0.626580294432081","0.577714090613302","0.339484653547919","0.160751738193732","0.331953891560444","0.653178924031316"
