"Module","StudySRP027383","StudySRP091303","GenderM","DiseaseCON","DiseaseGrade_2","DiseaseGrade_3","DiseaseGrade_4","Age","Tissueprefrontal_cortex","p.value.StudySRP027383","p.value.StudySRP091303","p.value.GenderM","p.value.DiseaseCON","p.value.DiseaseGrade_2","p.value.DiseaseGrade_3","p.value.DiseaseGrade_4","p.value.Age","p.value.Tissueprefrontal_cortex"
"MEc1_HuAgeGBsplitRnaseq_349","-2.28983498828939e-16","-2.08166817117217e-17","5.63785129692462e-18","2.55871712706579e-16","-0.0627403263077355","0.085880368432479","-0.0148127980916135","-3.12250225675825e-17","1.90819582357449e-17","0.999999999999996","1","1","0.999999999999996","0.215768913669469","0.0899101656696951","0.770300105895482","1","1"
"MEc1_HuAgeGBsplitRnaseq_179","-4.18068357710411e-16","-3.46944695195361e-17","-2.56739074444567e-16","5.48172618408671e-16","-0.0298327241829188","-0.0511770653501757","0.0170304256463642","-1.38777878078145e-17","-4.16333634234434e-17","0.999999999999993","0.999999999999999","0.999999999999996","0.999999999999991","0.556434169648765","0.312791188762083","0.73709631681395","1","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_622","-3.963843142607e-16","-4.5102810375397e-17","-2.55004350968591e-16","5.3256010712488e-16","-0.0332528139946011","-0.0495032607700565","0.017064098097231","-9.71445146547012e-17","-5.55111512312578e-17","0.999999999999994","0.999999999999999","0.999999999999996","0.999999999999992","0.51207639001956","0.328901781225945","0.736595723205619","0.999999999999998","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_342","1.42247325030098e-16","5.48606299277665e-17","2.47198095326695e-17","-2.26381413614973e-16","-0.108549486546413","0.0697610189735318","-0.0358254154000117","-7.11236625150491e-17","-7.58941520739853e-18","0.999999999999998","0.999999999999999","1","0.999999999999996","0.031880993732166","0.168606227595498","0.479964003466771","0.999999999999999","1"
"MEc1_HuAgeGBsplitRnaseq_628","2.17707796235089e-16","3.46944695195361e-18","1.50920942409982e-16","-2.58473797920544e-16","-0.0536447529272364","0.108807174165651","-0.0174381763530421","2.42861286636753e-17","-2.68882138776405e-17","0.999999999999997","1","0.999999999999998","0.999999999999996","0.289999728163706","0.0314742923067547","0.73104199818094","1","1"
"MEc1_HuAgeGBsplitRnaseq_180","3.3133218391157e-16","5.20417042793042e-17","2.4459601011273e-16","-4.45823933326039e-16","-0.0590421887363347","0.11146855165158","-0.0193590105510782","-6.93889390390723e-18","4.33680868994202e-18","0.999999999999995","0.999999999999999","0.999999999999996","0.999999999999993","0.244115274696917","0.0275268993986349","0.70275079180378","1","1"
"MEc1_HuAgeGBsplitRnaseq_26","3.65592972562112e-16","-4.85722573273506e-17","1.43982048506075e-16","-4.35415592470179e-16","-0.0598200005238885","0.11138466114406","-0.0183623110191299","-7.97972798949331e-17","-4.33680868994202e-18","0.999999999999994","0.999999999999999","0.999999999999998","0.999999999999993","0.237946957730069","0.0276445071643615","0.717382499728569","0.999999999999999","1"
"MEc1_HuAgeGBsplitRnaseq_178","2.84494650060196e-16","1.38777878078145e-16","1.33573707650214e-16","-4.69242700251726e-16","0.00513117954885272","0.0744975649808195","-0.0294242529826781","2.41126563160776e-16","-6.67868538251071e-17","0.999999999999996","0.999999999999998","0.999999999999998","0.999999999999993","0.919440654037132","0.141447609995982","0.561854094421648","0.999999999999996","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_40","2.04697370165263e-16","1.50920942409982e-16","2.99239799605999e-17","-3.89879101225787e-16","-0.0415426876519939","0.0983763625195971","-0.0284454643682823","-1.66533453693773e-16","-2.06648934075737e-16","0.999999999999997","0.999999999999998","1","0.999999999999994","0.412685346577561","0.0519249042277158","0.574943910101061","0.999999999999997","0.999999999999997"
"MEc1_HuAgeGBsplitRnaseq_2184","1.22298005056365e-16","-9.71445146547012e-17","1.16226472890446e-16","-6.41847686111419e-17","-0.0746658334022719","0.00297630527345609","0.0215904716688985","1.38777878078145e-17","7.28583859910259e-17","0.999999999999998","0.999999999999998","0.999999999999998","0.999999999999999","0.140548341367981","0.953219469603051","0.670394459116638","1","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_17","1.07552855510562e-16","-4.85722573273506e-17","1.11022302462516e-16","-1.10154940724527e-16","-0.0822701056194411","0.0310859779361756","0.0173273475306001","9.71445146547012e-17","5.89805981832114e-17","0.999999999999998","0.999999999999999","0.999999999999998","0.999999999999998","0.104304930045775","0.539965244080502","0.732685961834948","0.999999999999998","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_1398","1.45716771982052e-16","-1.11022302462516e-16","1.35308431126191e-16","-9.36750677027476e-17","-0.066753196967193","0.00364373708327591","0.018963762679864","1.38777878078145e-17","4.68375338513738e-17","0.999999999999998","0.999999999999998","0.999999999999998","0.999999999999998","0.187770733209553","0.94274531875525","0.708540332912666","1","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_100","9.36750677027476e-17","-7.28583859910259e-17","6.93889390390723e-17","-1.99493199737333e-17","-0.0787920862012734","0.00668119228138523","0.0218443022321081","-4.85722573273506e-17","2.34187669256869e-17","0.999999999999998","0.999999999999999","0.999999999999999","1","0.119840487940578","0.895229084815051","0.666750824621542","0.999999999999999","1"
"MEc1_HuAgeGBsplitRnaseq_501","1.21430643318376e-16","-1.04083408558608e-16","8.32667268468867e-17","-8.32667268468867e-17","-0.0745702942068556","0.00776282348823089","0.0203437223299525","-4.5102810375397e-17","-2.60208521396521e-18","0.999999999999998","0.999999999999998","0.999999999999999","0.999999999999999","0.14105838784194","0.878389796977646","0.68840197899319","0.999999999999999","1"
"MEc1_HuAgeGBsplitRnaseq_446","6.21031004399697e-16","-1.73472347597681e-17","3.59087759527199e-16","-7.06899816460549e-16","0.00892584018897887","0.00595683518191973","-0.00703680590748717","-1.28369537222284e-16","2.72134745293862e-17","0.99999999999999","1","0.999999999999994","0.999999999999989","0.860344624616274","0.906533009039749","0.889687172652837","0.999999999999998","1"
"MEc1_HuAgeGBsplitRnaseq_12","5.36029554076833e-16","-5.72458747072346e-17","2.2811613709095e-16","-6.09375831045478e-16","0.00452510287051387","-0.0141315814548942","0.00275808650054519","-1.49836740237497e-16","1.31188462870746e-17","0.999999999999992","0.999999999999999","0.999999999999996","0.99999999999999","0.928929246524529","0.780587735307164","0.95664585872746","0.999999999999998","1"
"MEc1_HuAgeGBsplitRnaseq_85","5.86336534880161e-16","-1.04083408558608e-16","1.81278603239576e-16","-6.4173926589417e-16","0.00950809088264458","-0.0104993607059627","-0.000825699424882098","-2.32452945780892e-16","-4.60785923306339e-18","0.999999999999991","0.999999999999998","0.999999999999997","0.99999999999999","0.851337128061443","0.836047013502456","0.987015099164257","0.999999999999996","1"
"MEc1_HuAgeGBsplitRnaseq_477","-4.71844785465692e-16","8.32667268468867e-17","-3.26561694352634e-16","5.70290342727375e-16","0.0126085613603829","0.0636994319948988","-0.0126714829849672","-2.21177243187043e-17","-3.25260651745651e-17","0.999999999999993","0.999999999999999","0.999999999999995","0.999999999999991","0.803724506029146","0.208819283745026","0.802765087417525","1","1"
"MEc1_HuAgeGBsplitRnaseq_96","-4.23272528138341e-16","4.16333634234434e-17","-3.51715184754298e-16","5.50341022753642e-16","0.0122146524742375","0.0650305435377156","-0.0127959476693291","-1.17093834628434e-17","-2.94902990916057e-17","0.999999999999993","0.999999999999999","0.999999999999994","0.999999999999991","0.809737405426041","0.199443967450131","0.800868143621632","1","1"
"MEc1_HuAgeGBsplitRnaseq_1129","1.45716771982052e-16","1.38777878078145e-17","1.24466409401336e-16","-1.73472347597681e-16","0.0135853739860018","0.070200806271619","-0.10001108212821","-5.20417042793042e-18","-2.12503625807159e-17","0.999999999999998","1","0.999999999999998","0.999999999999997","0.788864301056317","0.16593127051374","0.0481302304692789","1","1"
"MEc1_HuAgeGBsplitRnaseq_367","9.54097911787244e-17","4.85722573273506e-17","1.01047642475649e-16","-1.52655665885959e-16","0.0160557933741592","0.0698454503191964","-0.100656783153813","0","-1.04083408558608e-17","0.999999999999998","0.999999999999999","0.999999999999998","0.999999999999998","0.751633120891431","0.168090198624165","0.0466966992309423","1","1"
"MEc1_HuAgeGBsplitRnaseq_156","6.59194920871187e-16","1.56125112837913e-17","3.963843142607e-16","-8.14452671971111e-16","-0.0175674117949447","0.0106898046311438","0.00527687311365089","-1.49186218934005e-16","-2.62810606610486e-16","0.99999999999999","1","0.999999999999994","0.999999999999987","0.729126555768938","0.833116326283539","0.917161361380055","0.999999999999998","0.999999999999996"
"MEc1_HuAgeGBsplitRnaseq_58","2.39391839684799e-16","6.59194920871187e-17","7.50267903359969e-17","-3.71230823859037e-16","-0.00576302157641234","0.0219376471736253","-0.00662985828425361","-1.15359111152458e-16","-1.99493199737333e-17","0.999999999999996","0.999999999999999","0.999999999999999","0.999999999999994","0.909560856646317","0.665412857151785","0.89602950544769","0.999999999999998","1"
"MEc1_HuAgeGBsplitRnaseq_1211","-1.56992474575901e-16","1.15359111152458e-16","-3.46944695195361e-17","1.25767452008319e-16","0.0368567075589695","0.0377375686817325","-0.0747660150092934","-3.81639164714898e-17","-6.93889390390723e-18","0.999999999999998","0.999999999999998","0.999999999999999","0.999999999999998","0.467404964016213","0.456823182091344","0.140015029566099","0.999999999999999","1"
"MEc1_HuAgeGBsplitRnaseq_408","-1.43982048506075e-16","5.35595873207839e-17","-2.42861286636753e-17","1.39645239816133e-16","0.0394154958848569","0.0393905122186636","-0.0788616706181112","-1.04083408558608e-16","-9.54097911787244e-18","0.999999999999998","0.999999999999999","1","0.999999999999998","0.43704213589165","0.437333017683601","0.119512886120598","0.999999999999998","1"
"MEc1_HuAgeGBsplitRnaseq_76","-1.01481323344643e-16","5.70290342727375e-17","-5.3776427755281e-17","7.63278329429795e-17","0.036198307217067","0.0409000091616787","-0.0784517065007081","-1.196959198424e-16","-3.29597460435593e-17","0.999999999999998","0.999999999999999","0.999999999999999","0.999999999999999","0.475401901610809","0.419958339405225","0.12145309353458","0.999999999999998","1"
"MEc1_HuAgeGBsplitRnaseq_158","1.70002900645727e-16","5.20417042793042e-18","8.50014503228635e-17","-2.20309881449055e-16","-0.0947260119554211","0.173997364366581","-0.0271667122503141","1.2490009027033e-16","3.55618312575245e-17","0.999999999999997","1","0.999999999999999","0.999999999999997","0.0613037299773719","0.000548341865811188","0.592258576268376","0.999999999999998","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_153","3.05311331771918e-16","6.59194920871187e-17","1.42247325030098e-16","-4.63171168085807e-16","-0.0754631923054094","-0.021226001658622","0.0197446809851216","-1.14491749414469e-16","-7.11236625150491e-17","0.999999999999995","0.999999999999999","0.999999999999998","0.999999999999993","0.136346498154707","0.675639793844527","0.697118044849202","0.999999999999998","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_155","0","2.4980018054066e-16","1.11889664200504e-16","-2.17707796235089e-16","-0.0590315379921612","0.147776374234812","-0.023304685102919","-7.37257477290143e-17","-2.81892564846231e-17","1","0.999999999999996","0.999999999999998","0.999999999999997","0.244200507973056","0.00340241010540998","0.645941682860492","0.999999999999999","1"
"MEc1_HuAgeGBsplitRnaseq_22","1.50920942409982e-16","1.94289029309402e-16","1.16226472890446e-16","-3.65159291693118e-16","-0.116231242087902","0.181959258345725","-0.0257116832580532","-1.47451495458029e-17","1.62630325872826e-17","0.999999999999998","0.999999999999997","0.999999999999998","0.999999999999994","0.0215184579861117","0.000298348913805894","0.612244869091608","1","1"
"MEc1_HuAgeGBsplitRnaseq_212","1.13190706807487e-16","-2.94902990916057e-17","4.16333634234434e-17","-1.30104260698261e-16","0.0637205713754509","0.0205790883278737","-0.0407857458154956","7.80625564189563e-18","1.38777878078145e-17","0.999999999999998","1","0.999999999999999","0.999999999999998","0.208667950332569","0.68498856854637","0.421259232976969","1","1"
"MEc1_HuAgeGBsplitRnaseq_35","8.5868812060852e-17","-3.46944695195361e-18","-6.76542155630955e-17","-7.28583859910259e-17","0.0686508996200117","0.020715422519969","-0.0429977072763618","-8.67361737988404e-19","-1.21430643318376e-17","0.999999999999999","1","0.999999999999999","0.999999999999999","0.175501612357981","0.683014294275541","0.396496617901339","1","1"
"MEc1_HuAgeGBsplitRnaseq_456","-1.2490009027033e-16","-9.0205620750794e-17","-4.77048955893622e-17","2.00677351797594e-16","-0.110617818720134","0.0801439838756078","0.0128042334629139","5.63785129692462e-17","6.46184494801361e-17","0.999999999999998","0.999999999999999","0.999999999999999","0.999999999999997","0.0287397123002553","0.1136000655133","0.800741902721015","0.999999999999999","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_89","6.93889390390723e-17","-2.42861286636753e-16","7.80625564189563e-17","1.36175792864179e-16","-0.0975916305584074","0.0806909080369684","0.0119008585865668","-2.60208521396521e-17","1.35308431126191e-16","0.999999999999999","0.999999999999996","0.999999999999999","0.999999999999998","0.0538332318859642","0.111149065263102","0.814535410982527","1","0.999999999999998"
"MEc1_HuAgeGBsplitRnaseq_361","7.80625564189563e-18","3.46944695195361e-17","7.63278329429795e-17","-4.68375338513738e-17","-0.144443697031123","0.0697237127916716","-0.0587843345140589","3.96817995129695e-17","3.98986399474666e-17","1","0.999999999999999","0.999999999999999","0.999999999999999","0.00420886147939835","0.16883461304523","0.246184620440474","0.999999999999999","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_303","-8.46545056276682e-16","1.38777878078145e-17","-3.12250225675825e-16","1.03042574473022e-15","0.0269702821170247","-0.00755697111009622","-0.00864723445718166","6.76542155630955e-17","5.89805981832114e-17","0.999999999999987","1","0.999999999999995","0.999999999999984","0.594939272722763","0.881590611267863","0.86466117855379","0.999999999999999","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_56","-6.66133814775094e-16","-2.77555756156289e-17","-2.56739074444567e-16","7.97972798949331e-16","0.0277502550953206","-0.0231134972568745","-0.000190697290364087","3.46944695195361e-17","1.73472347597681e-18","0.99999999999999","1","0.999999999999996","0.999999999999987","0.584327676863177","0.648650730555028","0.997000980729432","0.999999999999999","1"
"MEc1_HuAgeGBsplitRnaseq_1364","-1.21430643318376e-16","-2.77555756156289e-17","6.93889390390723e-18","1.81278603239576e-16","-0.0567923627878646","0.0552078335122951","-0.0379740371374151","2.08166817117217e-17","3.81639164714898e-17","0.999999999999998","1","1","0.999999999999997","0.262583711318471","0.276153962474304","0.454005489163716","1","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_475","-1.42247325030098e-16","-2.42861286636753e-17","3.81639164714898e-17","1.97324795392362e-16","-0.0514268710781637","0.0545181684867878","-0.0377145797304553","1.11022302462516e-16","7.45931094670027e-17","0.999999999999998","1","0.999999999999999","0.999999999999997","0.310431944195626","0.282206661059498","0.457097633170876","0.999999999999998","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_95","-1.38777878078145e-16","-1.38777878078145e-17","-4.5102810375397e-17","1.74339709335669e-16","-0.0521143486796646","0.0547141573377827","-0.0376317863613843","-3.46944695195361e-17","2.60208521396521e-17","0.999999999999998","1","0.999999999999999","0.999999999999997","0.303999750131122","0.280477563520854","0.45808681681676","0.999999999999999","1"
"MEc1_HuAgeGBsplitRnaseq_384","1.07552855510562e-15","7.80625564189563e-17","7.94503351997378e-16","-1.33660443824013e-15","-0.038144792088765","0.00281977188667412","0.00695851484480349","1.07552855510562e-16","2.34187669256869e-17","0.999999999999983","0.999999999999999","0.999999999999988","0.999999999999979","0.451976905142885","0.955677214334384","0.890906815819826","0.999999999999998","1"
"MEc1_HuAgeGBsplitRnaseq_70","1.14838694109665e-15","1.56125112837913e-17","8.04911692853238e-16","-1.42198535932336e-15","-0.0341645387302949","-0.000833002399254362","0.00690980305491893","9.4542429440736e-17","4.33680868994202e-17","0.999999999999982","1","0.999999999999987","0.999999999999978","0.500569606317745","0.986900263251354","0.891665793600548","0.999999999999998","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_37","1.62196645003831e-16","-3.51281503885303e-17","1.10154940724527e-16","-1.78676518025611e-16","0.00775647526209321","0.114298939299775","-0.0481768845521771","-8.67361737988404e-18","7.89299181569447e-17","0.999999999999997","0.999999999999999","0.999999999999998","0.999999999999997","0.87848847671872","0.0238031778183508","0.342042120593516","1","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_217","1.10154940724527e-16","-1.45499931547555e-16","3.15285991758785e-16","3.29597460435593e-17","0.011587886957508","0.117229401213719","-0.0518681175057141","9.36750677027476e-17","2.34512929908615e-16","0.999999999999998","0.999999999999998","0.999999999999995","1","0.819327756991502","0.0204145788569262","0.306293333646053","0.999999999999998","0.999999999999996"
"MEc1_HuAgeGBsplitRnaseq_764","1.0842021724855e-17","-1.13190706807487e-16","5.08707659330199e-16","6.85215773010839e-17","0.00740206806155488","0.116754287867667","-0.0500338801287164","1.12757025938492e-16","2.94469310047063e-16","1","0.999999999999998","0.999999999999992","0.999999999999999","0.884000484395861","0.0209337226614653","0.323737487561662","0.999999999999998","0.999999999999995"
"MEc1_HuAgeGBsplitRnaseq_356","2.8796409701215e-16","-8.32667268468867e-17","3.57353036051222e-16","-2.58473797920544e-16","0.0413125598595855","0.0267648330030901","-0.0281798213558504","-1.07552855510562e-16","1.4137996329211e-16","0.999999999999995","0.999999999999999","0.999999999999994","0.999999999999996","0.415281044833042","0.597748942095112","0.578521108826958","0.999999999999998","0.999999999999998"
"MEc1_HuAgeGBsplitRnaseq_68","2.84494650060196e-16","-6.93889390390723e-18","2.22044604925031e-16","-3.2612801348364e-16","0.0363826487986526","0.0226869203644775","-0.0229506358436765","-1.82145964977565e-16","6.76542155630955e-17","0.999999999999996","1","0.999999999999996","0.999999999999995","0.473155379414499","0.654711815753263","0.650962065558961","0.999999999999997","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_691","-6.48786580015326e-16","4.22405166400353e-16","-3.46944695195361e-17","4.11129463806503e-16","-0.0479720949470158","-0.0514553253079586","0.0421082721406422","3.98986399474666e-17","-1.10154940724527e-16","0.99999999999999","0.999999999999993","0.999999999999999","0.999999999999994","0.344100372538625","0.310163957671378","0.406346741640873","0.999999999999999","0.999999999999998"
"MEc1_HuAgeGBsplitRnaseq_188","-2.95770352654046e-16","2.55004350968591e-16","-1.10154940724527e-16","1.4658413372004e-16","-0.0322041676563617","0.00422537937876059","0.0138084110402944","-8.32667268468867e-17","-1.23815888097845e-16","0.999999999999995","0.999999999999996","0.999999999999998","0.999999999999998","0.525479220925241","0.933625453377264","0.785481741809659","0.999999999999999","0.999999999999998"
"MEc1_HuAgeGBsplitRnaseq_690","-1.66533453693773e-16","1.45716771982052e-16","-1.98625837999344e-16","1.06251812903579e-16","-0.0195203484579911","0.0584169967620525","-0.0103376731107861","-1.96023752785379e-16","-1.20996962449382e-16","0.999999999999997","0.999999999999998","0.999999999999997","0.999999999999998","0.700392439298796","0.24915370269719","0.838536960237697","0.999999999999997","0.999999999999998"
"MEc1_HuAgeGBsplitRnaseq_254","4.68375338513738e-16","-2.70616862252382e-16","1.81278603239576e-16","-3.14635470455293e-16","-0.00715067297138194","-0.0960108408374948","0.0383977080387551","8.84708972748172e-17","0","0.999999999999993","0.999999999999996","0.999999999999997","0.999999999999995","0.887913780046643","0.0578547169097472","0.448981641859334","0.999999999999999","1"
"MEc1_HuAgeGBsplitRnaseq_832","2.84494650060196e-16","-2.28983498828939e-16","2.74086309204336e-16","-1.79327039329102e-16","-0.00691802621054586","-0.102084477131681","0.0385668579207283","1.56125112837913e-16","1.12757025938492e-17","0.999999999999996","0.999999999999996","0.999999999999996","0.999999999999997","0.89153766176141","0.0436537662562369","0.446984690852262","0.999999999999998","1"
"MEc1_HuAgeGBsplitRnaseq_43","2.51968584885631e-16","-2.2811613709095e-16","1.66099772824779e-16","-1.07552855510562e-16","-0.0329580699695392","-0.0897652264118056","0.0441930815482792","6.85215773010839e-17","1.51788304147971e-17","0.999999999999996","0.999999999999996","0.999999999999997","0.999999999999998","0.515825506766762","0.0762469118649013","0.383486844824121","0.999999999999999","1"
"MEc1_HuAgeGBsplitRnaseq_253","-3.81639164714898e-17","-1.73472347597681e-16","1.16226472890446e-16","1.66099772824779e-16","-0.0556797902585414","-0.0633657870834662","0.0406669108561689","-8.02309607639273e-17","7.92551788086904e-17","0.999999999999999","0.999999999999997","0.999999999999998","0.999999999999997","0.272063123366747","0.211218293789632","0.422614669845803","0.999999999999999","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_830","-7.97972798949331e-17","-1.70002900645727e-16","1.27068494615301e-16","2.22695126228523e-16","-0.0534213268028592","-0.0735480389018761","0.0440811637372549","-3.12250225675825e-17","1.40078920685127e-16","0.999999999999999","0.999999999999997","0.999999999999998","0.999999999999996","0.292016212383648","0.14660486889178","0.384693730088092","1","0.999999999999998"
"MEc1_HuAgeGBsplitRnaseq_181","2.28983498828939e-16","1.04083408558608e-16","4.11129463806503e-16","-3.64291929955129e-16","-0.0270391959455939","-0.0955058397960133","0.0543923800231406","1.37476835471162e-16","1.99493199737333e-17","0.999999999999996","0.999999999999998","0.999999999999994","0.999999999999994","0.593998172205489","0.0591906864351213","0.283320206659349","0.999999999999998","1"
"MEc1_HuAgeGBsplitRnaseq_27","5.68989300120393e-16","6.24500451351651e-17","4.5102810375397e-16","-7.6067624421583e-16","-0.0209983275274972","-0.0744841569487831","0.0432238161024622","-2.08166817117217e-17","-1.45716771982052e-16","0.999999999999991","0.999999999999999","0.999999999999993","0.999999999999988","0.678924405110421","0.141519454898911","0.394015634822797","1","0.999999999999998"
"MEc1_HuAgeGBsplitRnaseq_18","-1.87350135405495e-16","-2.08166817117217e-17","-9.19403442267708e-17","2.41126563160776e-16","-0.0361381802619383","-0.087654642283382","0.0204888964485368","-3.46944695195361e-18","8.67361737988404e-18","0.999999999999997","1","0.999999999999999","0.999999999999996","0.476135911651208","0.0834442181889975","0.686295829624298","1","1"
"MEc1_HuAgeGBsplitRnaseq_105","-2.42861286636753e-17","0","-1.56125112837913e-17","6.28837260041593e-17","-0.0193363532270871","-0.0243083786824319","0.00717302732326589","-2.77555756156289e-17","-1.73472347597681e-18","1","1","1","0.999999999999999","0.703082213588324","0.631797091472141","0.887565693418479","1","1"
"MEc1_HuAgeGBsplitRnaseq_515","-2.08166817117217e-17","-2.08166817117217e-17","3.46944695195361e-18","5.3776427755281e-17","-0.0287148323117606","-0.0197426076569976","0.00770859344599871","1.04083408558608e-17","-9.54097911787244e-18","1","1","1","0.999999999999999","0.571327225940286","0.697148281884973","0.879232834125904","1","1"
"MEc1_HuAgeGBsplitRnaseq_162","-5.89805981832114e-17","1.196959198424e-16","-1.6826817716975e-16","-1.23599047663348e-17","-0.0601097597117203","-0.0466660867076509","0.0368559084193126","2.27248775352962e-16","-5.03069808033274e-17","0.999999999999999","0.999999999999998","0.999999999999997","1","0.235677337815509","0.357411180114366","0.467414625134745","0.999999999999996","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_583","-8.67361737988404e-17","7.80625564189563e-17","-2.08166817117217e-17","1.42030484595601e-17","-0.0587320742239921","-0.0475307327408276","0.0368486879641914","2.91433543964104e-16","-7.80625564189563e-18","0.999999999999999","0.999999999999999","1","1","0.246605510922772","0.348563027347254","0.467501921100032","0.999999999999995","1"
"MEc1_HuAgeGBsplitRnaseq_106","-4.5102810375397e-16","6.24500451351651e-17","-2.53269627492614e-16","4.90926743701436e-16","-0.046971540446004","-0.0141972825194218","0.0109332271863617","-1.21430643318376e-17","2.60208521396521e-17","0.999999999999993","0.999999999999999","0.999999999999996","0.999999999999992","0.354269427917942","0.779593827263469","0.829373732190405","1","1"
"MEc1_HuAgeGBsplitRnaseq_1417","-4.92661467177413e-16","9.71445146547012e-17","-2.25514051876985e-16","5.01335084557297e-16","-0.0412086000447899","-0.00786065143838305","0.00900830097786399","2.42861286636753e-17","2.60208521396521e-17","0.999999999999992","0.999999999999998","0.999999999999996","0.999999999999992","0.416456790723622","0.876869353302072","0.859067816233702","1","1"
"MEc1_HuAgeGBsplitRnaseq_518","-4.5102810375397e-16","8.32667268468867e-17","-2.8796409701215e-16","5.04804531509251e-16","-0.0414401428955933","-0.00756439698121548","0.00901730362895929","6.93889390390723e-18","1.82145964977565e-17","0.999999999999993","0.999999999999999","0.999999999999995","0.999999999999992","0.413840802588178","0.881475112009763","0.858928442928156","1","1"
"MEc1_HuAgeGBsplitRnaseq_331","3.17020715234761e-16","2.16840434497101e-18","2.15105711021124e-16","-4.38885039422132e-16","0.0262425673708763","-0.0571263992104939","0.0106245597560181","1.38777878078145e-16","5.160802341031e-17","0.999999999999995","1","0.999999999999997","0.999999999999993","0.604918201818451","0.259782520936331","0.834120103086845","0.999999999999998","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_332","3.22658566531686e-16","4.5102810375397e-17","1.28586377656781e-16","-4.21537804662364e-16","0.0180319589209164","-0.0229687079653969","0.000778678020385459","8.32667268468867e-17","1.20996962449382e-16","0.999999999999995","0.999999999999999","0.999999999999998","0.999999999999993","0.722255318185905","0.650705419891538","0.98775449543656","0.999999999999999","0.999999999999998"
"MEc1_HuAgeGBsplitRnaseq_61","5.06539254985228e-16","-6.24500451351651e-17","2.48065457064683e-16","-5.68989300120393e-16","0.0243792398732918","-0.0435724309060762","0.00609469480791087","1.99493199737333e-17","2.90566182226115e-17","0.999999999999992","0.999999999999999","0.999999999999996","0.999999999999991","0.630803454099607","0.390208844255558","0.904380121576351","1","1"
"MEc1_HuAgeGBsplitRnaseq_306","1.73472347597681e-17","-2.08166817117217e-16","-3.03576608295941e-16","2.08166817117217e-16","-0.0383530896333156","0.00649596943887103","0.0206081544450135","1.04083408558608e-16","-1.27502175484295e-16","1","0.999999999999997","0.999999999999995","0.999999999999997","0.449509237504318","0.898117649057957","0.684567477720528","0.999999999999998","0.999999999999998"
"MEc1_HuAgeGBsplitRnaseq_82","2.10335221462188e-16","1.62196645003831e-16","2.56739074444567e-16","-3.74266589941996e-16","-0.0361838015797767","0.0457150392369545","0.00510891633959703","-6.24500451351651e-17","1.50487261540988e-16","0.999999999999997","0.999999999999997","0.999999999999996","0.999999999999994","0.475578925030608","0.367304653517924","0.919789007790952","0.999999999999999","0.999999999999998"
"MEc1_HuAgeGBsplitRnaseq_1147","2.70616862252382e-16","6.93889390390723e-18","1.00613961606655e-16","-4.44089209850063e-16","-0.00215788063853696","0.0116432855337225","-0.00481966021701688","-1.2490009027033e-16","2.66713734431434e-17","0.999999999999996","1","0.999999999999998","0.999999999999993","0.96607399276894","0.818478976711203","0.924316385322739","0.999999999999998","1"
"MEc1_HuAgeGBsplitRnaseq_372","1.73472347597681e-16","-1.73472347597681e-17","9.19403442267708e-17","-2.91433543964104e-16","-0.00470882556009764","0.0120953849634083","-0.00314350789769631","4.16333634234434e-17","2.16840434497101e-17","0.999999999999997","1","0.999999999999999","0.999999999999995","0.926051802043881","0.811560213923822","0.950594696226771","0.999999999999999","1"
"MEc1_HuAgeGBsplitRnaseq_107","1.31838984174237e-16","2.77555756156289e-17","1.80411241501588e-16","-2.0122792321331e-16","0.000960468454993899","0.00198284156889503","-0.00187874860090151","-2.42861286636753e-17","5.55111512312578e-17","0.999999999999998","1","0.999999999999997","0.999999999999997","0.984895963787655","0.968824484368025","0.970460335521846","1","0.999999999999999"
"MEc1_HuAgeGBsplitRnaseq_19","1.21430643318376e-16","-2.77555756156289e-17","3.81639164714898e-17","-1.52655665885959e-16","-0.000761551004225334","0.00686982979414091","-0.00328622409831293","1.38777878078145e-17","-3.03576608295941e-17","0.999999999999998","1","0.999999999999999","0.999999999999998","0.988023814824351","0.892288690360817","0.948354735833071","1","1"
