"","M_PSVZ_GSM2652134","M_PSVZ_GSM2652135","M_PSVZ_GSM2652136","M_QSVZ_GSM2652126","M_QSVZ_GSM2652127","M_QSVZ_GSM2652129"
"Zc3h10",8.27301849440642,5.24792751344359,6.40087943628218,4.94641895979516,4.93073733756289,5.60486205815886
"Synj2bp",2.8073549220576,3,5.5077946401987,3.84130225398094,2.58496250072116,2.8073549220576
"Gpx7",8.83077926756893,7.21593739919915,3.24792751344359,8.11980573864144,2.8073549220576,5.13613668798603
"Cldn5",5.4757334309664,5.28540221886225,7.85278957160245,7.08480838780436,6.7987417917529,2.58496250072116
"Med4",8.06159620943339,9.79143425036169,10.1019756709492,7.01308999944044,6.83710226545166,8.00281501560705
"Zfp704",8.2807707701306,6.90488545971814,4.23521646169403,3.90689059560852,4.64385618977472,2.58496250072116
"Pwp1",10.6304188199999,10.3352042365177,8.00281501560705,7.44432472624709,9.31099139209101,9.32755264408124
"Ddx50",10.0997861197005,11.0572020394079,9.93307587885698,9.43601743818306,9.35516753576029,9.66533591718518
"E2f1",9.76887352129359,8.51832530769087,8.75933340719466,2.58496250072116,3.58496250072116,3.48112668973662
"Nenf",9.9091430473399,8.54496443278924,8.1258439329782,8.64985493039617,3.24792751344359,11.6976915890053
"Slc16a6",5.63903917347695,5.72565028093837,6.80950019388916,3.90689059560852,3.75488750216347,7.33539035469393
"Mapt",10.036860446673,8.06608919045777,9.21593739919915,7.82017896241519,8.21593739919915,8.21916852046216
"1810009A15Rik",10.4755645663275,9.86031105491948,8.95031287589965,5.09451759878429,7.68766728425521,9.39016895620018
"Ccna2",10.6130987942092,11.2721437508644,10.1543962067122,2.58496250072116,2.58496250072116,2.58496250072116
"Gins4",10.6210597781842,10.3996339696837,10.6507525940407,4.33390073655344,6.47302922203802,7.53008114944055
"Timm10b",9.10328780841202,6.01495034146597,5.44294349584873,3.08746284125034,4.93073733756289,8.97608672597852
"Mrpl11",9.93295289219471,9.364499478639,7.8703647195834,5.76818432477693,6.69348695749933,8.58933904374648
"Ppp1r7",7.08922976742453,9.0221365933724,6.91687468418114,8.31854280970272,8.11374216604919,3.48112668973662
"Pbdc1",10.7791721542869,9.83894126511544,10.0543782079311,7.50647288560245,3.4374053123073,6.71881824745595
"Kbtbd4",4.76376565350992,6.53657101661888,3.64385618977472,5.91488338636205,3.87446911791614,3.48112668973662
"Pak3",11.5674015735398,11.1364571563241,12.1831701210421,7.43045255166553,7.18487534290828,2.32192809488736
"Ncapg2",8.46828462519127,8.77698127301409,8.47438196010327,2.8073549220576,2.8073549220576,2.8073549220576
"Ddx19a",8.90689059560852,7.10153802646206,9.35498395173753,3.22239242133645,2.58496250072116,5.95031287589965
"Slc7a8",2.58496250072116,2.58496250072116,8.4885096532553,2.8073549220576,2.58496250072116,2.58496250072116
"Nab2",2.58496250072116,3.64385618977472,6.14974711950468,3,2.58496250072116,3.96962635095648
"Ndst2",4.81591693556103,2.32192809488736,8.10503547069829,4.94641895979516,3.4374053123073,3.34577483684173
"Mkrn2",7.43045255166553,9.35277911935594,7.81271213222711,5.60979435370109,7.73131903102506,7.12239663135973
"Dact1",2.8073549220576,3.89077093024524,5.95806931953408,2.58496250072116,2.58496250072116,2.58496250072116
"Rad51ap1",2.58496250072116,5.93859945533586,7.03708931873522,2.58496250072116,2.58496250072116,2.58496250072116
"Nanp",2.8073549220576,7.13613668798603,6.47302922203802,2.8073549220576,2.8073549220576,2.8073549220576
"Pcna",12.8783064152601,12.9525289278032,12.7522063974989,9.75293810213977,10.537461094633,10.0665377199316
"Ilf2",9.22961996518512,10.2007964564888,10.0320457269308,8.97680276290655,10.0306671362469,7.39016895620018
"Ccdc71",3,7.95322643133126,6.07681559705083,3.75488750216347,6.03342300153745,6.03342300153745
"Trim30a",4.76376565350992,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Mrpl39",10.4289707634378,9.69203423857596,10.6894156525252,9.79576911196184,10.5441594921664,6.12928301694497
"Mms19",8.3121266275916,7.88772833852162,6.58496250072116,5.28540221886225,7.02051701734051,5.53915881110803
"Atp5s",7.95322643133126,2.58496250072116,2.58496250072116,2.32192809488736,2.58496250072116,3
"Nrm",9.18487534290828,9.20945336562895,10.2871351860867,2.58496250072116,2.58496250072116,2.58496250072116
"Pop5",5.71881824745595,6.82336724004624,8.3983874269553,3.64385618977472,3.96962635095648,6.00749453654692
"Kpna4",9.18280814805555,9.56096964509936,8.32080054888164,7.26834705468252,9.81791632846323,8.25502856981873
"Ada",4.26052755022322,6.1931146288142,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Ube2v2",9.18776444851869,9.35277911935594,10.1669999127397,9.15017038341879,8.63299519714296,9.44156094179861
"Gm9769",12.0933350279858,12.5007589064417,12.3645450751068,11.4384886607406,11.982161741939,11.1943464732387
"Zc3h18",7.75042785397277,8.1006623390052,4.84966572691557,3.75488750216347,3.58496250072116,3.87446911791614
"Paxbp1",6.8621207254885,8.66118427391471,9.211888294546,3.34577483684173,7.71539005960706,6.83499767712673
"Pum2",9.68941565252521,9.7553048882624,10.1821874115637,9.6561268781397,9.22078137143046,8.50878516206451
"Cpd",10.5631962722167,10.3374360714982,8.29615145995394,7.96578428466209,10.1198057386414,7.82548885078284
"Exo1",7.63420601974101,6.98489310760979,4.65344223860392,2.58496250072116,2.58496250072116,2.58496250072116
"Faim",9.8073549220576,8.94104760634058,8.90664010597495,7.30530177629995,4.70043971814109,7.41503749927884
"Myo9b",6.13271392234524,5.95806931953408,8.49718654063271,4.65344223860392,5.76818432477693,6.21593739919915
"Itfg2",2.58496250072116,5.4757334309664,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736
"Zkscan6",3.75488750216347,2.8073549220576,3.24792751344359,2.8073549220576,3,3
"Prim2",6.36632221424582,8.80386203730244,8.76376565350992,3.22239242133645,3,2.58496250072116
"1110059G10Rik",8.40868355929544,7.35901741362258,7.22721480479329,6.09451759878429,6.67948009950545,8.42696356558565
"Mvk",7.68299458368168,6.67006606909757,8.84862294042934,6.69348695749933,6.63178335747415,7.06608919045777
"Neurod4",7.02236781302845,5.63903917347695,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Mapk7",2.8073549220576,4.70043971814109,2.58496250072116,3.34577483684173,2.58496250072116,2.58496250072116
"Cfl2",7.5077946401987,8.68591679460763,7.71653369426139,7.42066204847272,8.33166342149008,6.96578428466209
"St14",2.58496250072116,2.58496250072116,8.7062081986007,2.58496250072116,2.58496250072116,2.58496250072116
"Psme3",12.1709682403632,10.9462971054059,10.943613701614,7.48917896203135,6.4178525148859,10.2739898100298
"Trip10",4.94641895979516,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Tnfrsf1b",2.58496250072116,2.58496250072116,5.7987417917529,3.84130225398094,2.58496250072116,2.58496250072116
"Chd3os",6.28848161179422,5.32192809488736,5.1963972128035,3.75488750216347,2.8073549220576,2.8073549220576
"Tcea2",7.13099948953399,2.58496250072116,2.8073549220576,2.58496250072116,3.24792751344359,2.58496250072116
"Rtkn2",7.35901741362258,7.88772833852162,5.14295795384204,3.4594316186373,4.05889368905357,3.87446911791614
"Gspt2",7.35020254888254,2.8073549220576,3.77258950389693,3,2.8073549220576,4.05889368905357
"Rbm8a",12.0133808360589,12.0127409180884,11.2571422650386,9.55010544505666,8.56541946809669,9.72351874392286
"Vrk3",7.98536760030964,6.11200502551313,5.1963972128035,5.06249592573376,4.82442843541655,5.09451759878429
"Ino80",4.59494658929378,6.09451759878429,5.05889368905357,3.75488750216347,5.74146698640115,4.90689059560852
"Adcy6",2.32192809488736,3.22239242133645,6.62935662007961,4.1963972128035,2.58496250072116,2.58496250072116
"Samhd1",9.92913509609868,8.6724253419715,7.73018706153514,4.65344223860392,5.79441586635011,6.12928301694497
"Ubfd1",10.6577650352654,10.9597604970343,9.00889543813707,9.1152604500781,9.83315364048633,5.66770293172909
"Aff1",7.89481776330794,7.31891934501502,8.42696356558565,7.66711154207503,7.35020254888254,5.89481776330794
"Tgfb1i1",2.32192809488736,2.32192809488736,6.75265940127135,2.32192809488736,2.32192809488736,2.8073549220576
"Mrpl57",7.77258950389693,8.92629599478111,8.75210183796358,4.26052755022322,7.69464808033133,3.96962635095648
"Dcx",4.8538293518571,5.5077946401987,3.89077093024524,2.58496250072116,2.58496250072116,2.58496250072116
"Vps45",7.05708919220682,8.13699111208023,7.21755386440007,6.97918698926458,4.49185309632967,8.10503547069829
"Chga",4.94641895979516,7.12412131182919,6.28540221886225,4.14295795384204,4.33390073655344,4.41503749927884
"Hmgn5",8.95903594941339,10.6381341896265,9.0329640560776,4.73696559416621,4.70043971814109,4.84966572691557
"N4bp1",5.03708931873522,4.1963972128035,5.91488338636205,2.8073549220576,2.8073549220576,6.55969574211073
"Mkrn3",2.8073549220576,3.98489310760979,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Tfap4",2.8073549220576,4.50250034052918,5.36340473086352,2.8073549220576,2.8073549220576,2.8073549220576
"Zcchc14",10.7049122999789,9.04894090862736,9.63117705570398,7.31741261376487,6.82442843541655,5.70043971814109
"Tceal8",9.61792655679875,9.6151698138436,8.92629599478111,7.92084905319844,7.7987417917529,9.01773636429681
"Cenpm",6.80413102118332,6.6060967138105,5.82866542830302,2.32192809488736,2.32192809488736,2.32192809488736
"Mnt",9.11807588826526,9.13442632022093,9.18776444851869,7.54817971167945,8.22921938346912,8.38801728534514
"Zbtb48",2.8073549220576,2.8073549220576,7.75042785397277,2.8073549220576,2.8073549220576,2.8073549220576
"Wiz",4.1963972128035,4.84966572691557,7.80628108870629,5.44294349584873,3.87446911791614,6.52356195605701
"Sdf2l1",3.87446911791614,4.44846050081629,4.49185309632967,3.08746284125034,5.02974734339405,3.34577483684173
"Noa1",7.36777874646533,6.75042785397277,9.3297963382207,8.23840473932508,3.58496250072116,6.98109153744994
"Sec11a",10.9065774767704,9.95249859391186,10.4189067312579,10.6507525940407,8.85668488953246,9.97954428361755
"Orc2",8.78026634853039,9.1927037801596,6.2667865406949,5.06249592573376,7.05347341326932,8.92629599478111
"Nfu1",7.63420601974101,8.44017706155735,8.66118427391471,7.99341019063965,5.4093909361377,8.67625095064489
"Bcas2",8.47167521439204,9.51422090935813,9.31609293183212,6.7987417917529,7.23681148124941,7.23202112253423
"Gbp2",2.58496250072116,2.58496250072116,7.42905796959378,2.58496250072116,2.58496250072116,2.58496250072116
"Faf1",8.38765836133759,10.1609218684209,9.82813648419411,6.8475793996671,4.56478461878353,9.55953642511637
"Naa20",10.0035179121086,8.52617316951355,6.4178525148859,8.36340473086352,2.8073549220576,4.33390073655344
"Rbfox2",5.66770293172909,3.75488750216347,5.88264304936184,4.4262647547021,3.87446911791614,3.75488750216347
"Gla",7.22721480479329,7.00375213486111,6.34577483684173,8.6694756475461,2.8073549220576,3.87446911791614
"Arl4d",3.96962635095648,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Apip",5.91886323727459,9.09275714091985,8.74931078458603,6.67478076296963,7.19475685442225,8.22961996518512
"Srf",7.85122849476026,7.95903594941339,7.21755386440007,7.92084905319844,7.40087943628218,5.5077946401987
"Slc12a7",7.01495034146597,6.2667865406949,7.78245225052567,5.8073549220576,7.21593739919915,2.8073549220576
"Dynll2",7.38370429247405,9.32568022974847,8.78844645950754,8.39589110565858,7.53008114944055,8.17242750864548
"Ddx25",6.95031287589965,3.05889368905357,5.94251450533924,2.8073549220576,3,3.34577483684173
"Cenpk",8.63299519714296,10.4067364826917,9.52160043972373,2.58496250072116,2.58496250072116,2.58496250072116
"Gm12191",13.8241632097442,13.7373529846666,13.3959134133634,12.2409900368026,11.4433752724182,12.3821286342446
"Gm10349",10.2646380741163,10.8219732354811,11.7349212677053,6.67478076296963,6.52225457487023,6.82230526352358
"Elf2",8.37286506011259,9.1006623390052,8.09803208296053,7.7176764230664,6.69348695749933,7.97154355395077
"Rp9",6.54174197212203,6.99435343685886,5.95806931953408,4.40372218605101,3.75488750216347,3.64385618977472
"Rad51",9.3405919391524,6.33687843635333,5.32192809488736,2.58496250072116,2.58496250072116,2.58496250072116
"Efnb1",3,4.55458885167764,3,2.58496250072116,2.8073549220576,2.58496250072116
"Nes",6.8621207254885,8.07235594886013,7.25895855056788,3.4594316186373,2.8073549220576,2.8073549220576
"Ezh1",7.31590430725959,6.62692579382485,5.05889368905357,4.70043971814109,4.56478461878353,7.73131903102506
"Asna1",11.2234989754785,11.2124963851939,11.914821113996,10.3584680596624,8.88798213305845,10.0931974568216
"Ifit2",9.64009427097853,7.89481776330794,8.93565617983512,3.4594316186373,2.8073549220576,2.8073549220576
"Gar1",10.6719095806072,11.281350514981,11.4629282358827,8.70303838898642,3.75488750216347,8.07770587479638
"Crybb1",3,3.75488750216347,4.77258950389693,3.08746284125034,3,3
"Hus1",9.07815080773465,9.14125565861104,11.6121005752838,10.0856937483973,7.93859945533586,9.03754695396218
"Rlbp1",8.13185696060879,7.68299458368168,8.62144141325269,8.75321674917896,7.88772833852162,5.66770293172909
"Mark3",8.08834657484054,8.59307982814367,6.65344223860392,8.00281501560705,8.20048996743739,6.00749453654692
"Fem1b",8.30263892378755,8.8238979353036,10.4189067312579,8.58933904374648,5.36923380966572,6.55969574211073
"Slc7a5",10.3404064908533,9.7451140540763,8.88975744580533,6.4594316186373,7.95322643133126,8.55714455658139
"1110058L19Rik",9.00398631959352,7.95322643133126,8.59681093808765,7.69348695749933,6,6.31590430725959
"Ctcf",9.07815080773465,9.7778032434328,9.5114232337315,8.41292262710795,6.9962380812038,7.50382573799575
"Agtpbp1",5.13613668798603,8.65731844958129,10.0674343607565,7.54817971167945,5.4093909361377,8.62509998251907
"Dbf4",9.12906831420763,9.02928722696825,7.620830748676,2.8073549220576,2.58496250072116,2.58496250072116
"Rpia",7.36777874646533,7.49452228310566,7.20782779357991,3.4594316186373,2.58496250072116,3.64385618977472
"Wdr33",7.99717948093762,7.33390073655344,6.71195370615813,7.50647288560245,2.58496250072116,7.42066204847272
"Recql",6.13271392234524,8.58433619507169,8.51438530968204,4.94641895979516,6.30073387261824,7.38226375811484
"Fcer1g",4.05889368905357,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Rfc1",7.94153673841541,8.56414948998573,7.95903594941339,6.87446911791614,6.54946381949977,5.82017896241519
"Tnfsf12",3,2.58496250072116,8.69754680551968,2.58496250072116,3.75488750216347,4.55458885167764
"Ccdc22",7.29462074889163,7.79387421248946,6.12928301694497,3.84130225398094,8.81217730551445,6.33687843635333
"Ascc2",4.52356195605701,7.40372218605101,4.95806931953408,3.64385618977472,4.05889368905357,2.58496250072116
"Foxg1",11.2164427391605,11.6958807502576,11.4387918525783,10.612868497291,10.3766680618577,10.9537114523615
"Gas8",7.70678378011278,4.60486205815886,7.09451759878429,6.4594316186373,6.30073387261824,4.05889368905357
"Ftl1",11.281350514981,10.9504951455983,10.3458672195806,9.70937105895067,8.41292262710795,10.0276756628836
"Prim1",8.59681093808765,9.62372910606392,8.96048468095694,3.64385618977472,2.58496250072116,3
"Adsl",7.85122849476026,7.35093918154643,7.12239663135973,6.76155123244448,4.88264304936184,3.22239242133645
"Siva1",6.11547721741994,7.71539005960706,6.61470984411521,2.58496250072116,4.16992500144231,3.75488750216347
"Terf1",5.50250034052918,7.21593739919915,7.53915881110803,4.05889368905357,3.87446911791614,6.35167543828141
"Apool",4.8538293518571,6.22881869049588,5.1963972128035,5.41503749927884,2.58496250072116,2.8073549220576
"Mphosph8",5.58996318177952,6.07681559705083,5.94251450533924,4.85798099512757,4.05889368905357,3.96962635095648
"Fam220a",2.58496250072116,5.82017896241519,2.8073549220576,4.33390073655344,2.58496250072116,2.58496250072116
"Phf21a",8.10022429587419,5.10153802646206,7.78245225052567,3.08746284125034,3,3.48112668973662
"Kctd9",3.75488750216347,5.06608919045777,2.8073549220576,2.58496250072116,2.58496250072116,2.58496250072116
"Dusp16",7.58433619507169,6.59494658929378,5.69116190455308,5.91488338636205,3,6.35167543828141
"Rad9a",4.26052755022322,5.35167543828141,3.77258950389693,3.90689059560852,3,3
"Zfand1",6.38370429247405,6.86830813328947,6.76818432477693,4.14295795384204,4.16992500144231,6.62935662007961
"Kif5b",7.75042785397277,7.89481776330794,8.07770587479638,6.55458885167764,6.40372218605101,8.14210705730255
"Cab39",6.0260622965862,5.74595437739346,6.876516946565,3.75488750216347,6,4.90689059560852
"Mlx",2.8073549220576,2.8073549220576,5.85798099512757,3,2.8073549220576,2.8073549220576
"Mrpl42",11.6117932919939,12.0711830032929,11.2895386368823,11.1322855051065,12.0995669816973,10.6531436367109
"Xpo1",11.3669596280401,11.4960215333264,11.6651138103352,9.84326679748394,11.9031286768123,9.23322020422748
"Gng2",5.63903917347695,4.65344223860392,5.4093909361377,2.8073549220576,5.21593739919915,2.8073549220576
"Anapc7",7.16992500144231,8.48448726670663,7.20782779357991,6.47302922203802,4.76376565350992,9.26326920037266
"Ccdc91",3,4.60486205815886,4.77258950389693,3,3.24792751344359,3
"Exosc9",11.0621585978711,11.7364019313183,11.640621530508,7.63903917347695,9.80036067545472,8.94397991434374
"Pik3r2",5.16992500144231,3.64385618977472,6.25424128737579,4.49185309632967,3.58496250072116,3
"Yes1",6.95031287589965,8.52323522181467,8.28848161179422,7.63420601974101,4.33390073655344,5.05166211982249
"Ggta1",2.8073549220576,6.77478705960117,4.70965824817047,3.22239242133645,3.96962635095648,2.8073549220576
"Vnn1",7.08922976742453,6.35167543828141,5.85798099512757,2.58496250072116,2.58496250072116,2.58496250072116
"Snca",2.58496250072116,2.58496250072116,8.26600565026128,4.85798099512757,2.58496250072116,2.58496250072116
"Zc3h8",8.24238020351296,5.63903917347695,9.45327063401062,4.1963972128035,7.64625867999003,4.96193195916648
"Fgf13",8.15734693536284,6.40372218605101,7.37503943134692,6.14974711950468,3.58496250072116,8.38801728534514
"Hspa9",9.95104181656739,10.4901823433452,10.6738979306886,9.85707384348877,9.71881824745595,9.94397991434374
"Nudt4",6.49984588708321,7.98394365378093,7.71653369426139,5.35755200461808,7.91985648691169,3.22239242133645
"Prdx2",12.0350854560232,12.0720767625911,11.2495085492631,10.7986068027431,11.0241585099919,10.9042582828005
"Stk3",6.67006606909757,8.01495034146597,5.82866542830302,3.22239242133645,7.92382266134336,3.48112668973662
"Mtf2",9.6122541923889,8.97871045910636,5.76818432477693,9.53154391702692,8.63299519714296,4.55458885167764
"Pcm1",9.2538474849874,10.8905176258743,10.2802874713954,9.85109832874394,9.04575966138268,8.48717010344608
"Srsf10",4.1963972128035,7.84130225398094,6.47302922203802,2.8073549220576,4.33390073655344,6.21593739919915
"Osgep",7.10153802646206,6.53657101661888,6.00562454919388,7.53008114944055,6.4374053123073,4.55458885167764
"Nup160",4.59494658929378,5.10153802646206,7.14210705730255,2.58496250072116,2.58496250072116,2.58496250072116
"Cenpo",2.58496250072116,5.83499767712673,2.8073549220576,2.58496250072116,2.8073549220576,2.8073549220576
"Ccdc43",7.46079716066153,6.38658105322962,5.01495034146597,2.8073549220576,4.97727992349992,5.56985560833095
"Opn1sw",2.58496250072116,4.40372218605101,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Sf3b1",8.56065127479223,7.44156094179861,9.3346457378821,4.14295795384204,3,4.26052755022322
"Serbp1",11.2670792656712,10.590587049915,10.9462971054059,10,9.98773772576614,8.9803776264873
"Nudcd2",9.15608307628868,10.4615647104309,10.9359016822676,9.5866834406259,9.14274527675153,10.4201356775185
"Srp14",10.198854258599,10.7892619254026,9.89153057662043,9.86392812890811,8.88315238565694,10.3374360714982
"Raly",9.02928722696825,9.578215423683,9.95613411462837,6.52356195605701,4.33390073655344,8.66829407906
"Shfm1",13.1046533504363,12.8681473389511,12.826051879582,11.7302578356548,10.8221724614762,9.07948478382682
"Cetn2",9.93295289219471,8.79955146067746,8.87958324961278,8.43601743818306,7.38370429247405,9.32568022974847
"Ccnh",7.95322643133126,8.25738784269265,7.53008114944055,5.76818432477693,8.33166342149008,7.75042785397277
"Traf3",6.0260622965862,7.89986039354099,8.49252085613835,8.30833903013941,3.96962635095648,7.20782779357991
"Taf6",6.00375213486111,8.54946381949977,7.01122725542325,6.77698127301409,6.93859945533586,6.83499767712673
"Plin4",2.58496250072116,2.58496250072116,3.89077093024524,2.58496250072116,2.58496250072116,2.58496250072116
"Top3a",2.8073549220576,6.11200502551313,4.05889368905357,2.8073549220576,3,2.8073549220576
"Ubox5",7.02236781302845,3,4.95806931953408,3.56478461878353,3.24792751344359,4.8073549220576
"Col11a1",4.41503749927884,3.22239242133645,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Ybx1",13.1984194615263,13.0817608101055,13.0734442593711,10.0204012637367,9.50614225765534,9.69957245328727
"Khdrbs1",9.36668648518346,9.33427328530719,9.90638957284228,3,9.1499587669841,8.74259014336008
"Sirt1",3.56478461878353,6.72565028093837,5.95806931953408,2.58496250072116,4.26052755022322,6.395177076918
"Tspan13",7.38370429247405,8.92283213947754,8.74931078458603,8.56922270854414,7.35901741362258,7.82972273508606
"Stk11",8.98441845880114,8.20130712692731,9.36796070964157,6.58996318177952,3,2.8073549220576
"Gm7846",9.29576893442051,11.3918700893465,10.956860120703,9.0329640560776,7.76487159073609,6.71881824745595
"Ino80b",2.8073549220576,3.05889368905357,7.36777874646533,2.58496250072116,2.8073549220576,2.8073549220576
"Clock",7.06608919045777,5.10153802646206,9.57490883605723,6.35167543828141,3.87446911791614,6.14974711950468
"Abhd2",6.72109918870718,7.82601876632264,7.22721480479329,5.82866542830302,6.93859945533586,5.84966572691557
"Mpdz",4.59494658929378,5.88671271367089,8.65702064897317,3.84130225398094,8.51930862821574,4.75042785397277
"Ptx3",4.26052755022322,8.29653388408895,8.34281546136119,2.58496250072116,2.8073549220576,2.58496250072116
"Alg13",6.07681559705083,3.05889368905357,2.8073549220576,2.8073549220576,3.58496250072116,2.8073549220576
"Rab8a",7.31590430725959,7.53073145147586,8.1258439329782,4.73696559416621,7.98394365378093,8.28617268352189
"2810428I15Rik",9.51372759595244,7.66829407906,5.95806931953408,4.98489310760979,5.02974734339405,7.40655934535454
"Pdgfa",7.02236781302845,6.40372218605101,6.82230526352358,4.55458885167764,6.58746500792433,7.88874324889826
"Pcbd1",3.4374053123073,3.32192809488736,4.05889368905357,2.32192809488736,2.32192809488736,2.32192809488736
"Dusp8",4.99246632731459,4.8073549220576,8.1955772667508,6.36632221424582,5.21593739919915,5.09451759878429
"Mrps25",8.04894090862736,4.33390073655344,2.8073549220576,6.67478076296963,2.8073549220576,2.58496250072116
"Haus8",3.96962635095648,3.89077093024524,6.25424128737579,3.56478461878353,2.58496250072116,2.58496250072116
"Cops7b",7.43045255166553,4.05889368905357,3.4594316186373,2.58496250072116,2.32192809488736,2.58496250072116
"Nup155",5.82442843541655,5.41221698021647,8.35791849643788,3.08746284125034,2.8073549220576,3.34577483684173
"Wdr83",3.32192809488736,4.8988532765431,2.8073549220576,2.58496250072116,4.33390073655344,2.8073549220576
"B3galnt1",2.8073549220576,6.09451759878429,2.8073549220576,4.05889368905357,2.8073549220576,2.8073549220576
"Nit2",5.16992500144231,4.70043971814109,6.59991284218713,4.81591693556103,3.96962635095648,4.60486205815886
"Cpb2",4.12928301694497,2.58496250072116,2.8073549220576,2.58496250072116,2.8073549220576,2.58496250072116
"Fam208b",7.66177809777199,7.67595703294175,8.87446911791614,6.2126990251326,8.08834657484054,7.69348695749933
"Rce1",6.11547721741994,6.07681559705083,4.56478461878353,6.69348695749933,5.02974734339405,3.87446911791614
"Cyp39a1",9.17658873172332,8.91139198784346,8.01495034146597,2.58496250072116,2.8073549220576,5.95031287589965
"Tek",2.58496250072116,2.58496250072116,8.00281501560705,2.58496250072116,5.92679015304622,2.58496250072116
"Col17a1",2.58496250072116,2.58496250072116,7.06069593168755,2.58496250072116,2.58496250072116,2.58496250072116
"Zkscan1",9.9936460600166,9.71681946132995,10.5130695822394,6.14974711950468,6.11894107272351,3.34577483684173
"R74862",5.82442843541655,3,3.24792751344359,2.8073549220576,4.05889368905357,3
"Zcchc10",2.8073549220576,6.47302922203802,5.10153802646206,2.8073549220576,6.37213954084113,2.8073549220576
"Arf6",10.8716485988538,11.5444010215134,11.3074854485895,8.85070776021539,12.2275658071858,11.4745087142912
"Eri1",3.32192809488736,6.33687843635333,5.28540221886225,2.8073549220576,3,2.8073549220576
"Bloc1s4",3.75488750216347,3.75488750216347,3,3,3,3
"Cdk11b",7.58433619507169,10.1515451341573,8.29308841200738,8.46828462519127,4.56478461878353,4.33390073655344
"Ap4m1",4.33390073655344,4.93073733756289,7.07146236255662,2.8073549220576,3.75488750216347,7.06608919045777
"Epc1",8.72280753116955,8.82628365111929,9.81458246590628,8.61317555167996,9.21654378591528,8.09539702279256
"Fanca",2.8073549220576,4.70043971814109,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Pias4",4.59494658929378,3.22239242133645,4.05889368905357,3.08746284125034,3.24792751344359,3.34577483684173
"Pus1",4.65344223860392,4.97727992349992,4.23521646169403,3.84130225398094,4.16992500144231,4.26052755022322
"Pabpc1",12.3508010915687,12.2320211225342,12.3130247225955,8.96914665185285,7.00936210320369,7.73131903102506
"Tuba1a",14.1416282073648,14.2347426005957,14.1920615948147,13.7887523132362,13.7078264366616,13.7136013135738
"Fam104a",8.41292262710795,9.34114814106415,8.27146302790437,6.16992500144231,8.30833903013941,8.43532300012349
"Pbx2",2.8073549220576,7.09275714091985,2.8073549220576,2.8073549220576,2.8073549220576,5.28540221886225
"Lin7c",11.0342258049515,11.0553954241092,10.7297623438909,9.4898479604393,9.86573327085176,8.11937347046116
"Ufm1",5.56985560833095,5.79441586635011,8.16155182041731,5.13613668798603,4.16992500144231,5.73245011304371
"Nubp1",5.7987417917529,7.48112668973662,5.63903917347695,5.58496250072116,2.58496250072116,2.58496250072116
"Pam",9.51635665370212,9.42346612134942,8.94349161004363,8.92184093707449,8.24950854926307,8.21916852046216
"Mmachc",8.88366154219686,9.20008121405857,9.11287385724122,8.03800444406935,6.53397857200235,9.23322020422748
"Sgol1",6.07681559705083,8.98394365378093,8.91612826955336,2.58496250072116,2.58496250072116,2.58496250072116
"Celsr1",9.33836498469804,7.7987417917529,7.26834705468252,7.05708919220682,7.76487159073609,7.84705734609134
"Zeb1",10.2497060569697,11.4802011570627,11.7491012377497,11.118292233027,10.1765887317233,10.5464121951194
"Nfil3",3,5.10153802646206,5.32192809488736,2.8073549220576,3,2.8073549220576
"Maff",4.33390073655344,4.50250034052918,6.10852445677817,2.58496250072116,3.4374053123073,2.58496250072116
"Ift74",9.33166342149008,8.97297978606629,5.74146698640115,5.58496250072116,7.44017706155735,7.67006606909757
"St3gal1",8.80439995492273,9.93332182073295,8.88975744580533,9.35810170744085,4.88264304936184,5.05166211982249
"Pigm",5.08746284125034,5.57994442595453,3.64385618977472,3,7.02051701734051,2.58496250072116
"Dcbld1",2.58496250072116,3,6.49185309632967,5.24792751344359,2.58496250072116,2.58496250072116
"Skp2",8.64385618977473,8.55969574211073,8.07012094447682,3.56478461878353,6.93859945533586,6.14974711950468
"Bcl10",8.01680828768655,6.93859945533586,7.80628108870629,8.04348303941602,5.4093909361377,5.44294349584873
"Blzf1",6.54174197212203,3.56478461878353,5.14295795384204,2.58496250072116,4.56478461878353,4.15650448567999
"Sap30bp",5.08746284125034,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116
"Cebpa",2.58496250072116,2.58496250072116,6.12928301694497,2.58496250072116,2.58496250072116,2.58496250072116
"Uxt",8.63843591399047,9.00375213486111,8.21107710810861,9.24753198361496,7.80628108870629,7.78463484555752
