"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","7646-79-9_CTD_00000928","681/3095",1.01550797583819e-18,4.08843511072457e-15,0,0,1.33758243269122,55.417568665633,"CYFIP2;PI4K2B;CYFIP1;TFRC;CLPB;PWWP2B;ITSN1;COL12A1;SERPINE1;TESK1;GPATCH1;HNRNPR;TMEM97;PSMD8;LIPE;ALKBH5;PPP4R1;TFG;MPRIP;PSMD2;DPYSL3;CREB3L2;PSMD3;FDXR;CYP1B1;JUNB;IER5;TMEM8A;WLS;IER3;TSPYL2;GSTK1;GABARAPL1;WSB1;RPL21;PIH1D1;FNDC3B;CD3EAP;PRKCA;WDR73;ATG14;EML3;MAP1B;PSME2;RPL27;NUP98;RBCK1;UQCRC2;PLBD2;PI4K2A;CGGBP1;URI1;ANAPC15;FLII;NPRL3;MRPL17;MTMR4;MRPL12;OAZ1;SKA2;CYB5R1;ABR;LDHA;LARP1;RHOT1;NTHL1;SERPINH1;HMOX1;MCMBP;NUP88;SLC19A1;CREBBP;ICMT;JUP;FZD5;FZD4;PLK2;PLK1;NR2F2;CDC6;MEX3D;EIF1;EHD1;FIBP;EHD2;TBL3;EHD4;NPLOC4;TMEM98;DCHS1;PSMG1;DZIP3;CPEB4;GPI;CDKN1A;SMG1;PIGQ;PIGP;HIST2H2AB;CLTA;ADM;WDR45;PIGW;PFAS;PRSS23;TMEM186;MED13;MRPL40;CSRP1;MTG1;TRIM5;ENSA;TIMP2;TK2;CEP55;RING1;DUSP1;SPHK1;MYOF;RRAS2;SIRT7;FOS;COQ10B;FAHD2A;PGM2L1;TMEM177;RNF167;PLCB3;KAT2A;TUBB2A;VAMP7;RARA;CDC42EP1;GAS6;CACTIN;RAPGEF6;PAFAH1B3;GART;CHST2;ERGIC1;VAMP2;PAFAH1B1;KANK1;GRN;SF3B2;OAT;CLDND1;MYRF;WDR45B;WRB;FSTL1;HSPA13;CENPB;PSMB6;UBN1;SPOP;AP2S1;FLNA;FLNB;ANKRD50;LDLR;EGLN2;SF3A2;STAT3;G0S2;SAMD4B;GTF2H1;ELP5;DCBLD2;SPSB3;FABP3;MYBBP1A;PSMC3;PSMC4;SHKBP1;SNX15;ZYX;RNF141;CRAT;CSF1;PLXND1;GOLIM4;HDDC3;CTGF;FADS3;FADS2;POFUT2;TUBB6;NAGLU;CDH2;RUVBL2;CFL1;KPNA2;PHLDA1;SLC39A1;FADS1;PHLDA3;PIAS4;MAP2K4;TLE3;IGFBP4;STX8;SWAP70;IGFBP3;CSGALNACT2;TPM1;F2R;CNPY2;UBALD2;VRK3;TUBA4A;ACLY;SRSF2;ERF;S100A4;PHLDB2;SQSTM1;ANAPC2;CD151;ABHD4;SHC1;KMT2B;MAZ;ARL2;AK3;UBFD1;HMMR;CORO1C;SAV1;TKFC;BAG3;PGK1;RAB6A;TXNDC5;FANCI;COA4;UVRAG;CCDC14;DHCR24;ARPC4;MARCH5;ZZEF1;DRAP1;LRFN3;SON;G6PC3;UBLCP1;CDK5;MAFG;MAFF;TUBGCP5;PLEKHM1;TPP1;MAFK;CNTROB;DHCR7;CNOT8;EIF4G2;ITGB5;CCDC47;PTEN;ETFB;PTPN23;NAGPA;PIK3C2A;CYR61;PAGR1;SCPEP1;HHEX;GM2A;SCRN1;UBTF;PGM2;WDR6;SPDL1;HIF1AN;UNKL;PGM1;UNC45A;CHPF2;LIX1L;DDOST;ARL4D;TRAF7;PKM;TST;NPC1;CTDSP1;NPC2;SLC25A19;ITGA6;DCTPP1;GAPDH;SLC25A11;TNFRSF21;BCAT2;PPP1R15A;SMARCD2;NDUFB8;NDUFB7;WBP2;ROCK2;SRSF1;CEBPG;LRP5;FURIN;PPM1D;TTL;LMF1;FBXL20;GANAB;DNAJB6;RAB26;HAUS7;DNAJB4;VPS53;POLR2C;LRRC8C;CCL2;SLC25A24;SPAG9;NAGA;SEMA4G;CDC42BPB;BAIAP2;MYO19;GFER;BCKDK;RAD50;SLC25A39;MYO1C;NAGK;PSAT1;PRC1;MGAT4A;PDCD4;EIF3F;EIF4A1;APP;IFITM2;PANK3;KDELR1;CCNF;CBLB;MKI67;ANTXR1;TXNDC17;TIAL1;RPS6KA4;LGALS1;RPS19;BSG;DAG1;DPF2;RPS11;SOX6;SCN1B;SRRM2;ALG8;ATP6V0E1;PAQR4;ECH1;P3H4;CSNK1D;ACTN4;MAPK8IP3;JMJD6;DHX40;CARHSP1;PPP1R3C;CDC37;ULK1;DXO;FLYWCH1;MGARP;KDELR3;PFN1;TRIB1;TP53;CTXN1;RWDD2B;GGNBP2;MAGED1;STXBP1;TSHZ1;SDC3;PTTG1IP;NLK;SNX4;FXR2;SEC14L1;RRAS;DHX33;STK38L;SARAF;FAM43A;MAP4;SEC31A;VASP;VAT1;STAT5B;TRAP1;XBP1;GADD45A;TREX1;TNFSF13;EAF1;PARVA;PARVB;EXT1;POLA2;GOLGB1;RPL27A;ID1;ID4;MPHOSPH10;ID3;GRB2;CALM3;CALR;ITM2B;TOP2A;CSRNP1;DET1;CLIC4;FEN1;FKBP14;GBE1;ZFAND2A;KIF11;BRCA1;VLDLR;PRPF19;RAB22A;PTMS;GYS1;ACTR1A;MAP1LC3B;C1QBP;NKIRAS2;KIF1C;SPTAN1;CTSD;NDEL1;PSENEN;NXPE3;SREBF1;ATP6V0B;PCYT1A;WARS;FOXD1;TNFRSF12A;MRPS25;HEG1;PRMT3;ZDHHC13;KIF22;MRPS7;PPRC1;TUBG1;NME1;RHOB;CTU2;RAD51D;RAD51C;HNRNPH1;TNNT1;CANX;TAX1BP3;ARHGEF1;ALDOC;ARHGEF2;CD47;ALDOA;UMPS;SLU7;DBN1;CD44;AVPI1;FOXC1;MIS12;NEDD9;UQCR10;RBFA;RELA;NOL6;AKAP1;CST3;EXOSC5;RBM15B;LMNA;CBR3;DYNC1H1;NQO1;RANBP1;DMRT2;UBE2G1;UBE2G2;YIF1A;PPP1CA;TMUB2;AXL;CCNG1;TTC3;SIPA1;TJP2;DPAGT1;NDUFA13;FHOD1;ZFAND5;UBE3A;COMT;GALNT10;CCND2;CCND1;FAM162A;NARS2;CAPN2;PPFIA1;DENND5A;BANF1;HIST1H2AC;MORC3;G6PD;IL4R;TRAPPC2L;KDM2A;SLX1B;KCTD5;RPP25L;ALDH3A2;ERN1;ALDH3A1;POLG2;HNRNPUL1;FAM173A;ILVBL;HGS;ADAM12;TBC1D24;GEMIN4;RELL1;STAM2;RAI14;ATP6V1A;RTN3;NDRG4;PSMD12;PLGRKT;COX15;PSMD13;PXN;SLC1A1;SLC1A5;SUPT6H;ACACA;ZFP36L2;GRK5;UBB;IRAK1;CALD1;UBC;TBC1D17;NDUFV1;MYH10;HSPA8;TGFB1;UBE2B;SMURF2;HSPA4;IDH2;KLHL21;HMGA2;HELZ;COQ7;NFKBIA;DAP;BMP1;KIF18B;APPBP2;TMEM115;GNAQ;BHLHE40;CHMP2B;UBE2N;CHMP2A;UBE2O;SAE1;LSM14A;UBE2M;GALK1;YWHAE;MUS81;USP36;CUEDC2;NAA40;B4GALT1;USP31;ILK;TNFAIP1;HMGB1;RND3;AFF4;IRF2BPL;SEPT8;TMEM223;CASP7;FLOT1;CASP1;MLST8;FLOT2;HIST1H1C;KDM6B;RHBDF1;ABCC3;USP47;RBM14;KLF13;NCBP2;LSR;NAV2;SENP3;CKAP4;EPN2;TAPBP;EEF1G;ALDH1A3;TBC1D1;SFPQ;FCHSD2;NDUFS8;DDAH2;TMEM216;CRY2;LUC7L3;RBMS1;DNASE2;CHMP6;DOCK1;B4GALT7;OTUB1;LAMA5;PNKP;GOSR1;SLC3A2;ADD3;TOB1;AURKB;GNA13;PDLIM1;POLD4;MAPK9;CLN3;CHSY1;KDELC2;SAP30L;MXI1;ERBB2;BNIP1;MVB12A;NRIP3;MTA2;CYTH1;MAPK3;RRM1;TAF15;B3GAT3;BNIP3;TAF10;PCDHGC3;SOD1;CLCN7;TNIP1;XPNPEP1;SCD;ERCC1;ERCC2;CD9;RANGRF;BAX;VIM",681
"2","SELENIUM_CTD_00006731","380/1560",4.23639471231913e-17,8.5278625558984e-14,0,0,1.48078871483127,55.8260810197384,"IFITM3;APP;RNH1;IFITM2;PGAP2;PITPNA;CBLB;IFI35;ACTB;PSMD8;RASSF1;ALCAM;TRIM28;KAT5;BBX;ARFIP2;FAM53B;SOX9;IER3;SRRM2;ATP6V0E1;WSB1;UNC5B;PRKCB;PIH1D1;RPL23;SERPINF1;PTOV1;TALDO1;GTPBP8;ACTN4;ATG14;EML2;POR;MYL6;ZC2HC1A;NINJ1;CSNK2B;CD2BP2;PRKD2;DXO;RPL27;RBCK1;ATF5;TLN1;PFN1;TP53;TRIB2;SF1;TBC1D9B;ANAPC15;CTBP2;SLC35D1;SAR1B;FLII;SDC3;NOLC1;MRPL12;OAZ1;TGOLN2;ABR;SNX1;PPP4C;FLRT3;STK38L;HMOX1;INPP5K;APOE;MAP4;FADD;SLC19A1;SEC31A;VAT1;CREBBP;CHKA;GADD45A;TREX1;H3F3A;RASSF7;SNF8;HSPBAP1;MED13L;EXT1;FAM111A;EHD2;TBL3;POLA2;SMTN;SLC6A8;RPS29;ID2;GIPC1;ID1;WDR5B;RNPS1;CALM3;FAT4;CALR;CUTC;MON1B;CDKN1C;GPI;PYGB;CDKN1A;UBXN1;PIGP;WDR45;AATF;SIPA1L3;LITAF;AP2A2;PTMS;CYB561D2;AKAP13;ACTR1A;XPO6;PRX;CHMP1A;TIMP2;KIF1C;GPR137;SPTAN1;HRAS;VKORC1;LYPLA2;RING1;TNFRSF12A;MINK1;PRMT3;MRPL49;RHOG;EMP2;EMP3;DUSP8;MED24;PITPNM1;CDC42EP4;TAX1BP3;CRELD1;MFGE8;ALDOA;RAPGEF6;PAFAH1B3;CD44;PAFAH1B1;NAPA;SF3B4;GRN;GSTP1;TSR3;MIS12;TMPRSS2;CXCR4;UQCR10;RELA;ADCY6;CST3;RECQL5;LMAN2;UBN1;LMNA;AP2S1;CLPTM1;CTNNA1;FLNA;MGAT1;CKB;RABAC1;PAK4;DYNC1H1;SF3A2;STAT3;G0S2;NOC3L;SCAF4;PPP1CA;SKI;SPSB3;TJP1;SPCS2;FABP3;PSMC4;AXL;TTC3;ZYX;CRAT;GRINA;CSF1;CASC3;UBE2Z;FADS3;PYCARD;EFEMP2;CCND2;LAMP1;CCND1;NAGLU;FCGRT;PPME1;TUBB3;ARHGDIA;RUVBL2;FAM3A;SIRPA;CAPN1;SLC39A1;PHLDA1;PDE8A;KPNA1;PIAS4;IL4R;IGFBP4;IGFBP3;F2R;AIP;NOSIP;TSC2;CNPY2;CNPY3;VRK3;TUBA4A;BSCL2;CTDNEP1;BRMS1;HGS;DMWD;MZF1;KPNB1;ANAPC2;GRIA2;UQCRB;FECH;PEF1;ABHD2;KMT2B;MAZ;SLC1A1;LTBP4;AK3;LTBP3;PRPF8;HSP90B1;CNN3;CALD1;DHRS7B;E4F1;NDUFV1;BPTF;TOR1A;SMURF2;FUS;HSPA4;TNK1;MSN;ARPC4;DHCR24;ZBTB11;SUPT5H;ZZEF1;GFAP;NFKB2;MARCH2;NFKBIA;SON;APPBP2;GNB2;CPD;CHMP2A;TPP1;GPR107;DHCR7;CNOT8;BCL2L1;FGFR1;WRAP53;NFKBIB;YWHAE;GSK3B;CUEDC2;GSK3A;ILK;HMGB1;DDX41;CHD3;LSP1;RND3;PKD1;RBM4;SART1;SUMO2;PGM3;ZNF768;MLST8;FLOT1;WDR6;FLOT2;EMILIN1;POLL;EIF5A;KDM6B;IQCB1;USP47;RBM14;ITGA3;PDPK1;CKAP2;LSR;NAV2;DDOST;EPN2;TAPBP;CREB3;NPEPL1;PKM;DNAJC7;IRF3;TRAF4;DDAH2;COL6A2;GORASP1;CAT;RBMS1;BLVRB;LUC7L3;MAN1B1;HAGH;GAPDH;FAN1;PLEC;GTF3C1;SMARCD2;TSSC4;WBP2;MVP;PNKP;SRSF1;GOSR1;SLC3A2;ADD3;AGPAT2;ADD1;MAPK9;CLN3;GANAB;HIRIP3;POLR2A;DNAJB4;POLR2C;ERBB2;CCL2;HES1;RBBP6;PDLIM7;MAPK3;TCF7L2;PPP1R14B;B3GAT3;TAF10;PCDHGC3;USF2;KLF6;NAGK;PC;ST5;ABHD17A;ERCC1;DOLPP1;DNAJA3;KLF9;CDK2AP2;DRG2;RBM42;BAX;STUB1;VIM;LTBR;EIF3C;PAXBP1;RECK;EIF3A",380
"3","VITAMIN E_CTD_00006994","365/1511",7.44807771435395e-16,9.995320292663e-13,0,0,1.46846127385998,51.1515070335679,"IFITM3;EIF4A1;CYFIP1;APP;IFITM2;PGAP2;CERK;FAM89B;PITPNA;HNRNPR;SMC5;CBLB;IFI35;ACTB;GPATCH8;TIAL1;RASSF1;PNP;MPRIP;RPS19;KAT5;PSMD2;DPYSL3;CDC27;BBX;FAM53B;PIP4K2C;SOX9;CEP97;WLS;SKP1;SRRM2;GSTK1;MED1;ENTPD1;MIA;PIH1D1;RPL23;SERPINF1;CSNK1D;GTPBP8;ACTN4;EML2;RUFY1;MYL6;POR;ZC2HC1A;CSNK2B;CD2BP2;DXO;RPL27;ATF5;TLN1;PFN1;MYL9;TP53;SF1;PRR13;NAA60;TBC1D9B;ANAPC15;CTBP2;SLC35D1;FLII;SDC3;SUPT4H1;NOLC1;IQGAP1;MRPL12;MRPL11;TGOLN2;APOM;PPP4C;FXR2;FLRT3;STK38L;HMOX1;INPP5K;MAP4;SLC19A1;SEC31A;STAT5A;VAT1;STAT5B;EGR1;CREBBP;JUN;GADD45A;MCAM;TREX1;H3F3A;RASSF7;PARVA;NR2F2;SNF8;EXT1;FAM111A;EHD2;FIBP;SMTN;SLC6A8;ID2;GIPC1;MPHOSPH10;CALM3;RNPS1;FAT4;CALR;EZH1;CUTC;GPI;PYGB;AP2A2;SIPA1L3;TMEM186;PTMS;TRMT112;AKAP13;ACTR1A;CSRP1;XPO6;ANXA6;AP3S2;SPTAN1;HRAS;VKORC1;LYPLA2;MYOF;PRMT3;MRPL49;RHOG;COPZ2;AEN;EMP3;GAB2;MRPS6;FAM222B;NCOR1;PELI1;RAPGEF2;TAX1BP3;MFGE8;ALDOA;RAPGEF6;PAFAH1B3;CD44;RHOQ;PAFAH1B1;PIGH;CD63;GRN;AHNAK;GSTP1;TSR3;MIS12;DLST;ADCY6;PSMB6;CST3;MNT;PSMB3;LMAN2;UBN1;LMNA;AP2S1;FLNA;LCMT2;CKB;EMC6;RABAC1;PAK2;PEX16;BCAP31;DYNC1H1;EGLN2;SF3A2;PLEKHA1;TMEM176A;G0S2;NOC3L;SCAF4;PPP1CA;SPSB3;SKI;FABP3;SPCS2;PSMC4;AXL;TTC3;SGSM2;ZYX;GRINA;ZFAND5;UBE3A;CASC3;UBE2Z;ETS2;GALNT10;IGF1R;NPEPPS;SYDE1;EFEMP2;ZFP36;CCND2;CCND1;LAMP1;UROD;PPME1;TUBB3;ARHGDIA;FAM3A;BANF1;DENND5A;SLC39A1;PHLDA1;PDE8A;NOMO1;KPNA1;PIAS4;OSR2;IL4R;IGFBP4;SWAP70;F2R;NOSIP;TSC2;CNPY2;KCTD2;CNPY3;TUBA4A;BSCL2;CTDNEP1;DOK1;BRMS1;KPNB1;CSNK1G2;RAI14;GRIA2;ABHD4;FECH;PEF1;ABHD2;KMT2B;LTBP4;AK3;RASGRP2;HSP90B1;CALD1;NACC2;NDUFV1;BPTF;TRAPPC3;TOR1A;WSCD1;SMURF2;FUS;HSPA4;MSN;ARPC4;ZBTB11;SUPT5H;ZZEF1;NFKBIA;SON;APPBP2;BCL6;TMEM11;GPR107;TPP1;SERINC3;NFE2L1;BCL2L1;WRAP53;NFKBIB;YWHAE;GSK3B;CUEDC2;GSK3A;NUMA1;ILK;HMGB1;DDX41;RND3;PKD1;BICD2;SEPT8;RBM4;SUMO2;PGM3;ZNF768;FLOT1;EMILIN1;POLL;HIF1AN;EIF5A;IQCB1;KDM6B;SUN2;USP47;RBM14;ITGA3;PDPK1;CKAP2;VEZF1;LSR;DDOST;EPN2;ARL4D;CREB3;NPEPL1;PKM;TRAF4;DNAJC7;DDAH2;COL6A2;CAT;RBMS1;LUC7L3;MAN1B1;HAGH;GAPDH;DOCK1;HDAC5;NDUFB8;SMARCD2;WBP2;PNKP;GOSR1;PARN;ADD3;AGPAT2;ADD1;PRRG4;CLN3;RAB26;DNAJB4;POLR2C;ERBB2;STOM;RBBP6;HES1;PDLIM7;MAPK3;TCF7L2;SPAG7;PCDHGC3;CFLAR;TM6SF1;USF2;ATOX1;SOD1;PINK1;CCS;NAGK;EIF3K;ST5;ERCC1;DNAJA3;KLF9;RBM42;DRG2;BAX;STUB1;PAXBP1;EIF3A",365
"4","ambroxol_PC3_DOWN","170/622",2.5119236123163e-12,2.52825111579635e-09,0,0,1.66147049912528,44.3778309705148,"IFITM3;EIF4A1;NDUFA13;IFITM2;KDELR1;MKI67;ACTB;PSMD8;TMEM147;LAMP1;TRIM28;TUBB3;UROD;PSMD3;BSG;CDC27;BANF1;PHLDA1;TRAPPC2L;IGFBP4;PIH1D1;TPM1;WDR74;NOSIP;CNPY2;COX6B1;BSCL2;CARHSP1;BRMS1;ADAM15;HGS;CDC37;PSME2;S100A4;UQCRC2;SNRPC;PFN1;ATP6V1A;PEF1;SHC1;PSMD13;SEL1L;PXN;OAZ1;MRPL11;STIP1;SNX1;DPH1;DHRS7B;SERPINH1;NDUFV1;MPDU1;ATP6V1F;TRAPPC3;HSPA8;H3F3B;FUS;SLC52A2;PLK1;H3F3A;PARVB;MRPL23;FOSL1;DRAP1;SMTN;G6PC3;TMEM11;GNB2;ID1;BHLHE40;UBE2N;CCDC22;CALR;SAE1;BCL2L1;UBE2M;YWHAE;GPI;ARF1;MRPS15;FEN1;ACADVL;BTG1;CLTA;YBX1;CLINT1;CYR61;CYB561D2;PTMS;GYS1;ACTR1A;MFSD5;SUMO2;NUP62;UBTF;FLOT1;HMG20B;TMEM109;SH3BGRL3;SPTAN1;EIF5A;COX8A;PSENEN;VKORC1;ELOVL1;GLRX3;MYOF;RRAS2;RPL13A;WIPI1;EMP3;DDOST;PKM;NDUFS8;PSMA1;NDUFS7;NPC2;DDAH2;COL6A2;CAT;DNASE2;SLC25A11;GAPDH;ATP6V0C;PLEC;OTUB1;NAPA;CSTB;GRN;NDUFB8;NDUFB7;GSTP1;SRSF1;UQCR10;PSMB6;CST3;GANAB;PSMB3;HAUS7;ASNA1;POLR2C;AP2S1;CLPTM1;SPOP;BNIP1;FLNA;CD59;HES1;RABAC1;LDLR;GADD45GIP1;BCAP31;NQO1;RRM1;B3GAT3;GALNT2;RPA1;UBE2G2;GTF2H4;PPP1CA;SOD1;P2RX4;PSMC3;XPNPEP1;MGAT4B;ZYX;CDK2AP2;TSR1;CD9;GRINA",170
"5","camptothecin_PC3_UP","125/437",8.92849853710504e-11,7.18922702207698e-08,0,0,1.73885221842766,40.2356280023457,"EIF4A1;RASL11B;COMT;ETS2;CTGF;ZFP36;LAMP1;FCGRT;TUBB3;UROD;DPYSL3;HOXA1;JUNB;IER5;IER2;TMEM8A;TSPYL2;TLE4;OSR2;DGAT1;RPL23;IGFBP3;TPM1;AIP;THOC6;JMJD6;BSCL2;RBP4;ADAM15;S100A4;UQCRC2;ATP6V1A;ANAPC15;UQCRB;DLX5;FLII;NPRL3;ARL2;ZFP36L2;MRPL11;SULT1A1;FLRT3;DHX38;MPDU1;HEXIM1;EGR1;JUN;H3F3B;GADD45B;GADD45A;TREX1;H3F3A;PARVB;UCKL1;NFKB2;NFKBIA;RPS28;IFT22;SLC6A8;BAMBI;MAFG;ID2;TPP1;CALM3;DHCR7;CDKN1C;LGALS3BP;FKBP10;BTG2;CDKN1A;ACADVL;BTG1;GPAA1;ADM;ECE1;DDX41;WDR45;SMG8;CYR61;PTMS;FLCN;HHEX;BCL7C;HMG20B;CTSD;KDM6B;IL11;DUSP1;TSC22D3;LSR;FOS;SENP3;POMGNT1;RHOB;TMEM177;TUBB2A;DNAJC4;ALDOC;DNASE2;PIGL;RHOQ;HBEGF;NAPA;FOXC1;C1R;CXCR4;TOB1;NXF1;ERMP1;HIRIP3;HAUS7;CLPTM1;FLNA;SAP18;MSX1;RABAC1;GADD45GIP1;SLC35A2;RRM1;FBXL15;KLF4;MGAT4B;FOSB;RNF141;CDK5R1",125
"6","paclitaxel_PC3_DOWN","119/417",2.95647068011789e-10,1.98379182635911e-07,0,0,1.73478238685647,38.0643430872643,"IFITM3;EIF4A1;NDUFA13;IFITM2;KDELR1;SLC4A2;ACTB;PSMD8;TRIM28;TUBB3;UROD;BSG;CAPN1;PHLDA1;MAP2K4;TRAPPC2L;IGFBP4;PIH1D1;TPM1;NOSIP;CNPY2;BSCL2;CARHSP1;BRMS1;HGS;SNRPC;PFN1;ATP6V1A;PXN;SLC1A5;OAZ1;STIP1;LARP1;SERPINH1;NDUFV1;MPDU1;HSPA8;H3F3B;SLC52A2;H3F3A;MRPL23;SMARCA2;FOSL1;DRAP1;FIBP;ID1;BHLHE40;UBE2N;BCL2L1;UBE2M;YWHAE;GPI;ARF1;FEN1;BTG1;CYR61;CYB561D2;GYS1;ACTR1A;MRPL40;SUMO2;NUP62;UBTF;FLOT1;HMG20B;TMEM109;SPTAN1;EIF5A;ELOVL1;MYOF;EMP3;DDOST;PKM;NDUFS8;NPC2;DDAH2;COL6A2;CAT;SLC25A11;GAPDH;ATP6V0C;PLEC;OTUB1;NAPA;GRN;NDUFB8;NDUFB7;WBP2;GSTP1;SRSF1;UQCR10;ATP1A1;AKAP1;PSMB6;CST3;GANAB;PSMB3;ASNA1;EMC1;POLD1;CLPTM1;FLNA;CD59;HES1;RABAC1;GADD45GIP1;BCAP31;NQO1;RRM1;UBE2G2;PPP1CA;PSMC3;XPNPEP1;MGAT4B;ZYX;TSR1;CD9;P4HB;GRINA",119
"7","diazinon_CTD_00005790","244/1028",4.25786825003098e-10,2.44888251066068e-07,0,0,1.44288197935023,31.1331832258473,"KDELR1;TESK1;SLC4A2;ENO3;TXNDC17;RASSF1;RPS16;TRIM28;PSMD3;JUNB;TBC1D10B;SRRM2;ARSA;RFX3;SOX12;TMEM80;DHX40;CDC37;ORAI3;NINJ1;JTB;CD2BP2;PRKD2;KDELR3;KCTD15;FLII;PPP4C;AMZ2;ST3GAL2;SLC19A1;ABCA2;EGR1;DDIAS;TREX1;SLC10A3;PLK1;MRPL23;SLC16A13;HNRNPL;EHD1;EHD2;MEX3B;PPP5C;TMEM98;PAF1;CALR;C2CD2L;MON1B;DDR1;CDKN1C;GPI;PYGB;CDKN1A;FEN1;ELL;PIGQ;ZFAND2A;VLDLR;AP2A2;TRMT112;TMEM189;RFK;TRIM3;TIMP2;KIF1C;GIT1;IKBIP;COX8A;PSD;ELOVL1;DUSP3;RING1;TNFRSF12A;DUSP1;SPHK1;RAB3IL1;NIPA2;AP3B2;SIRT3;DDB1;GPRC5B;HNRNPH1;CANX;TUT1;CDC42EP1;TAX1BP3;GAS6;ALDOA;PAFAH1B3;CHST2;VAMP2;CD44;DBN1;RHOQ;NAPA;CSTB;TOMM40;SGMS1;WDR45B;KCNA1;MRPS34;TMPRSS2;ZDHHC24;MIEF2;RBM15B;LMNA;LCMT2;CKB;BCAP31;NQO1;MPP2;RANBP1;SF3A1;AP3D1;PLXDC1;YIF1A;NUDT22;PSMC4;CCNG1;MEGF8;CRAT;DGKE;ZFAND6;GALNT18;IRS2;AUP1;UBE2Z;HDDC3;TMEM147;UROD;PHLDA1;PPFIA3;FBXW5;DGAT1;LIG1;RPS5;DEXI;TUBA4A;DOK1;TMEM256;PHOSPHO1;DOK4;FAM173A;TTPAL;SQSTM1;GLYR1;CD151;NDUFB10;CNP;FECH;BRI3;ABHD2;TCF7;NPAS1;BCL2L12;STIP1;KLC2;DPP7;NACC2;CASKIN2;G3BP1;CAMTA2;GAS2L1;MYH10;FGF22;ESRRA;UVRAG;TRAPPC3;UBE2B;ATP8B2;FUS;HELZ;NFKB2;MAFF;CCDC22;CCDC130;FGFR3;MYD88;MAP3K11;GALK1;WRAP53;YWHAE;MUS81;B4GALT1;PTEN;TNFAIP1;DUSP18;LSP1;TCIRG1;NAGPA;PIDD1;HHEX;EEF2K;BCL7C;WDR6;FLOT2;POLG;UNC45A;EIF5A;PLEKHG2;GLRX3;ARHGEF17;PPP2R5B;UTP18;BET1L;TRAF7;FCHSD2;CTDSP1;MVD;MAN1B1;HAGH;PPP1R15A;GTF3C1;TSSC4;NRXN2;ATP1A1;TM2D3;TTL;U2AF1L4;POLD4;MGAT5B;DNAJB4;NNAT;PDLIM7;CACNG4;SMARCE1;RRM1;SPAG7;BNIP3;MX2;QPCTL;CTNS;TM6SF1;SUOX;TTC19;GALNS;WEE1;EIF3K;DOLPP1;PDCD4;ASB6;RGS10;STUB1;VIM",244
