"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","H2AK5ac IMR90","672/3561",1.24364173618233e-05,0.00476314784957832,0,0,1.14717955152449,12.9572571000636,"RPL5;CNTF;RPL30;PGAP2;WIPF2;GPATCH1;SMC5;HNRNPR;DCAF7;GPATCH8;IL4I1;ZFYVE27;WDR90;PSMD2;DPYSL3;FDXR;ANKFY1;HOMER3;CEP95;RPL37;NUP214;STARD3;SAP30BP;WSB1;TSPYL1;RPL21;PIH1D1;SERPINF1;WDR74;MED9;RFX3;AARSD1;TMEM80;WDR81;ZC3H11A;CLNS1A;ETHE1;ORAI3;MAP1A;RABL3;NUP98;ATF5;PRR12;MYL9;SF1;PRR13;NAA60;TARSL2;FLII;PRDM15;MRPL17;NOLC1;TAPBPL;IQGAP1;MRPL10;ANAPC11;RIC8A;NCSTN;PRDX5;PPP4C;NUP85;BLOC1S2;ZBTB7B;ZBTB7A;HEXIM1;NAA50;CTC1;FZD2;ICMT;CHKA;DMPK;EDEM1;PMM2;EDEM2;SLC16A12;MRPL27;MAD2L1BP;MRPL23;MRPL21;MRPL22;HNRNPL;FAM111A;GLUD1;TBL3;EHD4;TADA2A;TMEM98;GIPC1;SFXN3;NMT1;WDR5B;FAT1;ATG2A;CDK12;TMEM9B;EZH1;CDC42SE2;MOCS2;RARG;MOCS3;MTMR11;PIGP;CLTC;CLTA;ADM;PIGW;PFAS;PRSS23;ZNF48;TMEM186;HIST2H2AC;CYB561D2;LFNG;TRMT112;MCEE;CHAF1B;CSRP1;SMPD1;TK2;IKBKG;JAK2;CEP55;LYPLA2;TIGD5;DUSP1;SPHK2;ROM1;ANXA5;MRPL49;COPZ2;RRAS2;TEX14;EMP3;MRPL48;MRPL46;MED29;MRPL43;SIRT3;TAF6L;NCOR1;PLSCR3;SDHAF2;INCENP;PTRH2;RAPGEF2;CRYAB;RAPGEF6;PAFAH1B3;GART;RNF166;VAMP2;PAFAH1B1;HBEGF;TRUB1;KANK2;SF3B2;GPS2;SNX32;SNX33;WDR24;HSPA13;PAPSS2;ERMP1;RECQL5;UNK;LMAN2;ANKRD53;STX5;STX4;ZSWIM7;RPL17;LDLR;SF3A1;MBD6;TIMMDC1;SF3A2;PCGF2;NDE1;SYVN1;NOC3L;SRP68;NUDT22;RNF145;PSMC5;MYBBP1A;PSMC3;PSMC4;SRRD;TSR1;TMEM39A;LAMTOR1;CRAT;YPEL3;PLXND1;RAB3D;LTN1;PLOD3;SAT2;CASC3;AUP1;IPO7;FADS3;ZFP36;TUBB6;MAEA;LAMP1;CFL1;SLC25A45;KPNA2;PHLDA1;FADS1;TPM4;KHNYN;SWAP70;RPS5;VPS33B;DYRK1A;MIRLET7I;CNPY2;FTSJ3;BSCL2;ATXN2L;CACNB1;SRSF2;ANKRD42;ANKRD40;SNRPC;TTPAL;KPNB1;SNRPA;CSNK1G2;METTL2B;INO80E;RAB5C;UQCRB;CNP;PEF1;BRI3;SLC38A10;AK3;UBFD1;GTF2E1;CORO1B;HSP90B1;SAV1;BCL2L12;SLC9A3R2;SOCS3;STIP1;SNN;PGK1;TNFRSF17;SMYD4;TRAPPC1;ATP8B3;ATP8B2;BOD1;TRAPPC5;HPS6;ARPC4;B3GALT6;HPS5;ZZEF1;IGSF11;SON;SP2;UBLCP1;REEP4;P4HA3;NF1;GPR107;CNTROB;LRCH4;NIT2;MAP3K11;ITGB1;DAGLA;CCDC47;BRK1;ETFB;ARRB2;PTPN23;ADAMTS4;NGRN;SART1;SNRNP70;SUMO2;PGM2;WDR6;TRIM65;IQCB1;CHUK;ITGA3;CHPF2;RPL13A;NDUFC2;VEZF1;BET1L;PATL1;DDOST;MSL1;METTL23;ARL4D;TRAF7;SARS2;NPC1;TRAF4;CTDSP1;SMCR8;SNRPA1;CCDC43;NSRP1;BECN1;NDUFB8;CANT1;ACSS2;NDUFB7;C1R;NDUFB4;SEMA3A;SRSF1;CEBPG;GLRX;ZBTB45;MRM1;LMF2;GANAB;HIRIP3;DNAJB6;KCTD21;POLR2C;CDC37L1;SAP18;POLR2G;LRRC8A;SEC11A;CTNNAL1;SLC25A24;SMARCE1;SPAG9;PPP1R14B;SPAG7;TRIM41;FOXJ2;DONSON;LYSMD3;CFLAR;CDC42BPB;TBX2;NECAP2;RAD50;EIF3K;DNAJA3;GLOD4;POLR3D;KLF9;RUNDC1;PPIL3;EIF3A;TRIM34;IFITM3;IFITM2;SPARC;CERK;TMEM41B;KDELR1;IFI35;MKI67;IFIT3;ACTB;CISD3;CYB5D2;TXNDC17;PNP;CDC27;HABP4;DPF2;ARFIP2;CCDC97;KAT8;ATXN7L3;RPS12;SRRM2;ARSA;ALG8;ATP6V0E1;ECH1;COG1;ALG1;JMJD6;NINJ1;MXRA8;KCTD13;CD2BP2;KCTD11;KDELR3;PFN1;TRIB1;TP53;TRIB2;TELO2;NUMBL;RWDD2B;SLC22A5;GGNBP2;SUPT4H1;RPAP1;SNX4;PTDSS2;APOM;DHX32;RRAS;PDCD11;INPP5K;RCE1;MAP4;ATP6V0A1;SEC31A;VASP;STAT5B;TRAP1;XBP1;TMEM86A;TNFSF12;INTS2;SURF4;EAF1;XRCC1;PARVA;ERAL1;EXT1;POLA2;RPS28;RPL27A;MPHOSPH10;CALM3;NOL11;CALR;C2CD2L;CUTC;FBXL6;RPS23;FKBP10;DHRS13;ECM1;FEN1;UBXN1;C2CD3;FAM45A;GBE1;FAM57A;AP2A1;AP2A2;RAB22A;PTMS;RPTOR;AKAP10;RPPH1;XPO6;HYAL3;TMED1;SDF2;SEC61B;SPTAN1;GIT1;COX8A;MRPS23;TOP3A;RHOG;MRPS7;PPRC1;NME1;RAD51C;HNRNPH1;CANX;TAX1BP3;ARHGEF1;KPTN;ALDOA;UMPS;MFGE8;STK40;AVPI1;NAPA;MIS12;IGHMBP2;IBA57;CRYBA1;DERL2;UQCR10;NOL6;PSMC3IP;CST3;PURA;SERTAD3;UBTD2;MGAT1;CD59;NQO1;RANBP1;SPRYD3;SPRYD4;GBF1;RPA1;TTC1;KRT10;PEX12;RANBP6;PPP1CA;TMUB2;VMP1;SEC23IP;DPY19L3;LRRN4CL;SGSM2;NDUFAB1;CCNG1;TTC3;NBR1;CARS;NARF;TACO1;ZFAND6;ZFAND5;CIB1;CWC25;UBE2Z;SRP14;SYDE1;TMEM147;EME1;CCND1;PPME1;DENND5A;BANF1;LIG1;ADPRHL2;CCDC157;PAM16;LIG3;KCTD2;TRNT1;TUFM;ADAM19;ERN1;FAM173A;TMEM138;ILVBL;HGS;HNRNPUL2;SPNS1;GEMIN4;TBC1D23;MZF1;RAI14;SIDT2;ATP6V1A;DDX5;PSMD12;TSG101;COPB1;KLHL11;SLC1A5;SUPT6H;PLD3;ACACA;RTN4;DPP7;IRAK1;DEAF1;PACSIN3;CAMTA2;MARK2;ATP6V1F;PRNP;CPSF7;HSPA4;PHF12;KLHL21;MSN;DOLK;ZFHX4;DNAJC17;ACSF2;ARHGAP23;IFT20;MAVS;BMP1;KIF18B;APPBP2;PQLC3;NFKBIE;LRP10;LSM14A;NFKBID;FGF11;UBE2M;PICALM;YWHAE;MUS81;USP35;USP36;HSPB6;USP32;HSPB8;DDX42;TNFAIP1;YBX1;DDX41;CHD2;TMEM100;SPRED3;LASP1;MFSD5;NUP62;NFKBIZ;MLST8;MYO18A;SCARF2;CNPPD1;HIST1H1C;SCYL1;KDM6B;SUN2;RPS3A;ARAP1;URB1;SEPT5;CKAP4;EEF1G;IRF3;BLVRB;RBMS1;HAGH;DOCK1;RBM22;DCTN6;RRN3;USP16;GOSR2;GOSR1;RBM4B;SLC3A2;TM2D3;STRN4;AURKB;THBS3;NXF1;GNG3;TNKS2;TMEM203;KDELC2;POLD1;ERBB2;ROMO1;CYTH1;PDLIM7;MAPK3;HSD3B7;FAHD1;B3GAT3;TPBG;SUOX;NAP1L4;IRGQ;XPNPEP1;SCD;RPS6KB2;PMP22;BAX;ALDH16A1;VIM",672
