"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Contrast","FC"
"Mmp9",5.64805446999315,4.3773806695255,13.4148355692405,2.07639365376679e-07,0.000312128461230025,7.65075809161486,"NSCbyNPC",50.1457132166335
"Gpx3",4.65424196815774,6.51973787301251,13.302852753238,2.23731962748208e-07,0.000312128461230025,7.58497292655699,"NSCbyNPC",25.1806211795308
"C1qc",4.69404945404678,7.80579557889962,11.8948609968413,6.023491703394e-07,0.000646413328877305,6.69366732508847,"NSCbyNPC",25.8850904456513
"I830077J02Rik",3.0759214365669,1.85058183971551,11.3448680153795,9.12646227229314e-07,0.000666044139096029,6.31022553909934,"NSCbyNPC",8.43227218582198
"Kcnk6",3.1168487224355,1.94666362670421,11.1834390057297,1.03449609332659e-06,0.000666044139096029,6.19356138152493,"NSCbyNPC",8.6749095927017
"Cd53",4.12493151572178,4.97747624825497,10.8811068413343,1.31381127140377e-06,0.000666044139096029,5.96980686297998,"NSCbyNPC",17.4472954853765
"Cd4",3.17131611809744,1.74713778253279,10.8223544887377,1.37719583628736e-06,0.000666044139096029,5.92550986073056,"NSCbyNPC",9.00868242262015
"Ifitm6",3.80501871809406,2.1470562995458,10.7868637295221,1.41710936122503e-06,0.000666044139096029,5.89862045445555,"NSCbyNPC",13.9773476811083
"Ifi202b",3.18717290037072,1.90397559153646,10.752542966452,1.45691979209803e-06,0.000666044139096029,5.8725232877442,"NSCbyNPC",9.10824374834728
"C1qa",4.35644296460197,7.86680684599644,10.7264317479978,1.48803125742936e-06,0.000666044139096029,5.85260626801861,"NSCbyNPC",20.4842471324245
"Rnase12",2.84845021272116,1.62033865727499,10.7199592397788,1.49585572765834e-06,0.000666044139096029,5.84766083888498,"NSCbyNPC",7.20226265226845
"Trem2",3.57560425983104,4.64093578133991,10.7182015116336,1.49798840798151e-06,0.000666044139096029,5.84631724317291,"NSCbyNPC",11.9224122544162
"Myo1g",2.41922121598052,1.39204590319272,10.6939687599357,1.52773367149831e-06,0.000666044139096029,5.82776886834064,"NSCbyNPC",5.34882208162499
"Clec4a1",4.09152794268163,4.32730412756815,10.4466322407572,1.8714208382557e-06,0.000734551663033109,5.63574940189412,"NSCbyNPC",17.0479686803926
"Unc93b1",4.00926768135989,5.48588880099041,10.3753508432656,1.98564151907713e-06,0.000734551663033109,5.57948231222509,"NSCbyNPC",16.1031127118753
"Clec4n",4.40729133924748,3.30456577514609,10.366239289505,2.00078583580089e-06,0.000734551663033109,5.57225959055149,"NSCbyNPC",21.2190967372955
"Lst1",4.19533979322308,5.0048837531184,10.2864279240049,2.1390000781691e-06,0.000746029752263427,5.50869673962731,"NSCbyNPC",18.3199008875574
"Tnfrsf1b",3.23399068568021,2.03782795542857,10.2198491946753,2.2623428867259e-06,0.0007672521725535,5.45526252644678,"NSCbyNPC",9.4086692579329
