"","subventricular_zone"
"Timp3",9.76806467632766
"Slk",7.95302426094394
"Tdo2",3.44828068239032
"Stom",3.10648768025601
"Serpina3n",5.20891865465951
"Abhd6",7.8976702595781
"Tpmt",3.25742820841445
"Pdgfc",6.58345784184877
"Mfsd6",4.40881383909991
"Npy",4.23443386293775
"Dnajc3",8.21676615777527
"Slc5a2",8.62396128552174
"Fam174a",7.51869785586375
"Acy1",5.23900040302354
"2410004B18Rik",8.49405824029754
"Mlxipl",2.91995558368061
"Hrh1",7.43471667616625
"Icosl",6.16857354789448
"Hyal1",6.7064707004592
"Dtna",11.550796457093
"Cecr6",4.58507032028222
"Cacna2d3",3.09397527951379
"Eps15",8.49023685206394
"Sptbn1",4.43206362821346
"Pip4k2a",5.87784606702823
"Tns1",3.4690636981586
"Tmem208",7.46588231749421
"Jam2",7.80641592247432
"Htra3",6.65217177850154
"Creb3l1",4.14908513877978
"Pon3",2.92161242696078
"2010012O05Rik",6.12601717178473
"Flt1",2.90277759998924
"Fzd4",4.82498852670153
"Heyl",4.07843727888388
"Ccdc96",3.24139574327713
"Invs",8.40764995485035
"Pdpn",10.8493507385927
"Rfxank",5.35076562465842
"Gnb1l",2.97853857723349
"Fgd6",6.23009586184981
"1700028P14Rik",2.81573980909371
"Sorbs3",7.9320320435958
"Egfl6",4.28302673641153
"Neu3",3.96816972694435
"Tram2",4.21366901981829
"Slc15a1",3.52246778220809
"Klf7",9.71352232316949
"Sorcs2",9.295661484946
"Hexim1",4.89695945592886
"Mrpl35",4.9335051851014
"Pex11a",4.16310387717355
"Decr1",8.88672348835713
"Gosr2",8.72036304037758
"Zfp423",7.47257072887632
"Dhrs4",5.31553469872975
"S100b",6.2909187774651
"Pde10a",5.12948127067605
"Pclo",3.65479998454992
"Reep5",8.6878248964151
"Asb13",4.55541766494735
"Nmb",4.2966783884665
"St6galnac5",6.52739947641255
"Pkd2l2",4.69477536900481
"Gaa",8.20404150782083
"Cntfr",9.97476704192621
"Slc2a10",7.44159204979283
"Aox1",5.55085457011048
"Fzr1",5.81742135826926
"Il10rb",3.56745031664037
"Dcxr",5.52146441952177
"Arhgef28",3.23270613938794
"Magt1",8.21012312156546
"Gtl3",6.87273727685578
"Clec14a",3.13660504448562
"Fam19a5",5.21265619584534
"Immp2l",2.83141786315386
"Gpam",12.1696990274796
"Ghdc",3.38338911397359
"Nagk",3.57538347042243
"Nat8",5.99204799990313
"Zfp94",3.96778105738457
"1700102P08Rik",2.72703630265218
"Atp6v1c1",9.4100719839316
"Fahd1",5.33290725442357
"Arg1",3.16890892267557
"Cd47",7.91116484683463
"Elf5",2.74826618706489
"Tmem9",7.40522111482428
"Mdm4",9.00424466582907
"Cyp4f14",6.39106759815743
"Zfp467",3.7480588443344
"Mapk1",5.75946904766531
"Abcd4",6.01572935646698
"Dlg4",2.92515451849887
"Cbx4",7.80067689155609
"Spag1",5.60374626175739
"Unc5c",3.03219325971472
"Ggh",7.45004368968709
"Kcnj10",10.8965951022494
"Mia",3.67459476891027
"Kcnn1",3.09232028779693
"Pttg1",4.28644077970329
"Mbp",9.41697002073931
"Ier3",2.83061769877656
"Slc25a36",7.4032173199972
"Nupr1",5.49373944138641
"Sgcb",6.66055783608034
"Il17rc",2.86422334230484
"Spock1",5.13250696214753
"Gpc6",7.18308210624538
"Colec12",3.0851176331034
"Prom1",8.58946004709438
"Gabrb1",9.17246634110982
"Ahcyl2",3.54896648606128
"Ldha",9.59140932063011
"Tpm2",5.5178577743532
"Arhgap23",7.56615654711307
"Abcd2",8.93628426744795
"Dgkg",2.81828426853593
"Pitpnm2",5.2197183026747
"Abcb1a",3.97460141957579
"Zhx3",9.83514798947552
"Coa3",8.66013067881984
"Ankzf1",2.47200548262887
"Idh1",10.5713760660798
"Ksr1",3.8576293449824
"Usp31",5.21105472174601
"AA416453",5.51635782990102
"Plec",5.72624491159588
"Tlr7",3.78387839446345
"Slc4a8",3.56960500711675
"P2rx7",3.99161024221144
"Atxn2",8.48746852896247
"Zbtb16",3.37281903746289
"Trim25",8.91512929269897
"Ccdc167",4.86924586594406
"Tet1",4.16823036101254
"Dbndd2",3.33498601199704
"Mphosph9",3.36431564232765
"Tmed7",8.23921751237625
"Fnip1",7.87205248655792
"Tmx3",9.74792875791632
"Lrig1",3.93074576012723
"Arhgef17",3.14912593423593
"Srxn1",5.17466906609051
"Tmem38b",4.05866884573668
"Lman1",9.02102305656738
"LOC102640359",6.94065840316303
"Seh1l",9.15760287935538
"Oxsm",3.41292282307158
"Arhgef25",5.27858097410715
"Creb3",9.19726089265185
"Gba2",7.69431332475113
"A830082K12Rik",4.16062608197549
"Anapc16",8.93399231896231
"Xbp1",6.03633286956558
"Aak1",4.94382785531003
"Ppp2r2d",7.88360379960019
"Ate1",6.55258842954397
"Atp6v1e1",9.25216308333224
"Cbx7",5.20095238714624
"Fam73b",5.80153549011356
"Cd160",2.85353495273488
"Bbs4",6.61074685960615
"Golph3",6.28121914020207
"Tcta",5.53033501439373
"Pttg1ip",9.80097925894572
"Slc19a1",6.64730446090484
"Mepce",5.99087466463061
"Tiam2",4.82998877997661
"Slc6a6",3.90914079156204
"Spsb1",5.08846161978283
"Myo1e",3.51926037855968
"Dnajc17",6.40482448179585
"Tax1bp1",7.81663215505386
"Tmem191c",3.60047486992853
"Tbc1d14",9.22876533298077
"Pkp2",3.86022719862836
"Gm10627",3.00086432001163
"Clcn5",3.76196891759108
"Cramp1l",6.04920859324399
"Ninj2",2.96993837781896
"Sntb2",2.72703630265218
"Mpv17",7.21592271517717
"Zfp354a",3.01167284406996
"Kif9",3.1892848810174
"Atp2b2",9.33381986986857
"Slco1a4",4.74850231882948
"Abcc9",4.46297740377285
"Slc7a11",8.34053941432933
"Syt2",2.86422334230484
"Pcdhb21",2.74826618706489
"Dhx32",6.60232834343725
"Ido1",3.87343708155504
"Pcdhb19",4.97563905664016
"Heatr5b",3.66248227161545
"Cnnm3",6.84006767221334
"Vtn",7.54970904263913
"Pcyt2",7.00508019831896
"Ubc",13.2923579062203
"Vps26a",8.68668941715024
"Sat1",9.3629019687927
"Stxbp1",6.24482656268725
"Srek1ip1",4.99865954955953
"Srfbp1",7.49391221007064
"Tmem47",10.5393305295185
"Eral1",5.47906191813566
"Gpatch2",4.951324475495
"Magi2",6.49186009953434
"Gucy1a3",5.74067114661414
"Kctd4",3.34100515116361
"Rit1",6.41376086261304
"Dnajc28",4.21613746484201
"Murc",3.24817209621122
"Epha5",6.21986896274245
"Gria3",2.83876039316685
"Prkd3",7.6794375653756
"Mt3",9.54639569567718
"Optc",3.12388925115832
"Cftr",3.7443054299803
"Rora",7.16775686080809
"March7",9.90628755335597
"Dynlt3",8.57288131213817
"Cpeb4",9.16167781735336
"Rnf13",11.1665405582312
"App",9.16429471980572
"Vamp8",5.16614613293314
"Pura",8.71667031153794
"Dnaja3",6.18502683046074
"8430419L09Rik",10.2156533349945
"Blcap",7.51706544923709
"Bscl2",6.7928084290642
"Tcirg1",6.6373118492889
"Dusp12",4.10788826086864
"Sqrdl",5.23932356914709
"Lfng",8.35813303379386
"Sec61a2",6.13265939487587
"Ucp3",3.20453773798189
"Lrrc6",3.1144178943999
"Zbtb7b",4.64690002175661
"Arnt2",8.48789757774536
"Aig1",5.48320825263169
"Acox3",3.75576250192606
"Sgce",7.24596142946999
"Pex2",8.21420189639514
"Tenm2",3.42202380289257
"Gabrr2",2.97016278210354
"Cntn3",3.12895670074237
"Ccndbp1",7.72098737230978
"Ppnr",3.8699371087634
"Pou6f1",3.64942150217697
"1110006O24Rik",3.65677986913529
"Dtx3",6.84373855484965
"Park2",3.32440315996586
"Ndrg1",6.99111882232611
"Scrg1",8.36385349152251
"Socs7",3.90180093314004
"1700019G17Rik",4.80023989541001
"Tsc22d3",7.04386362085126
"Auh",6.22413132885794
"Tas1r3",3.28106062267505
"Ncoa4",8.39026456229799
"Hdac7",4.9825342313443
"Sgpp1",7.507055101732
"Sema4d",3.80918020073484
"Letm1",4.5353949487286
"Ccng1",7.61884603249031
"Qsox1",4.88276601978976
"Vamp2",10.4047426878648
"Ntrk2",12.0251027481462
"Ptprf",7.06955407829387
"Fgfr2",10.3362930616876
"Pard6g",5.96761906934981
"Sdc3",6.0277870295515
"Lancl2",7.13807712866001
"Dctn4",10.7100824638102
"Gucy1b3",5.4392553984362
"Sept6",5.95999780240234
"Bcl2l1",6.35150468898964
"Wnt7b",6.94747323225108
"Snap23",7.57285502604106
"Hk1",6.70121284679876
"Il17ra",6.9665982405659
"Cd2ap",9.75416167983096
"Vegfa",7.45633739714958
"Ppap2c",9.11676114021753
"Mfge8",13.26678743249
"Aff4",2.93339625885131
"Sgk3",7.16708086035903
"Timp2",6.06865792632292
"Tub",3.54861384800168
"St6gal1",5.49856966790639
"Ctnnal1",3.49034291880278
"Eya3",5.39030211181821
"Zfp185",2.79255298827207
"Znrf1",4.39708304507861
"Add1",8.74950550778222
"Vsnl1",2.76144478223009
"Sys1",3.79437547018908
"Hapln2",4.04000310695807
"Adcy7",2.96241303842023
"Ubr1",3.34581828986246
"Pak1",10.0313931342349
"Lmo4",7.83312195003784
"Pctp",3.32476114281754
"Ash1l",8.27902590340607
"Plxna3",3.79759403608343
"Gpi1",10.4535745066037
"Etv5",7.28455840609636
"Cnot4",7.17660028334754
"Mobp",7.91851362398735
"Hsd17b11",8.19466611288722
"Srprb",3.95286771681179
"Clybl",3.32168174878298
"Nrg3",2.90277759998924
"Pik3c2a",6.08876859584217
"Agpat1",8.7688156018104
"Gna12",8.13970701240518
"Mef2c",3.90069823775252
"Dnajb12",7.49606403610719
"Il4ra",3.04389042763838
"Magi3",7.69022705567185
"Npas2",5.68610804473149
"0610009O20Rik",2.76144478223009
"Kif1a",6.66547718194461
"Alg2",10.4052729295307
"Clta",12.4410601247179
"Mpp5",6.73207699888836
"Supt20",9.76467751523255
"Vhl",4.9790806939885
"Cyp7b1",6.08643049102273
"Per3",5.45564553460842
"Epb4.1l1",6.17846948704266
"Slc7a10",7.83711494141249
"Zbtb33",6.38205716790885
"Trpc1",3.60382305931811
"Endog",4.94226636204164
"Bhlhe41",3.86724662392537
"Dab1",7.54380491172701
"Bmp2k",3.95727546267213
"Nkx2-2",6.49850492777861
"Rtn4",10.5338288601954
"Kif21b",6.77799528165523
"Myo6",8.2484940391324
"Strbp",6.22761134224375
"Diap1",3.20600236531668
"Terf2",6.76473870560799
"Atn1",8.87673094263563
"Gnao1",10.7998799819009
"Loxl4",2.71176455674125
"Hcn2",3.2492675385318
"Arhgef1",6.83458692053437
"Atrn",7.9832113434149
"Atp11a",6.94245864134734
"Plcb1",3.63650431769322
"Myt1l",3.62881896133445
"Rasgrp1",5.24846750972543
"Thap2",5.22499844898627
"Ttyh2",7.13544179995345
"Lix1",8.80126626459224
"Tex12",4.58796533781584
"Higd1c",7.30020162242969
"Itsn1",6.13937984045795
"Pbx3",3.95328365690961
"Itgav",9.21954586399321
"Dlg2",3.80763150305195
"Nudt16",4.52566158991036
"Ikbkg",2.81201628113464
"Ids",6.40984996440569
"Bco2",6.76507247153859
"Slc4a4",9.09435986438982
"Dffb",2.95867783051685
"Ptprt",5.41901795112365
"Ern1",4.46719362017836
"Rnf144a",10.044434949355
"Slc39a9",3.15502085874242
"Mef2a",5.58152454912888
"Nfkbib",5.89622999356242
"Gabra1",3.17852817231829
"Chrdl1",2.8825848131147
"Lef1",3.07210119063408
"Pcdh10",4.37480407800789
"Kifc2",3.55017893002758
"Irf9",3.3696540082321
"Akt2",10.4215014219759
"Ptpn4",8.99199167523635
"Extl3",8.33225384784989
"Map3k5",3.0363507291671
"Kcns2",3.07990022588057
"Cend1",6.28975801618466
"Grip1",3.16890892267557
"Pde7b",2.82296076740948
"Cox4i2",4.18419467671903
"Fxyd1",10.3611289857563
"Insr",8.56919291634747
"Kremen1",3.21983949869154
"Mef2d",7.77417078059712
"Birc3",2.81573980909371
"Zim1",2.75162916738783
"Igsf6",3.82367967275503
"Pdlim5",9.42255372437775
"Gcnt2",2.9479733990597
"Angptl1",2.83557558934223
"Sugct",3.21504581560288
"Anpep",2.79435245959779
"Rcan2",6.62627969038228
"Hhip",2.85893853235028
"Zfhx4",3.22142244827614
"Grid2",5.6252354507472
"Angpt1",3.88228830453248
"Prkcg",3.23920783761287
"Ralgapa1",7.16376842951909
"Zfp108",6.9420611645111
"Sntb1",3.30586062518135
"Stat5a",4.22532026869949
"Npy1r",3.1338957293593
"Nck1",7.03573836960852
"Vmp1",7.53911671440941
"Rgs20",11.6524644642855
"1700052N19Rik",3.38245660774057
"Sts",9.44969511506829
"Erc1",3.99555351694093
"Cep250",4.77954834404178
"Zfp120",3.5702674416245
"Pde4a",5.63071662934381
"Kcnd1",2.71176455674125
"Syne1",6.95937780821996
"Trim34a",2.79248125036058
"Npas3",3.93716914134945
"Kcna6",4.05578086035404
"Grid1",3.4217667754245
"Ly6c1",5.80637076126499
"Hif3a",3.33419765334497
"Rap2a",2.79435245959779
"Cntnap1",2.72703630265218
"Ncam2",5.36914348063432
"Sytl2",3.05664166714744
"Fam184b",2.79435245959779
"Hs6st3",2.99242664116664
"Klf3",10.0484357618594
"Cml3",7.10734460302805
"Il12rb2",4.21488744134581
"Kcnn3",6.99645462589474
"Hapln1",7.34411126069303
"Tank",7.65399172757002
"Cysltr2",2.81828426853593
"Nlgn1",3.63878642136978
"Spry2",10.0069046740816
"Tusc3",8.26473072837153
"Irak4",3.65852721181318
"Stx1b",5.8680977920647
"Itpr2",6.00078331506869
"Cacna1e",3.5680736167576
"St8sia5",6.15211609504453
"Esrrg",2.74882996029733
"Gpr19",8.76918041308898
"Htr6",3.42578479192261
"Nat1",5.57166200432712
"Homer1",6.74883911938577
"Arf3",8.06557868992343
"Fgf11",2.75162916738783
"Dgcr2",5.74007948297221
"Tapbp",8.69851555048803
"Epdr1",9.03470879852478
"Bcl6",6.86794298070033
"Ldlr",9.53322989421831
"Ppp2cb",3.80413691494928
"Bace1",6.0066451733376
"Ak4",7.72918716652554
"Abca1",8.86249377751773
"Fgfr3",9.7198576715171
"Adat3",5.40739304521581
"Il1rap",3.79791621492653
"Adam17",5.42879824942715
"Clstn1",9.29736788077637
"Vamp1",3.08810461776961
"Nr3c1",6.36484354991613
"Rab24",6.43854436420504
"Mtmr1",4.63317894466714
"Aplp2",10.1947247143352
"Elk1",6.13652887705782
"Mr1",2.77995000096154
"Ccr9",3.08244468532279
"Sh3bp5",2.79851018578616
"Dapp1",6.4322272666143
"Camk4",2.89184620971798
"Tgfa",2.8982570306256
"Gng12",9.86045488667623
"Pcyt1a",6.61169916788161
"Dnajb5",7.17033319359994
"Notch3",5.18042030593337
"Ncam1",5.48447558403445
"Nipa2",7.72721290085803
"Faah",3.91804403184508
"Gria2",7.06505303319797
"Mrps34",4.941578943594
"Hcfc1",3.91194531913491
"Gfra1",6.73386893489145
"Add2",4.13223671324154
"Kcnc3",4.23209771338592
"Unc50",10.2345068431008
"Eif4e2",6.03015087232221
"Papss2",7.6797310493538
"Syt1",4.01388373244673
"Tor3a",6.74890059530945
"Mxd1",5.13783009433429
"Eif2ak2",5.85527664859356
"Atp1b2",12.9735681343998
"Foxp2",3.20703751956178
"Abcb8",5.03771493110521
"Hivep2",3.57394736386966
"Spry4",3.37296307227927
"Pi16",2.77995000096154
"Palm",6.47325044525593
"Strn",5.16455061248541
"Sema7a",3.53827555699578
"Gjc3",3.71478292599504
"Tsc1",3.34529696890187
"Ptpn12",6.58966400875266
"Cdh5",3.70666034431035
"Gabbr1",8.80112004720326
"Inhba",3.10837890701033
"Ntn3",2.55896692833454
"Parvb",5.00919026576224
"Gstm6",3.02512976797034
"Celsr2",5.69756524789563
"Prkch",3.02879000284156
"Pfkfb2",5.31330841203157
"Zfp329",8.7751211821417
"Cmpk2",3.5052365443602
"Flt3l",4.06460925948204
"Rab5b",8.71909148705357
"Ceacam1",4.166480146039
"Htr2b",3.56435040986565
"Apc2",5.13331757051043
"Dcp1a",5.80993404039979
"Mgat3",3.39482850677154
"Pla2g6",6.17530060879219
"Hist1h3b",7.60627905058612
"Itgb1bp1",8.44083492851192
"Clstn2",2.70076451062176
"Slc5a3",4.25484884647886
"2810408B13Rik",3.62454747991591
"Ak1",5.30419648568454
"Kcna2",5.53538244219956
"Omp",2.81573980909371
"B3galt1",9.78957308001931
"Gnb5",5.63233418105983
"Mid2",4.75718481469674
"I54",10.0025384372054
"Uty",4.3894176322782
"Dyrk1b",7.13014314399534
"Msh3",3.87108202674922
"Klf9",7.15864071542993
"Kctd1",7.64689178490701
"Tnfrsf18",5.50547634168571
"Gm10401",9.89731735745621
"Flad1",3.74428644615165
"Phkg1",8.44485408282214
"Phxr5",9.97599609306196
"Ntrk3",5.54800544566375
"Gpr63",2.94809635951929
"Vmn1r44",2.90474850588871
"Il15ra",3.90048143806825
"Hpvc-ps",4.14717397617699
"Acsbg1",9.38286721913453
"Rnf14",9.17559954029855
"Magee1",3.35184031230511
"Dbi",13.4126110147782
"Ephx1",4.77571274665961
"Itga6",8.73941114839667
"Rcn2",11.1260695617569
"Ctnnd1",8.85785442258724
"Bag3",4.40626249227727
"Nsf",5.7386733618874
"Mrpl3",7.11327837932412
"Nxn",5.63786630972879
"Tbk1",7.49123664454758
"Bnip3",8.27583394932081
"Pex13",8.37665503073543
"Pde4b",6.34026995590005
"Cables1",5.27909529381484
"Acss2",10.1591126191151
"Snx3",10.2695706577776
"Mogs",4.73028166275505
"Cpox",7.4078301097436
"Slc30a5",7.1762061943038
"Mageh1",8.87645513566215
"Glrb",9.86036230780476
"Cstb",11.0765288880984
"Ctdspl",6.64783129675683
"Nefm",3.16334915651783
"Dctn1",7.58286285451308
"Abcb6",5.50902027101631
"Acsl1",3.46393289650232
"Zfp36l1",7.65132968944396
"Casq2",2.94677180001045
"Syt5",2.99119671943904
"Xpc",3.99990576370708
"Tnni3",2.71176455674125
"Id2",9.51375052300317
"Extl2",8.65292717382019
"Ptprm",6.68188190858965
"Map6",5.2506888632466
"Gna13",10.5313927596049
"Mt1",12.4097201024931
"Gamt",7.43564585673495
"Cr1l",9.35904447581538
"Nfic",4.63637320760031
"Tfeb",4.02992060126799
"Ndel1",6.39876912777198
"Rhog",5.5689143788079
"Ampd3",7.50684875554627
"Mxd4",6.8058716095468
"Atxn10",10.8408579742666
"Rab3a",5.13640737454149
"Cdk5",2.77495087757857
"Ctnnd2",12.2125362842195
"Nkain4",9.32605382650303
"Rasgrf1",3.1338957293593
"Etv1",6.72481455377223
"Igf2bp3",5.24889417472889
"Ppap2a",5.20269286044384
"Rev1",4.72837731588453
"Mmp16",5.55589557893997
"Dmtf1",8.16139099979815
"Pcdhb9",4.26715602791943
"Dok5",4.60012259740921
"Hfe",2.85353495273488
"Ring1",5.26614477939236
"Slc7a2",10.1450183977125
"Camk2d",5.46508610280358
"Rab10",11.9918001701728
"Rnd2",7.99700664723467
"Naalad2",4.54761839647646
"Sptlc1",8.42802560384449
"Ttyh1",12.550229137818
"Jarid2",3.87553295692746
"Pmepa1",5.1979689303039
"Nme5",3.49653116487743
"Inha",2.71051378550679
"Fjx1",7.81683018279878
"Hivep1",6.60722038150099
"Phka1",5.95040913512836
"Zmynd10",4.11929797647784
"Slc32a1",4.68423153090733
"Chst2",11.8003442683538
"Gipc1",6.84976592728538
"Stau1",7.77826078707539
"Rad51d",4.27042193090548
"C1galt1",4.09276163366971
"1700088E04Rik",4.8144962649785
"Smpd3",2.87645220669321
"Pxmp4",7.87957735791101
"Tlr3",5.85993672187941
"Rasa2",8.22933871114307
"Slc30a1",7.57021537837577
"Slc43a3",3.71018999625896
"Nppc",3.00179656695918
"Lamtor2",10.8497639892462
"Cntnap2",3.17047409776106
"Fstl3",3.57188538891382
"Rims2",6.40989881122623
"Slc27a1",10.953719786806
"Nedd9",5.77002057608453
"Eps8",5.4428327672991
"Kcnd2",4.5359539416342
"Scel",3.929866673075
"Prkcd",3.53115673095706
"Cib2",3.37351567255867
"Shc1",3.61313784254109
"Trip4",6.79660239954896
"Nts",3.04706075137065
"Gda",2.79435245959779
"Mertk",8.84623717992149
"Bmpr1b",8.12626032412955
"Capn9",2.54224944403525
"Pcdhb12",3.32212037732343
"Syt12",2.56075466276671
"Sypl",8.49386925158299
"Clk4",6.23047040733627
"Rnf5",8.42059194815901
"Abcg2",4.5105698631339
"Fzd5",4.23158534462122
"Bcl2",9.50098089232474
"Hspb1",3.72967422965372
"Sapcd1",3.12534449718352
"Agtrap",5.59953201029567
"Ip6k1",5.44629885631907
"Gp1bb",2.80528384986905
"Bet1l",7.1848565433016
"Clip2",8.87028863932452
"Fzd1",5.21948715222639
"Pikfyve",5.75661753136645
"Acot2",5.40586255752052
"Spred2",6.85494513492483
"Pag1",3.44774267858127
"Setd7",8.24285676534928
"Espn",3.67647338448599
"Hspe1-ps2",2.90474850588871
"Adra2a",4.31995125236324
"Sfrp5",4.92052003404507
"Stt3a",6.81493733666573
"Prosc",7.18979790829003
"Wdr1",8.34813255150282
"Ptk2",8.78464388469769
"6720475J19Rik",8.11997764572221
"Lman2",9.35415137271268
"Msmo1",9.98091170440856
"Rab33b",8.37682375240659
"B3galt2",3.57492464475192
"Efnb3",6.51042477569019
"Npc1",9.45902921600072
"Gpm6b",12.8994425690628
"Crbn",7.36466461864443
"Mettl3",9.04773318877173
"Paqr4",7.85427211438321
"Rnf10",8.6027074808844
"Irs1",5.45972375929584
"Ube2b",9.51829418532483
"Slc25a20",7.26734401277713
"Col1a2",3.76853055547474
"St6galnac6",5.40186420617079
"Avpi1",5.43319823961384
"Impa1",7.64761005852909
"Thy1",9.13589037750378
"Fgf1",5.08557194407875
"Rala",6.82155701465606
"Lipa",3.85014454418617
"Scg5",9.36993185023696
"Cfh",3.32025517443539
"Sri",4.96069554977894
"Gnpnat1",3.50665429123576
"Spred1",8.3640319641139
"Gpr88",4.76355066808233
"Napb",4.56064013843105
"Tob1",8.27208984503231
"Abi1",6.91695645249118
"Lgi1",5.89777395924774
"Itsn2",8.74131634329227
"Cox16",3.19825262163337
"Arhgap5",12.1341646338117
"Hiat1",8.44452583016609
"Ncor1",9.87189769785041
"Tm9sf4",6.25589569345857
"Phc1",8.5719431225511
"Spcs2",9.12431114074146
"Tubb4a",9.07050718558086
"Cap2",7.98843424314362
"Prdx6",12.3219902597719
"Tctn2",2.98269052679575
"Selk",8.86618804797473
"Inpp5e",6.29370638115224
"Nrgn",3.62091555746321
"Etv4",3.48980549565345
"Cebpd",6.21240200753175
"Psmd5",8.0744087221959
"Galnt1",8.49029644770399
"Src",8.31822843598715
"Erp44",4.06215320780991
"Nktr",5.80506933909971
"Tgfb2",5.86480236747618
"Id4",11.2274719679009
"Gjb2",6.05550237238048
"Polg",7.5811465096271
"Pitpna",6.39019569700579
"Mansc1",5.19948527543821
"Tm9sf2",9.63701302889507
"Add3",8.5184497304767
"Copb1",8.94448232452446
"Smim3",5.66044816999759
"Tpbg",6.41645610626694
"Tmem261",9.46635954928997
"Myadm",5.8095712460804
"Sdcbp",11.381651665696
"Slco1c1",10.6203655888932
"Degs1",8.10715888793256
"Sec23a",9.56961078645617
"Fzd8",7.84573424738601
"Socs5",5.45803728335791
"Snap29",5.38750142331366
"Pln",4.52226318083779
"Yme1l1",3.09118925530514
"Sort1",10.1187993970894
"Aktip",8.4318663007595
"Scd3",2.4762613313134
"Wnt7a",6.41275014073808
"Laptm4a",11.7344927356629
"Adam23",8.22752538901342
"Smad7",4.60449512818611
"Pcyox1",9.69417304524849
"Agt",6.8284686847973
"Yaf2",7.36846262484168
"Kl",2.81828426853593
"Etv6",4.8987986085234
"Timp4",9.35604032508842
"Sv2a",4.25222905349625
"Meig1",3.24303972978771
"Gpr83",3.07210119063408
"Asb4",2.90970639645438
"Plbd2",6.0235074810256
"Gsta3",3.01731480102442
"Actn4",6.9599486721492
"Stk17b",9.9910050755476
"Gigyf1",5.45239910104616
"Ubl3",7.84364263948218
"Steap3",6.65822691664723
"Cnnm2",4.47212118436981
"Prkcb",5.64083011253549
"Mmd",5.36306935268821
"Decr2",4.07433199176213
"Klhl10",2.77995000096154
"Sox5",7.46268726537736
"Max",6.15734749327232
"Sirt2",10.1977326845084
"Uhrf1bp1l",8.05811415460338
"Scn8a",5.25416741637386
"Nid2",4.86161084453563
"Aass",5.32993869239199
"Bcas3",6.0877415427047
"Rnf44",9.07033343207963
"Rhot1",7.82019058489106
"Pdcd2",7.81482464115908
"Strn3",7.27288912081479
"Gap43",3.70539051821759
"Ntan1",8.3844487981527
"Swap70",7.50742428175474
"Ptpn5",3.67046163100328
"Ergic3",10.0086029326962
"Slc1a4",8.39895179676894
"Cdh13",2.73070735370718
"Leprotl1",7.19136220472159
"Kcnc1",3.76281112221213
"Gatm",7.24640308662111
"Abcg1",5.57328725179221
"S1pr1",11.8778402992715
"Bcl2l2",5.17394188096518
"Srd5a3",3.79596705861626
"Col11a2",3.65952740086781
"Nmt2",9.27850922510164
"Igfbp7",6.24534481490883
"Axl",9.90112350537931
"Rock2",6.88184511312889
"Ednrb",10.7849436000283
"Atp8a1",6.18942356079242
"Ncan",11.720488021434
"Itm2a",4.62032998138904
"Mgat1",4.85124002457352
"Alpl",7.81622574972407
"Ssfa2",6.16595258772247
"Lrrc8c",6.07950087976653
"Pdf",7.30915026667759
"Bin1",2.92970912370162
"Slc33a1",6.79288284640486
"Nqo1",4.73778393923959
"Pcdhga1",11.0564438623717
"Dnm2",3.19045754612526
"Gpr146",5.98048610100125
"Snrnp48",6.60043656231944
"Wdr31",3.07141517255537
"Galnt4",6.62305325118583
"Synpr",3.62440547640974
"Cnot7",8.34606975609417
"Zdhhc3",6.7997480142555
"Tmem68",6.91302445851234
"Atp1a1",8.67217616633226
"Cdipt",7.32610113302204
"Sppl3",8.1622628256143
"Atp6ap2",9.42092309057292
"Flcn",3.98658417931125
"Qdpr",8.6992396728249
"Srpr",9.43191853831614
"Dner",9.95289478606142
"Ttc30b",4.72666772961911
"Fkbp9",7.7026506447155
"BC017643",5.2082513172477
"Tmem246",7.04460014004908
"Fads1",10.9214532145326
"Prr13",11.4061165554683
"Man2c1",6.74893777621965
"Edem2",4.03546531417432
"Tmem50b",7.76407533063824
"Ndufaf1",2.99848361567726
"Qars",6.83721926850191
"Ak3",8.71095745326378
"Pls3",7.47611204565929
"Cnih1",10.6178357589356
"Rnf181",8.39291437074408
"Fiz1",7.26551067991799
"Ndufs3",9.81265293688787
"Oxa1l",7.01860033360231
"Arcn1",9.69616761650501
"Snap47",7.19653653995989
"Txndc5",8.81330451521461
"Pdk1",4.20775059349629
"Ifitm3",8.17384996541369
"Tmco1",8.78520705617887
"Adck1",7.40569628872
"Athl1",5.9305895400517
"Tmc6",2.98681851098724
"Prkcdbp",5.49171307483884
"Tbc1d22a",3.8384969347641
"Tor2a",6.36703348620675
"Cmtm6",3.99579778003507
"Aacs",3.7809624048215
"Eif1",13.4826236965224
"Dars",7.43001802730103
"Camkv",3.8043648732922
"Idi1",11.0423058965843
"Ppme1",5.41777606764961
"Cxx1a",6.53980655190003
"Arl6ip1",12.2282955977174
"Tmem168",5.54776730269701
"Wls",6.09309927048935
"Fasn",10.6819921906507
"Fam49b",7.7385378507963
"Mpc2",11.512948450802
"Lrrc61",7.55390257592039
"Cbs",9.07006143556383
"Csdc2",9.55387860168254
"Shisa2",7.82844271611099
"Lamp5",3.22657345520709
"Rasl11b",6.22674619321258
"Hmgcs2",4.76366902202634
"Ptgds",11.2071896661238
"Plekhf2",5.82258429123217
"Slc44a1",6.50587617890368
"Tmem63a",7.03792888207535
"Dag1",8.7640689768476
"Fam160b1",4.17647193500114
"Lamc1",6.58494694025998
"Gstt3",3.50234855357258
"Dalrd3",5.31517884231258
"Arhgef12",10.1325287956068
