"","logFC","logCPM","LR","PValue","adj.P.Val","Contrast","FC"
"RNA5SP490",5.71609751982302,2.38963934485079,17.143159824534,3.46655523382768e-05,0.175835236643853,"PGBObyQGBO",52.56743805505
"MIR3193",4.90771289413279,1.9359556210584,14.3815369134138,0.000149258635964179,0.454253732693382,"PGBObyQGBO",30.01710409109
"VN1R108P",2.27074431084123,2.34277464490721,13.1162371170964,0.000292747431785214,0.584951889436423,"PGBObyQGBO",4.82572033961425
"MIR4734",5.22693159943424,2.10175948217877,12.3177493085087,0.00044867136933392,0.584951889436423,"PGBObyQGBO",37.4509808719482
"AL022334.2",4.78180565635264,1.87534951334542,11.2624229474582,0.000790919061413274,0.789435135162514,"PGBObyQGBO",27.5085016742656
"AC004233.4",3.37302085238799,1.6157878513967,11.1904934822469,0.000822174760755852,0.789435135162514,"PGBObyQGBO",10.3604937379876
"LENEP",3.06660157639889,1.61238757569345,10.5537017070971,0.00115955630446481,0.945106055081308,"PGBObyQGBO",8.37797498380466
"AL590095.2",3.98159939807496,2.43715052601393,9.82515759166185,0.00172140951183383,0.999848159240864,"PGBObyQGBO",15.7972266618456
"IGLV1-51",2.37661960652502,2.52839094338622,9.50196940249378,0.00205251479313665,0.999848159240864,"PGBObyQGBO",5.19318495024423
"AL008707.1",3.56177517862282,1.42453157392741,9.15682716300601,0.00247791832651558,0.999848159240864,"PGBObyQGBO",11.8086749054406
"RPS29P10",4.22448259614451,1.63973165957339,9.14921998086061,0.00248824114055614,0.999848159240864,"PGBObyQGBO",18.6937305107663
"MIR3188",4.19957775650352,1.63038267384487,9.14012910880298,0.00250063455881939,0.999848159240864,"PGBObyQGBO",18.3737953076768
"RF00612",4.15629990474351,1.61446030918633,9.02648740620714,0.00266095313756997,0.999848159240864,"PGBObyQGBO",17.8308046621551
"MIR4678",4.14410736778142,1.61003833784512,8.97765611719411,0.00273301003460704,0.999848159240864,"PGBObyQGBO",17.6807475386833
"RNVU1-7",4.10219705342477,1.59493242235509,8.55138774332163,0.00345258921840106,0.999848159240864,"PGBObyQGBO",17.1745102373715
"MRPS18CP6",2.89051101154209,1.89292236341576,8.51571495143159,0.00352092567811588,0.999848159240864,"PGBObyQGBO",7.41533058614671
"AC009570.1",3.23577655959274,2.01878880269928,8.39417387862503,0.0037642555002705,0.999848159240864,"PGBObyQGBO",9.42032321154181
"AP003355.3",3.96400869546899,1.54717985921254,8.20372450074878,0.00418044863602047,0.999848159240864,"PGBObyQGBO",15.605781443946
"RNU6ATAC26P",3.98107279273559,1.55286670605948,8.00117627460535,0.0046746972298683,0.999848159240864,"PGBObyQGBO",15.7914614893081
"RPL29P19",2.8723218477021,1.88408491559532,7.948062304662,0.00481388908993956,0.999848159240864,"PGBObyQGBO",7.32242670708958
"RPL12P42",2.50164204404318,1.54899249561628,7.76364412825042,0.00533082981902033,0.999848159240864,"PGBObyQGBO",5.66329642314878
"AC245452.2",3.21962304772321,1.76672467290595,7.6702064250517,0.0056140034188555,0.999848159240864,"PGBObyQGBO",9.31543440529504
"RNU6-705P",3.81165799353909,1.49791168122243,7.66965540600765,0.0056157180733173,0.999848159240864,"PGBObyQGBO",14.0418196019747
"AL160175.1",3.46879371345467,1.39946131026686,7.35887260961359,0.00667326210061099,0.999848159240864,"PGBObyQGBO",11.0716145189745
"MTCO2P17",3.00750788948737,1.40525936691337,7.13845462564167,0.0075448150276589,0.999848159240864,"PGBObyQGBO",8.04174109708335
"AC073352.1",2.00558610234063,1.71713951542081,7.10648756942627,0.00768054589042097,0.999848159240864,"PGBObyQGBO",4.01551798771845
"AC005355.2",1.99912725765518,2.14803503873013,6.98406858796733,0.00822384400683173,0.999848159240864,"PGBObyQGBO",3.99758097617189
"AC122688.1",3.68119734971941,1.45844844288307,6.91028406460419,0.00857013744243246,0.999848159240864,"PGBObyQGBO",12.8277598904607
