"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"13","H3K9me3 Stomach Mucosa","1/64",0.720683854734694,1,0,0,0.793147208121827,0.259799111280417,"PROX1",1
"14","H2AK5ac IMR90","66/3561",0.729109454435858,1,0,0,0.94081825529531,0.297234042638965,"VIT;CARS;PGAP2;TMEM41B;TNC;APIP;NAT10;IPO7;AP2A2;AKAP10;EFEMP1;ZNF408;SMPD1;ARFIP2;ACP2;DENND5A;HTATIP2;FNBP4;ZNF287;PDHX;CCDC34;SWAP70;HARBI1;TOP3A;MED9;RRAS2;ATG13;CKAP5;BET1L;SIRT3;ARFGAP2;ST7L;RCN1;SMCR8;NUP98;TRIM16;FJX1;TSG101;FLII;CSTF3;COPB1;MRPL17;LY96;NUP160;RIC8A;PTDSS2;DEAF1;XIRP1;ZSWIM7;TRIM44;COX10;CLASP1;ZNF143;TMEM86A;PARVA;HPS5;MRPL23;NAP1L4;PSMC3;RPL27A;CAPRIN1;MIR382;TMEM9B;C11ORF58;RPS2P32;LINC00346",66
"15","H3K9me3 CD8 Memory Primary Cells","1/69",0.747217616724893,1,0,0,0.735672772750681,0.214374174470802,"SPAG6",1
"16","H3K36me3 Stomach Smooth Muscle","4/259",0.753689982764425,1,0,0,0.783960174823119,0.221683679099585,"TSG101;MIR382;C2ORF16;RRP8",4
"17","H3K36me3 CD4+ CD25- CD45RA+ Naive Primary Cells","2/137",0.755253911054339,1,0,0,0.741042647004335,0.208011619725868,"GTF2H1;PIK3C2A",2
"18","H3K36me3 Brain Anterior Caudate","5/324",0.767957157591451,1,0,0,0.783355267280817,0.206822500921698,"NDUFS3;NAV2;PIK3C2A;RRP8;TMEM9B",5
"19","H3K9me3 Brain Anterior Caudate","2/141",0.769221768010578,1,0,0,0.720020160564496,0.188915985255574,"SWAP70;C2ORF16",2
"20","H3K9me3 Treg Primary Cells","1/77",0.784540698989827,1,0,0,0.659239237919441,0.159968903199895,"C2ORF16",1
"21","H3K9me3 CD4 Memory Primary Cells","1/80",0.797072954092486,1,0,0,0.634517766497462,0.143914383569756,"TRIM44",1
"22","H3K9me3 Stomach Smooth Muscle","3/217",0.803909971474178,1,0,0,0.701770801656179,0.153174103617379,"SPAG6;PRLHR;C2ORF16",3
"23","H3K27me3 Stomach Smooth Muscle","16/993",0.828842361306269,1,0,0,0.817908097801361,0.153542040716173,"LRRC56;IFITM10;CALCB;PRRX2;PDE3B;CEND1;ANO9;PAX6;THSD1;PLEKHA7;STK33;PSMA1;ADORA2B;GPR160;MIR382;DRD4",16
"24","H3K9me3 Brain Substantia Nigra","1/89",0.830472431516328,1,0,0,0.570353048537044,0.105949093437124,"C2ORF16",1
"25","H3K36me3 Brain Germinal Matrix","2/166",0.841694203718788,1,0,0,0.611583389395144,0.105399369571486,"NDUFS3;PIK3C2A",2
"26","H3K9me3 CD34 Cultured Cells","5/361",0.842078788505184,1,0,0,0.703066777282506,0.12084431013046,"RIC3;MIR382;PRLHR;PARVA;LINC00346",5
"27","H3K4me1 Duodenum Smooth Muscle","41/2384",0.845270436677651,1,0,0,0.872994242496508,0.146749161847159,"PGAP2;TMEM41B;PSMD13;FLII;SDC3;MRPL17;MGST2;NAT10;DNAJC24;AMBRA1;BMI1;C17ORF51;RRP8;ALKBH3;COMMD9;SMPD1;ZNF624;ZSWIM7;METTL15;PGM1;COX10;FNBP4;GSTM4;ATPAF2;ZNF143;TMEM86A;CCDC34;PRMT3;GTF2H1;ELP4;HPS5;PROX1;SIRT3;ARFGAP2;UEVLD;EXT2;IMMP1L;TMEM11;NDUFS3;PEMT;TPP1",41
"28","H3K36me3 Brain Cingulate Gyrus","4/300",0.845305574065276,1,0,0,0.676818950930626,0.113744223948002,"CD81;RPL27A;DNHD1;RRP8",4
"29","H3K9me3 Brain Inferior Temporal Lobe","2/170",0.851166521747831,1,0,0,0.597193191997611,0.0962361850233634,"MIR382;C2ORF16",2
"30","H3K27me3 Penis Foreskin Keratinocyte Primary Cells","9/615",0.858973509048316,1,0,0,0.74285006809459,0.112925984968618,"STK33;SPON1;GALNT13;RPS6KA2;PDE3B;KCNA3;PRLHR;TMEM163;GRIA4",9
"31","H3K27me3 iPS DF 19.11","35/2112",0.882199866859886,1,0,0,0.841216735886787,0.105435281063392,"SPON1;GALNT13;TSG101;CALCB;SDC3;PDE3B;KCNA3;TNC;GRIK3;LDLRAD3;BMI1;PHRF1;RRP8;ARNTL;SCUBE2;RASSF10;CDH22;PRLHR;FBXO3;KIR3DX1;HTATIP2;ZNF287;GSTM4;ATPAF2;PEX16;KCNF1;PRRX2;DUSP8;DGKZ;SHISA6;SIGIRR;ABTB2;PSMA1;ADORA2B;CD44",35
"32","H3K27me3 Adult Liver","13/885",0.893194151317146,1,0,0,0.745647996787978,0.0842219158348751,"ZNF287;KCNF1;SPON1;CALCB;ABCC8;ZDHHC13;FAIM2;STK33;PDGFD;DCHS1;PLTP;CD44;LINC00346",13
"33","H4K20me1 IMR90","6/461",0.894288164250106,1,0,0,0.660669257958312,0.0738147424184436,"ATPAF2;TOP3A;FBXO3;SMCR8;PIK3C2A;BET1L",6
"34","H3K36me3 iPS DF 19.11","70/4036",0.899217628598946,1,0,0,0.88040126174078,0.0935251979561945,"SEMA5A;SPON1;RNH1;CELF1;CD81;PDE3B;GRIK3;FAIM2;IPO7;AP2A2;PANX1;ALKBH5;AKAP10;EFEMP1;TCP11L1;FAM3B;FBXO3;SBF2;ZNF287;USP47;ABCC8;SLC35C1;PRMT3;ZDHHC13;CKAP5;SHISA6;SIGIRR;ST7L;PSMA1;STIM1;ADORA2B;BAGE2;AKIP1;CAT;CRY2;NDUFS3;FAR1;CDHR5;FJX1;SAMD5;LRRC56;CALCB;SDC3;KCNA3;TMEM163;ARNTL;STK33;PDGFD;NT5M;APBB1;PLTP;ZBED5;GSTM4;OSBPL5;GTF2H1;HPS5;BTBD10;HIPK3;PLEKHA7;TTC17;ABTB2;WEE1;TMEM11;ST5;CAPRIN1;DCHS1;TMEM9B;LGR4;NUCB2;RPS2P32",70
"35","H3K36me3 Rectal Smooth Muscle","3/267",0.899464815685914,1,0,0,0.570353048537044,0.0604319521871216,"CAPRIN1;PRMT3;NDUFS3",3
"36","H2AK5ac H1","65/3775",0.901880122490473,1,0,0,0.874037718089219,0.0902650825569778,"KDM5B;PGAP2;TMEM41B;CELF1;CD81;TNC;DNHD1;NAT10;RRP8;ARFIP2;ACP2;TRIM66;HTATIP2;FNBP4;ATPAF2;ZNF18;CARD10;HARBI1;SLC35C1;TOP3A;SLC39A13;ATG13;BET1L;ARFGAP2;CTTNBP2NL;SIGIRR;ST7L;ADORA2B;MADD;CRY2;NDUFS3;SMCR8;NUP98;LRRC56;TSSC4;ZNF195;FLII;CSTF3;MRPL17;MGST2;NUP160;RIC8A;SCUBE2;PTDSS2;NT5M;STAP2;FSD1;PLTP;CLASP1;PRRT1;TUB;ZNF143;KCNF1;RRM1;PARVA;TTC17;COPS3;PSMC3;TH;TMEM11;CAPRIN1;PEMT;LGR4;C11ORF58;LINC00346",65
"37","H3K9me3 CD4+ CD25- Th Primary Cells","1/118",0.905082844001665,1,0,0,0.430181536608449,0.0429014880574893,"TEAD1",1
"38","H3K79me2 H9","19/1252",0.906413432792408,1,0,0,0.770341058367526,0.0756935193781424,"IKBIP;TSSC4;ZNF195;PSMD13;FLII;CTR9;RASSF7;GTF2H1;HPS5;RIC8A;STK33;MAPK7;RPL27A;TSPAN4;NDUFS3;ARFIP2;B9D1;EIF3F;POLR2L",19
"39","H3K79me2 IMR90","30/1876",0.906550740895957,1,0,0,0.811749807885879,0.0796393740658094,"FLII;CTR9;ARHGAP1;ALKBH3;RIC8A;COMMD9;ZNF408;DEAF1;TSPAN4;ZNF624;ARFIP2;FBXO3;ACP2;ZSWIM7;COX10;POLR2L;CARD10;HARBI1;TOP3A;SAAL1;GTF2H1;HPS5;ATG13;BET1L;UEVLD;FAM160A2;TRAF6;RPL27A;SMCR8;RNF141",30
"40","H3K27me3 iPS DF 6.9","27/1709",0.907329056534305,1,0,0,0.801965111547407,0.0779911857241044,"SAMD5;GALNT13;CALCB;SCT;PDE3B;KCNA3;BMI1;TMEM163;THSD1;ARNTL;ALKBH3;SCUBE2;EFEMP1;MPRIP;RASSF10;PRLHR;GRIA4;HTATIP2;ZNF287;KCNF1;ABCC8;DGKZ;SHISA6;PSMA1;ADORA2B;CRY2;CD44",27
"41","H4K20me1 H1","19/1257",0.909683705126541,1,0,0,0.767276853680304,0.0726291353923568,"GSTM4;ATPAF2;KCNF1;LRRC56;SPON1;PSMD13;HARBI1;ARHGAP1;NAV2;ATG13;BET1L;SIRT3;SIGIRR;IGSF22;SCUBE2;H19;ZNF408;FSD1;TRIM66",19
"42","H3K27me3 Chondrocytes from Bone Marrow Derived Mesenchymal Stem Cell Cultured Cells","10/726",0.910446343743668,1,0,0,0.69919313112668,0.0655985177738916,"SAMD5;STK33;GALNT13;GPR160;ANO9;PAX6;PROX1;DGKZ;DRD4;SHISA6",10
"43","H3K4me1 CD4+ CD25int CD127+ Tmem Primary Cells","50/2991",0.912905436465569,1,0,0,0.848569396853844,0.0773241707091053,"NAT10;ALKBH3;AKAP10;MPRIP;ARFIP2;ACP2;HTATIP2;FNBP4;IKBIP;MAP2K4;CCDC34;TOP3A;ZDHHC13;PROX1;CKAP5;CTTNBP2NL;IMMP1L;MFNG;MADD;CRY2;SMCR8;LRRC56;TSSC4;CALCB;FLII;MRPL17;LY96;AMBRA1;SLC9A1;PTDSS2;PRPSAP2;COMMD9;C11ORF49;ZNF624;PLTP;COX10;GRIA4;GSTM4;PEX16;TMEM86A;SAAL1;ELP4;ABTB2;UEVLD;EXT2;PSMC3;TMEM11;B9D1;EIF3F;NUCB2",50
"44","H3K27me3 H9","40/2453",0.91732733813586,1,0,0,0.82774433460737,0.0714268069809732,"SAMD5;KDM5B;LRRC56;SPON1;CALCB;SCT;SDC3;PDE3B;KCNA3;TNC;GRIK3;FAIM2;TMEM163;THSD1;ALKBH3;SCUBE2;EFEMP1;RASSF10;RPS6KA2;FAM3B;ACP2;APBB1;DRD4;TRIM66;GRIA4;HTATIP2;ZNF287;PRRT1;RIC3;CARD10;ABCC8;PRRX2;COMMD3;C2ORF16;DGKZ;SHISA6;ADORA2B;CRY2;FJX1;CD44",40
"45","H2BK20ac IMR90","14/976",0.917399032453184,1,0,0,0.728135141882333,0.0627745340320551,"VIT;EHF;TNC;LY96;MGST2;PARVA;PHRF1;ST7L;PDGFD;SMPD1;MADD;FJX1;TRIM44;LINC00346",14
"46","H3K9me3 Rectal Smooth Muscle","3/283",0.919707455342131,1,0,0,0.538106939785833,0.0450393586645473,"ABCC8;C2ORF16;DGKZ",3
"47","H3K27ac iPS DF 6.9","44/2682",0.921108424650547,1,0,0,0.832774995552224,0.0684353877971015,"KDM5B;TSG101;PGAP2;CELF1;PSMD13;CSTF3;CTR9;ARHGAP1;APIP;MRPL17;NAT10;SPTY2D1;AKAP10;ZNF408;PDGFD;TCP11L1;TRIM68;ZNF624;ZBED5;PGM1;B4GALNT4;FNBP4;GSTM4;IKBIP;ZNF18;ZNF143;RIC3;PDHX;USP47;RRM1;SWAP70;HARBI1;PRMT3;TALDO1;ATG13;SIRT3;FANCF;CTTNBP2NL;ST7L;UEVLD;NAT8;CAPRIN1;NDUFS3;PIGL",44
"48","H3K36me3 CD4 Naive Primary Cells","3/293",0.930397386322284,1,0,0,0.519741515219764,0.0374959652359716,"CSTF3;DNAJC24;PIK3C2A",3
"49","H2BK20ac H9","59/3527",0.931067162703817,1,0,0,0.84914200676723,0.060649003136941,"SEMA5A;RNH1;CELF1;PDE3B;FAIM2;PHRF1;PANX1;AKAP10;CYP2R1;METTL15;SBF2;HTATIP2;ZNF18;USP47;ABCC8;SWAP70;HARBI1;PRMT3;TOP3A;ATG13;BET1L;MAPK8IP1;CTTNBP2NL;IMMP1L;RCN1;PSMA1;ADORA2B;BAGE2;NDUFS3;SMCR8;NUP98;FJX1;CD44;LRRC56;FLII;CSTF3;MRPL17;CEND1;NUP160;SLC9A1;RIC8A;STK33;MAPK7;RASSF10;PDGFD;ZSWIM7;B4GALNT4;GSTM4;ZNF143;SPAG6;PARVA;ELP4;MRPL23;TTC19;HIPK3;ABTB2;TMEM11;B9D1;C11ORF58",59
"50","H3K9me3 Mesenchymal Stem Cell Derived Adipocyte Cultured Cells","3/295",0.932372123788377,1,0,0,0.516217843930138,0.0361472612239511,"RIC3;KCNA3;C2ORF16",3
"51","H3K4me1 H9","46/2822",0.932863297912586,1,0,0,0.827436350358136,0.0575040194542064,"TMEM41B;SDC3;TNC;MRPL17;RRP8;SLC9A1;IGSF22;STK33;MAPK7;MPRIP;PDGFD;SMPD1;DHRS7B;PRLHR;ZNF624;ACP2;NT5M;DENND5A;STAP2;SBF2;PGM1;GRIA4;HTATIP2;GSTM4;PEX16;IFITM10;TMEM86A;CCDC34;SLC35C1;TOP3A;RRAS2;ZDHHC13;PARVA;BET1L;ARFGAP2;SHISA6;TMEM11;ADORA2B;MFNG;MADD;TPP1;SMCR8;B9D1;EIF3F;LGR4;PNPLA2",46
"52","H3K36me3 Fetal Lung","7/570",0.934948959930705,1,0,0,0.623385875857156,0.0419310158028288,"IMMP1L;TSG101;PSMA1;TMEM11;HIPK3;CLASP1;CTTNBP2NL",7
"53","H3K36me3 CD8 Naive Primary Cells","4/376",0.940604928404073,1,0,0,0.540015120423372,0.0330662435718274,"ST7L;TSSC4;PIK3C2A;RRP8",4
"54","H3K79me1 IMR90","47/2902",0.941414029293602,1,0,0,0.822118126130413,0.0496331190187291,"CD151;PSMD13;SDC3;ARHGAP1;APIP;DNAJC24;AMBRA1;SPTY2D1;PHRF1;TMEM220;RIC8A;COMMD9;SMPD1;TRIM3;XIRP1;TSPAN4;FBXO3;DENND5A;FSD1;APBB1;DRD4;POLR2L;B4GALNT4;HTATIP2;GSTM4;ZNF143;CARD10;HARBI1;PRMT3;TOP3A;COMMD3;GTF2H1;BTBD10;CKAP5;HIPK3;BET1L;TMEM11;TRAF6;CAPRIN1;PEMT;SMCR8;DNASE2;PIGL;EIF3F;TRIM16;RPS2P32;LINC00346",47
"55","H3K4me1 Adipose Nuclei","47/2902",0.941414029293602,1,0,0,0.822118126130413,0.0496331190187291,"SEMA5A;C11ORF74;MTCH2;TSG101;PGAP2;TMEM41B;PSMD13;PDE3B;ARHGAP1;APIP;NAT10;SPTY2D1;RRP8;NUP160;ALKBH3;AKAP10;DHRS7B;CYP2R1;ZNF624;ZBED5;TRIM66;COX10;GRIA4;FNBP4;PRRT1;ATPAF2;PEX16;ZNF143;PDHX;TMEM86A;SLC39A13;GTF2H1;ELP4;HPS5;SIRT3;CTTNBP2NL;TTC17;ABTB2;UEVLD;TOM1L2;IMMP1L;PSMA1;ADORA2B;MFNG;B9D1;EIF3F;NUCB2",47
"56","H3K27me3 CD4+ CD25+ CD127- Treg Primary Cells","17/1199",0.942355532876918,1,0,0,0.719719901948748,0.0427316794024502,"SEMA5A;KCNF1;IFITM10;BMI1;C17ORF51;DGKZ;MAPK8IP1;SHISA6;IGSF22;EFEMP1;PDGFD;RPS6KA2;GPR160;DCHS1;DENND5A;DRD4;GRIA4",17
"57","H3K36me3 Fetal Heart","1/143",0.942469499611655,1,0,0,0.354974974264314,0.0210328782571961,"SPAG6",1
"58","H3K36me3 Brain Substantia Nigra","3/307",0.943177137149144,1,0,0,0.496039947750459,0.0290189171695224,"TSG101;NDUFS3;RRP8",3
"59","H3K27me3 H1 Derived Mesenchymal Stem Cells","17/1212",0.94811063595692,1,0,0,0.712000134023555,0.0379382713470716,"SAMD5;RIC3;EHF;GALNT13;KCNA3;GRIK3;CEND1;PAX6;C2ORF16;SHISA6;SCUBE2;NAT8;CDH22;FAM3B;CDHR5;DRD4;GRIA4",17
"60","H3K36me3 CD19 Primary Cells","1/149",0.948988224790125,1,0,0,0.340680679998637,0.0178376617272596,"PIK3C2A",1
"61","H3K4me3 CD4+ CD25- CD45RO+ Memory Primary Cells","136/7670",0.949449560497296,1,0,0,0.900072138134601,0.0466893270941609,"C11ORF74;CARS;MTCH2;RNH1;PGAP2;TMEM41B;CD81;PHRF1;IPO7;ALKBH3;MPRIP;RPS6KA2;ARFIP2;FBXO3;DENND5A;FNBP4;ZNF287;ZNF18;PDHX;SWAP70;HARBI1;TALDO1;ATG13;DGKZ;TOM1L2;AKIP1;GPR160;FAR1;TRIM16;LRRC56;TSG101;CALCB;PSMD13;FLII;COPB1;MRPL17;LY96;MGST2;NUP160;SLC9A1;RIC8A;PTDSS2;COMMD9;DEAF1;DHRS7B;TSPAN4;ZBED5;QSER1;GSTM4;ZNF143;TMEM86A;RASSF7;HPS5;MRPL23;BTBD10;FANCF;ABTB2;UEVLD;EXT2;FAM160A2;TOLLIP;MOB2;RPL27A;CAPRIN1;PEMT;TPP1;TMEM9B;RPS2P32;KDM5B;ARHGAP1;APIP;NAT10;N4BP2L1;BMI1;TMEM220;PANX1;AKAP10;ZNF408;SMPD1;TCP11L1;TRIM68;ACP2;TEAD1;METTL15;PGM1;HTATIP2;IKBIP;ATPAF2;CCDC34;ELAC2;PRMT3;TOP3A;ZDHHC13;SLC39A13;PROX1;CKAP5;BET1L;SIRT3;CTTNBP2NL;IMMP1L;RCN1;PSMA1;TRAF6;CAT;CRY2;NDUFS3;SMCR8;DNASE2;ZNF195;FAM86DP;SPTY2D1;C17ORF51;TSPAN32;ARNTL;MAPK7;C11ORF49;ZNF286B;ZNF624;TRIM44;CLASP1;POLR2L;PEX16;RIC3;SAAL1;GTF2H1;FAM86C2P;ELP4;HIPK3;PLEKHA7;PSMC3;B9D1;EIF3F;RNF141;LGR4;NUCB2;C11ORF58",136
"62","H3K27me3 CD34 Primary Cells","21/1456",0.950807409668604,1,0,0,0.732135884420148,0.0369316798403232,"SEMA5A;TUB;MAP2K4;KCNF1;CARD10;LRRC56;CALCB;SPAG6;TNC;CEND1;NAV2;TMEM163;DGKZ;THSD1;PLEKHA7;SCUBE2;RASSF10;ADORA2B;DRD4;GRIA4;LINC00346",21
"63","H3K27me3 Colon Smooth Muscle","11/852",0.950937058339884,1,0,0,0.655370463049022,0.0329699862204214,"SCUBE2;RIC3;KCNF1;CARD10;LRRC56;EFEMP1;CALCB;RASSF10;ABCC8;DGKZ;SHISA6",11
"64","H3K36me3 Neurosphere Cultured Cells Cortex Derived","1/151",0.950993044683094,1,0,0,0.336168353111238,0.0168919656271525,"MIR382",1
"65","H3K36me3 Colonic Mucosa","6/534",0.953864712100243,1,0,0,0.570353048537044,0.0269397301121827,"ST7L;CARS;KDM5B;TSSC4;NDUFS3;MRPL17",6
"66","H3K36me3 CD34 Primary Cells","1/156",0.955667896477247,1,0,0,0.325393726408955,0.0147549182956747,"PNPLA2",1
"67","H2BK15ac H1","66/4003",0.957677501158698,1,0,0,0.836935749964177,0.0361926130315655,"SEMA5A;TMEM41B;CELF1;CD81;PDE3B;PANX1;AKAP10;MPRIP;SMPD1;RPS6KA2;FAM3B;PRLHR;ARFIP2;TEAD1;HRAS;PGM1;HTATIP2;ATPAF2;CARD10;KRTAP5-6;ABCC8;SWAP70;HARBI1;SLC39A13;TBC1D2B;ATG13;ARFGAP2;SHISA6;SIGIRR;ST7L;PSMA1;STIM1;ADORA2B;MAP1B;NDUFS3;FJX1;CD44;KCNA3;CEND1;SPTY2D1;NUP160;RIC8A;IGSF22;STK33;PDGFD;NT5M;STAP2;TRPM5;ZBED5;TRIM44;GRIA4;GSTM4;PEX16;PARVA;NAP1L4;ABTB2;COPS3;EIF3M;TMEM11;TOLLIP;RPL27A;CAPRIN1;PEMT;DCHS1;TMEM9B;LINC00346",66
"68","H3K27me3 Duodenum Smooth Muscle","14/1054",0.957684621508059,1,0,0,0.674250378061819,0.0291524019902988,"BRSK2;CALCB;PRRX2;PAX6;PARVA;C17ORF51;DGKZ;PLEKHA7;SIGIRR;SCUBE2;STK33;ADORA2B;RPS6KA2;GRIA4",14
"69","H3K9me3 Peripheral Blood Mononuclear Primary Cells","3/327",0.957699707765345,1,0,0,0.46570111302566,0.0201280713439106,"GALNT13;SPAG6;C2ORF16",3
"70","H3K36me3 CD8 Memory Primary Cells","3/330",0.959552208921346,1,0,0,0.461467466543609,0.0190533236648427,"TSSC4;MAPK7;B9D1",3
"71","H3K27me3 Fetal Lung","18/1304",0.960113217636185,1,0,0,0.700694466070817,0.028521114098531,"SAMD5;CARD10;LRRC56;KCNJ11;SCT;TNC;CEND1;COMMD3;FAIM2;C17ORF51;TMEM163;DGKZ;PLEKHA7;ADORA2B;MAP1B;DCHS1;DRD4;LINC00346",18
"72","H3K4me1 Pancreatic Islets","29/1952",0.96044758605731,1,0,0,0.754139968378131,0.0304339727895508,"PGAP2;PSMD13;MRPL17;AMBRA1;SPTY2D1;NUP160;ALKBH3;PANX1;STK33;AKAP10;SMPD1;DHRS7B;TRIM68;ACP2;SBF2;HARBI1;SAAL1;COMMD3;SLC39A13;GTF2H1;TBC1D2B;HPS5;ATG13;CKAP5;FANCF;UEVLD;TOM1L2;EXT2;NDUFS3",29
"73","H3K36me3 Brain Inferior Temporal Lobe","3/332",0.960744705785078,1,0,0,0.458687542046358,0.018368858198809,"RIC8A;NDUFS3;CEND1",3
"74","H3K23ac H1","22/1547",0.961522388675342,1,0,0,0.721881880436673,0.0283247890810111,"KDM5B;CELF1;TOP3A;PDE3B;SLC39A13;GTF2H1;PARVA;HPS5;RRP8;HIPK3;ST7L;ADORA2B;TRAF6;CAPRIN1;MADD;SMCR8;NT5M;ZBED5;HRAS;LGR4;PGM1;CLASP1",22
"75","H3K36me3 CD3 Primary Cells","1/164",0.962239929066882,1,0,0,0.309520861706079,0.0119139076695043,"RIC8A",1
"76","H3K36me3 Brain Mid Frontal Lobe","3/335",0.962471807614104,1,0,0,0.454579892416092,0.0173879100112386,"NDUFS3;CEND1;C2ORF16",3
"77","H3K36me3 H1 BMP4 Derived Mesendoderm Cultured Cells","2/259",0.964935856816282,1,0,0,0.39198008741156,0.0139911998403808,"SCUBE2;ZNF195",2
"78","H3K9me1 IMR90","13/1017",0.966423180566761,1,0,0,0.648867725818447,0.0221610815368839,"VIT;C11ORF74;EHF;TMEM86A;CELF1;MRPL17;NAV2;SPTY2D1;NUP160;EIF3F;FJX1;TRIM66;PGM1",13
"79","H3K9me3 Brain Hippocampus Middle","1/170",0.966522693640766,1,0,0,0.298596595998806,0.0101673635058195,"C2ORF16",1
"80","H3K36me3 CD34 Cultured Cells","1/172",0.967839734231172,1,0,0,0.295124542556959,0.00964725806384528,"NDUFS3",1
"81","H3K4ac H1","66/4059",0.968629029341441,1,0,0,0.825388964549544,0.0263081004083382,"CARS;CELF1;PDE3B;DNHD1;NAT10;IPO7;ALKBH5;ARFIP2;ACP2;HTATIP2;FNBP4;IKBIP;USP47;PRMT3;TOP3A;SLC39A13;SIRT3;SIGIRR;ST7L;PSMA1;AKIP1;MADD;NDUFS3;SMCR8;PIGL;LMX1B;FJX1;CD44;LRRC56;TSG101;ZNF195;PSMD13;CSTF3;MRPL17;TMEM163;PHF21A;NUP160;SLC9A1;SCUBE2;STK33;DEAF1;CDH22;TSPAN4;NT5M;ZSWIM7;MIR4686;ZBED5;QSER1;CLASP1;GRIA4;POLR2L;ZNF143;RIC3;RRM1;PARVA;TTC19;PLEKHA7;TTC17;ABTB2;EIF3M;ST5;CAPRIN1;PEMT;TPP1;LGR4;C11ORF58",66
"82","H3K36me3 Skeletal Muscle","1/174",0.969105083078783,1,0,0,0.291732306435615,0.00915520978509414,"NDUFS3",1
