"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","mmu-miR-3093-5p","45/1481",0.00248997956742306,1,0,0,1.54237944590875,9.24730631476545,"SEMA5A;CELF1;PDE3B;ARHGAP1;GRIK3;LDLRAD3;SPTY2D1;IPO7;SLC9A1;RIC8A;MAPK7;MPRIP;RASSF10;DEAF1;RPS6KA2;ARFIP2;NT5M;FSD1;SLC25A22;CLASP1;ATPAF2;ARL14EP;TMEM86A;KCNJ11;SPAG6;PAX6;SLC39A13;GTF2H1;PARVA;DUSP8;HIPK3;BET1L;CTTNBP2NL;SHISA6;ABTB2;WEE1;PSMA1;STIM1;TOLLIP;MOB2;GPR160;MADD;FAR1;LMX1B;C11ORF58",45
"2","hsa-miR-337-5p","15/434",0.0258874971091402,1,0,0,1.75442700414045,6.41066778859835,"CHID1;GATD1;ZNF195;FAIM2;DNAJC24;IPO7;PHF21A;FANCF;ARNTL;SHISA6;RPS6KA2;SMCR8;TEAD1;FJX1;CLASP1",15
"3","hsa-miR-4776-5p","39/1532",0.0596795794352585,1,0,0,1.29222939391128,3.64249146579251,"SAMD5;SEMA5A;SPON1;CSTF3;MRPL17;SLC5A12;LDLRAD3;FAIM2;PIK3C2A;C17ORF51;NUP160;RIC8A;PTDSS2;COMMD9;PDGFD;FAM3B;ZNF286B;APBB1;TEAD1;TRIM44;QSER1;GATD1;TUB;RIC3;MAP2K4;PAX6;TTC19;SHISA6;TTC17;TOM1L2;STIM1;BAGE2;MAP1B;RPL27A;DCHS1;LMX1B;LGR4;C11ORF58;CD44",39
"4","hsa-miR-509-3p","35/1388",0.0795455298190978,1,0,0,1.28000702175281,3.24024269552707,"SEMA5A;GALNT13;CELF1;CSTF3;SDC3;ARHGAP1;GRIK3;MIEF2;AMBRA1;SPTY2D1;PIK3C2A;SLC9A1;SCUBE2;DENND5A;PGM1;TRIM44;COX10;GRIA4;HTATIP2;USP47;CCDC34;SLC35C1;PAX6;PARVA;TVP23B;NAV2;PLEKHA7;SHISA6;TTC17;ST7L;TH;ST5;TPP1;SMCR8;LGR4",35
"5","mmu-miR-486","40/1649",0.0996938212953328,1,0,0,1.23132616906724,2.83900912338851,"KDM5B;CELF1;SDC3;GRIK3;MRPL17;SLC5A12;DNHD1;SPTY2D1;IPO7;PHF21A;ALKBH3;RIC8A;PANX1;COMMD9;PDGFD;DHRS7B;TEAD1;SLC25A22;TRIM44;TUB;RIC3;MAP2K4;KCNF1;API5;SWAP70;PARVA;TBC1D2B;HPS5;DUSP8;MAPK8IP1;ABTB2;ST7L;GID4;ADORA2B;ST5;MAP1B;TRAF6;CAPRIN1;LMX1B;LGR4",40
"6","mmu-miR-3107","40/1649",0.0996938212953328,1,0,0,1.23132616906724,2.83900912338851,"KDM5B;CELF1;SDC3;GRIK3;MRPL17;SLC5A12;DNHD1;SPTY2D1;IPO7;PHF21A;ALKBH3;RIC8A;PANX1;COMMD9;PDGFD;DHRS7B;TEAD1;SLC25A22;TRIM44;TUB;RIC3;MAP2K4;KCNF1;API5;SWAP70;PARVA;TBC1D2B;HPS5;DUSP8;MAPK8IP1;ABTB2;ST7L;GID4;ADORA2B;ST5;MAP1B;TRAF6;CAPRIN1;LMX1B;LGR4",40
"7","mmu-miR-714","15/528",0.100981587836701,1,0,0,1.44208583294878,3.30643902486996,"PRRT1;PEX16;SWAP70;PAX6;PARVA;NAV2;PLEKHA7;SLC9A1;ARFGAP2;TTC17;SCUBE2;PTDSS2;EFEMP1;CRY2;CDHR5",15
"8","mmu-miR-2183","33/1335",0.105632092691279,1,0,0,1.2547767067815,2.82047835555953,"VIT;SEMA5A;EHF;LRRC56;SPON1;CD151;PGAP2;SDC3;SLC5A12;MIEF2;FAIM2;THSD1;AP2A2;TMEM220;ALKBH5;CDH22;PRLHR;TEAD1;TRIM66;GRIA4;IFITM10;KCNJ11;PAX6;FANCF;CTTNBP2NL;SHISA6;NAP1L4;TOM1L2;MAP1B;MADD;RNF141;LGR4;CD44",33
"9","mmu-miR-696","18/664",0.108102646180168,1,0,0,1.37606262613907,3.06129085082058,"TUB;ATPAF2;CARD10;EHF;BRSK2;SPON1;MRPL17;NAT10;SLC39A13;ATG13;PRPSAP2;MAP1B;LMX1B;RNF141;HRAS;TRIM66;QSER1;GRIA4",18
"10","mmu-miR-3096b-3p","47/1991",0.10992517686921,1,0,0,1.19828568660495,2.64576129846052,"MAP10;KDM5B;GALNT13;TMEM41B;SDC3;PDE3B;GRIK3;SPTY2D1;IPO7;PHF21A;ARNTL;STK33;AKAP10;MPRIP;RPS6KA2;FAM3B;FBXO3;TEAD1;TRIM66;TRIM44;QSER1;CLASP1;GRIA4;CHID1;RIC3;MAP2K4;USP47;CCDC34;SPAG6;RRAS2;GTF2H1;PARVA;TBC1D2B;ELP4;ATG13;BTBD10;BET1L;PLEKHA7;CTTNBP2NL;UEVLD;CAPRIN1;FAR1;SMCR8;LMX1B;RNF141;TMEM9B;CD44",47
