"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","mmu-miR-7a-5p","5/41",0.00120962374263425,1,0,0,6.19041723412158,41.58379301864,"CRY2;FAIM2;PAX6;NAV2;POLR2L",5
"2","hsa-miR-549a","5/50",0.0029602138569076,1,0,0,5.0761421319797,29.555805910156,"EIF3M;TMEM41B;MPRIP;RRAS2;DNASE2",5
"3","hsa-miR-154-3p","4/39",0.00708105843995016,1,0,0,5.20629962254328,25.7729110258076,"GID4;MAP1B;AKIP1;TRIM66",4
"4","hsa-miR-3591-3p","5/68",0.0109338820508724,1,0,0,3.73245744998507,16.8553630409813,"CELF1;NUP98;CLASP1;TRIM44;ARNTL",5
"5","mmu-miR-350-3p","3/25",0.0126525544533412,1,0,0,6.09137055837564,26.6186567581151,"RIC3;EHF;ELP4",3
"6","mmu-miR-505-5p","2/9",0.0127161483360805,1,0,0,11.2803158488438,49.2372540405159,"GID4;MADD",2
"7","hsa-miR-7112-3p","4/47",0.0135843414642859,1,0,0,4.32012096338697,18.5714980558928,"USP47;MAP1B;ARHGAP1;KIAA1549L",4
"8","hsa-miR-5591-3p","4/49",0.0156513935961045,1,0,0,4.14378949549363,17.2265422906291,"PRMT3;NUP98;LMX1B;TRIM66",4
"9","hsa-miR-487a-3p","4/54",0.0216494437315098,1,0,0,3.76010528294792,14.411639475685,"GID4;MAP1B;AKIP1;TRIM66",4
"10","hsa-miR-21-3p","5/83",0.0240348990363907,1,0,0,3.05791694697572,11.4006738986486,"CELF1;NUP98;CLASP1;TRIM44;ARNTL",5
"11","hsa-miR-1255b-2-3p","4/56",0.0243914088769817,1,0,0,3.62581580855693,13.4645551265001,"GRIK3;RRAS2;TMEM163;TRIM66",4
"12","hsa-miR-424-3p","3/32",0.0246686692738789,1,0,0,4.75888324873096,17.6184388846574,"MAP10;TRIM16L;ARHGAP1",3
"13","hsa-miR-1261","4/58",0.0273340233594179,1,0,0,3.50078767722738,12.6015161065916,"C11ORF74;KDM5B;KRTAP5-6;TEAD1",4
"14","hsa-miR-4711-5p","4/59",0.0288813404362178,1,0,0,3.44145229286759,12.1984325975674,"USP47;MAP1B;ARHGAP1;KIAA1549L",4
"15","hsa-miR-1909-3p","8/183",0.0289289330466458,1,0,0,2.2190785276414,7.86200225500787,"SEMA5A;MPRIP;CELF1;NCR3LG1;MIEF2;SLC25A22;PHF21A;CLASP1",8
"16","mmu-miR-677-5p","3/36",0.0335343555286203,1,0,0,4.23011844331641,14.3620339572266,"GID4;GRIK3;CLASP1",3
"17","mmu-miR-219a-5p","2/15",0.0343165891481135,1,0,0,6.76818950930626,22.8231904778172,"WEE1;HIPK3",2
"18","mmu-miR-3969","2/15",0.0343165891481135,1,0,0,6.76818950930626,22.8231904778172,"GRIK3;TBC1D2B",2
"19","hsa-miR-331-5p","4/63",0.0355825947709198,1,0,0,3.22294738538393,10.7514259015689,"GID4;CELF1;CAPRIN1;IPO7",4
"20","hsa-miR-579-3p","7/160",0.0394657012090157,1,0,0,2.22081218274112,7.17838298120643,"AKIP1;SLC5A12;NAV2;SPTY2D1;IPO7;CD44;FANCF",7
"21","hsa-miR-664b-3p","7/162",0.0417422539436833,1,0,0,2.19339474838629,6.96675116070485,"AKIP1;SLC5A12;NAV2;SPTY2D1;IPO7;CD44;FANCF",7
"22","hsa-miR-5696","7/163",0.0429118433288982,1,0,0,2.17993833888699,6.86377003523005,"AKIP1;SLC5A12;NAV2;IPO7;CD44;FANCF;TMEM220",7
"23","hsa-miR-130a-5p","6/131",0.0453300441378943,1,0,0,2.32495059479986,7.19289783468416,"WEE1;CELF1;SWAP70;MAP1B;SPTY2D1;QSER1",6
"24","hsa-miR-23c","6/132",0.0467373868894037,1,0,0,2.30733733271804,7.06786077251251,"WEE1;CELF1;SWAP70;MAP1B;SPTY2D1;QSER1",6
"25","hsa-miR-5000-5p","4/70",0.0492969709474373,1,0,0,2.90065264684554,8.73065305598124,"NAT10;MIEF2;IPO7;RNF141",4
"26","hsa-miR-3655","3/42",0.0495029987557279,1,0,0,3.62581580855693,10.8981944536572,"WEE1;HARBI1;FAIM2",3
"27","hsa-miR-5587-3p","3/42",0.0495029987557279,1,0,0,3.62581580855693,10.8981944536572,"RPS6KA2;SMCR8;SPTY2D1",3
"28","hsa-miR-7113-3p","8/204",0.0495660375292665,1,0,0,1.99064397332537,5.98078910523847,"PEX16;KCNJ11;CELF1;CAPRIN1;SLC5A12;QSER1;TRIM66;SHISA6",8
"29","hsa-miR-6823-3p","4/71",0.0514625841216053,1,0,0,2.85979838421391,8.48473656185876,"CELF1;NCR3LG1;RPL27A;ZFP69B",4
"30","hsa-miR-6827-5p","5/104",0.0548479650009161,1,0,0,2.44045294806716,7.08509906803376,"RPS6KA2;SMCR8;NUP98;TRIM44;LINC00346",5
"31","hsa-miR-1231","3/45",0.0586428534604417,1,0,0,3.38409475465313,9.59827262923485,"STIM1;FAIM2;AMBRA1",3
"32","hsa-miR-2114-3p","4/75",0.0606360506632897,1,0,0,2.7072758037225,7.58813040230981,"CELF1;NCR3LG1;RPL27A;ZFP69B",4
"33","hsa-miR-888-5p","4/76",0.0630560800340217,1,0,0,2.67165375367352,7.38373173731558,"C11ORF74;PARVA;PROX1;FJX1",4
"34","mmu-miR-92a-3p","2/21",0.0635537287738427,1,0,0,4.8344210780759,13.3230341233771,"MAP2K4;HIPK3",2
"35","hsa-miR-875-3p","5/109",0.0644876423763063,1,0,0,2.3285055651283,6.3830896116084,"CELF1;FAIM2;TVP23B;AMBRA1;NAP1L4",5
"36","hsa-miR-6844","5/109",0.0644876423763063,1,0,0,2.3285055651283,6.3830896116084,"CAPRIN1;ZNF286B;DUSP8;QSER1;ARNTL",5
"37","hsa-miR-6722-3p","7/181",0.0676290460416862,1,0,0,1.96314889082088,5.28816894054745,"SEMA5A;CELF1;NCR3LG1;MIEF2;SLC25A22;PHF21A;CLASP1",7
"38","hsa-miR-6864-5p","4/78",0.068046238322575,1,0,0,2.60314981127164,6.99614168827938,"WEE1;CD81;SMCR8;TRIM66",4
"39","hsa-miR-6511a-3p","4/78",0.068046238322575,1,0,0,2.60314981127164,6.99614168827938,"ZNF195;CELF1;ZFP69B;IPO7",4
"40","hsa-miR-6511b-3p","4/79",0.0706157254695329,1,0,0,2.57019854783782,6.8123174681597,"ZNF195;CELF1;ZFP69B;IPO7",4
"41","hsa-miR-6757-3p","4/80",0.0732343505292669,1,0,0,2.53807106598985,6.63474796589309,"RIC8A;CELF1;GRIK3;KIAA1549L",4
"42","mmu-miR-1954","2/24",0.0804017563614071,1,0,0,4.23011844331641,10.6629410226087,"DUSP8;POLR2L",2
"43","hsa-miR-6889-3p","4/83",0.0813811527601673,1,0,0,2.44633355758058,6.13690066994244,"KCNJ11;CELF1;EIF3F;B4GALNT4",4
"44","hsa-miR-6505-3p","3/52",0.0827574355260685,1,0,0,2.92854353768059,7.2974660683184,"GID4;HIPK3;ARNTL",3
"45","hsa-miR-4261","4/84",0.0841923219987132,1,0,0,2.41721053903795,5.98175380603201,"MAP2K4;CELF1;SPTY2D1;NAP1L4",4
"46","hsa-miR-3940-3p","3/53",0.086501716753324,1,0,0,2.87328799923379,7.03263390014945,"TMEM41B;TRAF6;ZNF286B",3
"47","hsa-miR-6784-3p","4/85",0.0870505209247314,1,0,0,2.38877276799044,5.83163124176638,"ZNF195;CELF1;ZFP69B;IPO7",4
"48","hsa-miR-1-5p","3/54",0.0903165593501366,1,0,0,2.82007896221094,6.78069501935682,"WEE1;CAPRIN1;ZNF286B",3
"49","hsa-miR-3910","5/121",0.0912209535444628,1,0,0,2.09757939338004,5.02259230296221,"TMEM41B;ZFP69B;ARHGAP1;FANCF;PNPLA2",5
