"","Gene","Category"
"85","AGAP2","TAPbyQNP"
"86","AGFG1","TAPbyQNP"
"87","AGFG2","TAPbyQNP"
"88","AGGF1","TAPbyQNP"
"89","AGL","TAPbyQNP"
"90","AGO1","TAPbyQNP"
"91","AGO3","TAPbyQNP"
"92","AGPAT3","TAPbyQNP"
"93","AGPAT4","TAPbyQNP"
"94","AGPAT5","TAPbyQNP"
"95","AGRN","TAPbyQNP"
"96","AGTPBP1","TAPbyQNP"
"97","AHCTF1","TAPbyQNP"
"98","AHCY","TAPbyQNP"
"99","AHCYL1","TAPbyQNP"
"100","AHI1","TAPbyQNP"
"101","AHRR","TAPbyQNP"
"102","AIF1L","TAPbyQNP"
"103","AIFM1","TAPbyQNP"
"104","AIG1","TAPbyQNP"
"105","AJM1","TAPbyQNP"
"106","AK2","TAPbyQNP"
"107","AK6","TAPbyQNP"
"108","AKAP11","TAPbyQNP"
"109","AKAP12","TAPbyQNP"
"110","AKAP17A","TAPbyQNP"
"111","AKAP2","TAPbyQNP"
"112","AKAP5","TAPbyQNP"
"113","AKAP7","TAPbyQNP"
"114","AKAP8","TAPbyQNP"
"115","AKAP8L","TAPbyQNP"
"116","AKAP9","TAPbyQNP"
"117","AKIRIN2","TAPbyQNP"
"118","AKR1E2","TAPbyQNP"
"119","AKR7L","TAPbyQNP"
"120","AKT3","TAPbyQNP"
"121","AKTIP","TAPbyQNP"
"122","ALAD","TAPbyQNP"
"123","ALDH2","TAPbyQNP"
"124","ALDH5A1","TAPbyQNP"
"125","ALDH6A1","TAPbyQNP"
"126","ALDH8A1","TAPbyQNP"
"127","ALG10","TAPbyQNP"
"128","ALG11","TAPbyQNP"
"129","ALG14","TAPbyQNP"
"130","ALG6","TAPbyQNP"
"131","ALKBH1","TAPbyQNP"
"132","ALKBH2","TAPbyQNP"
"133","ALKBH3","TAPbyQNP"
"134","ALKBH4","TAPbyQNP"
"135","ALKBH8","TAPbyQNP"
"136","ALMS1","TAPbyQNP"
"137","AMBRA1","TAPbyQNP"
"138","AMD1","TAPbyQNP"
"139","AMER2","TAPbyQNP"
"140","AMFR","TAPbyQNP"
"141","AMIGO1","TAPbyQNP"
"142","AMMECR1L","TAPbyQNP"
"143","AMOT","TAPbyQNP"
"144","AMPD2","TAPbyQNP"
"145","ANAPC16","TAPbyQNP"
"146","ANAPC4","TAPbyQNP"
"147","ANAPC5","TAPbyQNP"
"148","ANGEL2","TAPbyQNP"
"149","ANGPT1","TAPbyQNP"
"150","ANGPTL4","TAPbyQNP"
"151","ANK2","TAPbyQNP"
"152","ANKHD1-EIF4EBP3","TAPbyQNP"
"153","ANKIB1","TAPbyQNP"
"154","ANKLE1","TAPbyQNP"
"155","ANKLE2","TAPbyQNP"
"156","ANKMY2","TAPbyQNP"
"157","ANKRD1","TAPbyQNP"
"158","ANKRD10","TAPbyQNP"
"159","ANKRD11","TAPbyQNP"
"160","ANKRD13A","TAPbyQNP"
"161","ANKRD13C","TAPbyQNP"
"162","ANKRD16","TAPbyQNP"
"163","ANKRD17","TAPbyQNP"
"164","ANKRD34A","TAPbyQNP"
"165","ANKRD37","TAPbyQNP"
"166","ANKRD46","TAPbyQNP"
"167","ANKRD49","TAPbyQNP"
"168","ANLN","TAPbyQNP"
"169","ANO4","TAPbyQNP"
"170","ANP32A","TAPbyQNP"
"171","ANP32B","TAPbyQNP"
"172","ANP32E","TAPbyQNP"
"173","AP1AR","TAPbyQNP"
"174","AP1B1","TAPbyQNP"
"175","AP1G2","TAPbyQNP"
"176","AP1S2","TAPbyQNP"
"177","AP2M1","TAPbyQNP"
"178","AP3M1","TAPbyQNP"
"179","AP3M2","TAPbyQNP"
"180","AP3S1","TAPbyQNP"
"181","AP4B1","TAPbyQNP"
"182","AP4E1","TAPbyQNP"
"183","AP4M1","TAPbyQNP"
"184","AP5M1","TAPbyQNP"
"185","AP5S1","TAPbyQNP"
"186","APAF1","TAPbyQNP"
"187","APBB2","TAPbyQNP"
"188","APC","TAPbyQNP"
"189","APC2","TAPbyQNP"
"190","APEX1","TAPbyQNP"
"191","APEX2","TAPbyQNP"
"192","API5","TAPbyQNP"
"193","APIP","TAPbyQNP"
"194","APLF","TAPbyQNP"
"195","APLP2","TAPbyQNP"
"196","APMAP","TAPbyQNP"
"197","APOL2","TAPbyQNP"
"198","APOLD1","TAPbyQNP"
"199","APPL1","TAPbyQNP"
"200","APPL2","TAPbyQNP"
"201","APTX","TAPbyQNP"
"202","ARAP2","TAPbyQNP"
"203","ARCN1","TAPbyQNP"
"204","AREL1","TAPbyQNP"
"205","FKBP11","TAPbyQNP"
"206","ARFGAP2","TAPbyQNP"
"207","ARFGEF1","TAPbyQNP"
"208","ARFGEF3","TAPbyQNP"
"209","ARFIP1","TAPbyQNP"
"210","ARG1","TAPbyQNP"
"211","ARGLU1","TAPbyQNP"
"212","ARHGAP1","TAPbyQNP"
"213","ARHGAP11A","TAPbyQNP"
"214","ARHGAP12","TAPbyQNP"
"215","ARHGAP18","TAPbyQNP"
"216","ARHGAP20","TAPbyQNP"
"217","ARHGAP21","TAPbyQNP"
"218","ARHGAP32","TAPbyQNP"
"219","ARHGAP39","TAPbyQNP"
"220","ARHGAP42","TAPbyQNP"
"221","ARHGEF10","TAPbyQNP"
"222","ARHGEF11","TAPbyQNP"
"223","ARHGEF25","TAPbyQNP"
"224","ARHGEF26","TAPbyQNP"
"225","ARHGEF28","TAPbyQNP"
"226","ARHGEF4","TAPbyQNP"
"227","ARHGEF40","TAPbyQNP"
"228","ARHGEF7","TAPbyQNP"
"229","ARID1A","TAPbyQNP"
"230","ARID1B","TAPbyQNP"
"231","ARID2","TAPbyQNP"
"232","ARID4A","TAPbyQNP"
"233","ARIH1","TAPbyQNP"
"234","ARIH2","TAPbyQNP"
"235","ARL10","TAPbyQNP"
"236","ARL14EP","TAPbyQNP"
"237","ARL4A","TAPbyQNP"
"238","ARL5A","TAPbyQNP"
"239","ARL5B","TAPbyQNP"
"240","ARL5C","TAPbyQNP"
"241","ARL6IP4","TAPbyQNP"
"242","ARL6IP6","TAPbyQNP"
"243","ARMC1","TAPbyQNP"
"244","ARMC8","TAPbyQNP"
"245","ARMC9","TAPbyQNP"
"246","ARMCX2","TAPbyQNP"
"247","ARMCX4","TAPbyQNP"
"248","ARMH4","TAPbyQNP"
"249","ARMT1","TAPbyQNP"
"250","ARNT","TAPbyQNP"
"251","ARPC1B","TAPbyQNP"
"252","ARPC3","TAPbyQNP"
"253","ARPC5L","TAPbyQNP"
"254","ARRDC1","TAPbyQNP"
"255","ARSK","TAPbyQNP"
"256","ARV1","TAPbyQNP"
"257","ASAP1","TAPbyQNP"
"258","ASAP2","TAPbyQNP"
"259","ASB3","TAPbyQNP"
"260","ASB8","TAPbyQNP"
"261","ASCC1","TAPbyQNP"
"262","ASCC2","TAPbyQNP"
"263","ASCC3","TAPbyQNP"
"264","ASCL1","TAPbyQNP"
"265","ASF1B","TAPbyQNP"
"266","ASH1L","TAPbyQNP"
"267","ASH2L","TAPbyQNP"
"268","ASIC1","TAPbyQNP"
"269","ASMTL","TAPbyQNP"
"270","ASNS","TAPbyQNP"
"271","ASNSD1","TAPbyQNP"
"272","ASPM","TAPbyQNP"
"273","ASTE1","TAPbyQNP"
"274","ASXL2","TAPbyQNP"
"275","ATAD2B","TAPbyQNP"
"276","ATAT1","TAPbyQNP"
"277","ATF1","TAPbyQNP"
"278","ATF2","TAPbyQNP"
"279","ATF6","TAPbyQNP"
"280","ATF7","TAPbyQNP"
"281","ATF7IP","TAPbyQNP"
"282","ATG101","TAPbyQNP"
"283","ATG12","TAPbyQNP"
"284","ATG13","TAPbyQNP"
"285","ATG2B","TAPbyQNP"
"286","ATG4C","TAPbyQNP"
"287","ATG7","TAPbyQNP"
"288","ATL2","TAPbyQNP"
"289","ATM","TAPbyQNP"
"290","ATN1","TAPbyQNP"
"291","ATP10D","TAPbyQNP"
"292","ATP11B","TAPbyQNP"
"293","ATP13A1","TAPbyQNP"
"294","ATP13A3","TAPbyQNP"
"295","ATP1A2","TAPbyQNP"
"296","ATP2B1","TAPbyQNP"
"297","ATP2B4","TAPbyQNP"
"298","ATP2C1","TAPbyQNP"
"299","TAF3","TAPbyQNP"
"300","ATP5F1E","TAPbyQNP"
"301","ATP5MC3","TAPbyQNP"
"302","ATP5ME","TAPbyQNP"
"303","ATP5MF","TAPbyQNP"
"304","ATP6V0A2","TAPbyQNP"
"305","ATP6V1C1","TAPbyQNP"
"306","ATP8A1","TAPbyQNP"
"307","ATP9B","TAPbyQNP"
"308","ATR","TAPbyQNP"
"309","ATRAID","TAPbyQNP"
"310","ATRIP","TAPbyQNP"
"311","ATRX","TAPbyQNP"
"312","ATXN2","TAPbyQNP"
"313","ATXN3L","TAPbyQNP"
"314","ATXN7L2","TAPbyQNP"
"315","ATXN7L3B","TAPbyQNP"
"316","AUH","TAPbyQNP"
"317","AUNIP","TAPbyQNP"
"318","AURKA","TAPbyQNP"
"319","CCNL2","TAPbyQNP"
"320","AURKC","TAPbyQNP"
"321","AZI2","TAPbyQNP"
"322","B2M","TAPbyQNP"
"323","B3GALNT1","TAPbyQNP"
"324","B3GALNT2","TAPbyQNP"
"325","B3GLCT","TAPbyQNP"
"326","B4GALT2","TAPbyQNP"
"327","B4GALT5","TAPbyQNP"
"328","B4GALT6","TAPbyQNP"
"329","BAG1","TAPbyQNP"
"330","BAG2","TAPbyQNP"
"331","BAHD1","TAPbyQNP"
"332","BAK1","TAPbyQNP"
"333","BANP","TAPbyQNP"
"334","BAP1","TAPbyQNP"
"335","BARD1","TAPbyQNP"
"336","BASP1","TAPbyQNP"
"337","BAZ1A","TAPbyQNP"
"338","BAZ2A","TAPbyQNP"
"339","BAZ2B","TAPbyQNP"
"340","BCAN","TAPbyQNP"
"341","BCAR1","TAPbyQNP"
"342","BCAS1","TAPbyQNP"
"343","BCAS2","TAPbyQNP"
"344","BCAT1","TAPbyQNP"
"345","BCDIN3D","TAPbyQNP"
"346","BCL10","TAPbyQNP"
"347","BCL11A","TAPbyQNP"
"348","BCL2L11","TAPbyQNP"
"349","BCL2L13","TAPbyQNP"
"350","BCL7A","TAPbyQNP"
"351","BCL7B","TAPbyQNP"
"352","BCOR","TAPbyQNP"
"353","BCR","TAPbyQNP"
"354","BCS1L","TAPbyQNP"
"355","BDH2","TAPbyQNP"
"356","BDP1","TAPbyQNP"
"357","BEX2","TAPbyQNP"
"358","BEX3","TAPbyQNP"
"359","BHLHB9","TAPbyQNP"
"360","BICD1","TAPbyQNP"
"361","BID","TAPbyQNP"
"362","BIN1","TAPbyQNP"
"363","BIRC2","TAPbyQNP"
"364","BIRC6","TAPbyQNP"
"365","BIVM","TAPbyQNP"
"366","BLOC1S1","TAPbyQNP"
"367","BLVRA","TAPbyQNP"
"368","COMMD3-BMI1","TAPbyQNP"
"369","BMP7","TAPbyQNP"
"370","BMPR1A","TAPbyQNP"
"371","BMS1","TAPbyQNP"
"372","BNIP2","TAPbyQNP"
"373","BNIP3L","TAPbyQNP"
"374","BOLA1","TAPbyQNP"
"375","BOLA3","TAPbyQNP"
"376","BOP1","TAPbyQNP"
"377","BORA","TAPbyQNP"
"378","BPNT1","TAPbyQNP"
"379","BRAF","TAPbyQNP"
"380","BRCA2","TAPbyQNP"
"381","BRD1","TAPbyQNP"
"382","BRD3","TAPbyQNP"
"383","BRD7","TAPbyQNP"
"384","BRD8","TAPbyQNP"
"385","BRD9","TAPbyQNP"
"386","BRF1","TAPbyQNP"
"387","BRI3BP","TAPbyQNP"
"388","BRIX1","TAPbyQNP"
"389","BRSK1","TAPbyQNP"
"390","BRWD3","TAPbyQNP"
"391","BTBD2","TAPbyQNP"
"392","BTBD3","TAPbyQNP"
"393","BTBD7","TAPbyQNP"
"394","BTBD9","TAPbyQNP"
"395","BTD","TAPbyQNP"
"396","BTF3","TAPbyQNP"
"397","BTF3L4","TAPbyQNP"
"398","BUB1","TAPbyQNP"
"399","BUB1B-PAK6","TAPbyQNP"
"400","BUD31","TAPbyQNP"
"401","BZW1","TAPbyQNP"
"402","BZW2","TAPbyQNP"
"403","C1D","TAPbyQNP"
"404","C1GALT1","TAPbyQNP"
"405","C1GALT1C1","TAPbyQNP"
"406","C2CD5","TAPbyQNP"
"407","C8G","TAPbyQNP"
"408","CAAP1","TAPbyQNP"
"409","CAB39","TAPbyQNP"
"410","CAB39L","TAPbyQNP"
"411","CABIN1","TAPbyQNP"
"412","CABLES2","TAPbyQNP"
"413","CACHD1","TAPbyQNP"
"414","CACNG7","TAPbyQNP"
"415","CACNG8","TAPbyQNP"
"416","CACYBP","TAPbyQNP"
"417","CAD","TAPbyQNP"
"418","CADM1","TAPbyQNP"
"419","CALB2","TAPbyQNP"
"420","CAMK2B","TAPbyQNP"
"421","CAMK2N1","TAPbyQNP"
"422","CAMKV","TAPbyQNP"
"423","CAMLG","TAPbyQNP"
"424","CAMSAP1","TAPbyQNP"
"425","CAMSAP2","TAPbyQNP"
"426","CAND1","TAPbyQNP"
"427","CAP1","TAPbyQNP"
"428","CAPN6","TAPbyQNP"
"429","CAPN7","TAPbyQNP"
"430","CAPRIN1","TAPbyQNP"
"431","CAPZA2","TAPbyQNP"
"432","CAPZB","TAPbyQNP"
"433","CARD19","TAPbyQNP"
"434","CARD6","TAPbyQNP"
"435","CARF","TAPbyQNP"
"436","CARM1","TAPbyQNP"
"437","CARMIL1","TAPbyQNP"
"438","CARS2","TAPbyQNP"
"439","CASC4","TAPbyQNP"
"440","CASP2","TAPbyQNP"
"441","CASP3","TAPbyQNP"
"442","CASP8AP2","TAPbyQNP"
"443","CASTOR2","TAPbyQNP"
"444","CAV1","TAPbyQNP"
"445","CBFA2T2","TAPbyQNP"
"446","CBL","TAPbyQNP"
"447","CBLL1","TAPbyQNP"
"448","CBX5","TAPbyQNP"
"449","CBX7","TAPbyQNP"
"450","CBY1","TAPbyQNP"
"451","CC2D2A","TAPbyQNP"
"452","CCAR1","TAPbyQNP"
"453","CCAR2","TAPbyQNP"
"454","CCDC102A","TAPbyQNP"
"455","CCDC106","TAPbyQNP"
"456","CCDC117","TAPbyQNP"
"457","CCDC124","TAPbyQNP"
"458","CCDC127","TAPbyQNP"
"459","CCDC134","TAPbyQNP"
"460","CCDC136","TAPbyQNP"
"461","CCDC15","TAPbyQNP"
"462","CCDC159","TAPbyQNP"
"463","CCDC174","TAPbyQNP"
"464","CCDC181","TAPbyQNP"
"465","CCDC25","TAPbyQNP"
"466","CCDC28A","TAPbyQNP"
"467","CCDC34","TAPbyQNP"
"468","CCDC39","TAPbyQNP"
"469","CCDC50","TAPbyQNP"
"470","CCDC59","TAPbyQNP"
"471","CCDC62","TAPbyQNP"
"472","CCDC65","TAPbyQNP"
"473","CCDC66","TAPbyQNP"
"474","CCDC77","TAPbyQNP"
"475","CCDC82","TAPbyQNP"
"476","CCDC84","TAPbyQNP"
"477","CCDC88A","TAPbyQNP"
"478","CCDC92","TAPbyQNP"
"479","CCM2","TAPbyQNP"
"480","CCNA1","TAPbyQNP"
"481","CCNB1","TAPbyQNP"
"482","CCNC","TAPbyQNP"
"483","CCNE2","TAPbyQNP"
"484","CCNG2","TAPbyQNP"
"485","CCNH","TAPbyQNP"
"486","CCNK","TAPbyQNP"
"487","CCNT1","TAPbyQNP"
"488","CCNT2","TAPbyQNP"
"489","CCNY","TAPbyQNP"
"490","CCRL2","TAPbyQNP"
"491","CCT2","TAPbyQNP"
"492","CCT3","TAPbyQNP"
"493","CCT4","TAPbyQNP"
"494","CCT5","TAPbyQNP"
"495","CCT6A","TAPbyQNP"
"496","CD276","TAPbyQNP"
"497","CD300E","TAPbyQNP"
"498","CDAN1","TAPbyQNP"
"499","CDC123","TAPbyQNP"
"500","CDC14A","TAPbyQNP"
"501","CDC14C","TAPbyQNP"
"502","CDC16","TAPbyQNP"
"503","CDC20","TAPbyQNP"
"504","CDC23","TAPbyQNP"
"505","CDC25A","TAPbyQNP"
"506","CDC25B","TAPbyQNP"
"507","CDC25C","TAPbyQNP"
"508","CDC26","TAPbyQNP"
"509","CDC42BPA","TAPbyQNP"
"510","CDC42EP5","TAPbyQNP"
"511","CDC42SE1","TAPbyQNP"
"512","CDC7","TAPbyQNP"
"513","CDC73","TAPbyQNP"
"514","CDCA2","TAPbyQNP"
"515","CDCA3","TAPbyQNP"
"516","CDCA4","TAPbyQNP"
"517","CDCA5","TAPbyQNP"
"518","CDCA7","TAPbyQNP"
"519","CDCA7L","TAPbyQNP"
"520","CDCA8","TAPbyQNP"
"521","CDH19","TAPbyQNP"
"522","CDH24","TAPbyQNP"
"523","CDH6","TAPbyQNP"
"524","CDK1","TAPbyQNP"
"525","CDK10","TAPbyQNP"
"526","CDK11B","TAPbyQNP"
"527","CDK13","TAPbyQNP"
"528","CDK19","TAPbyQNP"
"529","CDK2","TAPbyQNP"
"530","CDK2AP1","TAPbyQNP"
"531","CDK4","TAPbyQNP"
"532","CDK5RAP2","TAPbyQNP"
"533","CDK7","TAPbyQNP"
"534","CDKN2C","TAPbyQNP"
"535","CDKN3","TAPbyQNP"
"536","CDT1","TAPbyQNP"
"537","CDYL","TAPbyQNP"
"538","CEBPZ","TAPbyQNP"
"539","CELF1","TAPbyQNP"
"540","CELF2","TAPbyQNP"
"541","CELSR2","TAPbyQNP"
"542","CENPA","TAPbyQNP"
"543","CENPC","TAPbyQNP"
"544","CENPE","TAPbyQNP"
"545","CENPF","TAPbyQNP"
"546","CENPH","TAPbyQNP"
"547","CENPI","TAPbyQNP"
"548","CENPJ","TAPbyQNP"
"549","CENPK","TAPbyQNP"
"550","CENPL","TAPbyQNP"
"551","CENPM","TAPbyQNP"
"552","CENPN","TAPbyQNP"
"553","CENPT","TAPbyQNP"
"554","CENPU","TAPbyQNP"
"555","CENPV","TAPbyQNP"
"556","CENPW","TAPbyQNP"
"557","CEP120","TAPbyQNP"
"558","CEP135","TAPbyQNP"
"559","CEP162","TAPbyQNP"
"560","CEP164","TAPbyQNP"
"561","CEP192","TAPbyQNP"
"562","CEP250","TAPbyQNP"
"563","CEP290","TAPbyQNP"
"564","CEP295","TAPbyQNP"
"565","CEP350","TAPbyQNP"
"566","CEP44","TAPbyQNP"
"567","CEP57","TAPbyQNP"
"568","CEP57L1","TAPbyQNP"
"569","CEP63","TAPbyQNP"
"570","CEP68","TAPbyQNP"
"571","CEP70","TAPbyQNP"
"572","CEP72","TAPbyQNP"
"573","CEP76","TAPbyQNP"
"574","CEP83","TAPbyQNP"
"575","CEP85","TAPbyQNP"
"576","CEPT1","TAPbyQNP"
"577","CERS4","TAPbyQNP"
"578","CERS5","TAPbyQNP"
"579","CETN2","TAPbyQNP"
"580","CFAP20","TAPbyQNP"
"581","CFAP36","TAPbyQNP"
"582","CFAP410","TAPbyQNP"
"583","CFAP97","TAPbyQNP"
"584","CFDP1","TAPbyQNP"
"585","CFL2","TAPbyQNP"
"586","CGNL1","TAPbyQNP"
"587","CGRRF1","TAPbyQNP"
"588","CHAMP1","TAPbyQNP"
"589","CHCHD1","TAPbyQNP"
"590","CHCHD3","TAPbyQNP"
"591","CHCHD5","TAPbyQNP"
"592","CHD1","TAPbyQNP"
"593","CHD4","TAPbyQNP"
"594","CHD6","TAPbyQNP"
"595","CHD7","TAPbyQNP"
"596","CHD8","TAPbyQNP"
"597","CHD9","TAPbyQNP"
"598","CHEK2","TAPbyQNP"
"599","CHIC2","TAPbyQNP"
"600","CHKB","TAPbyQNP"
"601","RNF103-CHMP3","TAPbyQNP"
"602","CHORDC1","TAPbyQNP"
"603","CHPT1","TAPbyQNP"
"604","CHRAC1","TAPbyQNP"
"605","CHST11","TAPbyQNP"
"606","CHST3","TAPbyQNP"
"607","CHTF8","TAPbyQNP"
"608","CHTOP","TAPbyQNP"
"609","CHURC1","TAPbyQNP"
"610","CIAO2A","TAPbyQNP"
"611","CIAPIN1","TAPbyQNP"
"612","CIB2","TAPbyQNP"
"613","CINP","TAPbyQNP"
"614","CIPC","TAPbyQNP"
"615","CIRBP","TAPbyQNP"
"616","CISD1","TAPbyQNP"
"617","CISD2","TAPbyQNP"
"618","CITED1","TAPbyQNP"
"619","CITED2","TAPbyQNP"
"620","CIZ1","TAPbyQNP"
"621","CKAP2L","TAPbyQNP"
"622","CKAP5","TAPbyQNP"
"623","CKS1B","TAPbyQNP"
"624","CKS2","TAPbyQNP"
"625","CLASP1","TAPbyQNP"
"626","CLASP2","TAPbyQNP"
"627","CLCC1","TAPbyQNP"
"628","CLCN3","TAPbyQNP"
"629","CLCN6","TAPbyQNP"
"630","CLDN12","TAPbyQNP"
"631","CLIP1","TAPbyQNP"
"632","CLIP2","TAPbyQNP"
"633","CLK1","TAPbyQNP"
"634","CLK2","TAPbyQNP"
"635","CLK3","TAPbyQNP"
"636","CLN6","TAPbyQNP"
"637","CLN8","TAPbyQNP"
"638","CLOCK","TAPbyQNP"
"639","CLP1","TAPbyQNP"
"640","CLPTM1L","TAPbyQNP"
"641","CLSTN1","TAPbyQNP"
"642","CLTB","TAPbyQNP"
"643","CMAS","TAPbyQNP"
"644","CMC1","TAPbyQNP"
"645","CMC4","TAPbyQNP"
"646","CMPK1","TAPbyQNP"
"647","CMPK2","TAPbyQNP"
"648","CMTM4","TAPbyQNP"
"649","CMTM5","TAPbyQNP"
"650","CMTR1","TAPbyQNP"
"651","CMTR2","TAPbyQNP"
"652","CNBP","TAPbyQNP"
"653","CNDP1","TAPbyQNP"
"654","CNEP1R1","TAPbyQNP"
"655","CNIH4","TAPbyQNP"
"656","CNKSR3","TAPbyQNP"
"657","CNNM3","TAPbyQNP"
"658","CNOT1","TAPbyQNP"
"659","CNOT10","TAPbyQNP"
"660","CNOT3","TAPbyQNP"
"661","CNOT4","TAPbyQNP"
"662","CNOT6L","TAPbyQNP"
"663","CNOT7","TAPbyQNP"
"664","CNOT9","TAPbyQNP"
"665","CNRIP1","TAPbyQNP"
"666","CNTN1","TAPbyQNP"
"667","CNTRL","TAPbyQNP"
"668","COBL","TAPbyQNP"
"669","COBLL1","TAPbyQNP"
"670","COG3","TAPbyQNP"
"671","COG6","TAPbyQNP"
"672","COL16A1","TAPbyQNP"
"673","COL2A1","TAPbyQNP"
"674","COL4A1","TAPbyQNP"
"675","COL4A2","TAPbyQNP"
"676","COLGALT2","TAPbyQNP"
"677","COMMD3","TAPbyQNP"
"678","COMMD6","TAPbyQNP"
"679","COMMD8","TAPbyQNP"
"680","COMMD9","TAPbyQNP"
"681","COPRS","TAPbyQNP"
"682","COPS2","TAPbyQNP"
"683","COPS4","TAPbyQNP"
"684","COPS5","TAPbyQNP"
"685","COPS6","TAPbyQNP"
"686","COPS7A","TAPbyQNP"
"687","COPS7B","TAPbyQNP"
"688","COPS9","TAPbyQNP"
"689","COPZ1","TAPbyQNP"
"690","COQ2","TAPbyQNP"
"691","COQ3","TAPbyQNP"
"692","COQ6","TAPbyQNP"
"693","COQ9","TAPbyQNP"
"694","CORO2B","TAPbyQNP"
"695","COX14","TAPbyQNP"
"696","COX18","TAPbyQNP"
"697","COX19","TAPbyQNP"
"698","COX20","TAPbyQNP"
"699","COX4I1","TAPbyQNP"
"700","COX6B2","TAPbyQNP"
"701","COX7A2L","TAPbyQNP"
"702","COX7C","TAPbyQNP"
"703","CPEB2","TAPbyQNP"
"704","CPLANE1","TAPbyQNP"
"705","CPLANE2","TAPbyQNP"
"706","CPM","TAPbyQNP"
"707","CPNE2","TAPbyQNP"
"708","CPSF2","TAPbyQNP"
"709","CPSF3","TAPbyQNP"
"710","CPSF4","TAPbyQNP"
"711","CPSF6","TAPbyQNP"
"712","CR1","TAPbyQNP"
"713","CRADD","TAPbyQNP"
"714","CRBN","TAPbyQNP"
"715","CRCP","TAPbyQNP"
"716","CREB1","TAPbyQNP"
"717","CREB3L1","TAPbyQNP"
"718","CREB5","TAPbyQNP"
"719","CREBL2","TAPbyQNP"
"720","CREG1","TAPbyQNP"
"721","CRELD2","TAPbyQNP"
"722","CREM","TAPbyQNP"
"723","CRLS1","TAPbyQNP"
"724","CRMP1","TAPbyQNP"
"725","CRTAP","TAPbyQNP"
"726","CRTC2","TAPbyQNP"
"727","CRX","TAPbyQNP"
"728","CRYZ","TAPbyQNP"
"729","CSDC2","TAPbyQNP"
"730","CSDE1","TAPbyQNP"
"731","CSE1L","TAPbyQNP"
"732","CSGALNACT1","TAPbyQNP"
"733","CSNK1A1","TAPbyQNP"
"734","CSNK1E","TAPbyQNP"
"735","CSNK1G1","TAPbyQNP"
"736","CSNK1G3","TAPbyQNP"
