"","Gene","Category"
"108","ADGB","PSVZbyQSVZ"
"109","ADH5","PSVZbyQSVZ"
"110","ADNP","PSVZbyQSVZ"
"111","ADNP2","PSVZbyQSVZ"
"112","ADPRHL2","PSVZbyQSVZ"
"113","ADRA1B","PSVZbyQSVZ"
"114","ADSL","PSVZbyQSVZ"
"115","ADSS","PSVZbyQSVZ"
"116","AEN","PSVZbyQSVZ"
"117","AFF1","PSVZbyQSVZ"
"118","AFF3","PSVZbyQSVZ"
"119","AFMID","PSVZbyQSVZ"
"120","AGAP1","PSVZbyQSVZ"
"121","AGGF1","PSVZbyQSVZ"
"122","AGO1","PSVZbyQSVZ"
"123","AGO2","PSVZbyQSVZ"
"124","AGPS","PSVZbyQSVZ"
"125","AGTPBP1","PSVZbyQSVZ"
"126","AHCTF1","PSVZbyQSVZ"
"127","AHCY","PSVZbyQSVZ"
"128","AHI1","PSVZbyQSVZ"
"129","AHRR","PSVZbyQSVZ"
"130","AHSA1","PSVZbyQSVZ"
"131","C6orf132","PSVZbyQSVZ"
"132","AIDA","PSVZbyQSVZ"
"133","AIF1L","PSVZbyQSVZ"
"134","AIM2","PSVZbyQSVZ"
"135","AIMP1","PSVZbyQSVZ"
"136","AK2","PSVZbyQSVZ"
"137","TAF9","PSVZbyQSVZ"
"138","AKAP10","PSVZbyQSVZ"
"139","AKAP12","PSVZbyQSVZ"
"140","AKAP6","PSVZbyQSVZ"
"141","AKAP8L","PSVZbyQSVZ"
"142","AKIP1","PSVZbyQSVZ"
"143","AKIRIN2","PSVZbyQSVZ"
"144","AKR1B1","PSVZbyQSVZ"
"145","AKR1E2","PSVZbyQSVZ"
"146","AKT1","PSVZbyQSVZ"
"147","AKT3","PSVZbyQSVZ"
"148","ALAD","PSVZbyQSVZ"
"149","ALAS1","PSVZbyQSVZ"
"150","ALDH16A1","PSVZbyQSVZ"
"151","ALDH18A1","PSVZbyQSVZ"
"152","ALDH1B1","PSVZbyQSVZ"
"153","ALG14","PSVZbyQSVZ"
"154","ALG8","PSVZbyQSVZ"
"155","ALKBH1","PSVZbyQSVZ"
"156","ALKBH2","PSVZbyQSVZ"
"157","ALKBH8","PSVZbyQSVZ"
"158","ALMS1","PSVZbyQSVZ"
"159","ALYREF","PSVZbyQSVZ"
"160","AMBRA1","PSVZbyQSVZ"
"161","AMD1","PSVZbyQSVZ"
"162","AMMECR1","PSVZbyQSVZ"
"163","AMMECR1L","PSVZbyQSVZ"
"164","AMOT","PSVZbyQSVZ"
"165","AMOTL1","PSVZbyQSVZ"
"166","AMPH","PSVZbyQSVZ"
"167","AMZ2","PSVZbyQSVZ"
"168","ANAPC1","PSVZbyQSVZ"
"169","ANAPC13","PSVZbyQSVZ"
"170","ANAPC15","PSVZbyQSVZ"
"171","ANAPC4","PSVZbyQSVZ"
"172","ANAPC5","PSVZbyQSVZ"
"173","ANGEL2","PSVZbyQSVZ"
"174","ANGPT2","PSVZbyQSVZ"
"175","ANGPTL6","PSVZbyQSVZ"
"176","ANKHD1-EIF4EBP3","PSVZbyQSVZ"
"177","ANKLE1","PSVZbyQSVZ"
"178","ANKRD11","PSVZbyQSVZ"
"179","ANKRD13A","PSVZbyQSVZ"
"180","ANKRD13B","PSVZbyQSVZ"
"181","ANKRD39","PSVZbyQSVZ"
"182","ANKRD44","PSVZbyQSVZ"
"183","ANKRD49","PSVZbyQSVZ"
"184","ANKRD52","PSVZbyQSVZ"
"185","ANKRD54","PSVZbyQSVZ"
"186","ANKRD6","PSVZbyQSVZ"
"187","ANKS1A","PSVZbyQSVZ"
"188","ANKS3","PSVZbyQSVZ"
"189","ANLN","PSVZbyQSVZ"
"190","ANP32A","PSVZbyQSVZ"
"191","ANP32B","PSVZbyQSVZ"
"192","ANP32E","PSVZbyQSVZ"
"193","ANTXR2","PSVZbyQSVZ"
"194","ANXA4","PSVZbyQSVZ"
"195","ANXA9","PSVZbyQSVZ"
"196","AP1G1","PSVZbyQSVZ"
"197","AP1S1","PSVZbyQSVZ"
"198","AP2A2","PSVZbyQSVZ"
"199","AP2B1","PSVZbyQSVZ"
"200","AP2S1","PSVZbyQSVZ"
"201","AP3S2","PSVZbyQSVZ"
"202","AP5B1","PSVZbyQSVZ"
"203","AP5M1","PSVZbyQSVZ"
"204","APAF1","PSVZbyQSVZ"
"205","APEX1","PSVZbyQSVZ"
"206","API5","PSVZbyQSVZ"
"207","APIP","PSVZbyQSVZ"
"208","APLF","PSVZbyQSVZ"
"209","APOBEC3H","PSVZbyQSVZ"
"210","APOOL","PSVZbyQSVZ"
"211","APPL1","PSVZbyQSVZ"
"212","ARAF","PSVZbyQSVZ"
"213","ARAP3","PSVZbyQSVZ"
"214","AREL1","PSVZbyQSVZ"
"215","ARL17B","PSVZbyQSVZ"
"216","ARF4","PSVZbyQSVZ"
"217","ARFGEF1","PSVZbyQSVZ"
"218","ARHGAP11A","PSVZbyQSVZ"
"219","ARHGAP17","PSVZbyQSVZ"
"220","ARHGAP19","PSVZbyQSVZ"
"221","ARHGAP21","PSVZbyQSVZ"
"222","ARHGAP25","PSVZbyQSVZ"
"223","ARHGAP27","PSVZbyQSVZ"
"224","ARHGAP32","PSVZbyQSVZ"
"225","ARHGAP33","PSVZbyQSVZ"
"226","ARHGAP35","PSVZbyQSVZ"
"227","ARHGAP39","PSVZbyQSVZ"
"228","ARHGDIA","PSVZbyQSVZ"
"229","ARHGEF2","PSVZbyQSVZ"
"230","ARHGEF39","PSVZbyQSVZ"
"231","ARID1A","PSVZbyQSVZ"
"232","ARID1B","PSVZbyQSVZ"
"233","ARID2","PSVZbyQSVZ"
"234","ARID4A","PSVZbyQSVZ"
"235","ARID4B","PSVZbyQSVZ"
"236","ARID5B","PSVZbyQSVZ"
"237","ARIH1","PSVZbyQSVZ"
"238","ARL10","PSVZbyQSVZ"
"239","ARL2","PSVZbyQSVZ"
"240","ARL2BP","PSVZbyQSVZ"
"241","ARL3","PSVZbyQSVZ"
"242","ARL4C","PSVZbyQSVZ"
"243","ARL4D","PSVZbyQSVZ"
"244","ARL5A","PSVZbyQSVZ"
"245","ARL5B","PSVZbyQSVZ"
"246","ARL6","PSVZbyQSVZ"
"247","ARL6IP4","PSVZbyQSVZ"
"248","ARL6IP6","PSVZbyQSVZ"
"249","ARMC10","PSVZbyQSVZ"
"250","ARMC8","PSVZbyQSVZ"
"251","ARMCX4","PSVZbyQSVZ"
"252","ARMCX5","PSVZbyQSVZ"
"253","ARMCX6","PSVZbyQSVZ"
"254","ARNT","PSVZbyQSVZ"
"255","ARPC1B","PSVZbyQSVZ"
"256","ARPC2","PSVZbyQSVZ"
"257","ARPC3","PSVZbyQSVZ"
"258","ARPC4","PSVZbyQSVZ"
"259","ARPC5L","PSVZbyQSVZ"
"260","ARPP19","PSVZbyQSVZ"
"261","ARRB2","PSVZbyQSVZ"
"262","ARRDC3","PSVZbyQSVZ"
"263","ARVCF","PSVZbyQSVZ"
"264","ARX","PSVZbyQSVZ"
"265","ASAP1","PSVZbyQSVZ"
"266","ASB8","PSVZbyQSVZ"
"267","ASCC1","PSVZbyQSVZ"
"268","ASCC2","PSVZbyQSVZ"
"269","ASCL1","PSVZbyQSVZ"
"270","ASF1A","PSVZbyQSVZ"
"271","ASF1B","PSVZbyQSVZ"
"272","ASH2L","PSVZbyQSVZ"
"273","ASNA1","PSVZbyQSVZ"
"274","ASNS","PSVZbyQSVZ"
"275","ASNSD1","PSVZbyQSVZ"
"276","ASPM","PSVZbyQSVZ"
"277","ASTE1","PSVZbyQSVZ"
"278","ASXL1","PSVZbyQSVZ"
"279","ASXL2","PSVZbyQSVZ"
"280","ATAD3A","PSVZbyQSVZ"
"281","ATAD5","PSVZbyQSVZ"
"282","ATF1","PSVZbyQSVZ"
"283","ATF2","PSVZbyQSVZ"
"284","ATF3","PSVZbyQSVZ"
"285","ATF4","PSVZbyQSVZ"
"286","ATF5","PSVZbyQSVZ"
"287","ATF6","PSVZbyQSVZ"
"288","ATG10","PSVZbyQSVZ"
"289","ATG16L1","PSVZbyQSVZ"
"290","ATG5","PSVZbyQSVZ"
"291","ATIC","PSVZbyQSVZ"
"292","ATL3","PSVZbyQSVZ"
"293","ATM","PSVZbyQSVZ"
"294","ATMIN","PSVZbyQSVZ"
"295","ATP10A","PSVZbyQSVZ"
"296","ATP11B","PSVZbyQSVZ"
"297","ATP11C","PSVZbyQSVZ"
"298","ATP13A3","PSVZbyQSVZ"
"299","ATP1B3","PSVZbyQSVZ"
"300","ATP5F1B","PSVZbyQSVZ"
"301","ATP5F1E","PSVZbyQSVZ"
"302","ATP5PD","PSVZbyQSVZ"
"303","ATP5MF","PSVZbyQSVZ"
"304","ATP5ME","PSVZbyQSVZ"
"305","ATP5PO","PSVZbyQSVZ"
"306","ATP7A","PSVZbyQSVZ"
"307","ATP8B2","PSVZbyQSVZ"
"308","ATPAF2","PSVZbyQSVZ"
"309","ATR","PSVZbyQSVZ"
"310","ATRNL1","PSVZbyQSVZ"
"311","ATRX","PSVZbyQSVZ"
"312","ATXN7L3B","PSVZbyQSVZ"
"313","AURKA","PSVZbyQSVZ"
"314","AURKAIP1","PSVZbyQSVZ"
"315","AURKB","PSVZbyQSVZ"
"316","AUTS2","PSVZbyQSVZ"
"317","AVEN","PSVZbyQSVZ"
"318","C7orf25","PSVZbyQSVZ"
"319","AXIN1","PSVZbyQSVZ"
"320","AXIN2","PSVZbyQSVZ"
"321","AZIN1","PSVZbyQSVZ"
"322","C11orf74","PSVZbyQSVZ"
"323","C5orf24","PSVZbyQSVZ"
"324","B3GALNT1","PSVZbyQSVZ"
"325","B3GNT5","PSVZbyQSVZ"
"326","B3GNTL1","PSVZbyQSVZ"
"327","B4GALNT4","PSVZbyQSVZ"
"328","B4GALT5","PSVZbyQSVZ"
"329","BABAM1","PSVZbyQSVZ"
"330","BAG1","PSVZbyQSVZ"
"331","BAG2","PSVZbyQSVZ"
"332","BAG6","PSVZbyQSVZ"
"333","BAHCC1","PSVZbyQSVZ"
"334","BAHD1","PSVZbyQSVZ"
"335","BAK1","PSVZbyQSVZ"
"336","BANF1","PSVZbyQSVZ"
"337","BANP","PSVZbyQSVZ"
"338","BAP1","PSVZbyQSVZ"
"339","BARD1","PSVZbyQSVZ"
"340","BASP1","PSVZbyQSVZ"
"341","BAZ1A","PSVZbyQSVZ"
"342","BAZ1B","PSVZbyQSVZ"
"343","BAZ2A","PSVZbyQSVZ"
"344","BBS12","PSVZbyQSVZ"
"345","BBS5","PSVZbyQSVZ"
"346","BBX","PSVZbyQSVZ"
"347","C16orf91","PSVZbyQSVZ"
"348","C6orf62","PSVZbyQSVZ"
"349","THOC2","PSVZbyQSVZ"
"350","C9orf78","PSVZbyQSVZ"
"351","C17orf53","PSVZbyQSVZ"
"352","C15orf41","PSVZbyQSVZ"
"353","C1orf112","PSVZbyQSVZ"
"354","BCAS2","PSVZbyQSVZ"
"355","BCAT1","PSVZbyQSVZ"
"356","BCCIP","PSVZbyQSVZ"
"357","BCDIN3D","PSVZbyQSVZ"
"358","BCHE","PSVZbyQSVZ"
"359","BCL10","PSVZbyQSVZ"
"360","BCL11A","PSVZbyQSVZ"
"361","BCL2L11","PSVZbyQSVZ"
"362","BCL2L12","PSVZbyQSVZ"
"363","BCL2L13","PSVZbyQSVZ"
"364","BCL7A","PSVZbyQSVZ"
"365","BCL7C","PSVZbyQSVZ"
"366","BCLAF1","PSVZbyQSVZ"
"367","BCOR","PSVZbyQSVZ"
"368","BECN1","PSVZbyQSVZ"
"369","BEND3","PSVZbyQSVZ"
"370","BEST1","PSVZbyQSVZ"
"371","BEX2","PSVZbyQSVZ"
"372","BEX4","PSVZbyQSVZ"
"373","BICC1","PSVZbyQSVZ"
"374","BID","PSVZbyQSVZ"
"375","BIN3","PSVZbyQSVZ"
"376","BIRC5","PSVZbyQSVZ"
"377","BLM","PSVZbyQSVZ"
"378","BLMH","PSVZbyQSVZ"
"379","BLOC1S3","PSVZbyQSVZ"
"380","BLOC1S4","PSVZbyQSVZ"
"381","BLVRB","PSVZbyQSVZ"
"382","BLZF1","PSVZbyQSVZ"
"383","COMMD3-BMI1","PSVZbyQSVZ"
"384","BMPR2","PSVZbyQSVZ"
"385","BMS1","PSVZbyQSVZ"
"386","BNIP1","PSVZbyQSVZ"
"387","BNIP3L","PSVZbyQSVZ"
"388","BOD1","PSVZbyQSVZ"
"389","BOK","PSVZbyQSVZ"
"390","BOLA2B","PSVZbyQSVZ"
"391","BOP1","PSVZbyQSVZ"
"392","BORA","PSVZbyQSVZ"
"393","BPTF","PSVZbyQSVZ"
"394","BRAF","PSVZbyQSVZ"
"395","BRAP","PSVZbyQSVZ"
"396","BRAT1","PSVZbyQSVZ"
"397","BRCA1","PSVZbyQSVZ"
"398","BRCA2","PSVZbyQSVZ"
"399","BRD1","PSVZbyQSVZ"
"400","BRD2","PSVZbyQSVZ"
"401","BRD3","PSVZbyQSVZ"
"402","BRD8","PSVZbyQSVZ"
"403","BRD9","PSVZbyQSVZ"
"404","BRF1","PSVZbyQSVZ"
"405","BRF2","PSVZbyQSVZ"
"406","BRIP1","PSVZbyQSVZ"
"407","BRIX1","PSVZbyQSVZ"
"408","BRK1","PSVZbyQSVZ"
"409","BRPF1","PSVZbyQSVZ"
"410","BRPF3","PSVZbyQSVZ"
"411","BRSK2","PSVZbyQSVZ"
"412","BRWD3","PSVZbyQSVZ"
"413","BTF3","PSVZbyQSVZ"
"414","BTF3L4","PSVZbyQSVZ"
"415","BTG2","PSVZbyQSVZ"
"416","BTG3","PSVZbyQSVZ"
"417","BUB1","PSVZbyQSVZ"
"418","BUB1B-PAK6","PSVZbyQSVZ"
"419","BUB3","PSVZbyQSVZ"
"420","BUD31","PSVZbyQSVZ"
"421","BYSL","PSVZbyQSVZ"
"422","BZW1","PSVZbyQSVZ"
"423","BZW2","PSVZbyQSVZ"
"424","C1D","PSVZbyQSVZ"
"425","C1QA","PSVZbyQSVZ"
"426","C1QB","PSVZbyQSVZ"
"427","C1QBP","PSVZbyQSVZ"
"428","C1QC","PSVZbyQSVZ"
"429","C1QL1","PSVZbyQSVZ"
"430","C2CD5","PSVZbyQSVZ"
"431","CXorf56","PSVZbyQSVZ"
"432","KIAA1522","PSVZbyQSVZ"
"433","CAAP1","PSVZbyQSVZ"
"434","CAB39","PSVZbyQSVZ"
"435","CAB39L","PSVZbyQSVZ"
"436","CABLES2","PSVZbyQSVZ"
"437","CABP5","PSVZbyQSVZ"
"438","CACNA1B","PSVZbyQSVZ"
"439","CACNA1D","PSVZbyQSVZ"
"440","CACNB3","PSVZbyQSVZ"
"441","CACNG5","PSVZbyQSVZ"
"442","CACTIN","PSVZbyQSVZ"
"443","CACYBP","PSVZbyQSVZ"
"444","CAD","PSVZbyQSVZ"
"445","CALR3","PSVZbyQSVZ"
"446","CALU","PSVZbyQSVZ"
"447","CAMK2N2","PSVZbyQSVZ"
"448","CAMSAP1","PSVZbyQSVZ"
"449","CAMTA1","PSVZbyQSVZ"
"450","CAND1","PSVZbyQSVZ"
"451","CAND2","PSVZbyQSVZ"
"452","CAPN7","PSVZbyQSVZ"
"453","CAPRIN1","PSVZbyQSVZ"
"454","CA12","PSVZbyQSVZ"
"455","CA13","PSVZbyQSVZ"
"456","CARHSP1","PSVZbyQSVZ"
"457","CARM1","PSVZbyQSVZ"
"458","CARS2","PSVZbyQSVZ"
"459","CASD1","PSVZbyQSVZ"
"460","CASP2","PSVZbyQSVZ"
"461","CASP3","PSVZbyQSVZ"
"462","CASP6","PSVZbyQSVZ"
"463","CASP7","PSVZbyQSVZ"
"464","CASP8AP2","PSVZbyQSVZ"
"465","CAST","PSVZbyQSVZ"
"466","CBFA2T2","PSVZbyQSVZ"
"467","CBFB","PSVZbyQSVZ"
"468","CBLL1","PSVZbyQSVZ"
"469","CBWD6","PSVZbyQSVZ"
"470","CBX1","PSVZbyQSVZ"
"471","CBX2","PSVZbyQSVZ"
"472","CBX3","PSVZbyQSVZ"
"473","CBX5","PSVZbyQSVZ"
"474","CC2D1A","PSVZbyQSVZ"
"475","CCAR1","PSVZbyQSVZ"
"476","CCDC106","PSVZbyQSVZ"
"477","CCDC107","PSVZbyQSVZ"
"478","CCDC112","PSVZbyQSVZ"
"479","CCDC114","PSVZbyQSVZ"
"480","CCDC115","PSVZbyQSVZ"
"481","CCDC117","PSVZbyQSVZ"
"482","CCDC120","PSVZbyQSVZ"
"483","CCDC130","PSVZbyQSVZ"
"484","CCDC137","PSVZbyQSVZ"
"485","CCDC14","PSVZbyQSVZ"
"486","CCDC142","PSVZbyQSVZ"
"487","CCDC149","PSVZbyQSVZ"
"488","CCDC169","PSVZbyQSVZ"
"489","CCDC174","PSVZbyQSVZ"
"490","CCDC177","PSVZbyQSVZ"
"491","CCDC181","PSVZbyQSVZ"
"492","CCDC186","PSVZbyQSVZ"
"493","CCDC38","PSVZbyQSVZ"
"494","CCDC43","PSVZbyQSVZ"
"495","CCDC50","PSVZbyQSVZ"
"496","CCDC51","PSVZbyQSVZ"
"497","CCDC58","PSVZbyQSVZ"
"498","CCDC59","PSVZbyQSVZ"
"499","CCDC6","PSVZbyQSVZ"
"500","CCDC61","PSVZbyQSVZ"
"501","CCDC66","PSVZbyQSVZ"
"502","CCDC71","PSVZbyQSVZ"
"503","CCDC71L","PSVZbyQSVZ"
"504","CCDC73","PSVZbyQSVZ"
"505","CCDC77","PSVZbyQSVZ"
"506","CCDC81","PSVZbyQSVZ"
"507","CCDC82","PSVZbyQSVZ"
"508","CCDC84","PSVZbyQSVZ"
"509","CCDC9","PSVZbyQSVZ"
"510","CCDC91","PSVZbyQSVZ"
"511","CCHCR1","PSVZbyQSVZ"
"512","CCL21","PSVZbyQSVZ"
"513","CCL27","PSVZbyQSVZ"
"514","CCM2","PSVZbyQSVZ"
"515","CCNA2","PSVZbyQSVZ"
"516","CCNB1","PSVZbyQSVZ"
"517","CCNB2","PSVZbyQSVZ"
"518","CCND1","PSVZbyQSVZ"
"519","CCND2","PSVZbyQSVZ"
"520","CCNE1","PSVZbyQSVZ"
"521","CCNF","PSVZbyQSVZ"
"522","CCNG2","PSVZbyQSVZ"
"523","CCNI","PSVZbyQSVZ"
"524","CCNJL","PSVZbyQSVZ"
"525","CCNL1","PSVZbyQSVZ"
"526","CCNY","PSVZbyQSVZ"
"527","CCNYL1","PSVZbyQSVZ"
"528","CCP110","PSVZbyQSVZ"
"529","CCPG1","PSVZbyQSVZ"
"530","C15orf65","PSVZbyQSVZ"
"531","CCSAP","PSVZbyQSVZ"
"532","CCSER1","PSVZbyQSVZ"
"533","CCSER2","PSVZbyQSVZ"
"534","CCT2","PSVZbyQSVZ"
"535","CCT3","PSVZbyQSVZ"
"536","CCT4","PSVZbyQSVZ"
"537","CCT5","PSVZbyQSVZ"
"538","CCT6A","PSVZbyQSVZ"
"539","CCT7","PSVZbyQSVZ"
"540","CCT8","PSVZbyQSVZ"
"541","CCZ1","PSVZbyQSVZ"
"542","CD247","PSVZbyQSVZ"
"543","CD276","PSVZbyQSVZ"
"544","CD2BP2","PSVZbyQSVZ"
"545","CD3EAP","PSVZbyQSVZ"
"546","CDC123","PSVZbyQSVZ"
"547","CDC14A","PSVZbyQSVZ"
"548","CDC16","PSVZbyQSVZ"
"549","CDC20","PSVZbyQSVZ"
"550","CDC23","PSVZbyQSVZ"
"551","CDC25A","PSVZbyQSVZ"
"552","CDC25B","PSVZbyQSVZ"
"553","CDC25C","PSVZbyQSVZ"
"554","CDC26","PSVZbyQSVZ"
"555","CDC27","PSVZbyQSVZ"
"556","CDC37","PSVZbyQSVZ"
"557","CDC42EP2","PSVZbyQSVZ"
"558","CDC42SE1","PSVZbyQSVZ"
"559","CDC42SE2","PSVZbyQSVZ"
"560","CDC45","PSVZbyQSVZ"
"561","CDC5L","PSVZbyQSVZ"
"562","CDC6","PSVZbyQSVZ"
"563","CDC7","PSVZbyQSVZ"
"564","CDCA2","PSVZbyQSVZ"
"565","CDCA4","PSVZbyQSVZ"
"566","CDCA5","PSVZbyQSVZ"
"567","CDCA7","PSVZbyQSVZ"
"568","CDCA7L","PSVZbyQSVZ"
"569","CDCA8","PSVZbyQSVZ"
"570","CDH22","PSVZbyQSVZ"
"571","CDH4","PSVZbyQSVZ"
"572","CDH7","PSVZbyQSVZ"
"573","CDK1","PSVZbyQSVZ"
"574","CDK10","PSVZbyQSVZ"
"575","CDK11B","PSVZbyQSVZ"
"576","CDK14","PSVZbyQSVZ"
"577","CDK2","PSVZbyQSVZ"
"578","CDK2AP1","PSVZbyQSVZ"
"579","CDK4","PSVZbyQSVZ"
"580","CDK5R1","PSVZbyQSVZ"
"581","CDK5RAP3","PSVZbyQSVZ"
"582","CDK6","PSVZbyQSVZ"
"583","CDK7","PSVZbyQSVZ"
"584","CDK8","PSVZbyQSVZ"
"585","CDK9","PSVZbyQSVZ"
"586","CDKAL1","PSVZbyQSVZ"
"587","CDKN1A","PSVZbyQSVZ"
"588","CDKN1B","PSVZbyQSVZ"
"589","CDKN1C","PSVZbyQSVZ"
"590","CDKN2AIPNL","PSVZbyQSVZ"
"591","CDKN2B","PSVZbyQSVZ"
"592","CDKN2C","PSVZbyQSVZ"
"593","CDKN2D","PSVZbyQSVZ"
"594","CDKN3","PSVZbyQSVZ"
"595","CDON","PSVZbyQSVZ"
"596","CDR2L","PSVZbyQSVZ"
"597","CDT1","PSVZbyQSVZ"
"598","CDV3","PSVZbyQSVZ"
"599","CEBPA","PSVZbyQSVZ"
"600","CEBPZ","PSVZbyQSVZ"
"601","CEBPZOS","PSVZbyQSVZ"
"602","CECR2","PSVZbyQSVZ"
"603","CELF2","PSVZbyQSVZ"
"604","CELF6","PSVZbyQSVZ"
"605","CELSR1","PSVZbyQSVZ"
"606","CELSR3","PSVZbyQSVZ"
"607","CENPB","PSVZbyQSVZ"
"608","CENPC","PSVZbyQSVZ"
"609","CENPE","PSVZbyQSVZ"
"610","CENPF","PSVZbyQSVZ"
"611","CENPH","PSVZbyQSVZ"
"612","CENPI","PSVZbyQSVZ"
"613","CENPJ","PSVZbyQSVZ"
"614","CENPK","PSVZbyQSVZ"
"615","CENPL","PSVZbyQSVZ"
"616","CENPM","PSVZbyQSVZ"
"617","CENPN","PSVZbyQSVZ"
"618","CENPO","PSVZbyQSVZ"
"619","CENPP","PSVZbyQSVZ"
"620","CENPQ","PSVZbyQSVZ"
"621","CENPT","PSVZbyQSVZ"
"622","CENPU","PSVZbyQSVZ"
"623","CENPV","PSVZbyQSVZ"
"624","CENPW","PSVZbyQSVZ"
"625","CEP112","PSVZbyQSVZ"
"626","CEP128","PSVZbyQSVZ"
"627","CEP131","PSVZbyQSVZ"
"628","CEP135","PSVZbyQSVZ"
"629","CEP162","PSVZbyQSVZ"
"630","CEP170","PSVZbyQSVZ"
"631","CEP192","PSVZbyQSVZ"
"632","CEP350","PSVZbyQSVZ"
"633","CEP41","PSVZbyQSVZ"
"634","CEP44","PSVZbyQSVZ"
"635","CEP55","PSVZbyQSVZ"
"636","CEP57","PSVZbyQSVZ"
