PSID Gene Module kTotal kWithin kOut kDiff rank
AC068722.1 AC068722.1 HuAgeGBsplit_16 31.1125826533462 18.6280165379457 12.4845661154006 6.14345042254511 1
LINC02408 LINC02408 HuAgeGBsplit_16 30.6032242823246 18.0989705174241 12.5042537649004 5.59471675252373 2
TECRL TECRL HuAgeGBsplit_16 29.780026946902 17.2893027737717 12.4907241731303 4.79857860064148 3
BPIFC BPIFC HuAgeGBsplit_16 28.8067210695263 16.9079655002316 11.8987555692947 5.00920993093688 4
LINC02133 LINC02133 HuAgeGBsplit_16 27.7856208936609 14.0585133186731 13.7271075749878 0.33140574368532 5
BANK1 BANK1 HuAgeGBsplit_16 27.4442042028637 13.9655510572441 13.4786531456196 0.486897911624439 6
LINC02291 LINC02291 HuAgeGBsplit_16 28.7845970679214 12.8669547474404 15.917642320481 -3.05068757304064 7
LINC01916 LINC01916 HuAgeGBsplit_16 25.5786568081124 12.6089891672442 12.9696676408683 -0.360678473624105 8
AC104041.1 AC104041.1 HuAgeGBsplit_16 24.532206259041 12.5032730532725 12.0289332057685 0.474339847503973 9
AC140118.1 AC140118.1 HuAgeGBsplit_16 22.5996634696762 11.4068791221099 11.1927843475663 0.214094774543671 10
AL133166.1 AL133166.1 HuAgeGBsplit_16 22.7210511294335 10.9287779951426 11.7922731342909 -0.863495139148384 11
DMC1 DMC1 HuAgeGBsplit_16 21.8795994866235 10.4357155410228 11.4438839456008 -1.00816840457796 12
LINC01795 LINC01795 HuAgeGBsplit_16 23.778409161851 9.87576109108068 13.9026480707703 -4.02688697968966 13
KLK2 KLK2 HuAgeGBsplit_16 21.4091063967274 9.51688662000945 11.892219776718 -2.37533315670851 14
AL512590.1 AL512590.1 HuAgeGBsplit_16 19.734892272605 8.96934162018774 10.7655506524173 -1.79620903222956 15
SPRR2A SPRR2A HuAgeGBsplit_16 21.5481169174991 8.76480221253237 12.7833147049667 -4.01851249243433 16
AC022884.1 AC022884.1 HuAgeGBsplit_16 19.8502785555066 8.75737073394343 11.0929078215632 -2.33553708761974 17
