PSID Gene Module kTotal kWithin kOut kDiff rank
ARHGEF28 ARHGEF28 darkgrey 13.3926455392921 2.38020184521188 11.0124436940802 -8.63224184886831 21
CRYBG2 CRYBG2 darkgrey 15.3471293981903 2.3214794083112 13.0256499898791 -10.7041705815679 22
PHOX2A PHOX2A darkgrey 12.2751597639093 2.3078104524651 9.96734931144424 -7.65953885897915 23
DCAF12L1 DCAF12L1 darkgrey 13.405670748379 2.26635263838746 11.1393181099915 -8.87296547160403 24
TRPV4 TRPV4 darkgrey 13.7551314075604 2.25049558641626 11.5046358211441 -9.25414023472785 25
C5orf58 C5orf58 darkgrey 14.7460265699803 2.20875979566656 12.5372667743137 -10.3285069786472 26
PRLR PRLR darkgrey 14.2766363722517 2.19824212702989 12.0783942452218 -9.88015211819192 27
AC008892.1 AC008892.1 darkgrey 19.0956776873821 2.16739460159257 16.9282830857895 -14.760888484197 28
LINC01632 LINC01632 darkgrey 12.6316609108078 2.09656042207516 10.5351004887327 -8.43854006665752 29
AL035425.2 AL035425.2 darkgrey 12.6000151479329 1.97078886965598 10.6292262782769 -8.65843740862094 30
DEFB123 DEFB123 darkgrey 16.0478669290869 1.93965215851062 14.1082147705763 -12.1685626120657 31
FAM163A FAM163A darkgrey 13.4070539381275 1.90687471468284 11.5001792234446 -9.59330450876178 32
IRS4 IRS4 darkgrey 11.4012346403012 1.85230412214001 9.54893051816123 -7.69662639602122 33
OTOP2 OTOP2 darkgrey 15.355955149987 1.83762777796881 13.5183273720182 -11.6806995940494 34
AL035425.3 AL035425.3 darkgrey 11.4026903726916 1.772879268864 9.62981110382764 -7.85693183496364 35
PIWIL1 PIWIL1 darkgrey 14.1970891556212 1.71257808500424 12.4845110706169 -10.7719329856127 36
OR7E90P OR7E90P darkgrey 11.6350562896993 1.63978578352578 9.99527050617348 -8.3554847226477 37
BMP3 BMP3 darkgrey 11.708918509113 1.58596306241463 10.1229554466984 -8.53699238428374 38
EPCAM EPCAM darkgrey 12.1782078405535 1.57242002817561 10.6057878123778 -9.03336778420223 39
AC113145.1 AC113145.1 darkgrey 12.0899346005294 1.57014588100254 10.5197887195269 -8.94964283852434 40
PRDM12 PRDM12 darkgrey 12.5633892706711 1.53271571519377 11.0306735554774 -9.4979578402836 41
LARGE2 LARGE2 darkgrey 12.1201252244581 1.49226337935055 10.6278618451075 -9.13559846575698 42
NMUR1 NMUR1 darkgrey 11.9384617553087 1.48562661494419 10.4528351403645 -8.96720852542028 43
C1QTNF1-AS1 C1QTNF1-AS1 darkgrey 11.8689097680864 1.43006788469517 10.4388418833913 -9.00877399869609 44
ANKRD55 ANKRD55 darkgrey 11.7003269169819 1.32474266524049 10.3755842517414 -9.0508415865009 45
TRIM58 TRIM58 darkgrey 11.5833359895314 1.30577984988708 10.2775561396443 -8.97177628975721 46
TJP3 TJP3 darkgrey 11.3965671285512 1.28079500774251 10.1157721208087 -8.83497711306616 47
AL035425.1 AL035425.1 darkgrey 10.6976864910339 1.27214705391726 9.42553943711662 -8.15339238319936 48
IFNL4P1 IFNL4P1 darkgrey 12.4836178816761 1.24001110802458 11.2436067736515 -10.0035956656269 49
NPFFR1 NPFFR1 darkgrey 11.3033131670004 1.18931464952554 10.1139985174748 -8.9246838679493 50
DLX2 DLX2 darkgrey 12.1246641034078 1.18241726934774 10.9422468340601 -9.75982956471234 51
TMC5 TMC5 darkgrey 14.0072507923592 1.18066870710031 12.8265820852588 -11.6459133781585 52
TMPRSS9 TMPRSS9 darkgrey 11.0084820955536 1.12511203058743 9.88337006496617 -8.75825803437874 53
AC010907.1 AC010907.1 darkgrey 11.9583097545596 1.10227670088231 10.8560330536773 -9.753756352795 54
DLX1 DLX1 darkgrey 11.6289937105417 1.09669916026307 10.5322945502787 -9.43559539001561 55
LINC02495 LINC02495 darkgrey 11.2232612694547 1.09457900577316 10.1286822636815 -9.03410325790838 56
PCDH8P1 PCDH8P1 darkgrey 11.0463837361714 1.07086632287268 9.97551741329877 -8.90465109042609 57
FOXE3 FOXE3 darkgrey 10.5566514483062 1.07002283577618 9.48662861253006 -8.41660577675388 58
TINCR TINCR darkgrey 11.3906834720207 1.06977050292748 10.3209129690932 -9.25114246616571 59
ARHGEF16 ARHGEF16 darkgrey 11.2221199102906 1.04348625004924 10.1786336602414 -9.13514741019216 60
AC025048.1 AC025048.1 darkgrey 11.4737473250156 1.02623843067574 10.4475088943398 -9.42127046366409 61
TERT TERT darkgrey 10.2255902519389 1.02030207884219 9.20528817309666 -8.18498609425447 62
ABCC12 ABCC12 darkgrey 11.6034289706217 0.995612579144301 10.6078163914774 -9.61220381233311 63
AC022145.2 AC022145.2 darkgrey 12.5941050292716 0.993598221151427 11.6005068081202 -10.6069085869688 64
AC116351.1 AC116351.1 darkgrey 11.1679452159298 0.982382113233559 10.1855631026963 -9.20318098946272 65
MOK MOK darkgrey 11.0595158470842 0.972136320784215 10.0873795263 -9.1152432055158 66
PTPN20 PTPN20 darkgrey 11.1706185114776 0.96298274815507 10.2076357633225 -9.24465301516741 67
AL359853.1 AL359853.1 darkgrey 10.5072538580761 0.961985320675706 9.54526853740042 -8.58328321672472 68
METAP1D METAP1D darkgrey 11.9401573943202 0.950524842237783 10.9896325520824 -10.0391077098446 69
AL512413.1 AL512413.1 darkgrey 10.6647332151708 0.94917199612712 9.71556121904371 -8.76638922291658 70
AL009178.3 AL009178.3 darkgrey 11.1542630313988 0.939898770393344 10.2143642610055 -9.27446549061216 71
IZUMO2 IZUMO2 darkgrey 11.3957391323775 0.935079868800666 10.4606592635769 -9.5255793947762 72
NTSR1 NTSR1 darkgrey 10.8748246980065 0.926189789317954 9.94863490868856 -9.02244511937061 73
DMRTB1 DMRTB1 darkgrey 11.8626118397685 0.917208073447223 10.9454037663213 -10.0281956928741 74
GRIP2 GRIP2 darkgrey 10.4071446113599 0.907326341767662 9.4998182695922 -8.59249192782454 75
OR2T8 OR2T8 darkgrey 10.4833881912191 0.883839431826956 9.59954875939215 -8.7157093275652 76
TBX5 TBX5 darkgrey 10.9611560415713 0.86625311648463 10.0949029250866 -9.22864980860199 77
TBX5-AS1 TBX5-AS1 darkgrey 10.7875732507055 0.860088005479693 9.92748524522585 -9.06739723974616 78
SCGN SCGN darkgrey 11.7390921096483 0.859718164454043 10.8793739451943 -10.0196557807402 79
LINC01694 LINC01694 darkgrey 11.4080194310604 0.85374644424189 10.5542729868185 -9.7005265425766 80
KIF12 KIF12 darkgrey 11.5765186090662 0.847921924471838 10.7285966845944 -9.88067476012255 81
TDRD10 TDRD10 darkgrey 10.8201080326934 0.82707111438404 9.99303691830937 -9.16596580392533 82
KIF25 KIF25 darkgrey 9.83333914301808 0.792898082513566 9.04044106050451 -8.24754297799094 83
KRT83 KRT83 darkgrey 10.3895048009708 0.789206519386767 9.60029828158402 -8.81109176219725 84
FIBCD1 FIBCD1 darkgrey 10.8905907731996 0.758795828228043 10.1317949449715 -9.37299911674349 85
AC011444.1 AC011444.1 darkgrey 11.1181461863148 0.749782167757396 10.3683640185574 -9.61858185080003 86
SCN5A SCN5A darkgrey 12.528866186465 0.744743905462683 11.7841222810023 -11.0393783755396 87
CUX2 CUX2 darkgrey 10.5783515612764 0.742973191222564 9.83537837005384 -9.09240517883128 88
DLX6-AS1 DLX6-AS1 darkgrey 11.7680341080145 0.740678343613276 11.0273557644013 -10.286677420788 89
GPRIN2 GPRIN2 darkgrey 12.7414100681976 0.729188664645158 12.0122214035525 -11.2830327389073 90
SHE SHE darkgrey 10.7118446407744 0.725081191781292 9.98676344899312 -9.26168225721183 91
AC239859.3 AC239859.3 darkgrey 10.1015479422396 0.716351880210697 9.38519606202889 -8.66884418181819 92
MLNR MLNR darkgrey 10.8289592679342 0.715487275515309 10.1134719924189 -9.39798471690356 93
RSPO4 RSPO4 darkgrey 11.2498923482291 0.713516846215912 10.5363755020132 -9.82285865579731 94
PLS3 PLS3 darkgrey 10.949023550676 0.698505479330426 10.2505180713456 -9.5520125920152 95
DNAH2 DNAH2 darkgrey 11.1172383596688 0.696544765967134 10.4206935937016 -9.7241488277345 96
LHX5 LHX5 darkgrey 10.2606850899234 0.688620564021697 9.57206452590166 -8.88344396187996 97
CRHR2 CRHR2 darkgrey 10.3170519013948 0.685034057525774 9.63201784386902 -8.94698378634325 98
PLA2R1 PLA2R1 darkgrey 10.7236122491166 0.684114639680153 10.0394976094365 -9.35538296975634 99
SP9 SP9 darkgrey 11.0703517736485 0.668415764383145 10.4019360092654 -9.73352024488221 100
AL392023.1 AL392023.1 darkgrey 10.5931421756725 0.663846107672261 9.92929606800028 -9.26544996032802 101
USH1G USH1G darkgrey 12.2757627616037 0.660195727438425 11.6155670341653 -10.9553713067268 102
LHX5-AS1 LHX5-AS1 darkgrey 9.92732807352125 0.658478290377855 9.2688497831434 -8.61037149276555 103
HGC6.3 HGC6.3 darkgrey 10.2265781035278 0.640747495786083 9.58583060774176 -8.94508311195567 104
LINC01013 LINC01013 darkgrey 11.4742991903088 0.638037589746506 10.8362616005623 -10.1982240108158 105
MATN4 MATN4 darkgrey 10.7356863253365 0.637425832894887 10.0982604924416 -9.46083465954676 106
AC138761.4 AC138761.4 darkgrey 10.8749391669362 0.633818736035854 10.2411204309003 -9.60730169486448 107
DAPL1 DAPL1 darkgrey 10.2265422203223 0.633691999222736 9.59285022109953 -8.9591582218768 108
LBHD2 LBHD2 darkgrey 9.93795868727923 0.628192570542611 9.30976611673662 -8.68157354619401 109
VWA5B1 VWA5B1 darkgrey 11.9559223808802 0.615044668172271 11.3408777127079 -10.7258330445356 110
CYP2S1 CYP2S1 darkgrey 10.3183820403929 0.614369773992601 9.70401226640031 -9.08964249240771 111
DLX5 DLX5 darkgrey 11.1260012039091 0.611864191070243 10.5141370128389 -9.90227282176864 112
CHRFAM7A CHRFAM7A darkgrey 10.1252061637773 0.606741034753162 9.51846512902415 -8.91172409427099 113
FGD5 FGD5 darkgrey 11.1731932239427 0.604218959690123 10.5689742642526 -9.96475530456247 114
KIF25-AS1 KIF25-AS1 darkgrey 10.4138973569397 0.592558060265269 9.82133929667448 -9.22878123640921 115
TCF15 TCF15 darkgrey 10.6992858029261 0.59113552471871 10.1081502782074 -9.51701475348864 116
CDCA7 CDCA7 darkgrey 10.3079664100148 0.590413324030472 9.71755308598429 -9.12713976195382 117
PCSK5 PCSK5 darkgrey 11.2629023828205 0.589141250653232 10.6737611321673 -10.0846198815141 118
NECAB1 NECAB1 darkgrey 10.5283838255325 0.58310801541653 9.94527581011598 -9.36216779469945 119
AL031123.3 AL031123.3 darkgrey 11.5518053735409 0.580196679872893 10.971608693668 -10.3914120137951 120
ST18 ST18 darkgrey 11.0567160812796 0.572478283425107 10.4842377978545 -9.9117595144294 121
BCO2 BCO2 darkgrey 11.1215785297901 0.572331244517978 10.5492472852721 -9.97691604075412 122
CYP4X1 CYP4X1 darkgrey 11.2708142212367 0.56876385221731 10.7020503690194 -10.133286516802 123
BNIP3P9 BNIP3P9 darkgrey 10.0770736248761 0.561326336202346 9.51574728867371 -8.95442095247136 124
AL031123.2 AL031123.2 darkgrey 10.7354018961702 0.557745171125463 10.1776567250448 -9.61991155391929 125
PDZRN4 PDZRN4 darkgrey 11.8489925282509 0.553515391211581 11.2954771370394 -10.7419617458278 126
AC005551.1 AC005551.1 darkgrey 11.7314845047408 0.551950800265726 11.1795337044751 -10.6275829042094 127
AL136359.1 AL136359.1 darkgrey 10.2940735790644 0.548030725845312 9.74604285321906 -9.19801212737375 128
SHISA9 SHISA9 darkgrey 11.1191730491426 0.541402491301941 10.5777705578406 -10.0363680665387 129
PRX PRX darkgrey 9.93406878469009 0.539450592777932 9.39461819191216 -8.85516759913423 130
CCL25 CCL25 darkgrey 10.5216986596485 0.536070563709164 9.98562809593938 -9.44955753223022 131
ASPG ASPG darkgrey 10.4284988476591 0.535922564528062 9.89257628313103 -9.35665371860297 132
NRTN NRTN darkgrey 10.0428621416091 0.535412506093393 9.50744963551574 -8.97203712942235 133
DNAJC5G DNAJC5G darkgrey 11.1910680892924 0.534488697279344 10.6565793920131 -10.1220906947338 134
OR7E28P OR7E28P darkgrey 9.81001297172358 0.531503912122009 9.27850905960157 -8.74700514747956 135
BMP8A BMP8A darkgrey 11.504390102875 0.528513766791034 10.9758763360839 -10.4473625692929 136
AL021395.1 AL021395.1 darkgrey 10.5186683231694 0.524252974585867 9.99441534858354 -9.47016237399767 137
ADAMTSL3 ADAMTSL3 darkgrey 12.0587289266789 0.523562330330309 11.5351665963486 -11.0116042660183 138
HCG23 HCG23 darkgrey 11.458390793189 0.518807929152109 10.9395828640368 -10.4207749348847 139
SYT17 SYT17 darkgrey 10.2390579444151 0.514273648564276 9.72478429585078 -9.21051064728651 140
ARID3C ARID3C darkgrey 9.95647103980167 0.503715617276477 9.4527554225252 -8.94903980524872 141
PSAT1P1 PSAT1P1 darkgrey 10.7042229680072 0.500553579300513 10.2036693887067 -9.7031158094062 142
CHRNA7 CHRNA7 darkgrey 10.6923345022256 0.497902994347612 10.194431507878 -9.69652851353038 143
TRIM71 TRIM71 darkgrey 11.1744429409794 0.491843332842679 10.6825996081367 -10.190756275294 144
CACNA1B CACNA1B darkgrey 10.8037204224331 0.49038732421496 10.3133330982181 -9.82294577400316 145
GNAT1 GNAT1 darkgrey 10.8404672398501 0.488368811428653 10.3520984284215 -9.86372961699282 146
GNG8 GNG8 darkgrey 10.6332151526737 0.483060680802072 10.1501544718716 -9.66709379106951 147
LINC01954 LINC01954 darkgrey 10.6704553804064 0.482580145685201 10.1878752347212 -9.70529508903604 148
FOXI1 FOXI1 darkgrey 11.6988731279116 0.480351254083292 11.2185218738283 -10.738170619745 149
OR2W3 OR2W3 darkgrey 9.52990267383226 0.479182901499812 9.05071977233245 -8.57153687083264 150
LINC02249 LINC02249 darkgrey 11.1872669514517 0.4785074603656 10.7087594910861 -10.2302520307205 151
WNT2B WNT2B darkgrey 9.91148143339196 0.477137519907745 9.43434391348422 -8.95720639357647 152
DOCK6 DOCK6 darkgrey 10.1107176702965 0.476565775892433 9.63415189440411 -9.15758611851167 153
AL512599.1 AL512599.1 darkgrey 10.2440898649643 0.471572189778436 9.77251767518584 -9.30094548540741 154
PIK3R5 PIK3R5 darkgrey 11.7580068171375 0.468133882192776 11.2898729349447 -10.821739052752 155
TIMP2 TIMP2 darkgrey 12.1023341940627 0.464745291711789 11.6375889023509 -11.1728436106391 156
PPIAP48 PPIAP48 darkgrey 11.4884615481579 0.459034723141428 11.0294268250165 -10.570392101875 157
PIEZO2 PIEZO2 darkgrey 11.2769568841748 0.45833109169461 10.8186257924802 -10.3602947007856 158
AL021408.1 AL021408.1 darkgrey 11.3672714292642 0.458033600319869 10.9092378289444 -10.4512042286245 159
AMN AMN darkgrey 11.336837429309 0.455066295121211 10.8817711341877 -10.4267048390665 160
TOX2 TOX2 darkgrey 9.89217080068526 0.452716526606199 9.43945427407906 -8.98673774747286 161
SYDE2 SYDE2 darkgrey 10.2064138413368 0.451584331683174 9.75482950965361 -9.30324517797044 162
AARD AARD darkgrey 10.7487402663352 0.449253136282838 10.2994871300524 -9.85023399376952 163
MAST4 MAST4 darkgrey 11.1242555894744 0.447551113865446 10.6767044756089 -10.2291533617435 164
ARX ARX darkgrey 10.460659499413 0.444626117029675 10.0160333823833 -9.57140726535365 165
RFLNA RFLNA darkgrey 11.2706038150506 0.440670797642555 10.8299330174081 -10.3892622197655 166
BX842568.2 BX842568.2 darkgrey 10.290516831866 0.434275155496457 9.85624167636959 -9.42196652087313 167
LCN15 LCN15 darkgrey 9.58111485167158 0.43053092760768 9.1505839240639 -8.72005299645622 168
UBE3A UBE3A darkgrey 11.2683670421123 0.42743495442628 10.840932087686 -10.4134971332598 169
NEUROG2 NEUROG2 darkgrey 10.7836675175775 0.427360218153965 10.3563072994235 -9.92894708126957 170
LMO7DN LMO7DN darkgrey 9.76519327331423 0.425544486826982 9.33964878648725 -8.91410429966026 171
AP000880.1 AP000880.1 darkgrey 10.8105580589961 0.424308043310122 10.386250015686 -9.96194197237588 172
AL031590.1 AL031590.1 darkgrey 12.0765331399686 0.423331133477429 11.6532020064911 -11.2298708730137 173
KANK4 KANK4 darkgrey 10.5630056627531 0.421247472257266 10.1417581904959 -9.7205107182386 174
AC027559.1 AC027559.1 darkgrey 11.0463115619983 0.419126458191305 10.627185103807 -10.2080586456157 175
AC024940.2 AC024940.2 darkgrey 10.0802471104006 0.41890046249162 9.66134664790897 -9.24244618541735 176
AZIN2 AZIN2 darkgrey 10.4872609817231 0.411195603231681 10.0760653784914 -9.66486977525969 177
NTN1 NTN1 darkgrey 10.0932730564033 0.410011801782033 9.68326125462127 -9.27324945283923 178
BEND4 BEND4 darkgrey 10.2882480575381 0.409692926923101 9.87855513061501 -9.46886220369191 179
BMP8B BMP8B darkgrey 11.5192791840139 0.404693184472677 11.1145859995412 -10.7098928150685 180
AC245595.1 AC245595.1 darkgrey 10.200960517423 0.392826793683785 9.80813372373924 -9.41530693005545 181
KIF17 KIF17 darkgrey 10.761905458419 0.391928372733615 10.3699770856854 -9.97804871295181 182
TAC3 TAC3 darkgrey 10.7895745974215 0.389115761802564 10.400458835619 -10.0113430738164 183
EPHA10 EPHA10 darkgrey 10.1448652813416 0.388760607660866 9.75610467368076 -9.36734406601989 184
EPB41L4B EPB41L4B darkgrey 10.449456909999 0.376970292666584 10.0724866173324 -9.69551632466579 185
WFDC2 WFDC2 darkgrey 10.3480845898841 0.3763798090829 9.97170478080117 -9.59532497171827 186
PDE2A PDE2A darkgrey 9.81583109406115 0.373589777648016 9.44224131641313 -9.06865153876511 187
GULP1 GULP1 darkgrey 10.7260226230058 0.367819693258308 10.3582029297475 -9.99038323648915 188
HMGN2P19 HMGN2P19 darkgrey 9.65737022961703 0.365792027948475 9.29157820166855 -8.92578617372008 189
RNU6-187P RNU6-187P darkgrey 9.91666895900287 0.362126319245059 9.55454263975781 -9.19241632051275 190
KRT19 KRT19 darkgrey 9.96805154997337 0.357326582646379 9.61072496732699 -9.25339838468062 191
AL162311.3 AL162311.3 darkgrey 9.82417692008517 0.356622353100126 9.46755456698505 -9.11093221388492 192
AC090877.2 AC090877.2 darkgrey 9.09299951146547 0.353816514233386 8.73918299723208 -8.3853664829987 193
SIGLEC15 SIGLEC15 darkgrey 11.2232173169278 0.353280295625813 10.869937021302 -10.5166567256762 194
AC022893.2 AC022893.2 darkgrey 10.1835877148308 0.352310932750711 9.83127678208014 -9.47896584932943 195
AL603750.1 AL603750.1 darkgrey 10.1137461932325 0.350883563382683 9.76286262984982 -9.41197906646713 196
AC090825.1 AC090825.1 darkgrey 11.4892591606325 0.348386222824946 11.1408729378075 -10.7924867149826 197
HINT1P1 HINT1P1 darkgrey 10.3660998681879 0.347764329458237 10.0183355387297 -9.67057120927147 198
SMIM24 SMIM24 darkgrey 10.0405367990766 0.344856880200278 9.6956799188763 -9.35082303867602 199
GREM1 GREM1 darkgrey 9.71482517144804 0.33839872670888 9.37642644473916 -9.03802771803028 200
TUBB8P7 TUBB8P7 darkgrey 10.3289645930438 0.338220015208602 9.99074457783521 -9.65252456262661 201
RPS4XP4 RPS4XP4 darkgrey 10.2212730429195 0.337107909117365 9.88416513380217 -9.5470572246848 202
CES5AP1 CES5AP1 darkgrey 10.9439237971144 0.336698577963026 10.6072252191514 -10.2705266411884 203
CARD14 CARD14 darkgrey 10.5934252520298 0.33622381777833 10.2572014342515 -9.92097761647316 204
CACNA1I CACNA1I darkgrey 9.51149178078599 0.333870552263315 9.17762122852267 -8.84375067625936 205
AFDN-DT AFDN-DT darkgrey 10.4041247630478 0.333424569025193 10.0707001940226 -9.73727562499738 206
AC103982.1 AC103982.1 darkgrey 10.1771437636792 0.333248383971424 9.84389537970777 -9.51064699573634 207
ACAN ACAN darkgrey 9.57406454956324 0.331966308165648 9.24209824139759 -8.91013193323194 208
PROC PROC darkgrey 9.83225644857489 0.330464143292317 9.50179230528257 -9.17132816199025 209
TRIM7 TRIM7 darkgrey 10.4270019033431 0.326668131680987 10.1003337716621 -9.77366563998109 210
AC093503.3 AC093503.3 darkgrey 10.9303699898288 0.326279718348142 10.6040902714807 -10.2778105531325 211
AC239859.6 AC239859.6 darkgrey 9.75575128870807 0.325814283004186 9.42993700570388 -9.10412272269969 212
DOK5 DOK5 darkgrey 11.0049643692943 0.324570315835644 10.6803940534587 -10.355823737623 213
BX842568.4 BX842568.4 darkgrey 9.47944520775957 0.323356168719702 9.15608903903987 -8.83273287032017 214
AL353746.1 AL353746.1 darkgrey 9.42369701103491 0.322078643636532 9.10161836739838 -8.77953972376185 215
MARCH3 MARCH3 darkgrey 9.93222232965152 0.307912956042219 9.6243093736093 -9.31639641756708 216
RGMB RGMB darkgrey 9.44923140232535 0.306520090418298 9.14271131190705 -8.83619122148876 217
RGS9 RGS9 darkgrey 9.85825727826164 0.301285630739581 9.55697164752206 -9.25568601678248 218
AL049794.1 AL049794.1 darkgrey 9.93080324688933 0.300920142409059 9.62988310448027 -9.32896296207122 219
AC090616.1 AC090616.1 darkgrey 10.138842553794 0.300262364821499 9.83858018897249 -9.53831782415099 220
AC002091.2 AC002091.2 darkgrey 9.3892903205758 0.298438963067348 9.09085135750846 -8.79241239444111 221
AC004023.1 AC004023.1 darkgrey 9.68847321199679 0.298133785000895 9.3903394269959 -9.092205641995 222
PDZRN3 PDZRN3 darkgrey 10.4846361802612 0.295910817206083 10.1887253630552 -9.89281454584908 223
AL590099.1 AL590099.1 darkgrey 10.2017618960835 0.294897008608346 9.90686488747516 -9.61196787886681 224
AC117489.1 AC117489.1 darkgrey 10.7646257377093 0.293885608238094 10.4707401294712 -10.1768545212331 225
RNF126P1 RNF126P1 darkgrey 10.0060457457311 0.291744281658426 9.71430146407264 -9.42255718241421 226
PARP8 PARP8 darkgrey 10.1279706612543 0.291203344906834 9.83676731634744 -9.54556397144061 227
MIR6129 MIR6129 darkgrey 10.0029450794984 0.290189380833698 9.71275569866469 -9.42256631783099 228
DCAF12L2 DCAF12L2 darkgrey 10.5533828357136 0.289696190234062 10.2636866454795 -9.97399045524548 229
ARL15 ARL15 darkgrey 11.3739838157061 0.289589374910696 11.0843944407954 -10.7948050658847 230
RTL4 RTL4 darkgrey 9.29425547489455 0.286810258329737 9.00744521656482 -8.72063495823508 231
RASD2 RASD2 darkgrey 9.78780336118015 0.285447403771108 9.50235595740904 -9.21690855363793 232
AL137786.1 AL137786.1 darkgrey 9.78722687035997 0.278514402009902 9.50871246835007 -9.23019806634017 233
DCX DCX darkgrey 10.2867403425689 0.277124972585015 10.0096153699839 -9.73249039739891 234
SNHG14 SNHG14 darkgrey 9.58210183648446 0.276855077593527 9.30524675889094 -9.02839168129741 235
CASC15 CASC15 darkgrey 10.8431259154658 0.276806692613786 10.566319222852 -10.2895125302382 236
AC025262.2 AC025262.2 darkgrey 10.4279837836911 0.275479430845213 10.1525043528459 -9.87702492200069 237
SHISAL2B SHISAL2B darkgrey 10.017844236375 0.272155389461071 9.74568884691395 -9.47353345745288 238
AC015961.1 AC015961.1 darkgrey 9.90802440074525 0.271582354428448 9.6364420463168 -9.36485969188836 239
PTPRT PTPRT darkgrey 10.7232795235953 0.270423253883177 10.4528562697121 -10.1824330158289 240
FBN3 FBN3 darkgrey 11.1355731005632 0.269142539032339 10.8664305615308 -10.5972880224985 241
MAGEL2 MAGEL2 darkgrey 10.0692984243252 0.267019066641932 9.80227935768328 -9.53526029104135 242
DACT3 DACT3 darkgrey 11.311351973161 0.262967320195849 11.0483846529651 -10.7854173327693 243
LINC02356 LINC02356 darkgrey 10.0534907275129 0.261411639403368 9.79207908810956 -9.53066744870619 244
SP8 SP8 darkgrey 10.6063608558143 0.261317791428965 10.3450430643854 -10.0837252729564 245
EIF2S2P3 EIF2S2P3 darkgrey 10.0410699538344 0.261091597193226 9.77997835664113 -9.5188867594479 246
PCDH19 PCDH19 darkgrey 9.76380710188258 0.258133623667572 9.50567347821501 -9.24753985454743 247
MMP15 MMP15 darkgrey 11.0780993316324 0.255995080543516 10.8221042510889 -10.5661091705454 248
PDLIM1 PDLIM1 darkgrey 10.6811175720718 0.255448349924128 10.4256692221476 -10.1702208722235 249
SSTR1 SSTR1 darkgrey 9.51894141034105 0.253737446600901 9.26520396374015 -9.01146651713924 250
FAM184B FAM184B darkgrey 10.1648215730195 0.244901722315147 9.91991985070437 -9.67501812838922 251
GMPR GMPR darkgrey 9.56690089979147 0.240150626775957 9.32675027301551 -9.08659964623955 252
SNRPN SNRPN darkgrey 9.84974432632268 0.24004705336808 9.6096972729546 -9.36965021958652 253
RGS9BP RGS9BP darkgrey 9.68035085148639 0.239726134618668 9.44062471686773 -9.20089858224906 254
LGALS1 LGALS1 darkgrey 10.2292838100923 0.238955479113366 9.99032833097898 -9.75137285186562 255
RETREG1 RETREG1 darkgrey 10.3282207973113 0.238100060605752 10.0901207367056 -9.85202067609985 256
LITAF LITAF darkgrey 10.0617643942556 0.237532420894966 9.82423197336067 -9.58669955246571 257
AC239859.2 AC239859.2 darkgrey 9.69394654851063 0.235761863510317 9.45818468500031 -9.22242282148999 258
AL024507.2 AL024507.2 darkgrey 10.2165028317056 0.235063248460107 9.98143958324546 -9.74637633478535 259
DRD1 DRD1 darkgrey 10.0132462281791 0.233698048442635 9.77954817973642 -9.54585013129378 260
ZSCAN31 ZSCAN31 darkgrey 9.7504099665169 0.233621620304019 9.51678834621288 -9.28316672590886 261
LINC01537 LINC01537 darkgrey 9.51573718780581 0.233117972175916 9.28261921562989 -9.04950124345398 262
EPHA7 EPHA7 darkgrey 10.5156786351444 0.23023250121665 10.2854461339277 -10.0552136327111 263
