PSID Gene Module kTotal kWithin kOut kDiff rank
C12orf77 C12orf77 HuAgeGBsplit_19 15.13876665706 5.2349751086058 9.90379154845424 -4.66881643984844 1
AL138889.1 AL138889.1 HuAgeGBsplit_19 13.8649291755039 4.17511184430366 9.68981733120027 -5.51470548689661 2
EIF2S3B EIF2S3B HuAgeGBsplit_19 14.5417840271413 4.07967286226532 10.4621111648759 -6.38243830261062 3
SCFD2 SCFD2 HuAgeGBsplit_19 12.9824389494829 3.19953343392948 9.78290551555339 -6.58337208162391 4
OR4A16 OR4A16 HuAgeGBsplit_19 12.351011332679 3.10478819446314 9.24622313821583 -6.14143494375268 5
CSNK2A1 CSNK2A1 HuAgeGBsplit_19 13.1167570934655 2.93852577932529 10.1782313141402 -7.23970553481496 6
OR4A11P OR4A11P HuAgeGBsplit_19 12.9119472722884 2.91737632112645 9.99457095116194 -7.07719463003548 7
AP005597.3 AP005597.3 HuAgeGBsplit_19 13.0993709204643 2.86572214796801 10.2336487724963 -7.36792662452832 8
FIP1L1 FIP1L1 HuAgeGBsplit_19 12.4139032253175 2.79037046088636 9.62353276443111 -6.83316230354475 9
AC135584.1 AC135584.1 HuAgeGBsplit_19 12.1209406063337 2.76505255799249 9.35588804834118 -6.59083549034869 10
PSMF1 PSMF1 HuAgeGBsplit_19 13.3350341557965 2.70811889999473 10.6269152558018 -7.91879635580709 11
RN7SL804P RN7SL804P HuAgeGBsplit_19 12.3696771900716 2.68070869162891 9.68896849844274 -7.00825980681383 12
CLOCK CLOCK HuAgeGBsplit_19 12.6950855299798 2.60515852450526 10.0899270054746 -7.48476848096933 13
NSFL1C NSFL1C HuAgeGBsplit_19 13.0123720108327 2.57143207542539 10.4409399354073 -7.86950785998196 14
AC087241.3 AC087241.3 HuAgeGBsplit_19 11.7250294242497 2.50864535266188 9.21638407158777 -6.70773871892589 15
DCUN1D4 DCUN1D4 HuAgeGBsplit_19 11.8356738166996 2.46967561207389 9.36599820462575 -6.89632259255186 16
RALGAPB RALGAPB HuAgeGBsplit_19 13.1227189782206 2.46369439363382 10.6590245845868 -8.19533019095294 17
CEP135 CEP135 HuAgeGBsplit_19 12.267783016858 2.45433939538574 9.81344362147222 -7.35910422608647 18
MYO1A MYO1A HuAgeGBsplit_19 11.7521546426668 2.38481164648577 9.36734299618105 -6.98253134969528 19
TBC1D20 TBC1D20 HuAgeGBsplit_19 13.4246266205086 2.35939587662054 11.065230743888 -8.70583486726747 20
AC023796.1 AC023796.1 HuAgeGBsplit_19 12.4387408156046 2.3353897412098 10.1033510743948 -7.76796133318499 21
IDH3B IDH3B HuAgeGBsplit_19 12.7296218830153 2.33232348236238 10.397298400653 -8.06497491829058 22
PTPRA PTPRA HuAgeGBsplit_19 13.2651093865983 2.31939088343242 10.9457185031659 -8.62632761973346 23
MKKS MKKS HuAgeGBsplit_19 12.8213741494013 2.18520111825204 10.6361730311492 -8.45097191289718 24
DDX54 DDX54 HuAgeGBsplit_19 11.91214006765 2.18236907107265 9.72977099657734 -7.54740192550469 25
TRIM53CP TRIM53CP HuAgeGBsplit_19 11.8360431341078 2.1175106775905 9.71853245651725 -7.60102177892675 26
EXOC1 EXOC1 HuAgeGBsplit_19 11.7875308835116 2.1141105664818 9.67342031702983 -7.55930975054803 27
STAU1 STAU1 HuAgeGBsplit_19 13.3400918434364 2.09710466801445 11.2429871754219 -9.14588250740749 28
PIGU PIGU HuAgeGBsplit_19 13.6592856068311 2.08911707076368 11.5701685360675 -9.48105146530378 29
CSE1L CSE1L HuAgeGBsplit_19 13.3630415716229 2.04544714019064 11.3175944314323 -9.27214729124166 30
CTNNBL1 CTNNBL1 HuAgeGBsplit_19 13.5709331473576 2.04543024174294 11.5255029056147 -9.48007266387172 31
VPS16 VPS16 HuAgeGBsplit_19 12.3470291909699 2.03733618331319 10.3096930076567 -8.27235682434353 32
AASDH AASDH HuAgeGBsplit_19 11.4285245972654 2.0182419350964 9.41028266216897 -7.39204072707258 33
ATRN ATRN HuAgeGBsplit_19 12.5569756335628 2.01681796405867 10.5401576695041 -8.52333970544543 34
IFT81 IFT81 HuAgeGBsplit_19 11.5290880891347 2.01089278881477 9.5181953003199 -7.50730251150513 35
DHX35 DHX35 HuAgeGBsplit_19 12.8766982658734 1.99944252222227 10.8772557436511 -8.87781322142881 36
DDX27 DDX27 HuAgeGBsplit_19 12.7242615734614 1.97331318742878 10.7509483860326 -8.77763519860384 37
VPS29 VPS29 HuAgeGBsplit_19 11.7403910147389 1.94428173146824 9.79610928327065 -7.85182755180242 38
GGT4P GGT4P HuAgeGBsplit_19 12.3671043909062 1.93483271443805 10.4322716764681 -8.49743896203009 39
SRD5A3 SRD5A3 HuAgeGBsplit_19 11.688273537289 1.91355239142393 9.77472114586509 -7.86116875444116 40
KCNC2 KCNC2 HuAgeGBsplit_19 11.8064856667905 1.91085212503062 9.89563354175985 -7.98478141672923 41
USP46 USP46 HuAgeGBsplit_19 11.7804857348135 1.908190651181 9.87229508363247 -7.96410443245146 42
MANBAL MANBAL HuAgeGBsplit_19 12.4896409981207 1.90604561166405 10.5835953864567 -8.6775497747926 43
PPAT PPAT HuAgeGBsplit_19 11.4276685024268 1.90259761454426 9.52507088788258 -7.62247327333832 44
CDK5RAP1 CDK5RAP1 HuAgeGBsplit_19 12.2803714556217 1.90123848194706 10.3791329736746 -8.47789449172756 45
ADNP ADNP HuAgeGBsplit_19 13.3161140428433 1.90048485720711 11.4156291856362 -9.5151443284291 46
LINC01618 LINC01618 HuAgeGBsplit_19 12.0056546238692 1.87118333179786 10.1344712920714 -8.26328796027352 47
TRMT6 TRMT6 HuAgeGBsplit_19 13.101378861212 1.85809172139188 11.2432871398201 -9.38519541842821 48
PCED1A PCED1A HuAgeGBsplit_19 12.2714572262391 1.8428384871943 10.4286187390448 -8.58578025185053 49
RPN2 RPN2 HuAgeGBsplit_19 13.7747108621821 1.80036373424464 11.9743471279375 -10.1739833936928 50
TTI1 TTI1 HuAgeGBsplit_19 11.7017513416121 1.77790501106101 9.92384633055106 -8.14594131949005 51
NOP56 NOP56 HuAgeGBsplit_19 12.14261186867 1.72929101656536 10.4133208521047 -8.68402983553932 52
RPRD1B RPRD1B HuAgeGBsplit_19 13.0142384259656 1.71435488595342 11.2998835400122 -9.58552865405878 53
TMEM230 TMEM230 HuAgeGBsplit_19 12.8488954014439 1.7054020433689 11.143493358075 -9.43809131470609 54
RNF114 RNF114 HuAgeGBsplit_19 12.3474530339616 1.70236498358514 10.6450880503765 -8.94272306679134 55
TMEM165 TMEM165 HuAgeGBsplit_19 11.3167198357693 1.69408740250441 9.62263243326486 -7.92854503076045 56
LRRC66 LRRC66 HuAgeGBsplit_19 11.6856238507177 1.65674640806633 10.0288774426514 -8.37213103458502 57
SGCB SGCB HuAgeGBsplit_19 10.9330525273429 1.62532777489261 9.30772475245025 -7.68239697755764 58
NCOA6 NCOA6 HuAgeGBsplit_19 13.0924718993724 1.6244385430662 11.4680333563062 -9.84359481323998 59
RAE1 RAE1 HuAgeGBsplit_19 12.3810826855843 1.5934670842538 10.7876156013305 -9.19414851707671 60
CSTF1 CSTF1 HuAgeGBsplit_19 12.1213853789159 1.57983837716137 10.5415470017545 -8.96170862459317 61
XRN2 XRN2 HuAgeGBsplit_19 11.8730552620974 1.57114013965951 10.3019151224379 -8.73077498277839 62
YEATS4 YEATS4 HuAgeGBsplit_19 11.1179714956172 1.56171985525229 9.55625164036489 -7.99453178511259 63
UQCC1 UQCC1 HuAgeGBsplit_19 12.0495396341166 1.55273466841769 10.4968049656989 -8.94407029728119 64
SRP72 SRP72 HuAgeGBsplit_19 11.7484037031592 1.54435651175406 10.2040471914051 -8.65969067965108 65
AC020656.2 AC020656.2 HuAgeGBsplit_19 10.9488902662806 1.53710686884963 9.41178339743099 -7.87467652858136 66
