PSID Gene Module kTotal kWithin kOut kDiff rank
GYG2P1 GYG2P1 HuAgeGBsplit_23 18.6947527300033 7.06411285223109 11.6306398777722 -4.5665270255411 1
AL078624.2 AL078624.2 HuAgeGBsplit_23 19.4215013943754 6.89562487461827 12.5258765197571 -5.63025164513882 2
SAMD3 SAMD3 HuAgeGBsplit_23 19.2595630138196 6.33472288144591 12.9248401323737 -6.59011725092776 3
AL591424.1 AL591424.1 HuAgeGBsplit_23 17.7937543130352 5.52159323194644 12.2721610810888 -6.75056784914234 4
TTTY14 TTTY14 HuAgeGBsplit_23 16.8211179151117 5.34215415885623 11.4789637562554 -6.13680959739922 5
LINC02346 LINC02346 HuAgeGBsplit_23 18.3075516781712 5.27074358504543 13.0368080931258 -7.76606450808033 6
AL591424.3 AL591424.3 HuAgeGBsplit_23 16.7692096027092 5.21629407820786 11.5529155245014 -6.3366214462935 7
SMIM36 SMIM36 HuAgeGBsplit_23 19.6747423134054 5.18414020218982 14.4906021112155 -9.30646190902573 8
ANOS2P ANOS2P HuAgeGBsplit_23 15.9111450852625 5.03215600503008 10.8789890802324 -5.84683307520232 9
UTY UTY HuAgeGBsplit_23 15.6511844762445 4.89864719917807 10.7525372770665 -5.85389007788838 10
USP9Y USP9Y HuAgeGBsplit_23 15.3376290607298 4.52780254960088 10.8098265111289 -6.28202396152807 11
NLGN4Y NLGN4Y HuAgeGBsplit_23 15.5805354772316 4.5061332549205 11.0744022223111 -6.56826896739063 12
CRYM-AS1 CRYM-AS1 HuAgeGBsplit_23 16.9030179300637 4.26918426610091 12.6338336639628 -8.36464939786191 13
ARSEP1 ARSEP1 HuAgeGBsplit_23 15.3144358165492 4.19374252201872 11.1206932945304 -6.92695077251171 14
CCBE1 CCBE1 HuAgeGBsplit_23 20.1486606523714 4.16298510967934 15.985675542692 -11.8226904330127 15
DDX3Y DDX3Y HuAgeGBsplit_23 14.7566162736465 4.13654361945956 10.6200726541869 -6.48352903472737 16
KDM5D KDM5D HuAgeGBsplit_23 15.3147827903253 4.04641183434354 11.2683709559817 -7.22195912163819 17
AC079098.1 AC079098.1 HuAgeGBsplit_23 19.364319179697 3.94059728964867 15.4237218900484 -11.4831246003997 18
PCDH11Y PCDH11Y HuAgeGBsplit_23 14.300910460535 3.92422100732901 10.376689453206 -6.45246844587702 19
TTTY10 TTTY10 HuAgeGBsplit_23 14.9223660958633 3.91873185916541 11.0036342366979 -7.08490237753252 20
USP17L14P USP17L14P HuAgeGBsplit_23 16.0131028631313 3.90433893190491 12.1087639312264 -8.20442499932149 21
PWRN4 PWRN4 HuAgeGBsplit_23 15.9999224114242 3.87671827206007 12.1232041393642 -8.24648586730409 22
AC092546.1 AC092546.1 HuAgeGBsplit_23 20.197159968392 3.84941105920448 16.3477489091875 -12.498337849983 23
ZFY ZFY HuAgeGBsplit_23 14.3047464388415 3.73664710731316 10.5680993315283 -6.83145222421516 24
KDM5DP1 KDM5DP1 HuAgeGBsplit_23 14.0528481942915 3.64797419821501 10.4048739960764 -6.75689979786143 25
RNU1-131P RNU1-131P HuAgeGBsplit_23 14.8522344966198 3.60977440105511 11.2424600955647 -7.63268569450961 26
TTTY15 TTTY15 HuAgeGBsplit_23 14.5208990842343 3.59790135279774 10.9229977314366 -7.32509637863881 27
MTND3P4 MTND3P4 HuAgeGBsplit_23 14.3304817064747 3.51879953668089 10.8116821697938 -7.29288263311291 28
AC100860.1 AC100860.1 HuAgeGBsplit_23 15.0364681976245 3.51363668825338 11.5228315093711 -8.00919482111775 29
LINC00456 LINC00456 HuAgeGBsplit_23 16.6475700640566 3.43826978538032 13.2093002786763 -9.771030493296 30
ASS1P8 ASS1P8 HuAgeGBsplit_23 15.0819544464884 3.38587975169431 11.6960746947941 -8.31019494309982 31
CCNT2-AS1 CCNT2-AS1 HuAgeGBsplit_23 19.132318683687 3.29878786160612 15.8335308220808 -12.5347429604747 32
AL359854.1 AL359854.1 HuAgeGBsplit_23 14.2402115326918 3.27384638935452 10.9663651433373 -7.69251875398279 33
RPS4Y1 RPS4Y1 HuAgeGBsplit_23 13.9268617096332 3.24138142353235 10.6854802861008 -7.44409886256846 34
EIF1AY EIF1AY HuAgeGBsplit_23 13.7924997522633 3.22676040547698 10.5657393467863 -7.33897894130932 35
