PSID Gene Module kTotal kWithin kOut kDiff rank
AC092447.8 AC092447.8 HuAgeGBsplit_28 23.2101935322478 12.6499257512572 10.5602677809906 2.08965797026658 1
AL356272.1 AL356272.1 HuAgeGBsplit_28 23.026774919852 11.3289921436232 11.6977827762288 -0.368790632605585 2
LINC01518 LINC01518 HuAgeGBsplit_28 21.6930308229463 11.2761899414041 10.4168408815422 0.859349059861984 3
LINC00624 LINC00624 HuAgeGBsplit_28 23.4153799640566 10.6633621601705 12.752017803886 -2.08865564371552 4
AC073488.9 AC073488.9 HuAgeGBsplit_28 19.841453263332 9.24701869288223 10.5944345704497 -1.3474158775675 5
AC073488.3 AC073488.3 HuAgeGBsplit_28 19.0068453644186 8.72721036405219 10.2796350003664 -1.55242463631421 6
AC073488.8 AC073488.8 HuAgeGBsplit_28 19.1710831978072 8.51534303653829 10.655740161269 -2.14039712473067 7
AC073488.10 AC073488.10 HuAgeGBsplit_28 19.39361961746 8.5002965257865 10.8933230916735 -2.39302656588702 8
AC073488.5 AC073488.5 HuAgeGBsplit_28 18.8012452964707 8.41714860562115 10.3840966908495 -1.96694808522837 9
AC073488.11 AC073488.11 HuAgeGBsplit_28 18.6542549416362 8.37136861099892 10.2828863306373 -1.91151771963835 10
LINC00308 LINC00308 HuAgeGBsplit_28 19.4991603845833 8.1357820731929 11.3633783113904 -3.22759623819751 11
AC073488.7 AC073488.7 HuAgeGBsplit_28 18.2878552069108 8.07144436078741 10.2164108461234 -2.14496648533594 12
VN1R54P VN1R54P HuAgeGBsplit_28 18.5279841524482 7.50462134982556 11.0233628026226 -3.51874145279708 13
LINC01687 LINC01687 HuAgeGBsplit_28 16.8844283495261 6.40960139234843 10.4748269571777 -4.06522556482928 14
AC073488.4 AC073488.4 HuAgeGBsplit_28 16.0164810670793 5.87481736864773 10.1416636984315 -4.26684632978381 15
AC136616.1 AC136616.1 HuAgeGBsplit_28 15.5784488368382 5.79395160894046 9.78449722789771 -3.99054561895724 16
AC073488.1 AC073488.1 HuAgeGBsplit_28 15.5816317209376 5.71879088327905 9.86284083765858 -4.14404995437953 17
LINC02404 LINC02404 HuAgeGBsplit_28 15.9565352854051 5.47249694571075 10.4840383396943 -5.01154139398358 18
AC023824.5 AC023824.5 HuAgeGBsplit_28 16.0675896961172 5.17386826042818 10.893721435689 -5.71985317526087 19
AC007848.1 AC007848.1 HuAgeGBsplit_28 16.0288862589738 5.13508362037767 10.8938026385962 -5.75871901821849 20
SLC6A10P SLC6A10P HuAgeGBsplit_28 14.8711237978537 4.98130892196562 9.88981487588812 -4.9085059539225 21
AC006206.2 AC006206.2 HuAgeGBsplit_28 17.8266669873543 4.96428272715639 12.8623842601979 -7.89810153304152 22
SDR42E1 SDR42E1 HuAgeGBsplit_28 14.8064100192957 3.97533091844468 10.831079100851 -6.85574818240629 23
ESRRB ESRRB HuAgeGBsplit_28 18.2169088208608 3.76349436746896 14.4534144533918 -10.6899200859229 24
AC005150.1 AC005150.1 HuAgeGBsplit_28 13.1040571009899 3.58960101039664 9.51445609059326 -5.92485508019661 25
AC025254.1 AC025254.1 HuAgeGBsplit_28 15.1086139155565 3.44282717374724 11.6657867418092 -8.222959568062 26
C15orf41 C15orf41 HuAgeGBsplit_28 14.8191037429354 3.26762397367756 11.5514797692578 -8.28385579558028 27
CSNK1A1P1 CSNK1A1P1 HuAgeGBsplit_28 13.5333882899493 3.19751138322889 10.3358769067204 -7.13836552349153 28
LINC01606 LINC01606 HuAgeGBsplit_28 13.8680801872272 3.08061196484949 10.7874682223777 -7.70685625752818 29
LINC02575 LINC02575 HuAgeGBsplit_28 13.089937147061 3.05635394170808 10.0335832053529 -6.9772292636448 30
AL031674.1 AL031674.1 HuAgeGBsplit_28 15.657614536811 2.96895319595352 12.6886613408575 -9.71970814490399 31
AC087783.2 AC087783.2 HuAgeGBsplit_28 12.6022233171267 2.96439441433205 9.63782890279464 -6.67343448846259 32
FAM230C FAM230C HuAgeGBsplit_28 13.0108364946393 2.80451704490594 10.2063194497333 -7.40180240482738 33
AC093326.1 AC093326.1 HuAgeGBsplit_28 13.9327213470838 2.75322312899356 11.1794982180902 -8.42627508909663 34
GUSBP6 GUSBP6 HuAgeGBsplit_28 14.0940707716059 2.66883338141824 11.4252373901877 -8.75640400876945 35
DEFB124 DEFB124 HuAgeGBsplit_28 12.8261483519951 2.58401843705757 10.2421299149375 -7.65811147787991 36
AC011095.1 AC011095.1 HuAgeGBsplit_28 14.1776094673144 2.53981687168574 11.6377925956287 -9.09797572394292 37
AC106900.2 AC106900.2 HuAgeGBsplit_28 13.6817436008778 2.53129430185342 11.1504492990243 -8.6191549971709 38
DEFB115 DEFB115 HuAgeGBsplit_28 14.2060791929468 2.47941030043668 11.7266688925101 -9.24725859207339 39
WDR72 WDR72 HuAgeGBsplit_28 13.9820539393 2.3650468912524 11.6170070480476 -9.2519601567952 40
LINC01257 LINC01257 HuAgeGBsplit_28 13.1030653061322 2.33461353586561 10.7684517702666 -8.433838234401 41
AC005537.1 AC005537.1 HuAgeGBsplit_28 17.8360411019539 2.29910034065892 15.536940761295 -13.2378404206361 42
AC103808.6 AC103808.6 HuAgeGBsplit_28 13.4408597439769 2.09609348646392 11.344766257513 -9.24867277104908 43
LINC01662 LINC01662 HuAgeGBsplit_28 12.3421830469776 2.07464154284036 10.2675415041373 -8.19289996129693 44
AP003900.1 AP003900.1 HuAgeGBsplit_28 13.2023648470236 2.06954340785404 11.1328214391695 -9.06327803131549 45
AL513348.1 AL513348.1 HuAgeGBsplit_28 13.1784069493805 2.04091665076762 11.1374902986129 -9.09657364784523 46
LINC01893 LINC01893 HuAgeGBsplit_28 15.0663807547446 2.03281117526281 13.0335695794818 -11.000758404219 47
H3.Y H3.Y HuAgeGBsplit_28 12.1448530489214 2.02417557860135 10.1206774703201 -8.09650189171872 48
LINC00858 LINC00858 HuAgeGBsplit_28 13.0884227112318 1.99786557128979 11.090557139942 -9.09269156865223 49
OR7E5P OR7E5P HuAgeGBsplit_28 13.8465215300265 1.89086576513603 11.9556557648905 -10.0647899997545 50
AC103808.4 AC103808.4 HuAgeGBsplit_28 13.586175279896 1.86938357349241 11.7167917064036 -9.84740813291115 51
AC023141.12 AC023141.12 HuAgeGBsplit_28 14.7355798508809 1.85916602188458 12.8764138289963 -11.0172478071117 52
AC008565.1 AC008565.1 HuAgeGBsplit_28 14.4625871627666 1.80781278424353 12.654774378523 -10.8469615942795 53
TSKS TSKS HuAgeGBsplit_28 12.8202876557364 1.67195454653802 11.1483331091984 -9.47637856266036 54
TP53TG3HP TP53TG3HP HuAgeGBsplit_28 11.5686611184171 1.61244867187611 9.95621244654101 -8.3437637746649 55
TGIF2LX TGIF2LX HuAgeGBsplit_28 11.9008242164801 1.58673382911507 10.3140903873651 -8.72735655824998 56
TCL6 TCL6 HuAgeGBsplit_28 13.1302865987182 1.58673286515526 11.5435537335629 -9.95682086840765 57
AC133561.5 AC133561.5 HuAgeGBsplit_28 11.5213216745633 1.58504756494485 9.93627410961843 -8.35122654467358 58
SELENOOLP SELENOOLP HuAgeGBsplit_28 14.0009429021031 1.5798214346203 12.4211214674828 -10.8413000328625 59
AC097499.1 AC097499.1 HuAgeGBsplit_28 13.116501929416 1.57258296488517 11.5439189645308 -9.97133599964561 60
AC103808.3 AC103808.3 HuAgeGBsplit_28 12.323725356394 1.56858675142711 10.7551386049669 -9.18655185353976 61
AL513318.2 AL513318.2 HuAgeGBsplit_28 11.1457364847318 1.49358582396221 9.65215066076959 -8.15856483680738 62
TKTL1 TKTL1 HuAgeGBsplit_28 11.3953855879027 1.48842809896837 9.90695748893434 -8.41852938996597 63
LINC01967 LINC01967 HuAgeGBsplit_28 16.7974634508151 1.48808823966432 15.3093752111508 -13.8212869714865 64
AC106774.2 AC106774.2 HuAgeGBsplit_28 12.6333863481248 1.47245683934006 11.1609295087847 -9.68847266944467 65
AC126175.1 AC126175.1 HuAgeGBsplit_28 11.7633521660391 1.44980566889027 10.3135464971488 -8.86374082825855 66
RNU4ATAC14P RNU4ATAC14P HuAgeGBsplit_28 17.6901611836367 1.4050334810974 16.2851277025393 -14.8800942214419 67
AC103808.2 AC103808.2 HuAgeGBsplit_28 13.147357568013 1.3940696013094 11.7532879667036 -10.3592183653942 68
AC117500.1 AC117500.1 HuAgeGBsplit_28 10.7488973869736 1.36910073001055 9.37979665696302 -8.01069592695246 69
AL391256.1 AL391256.1 HuAgeGBsplit_28 11.3395852837149 1.365697323009 9.97388796070589 -8.60819063769689 70
AC022140.1 AC022140.1 HuAgeGBsplit_28 17.2585036063395 1.35668461990999 15.9018189864295 -14.5451343665195 71
AC069285.1 AC069285.1 HuAgeGBsplit_28 14.914006585033 1.34618223487872 13.5678243501543 -12.2216421152756 72
AC021594.2 AC021594.2 HuAgeGBsplit_28 11.6702461252088 1.30797151084849 10.3622746143603 -9.05430310351178 73
AL450322.2 AL450322.2 HuAgeGBsplit_28 11.7113901351698 1.12981754404875 10.581572591121 -9.45175504707229 74
AC109635.5 AC109635.5 HuAgeGBsplit_28 10.6761617247052 1.06483556017966 9.61132616452553 -8.54649060434587 75
AC012485.1 AC012485.1 HuAgeGBsplit_28 11.389021142651 1.05173532211684 10.3372858205341 -9.2855504984173 76
AC018558.1 AC018558.1 HuAgeGBsplit_28 11.3647988487543 1.04077387883125 10.324024969923 -9.28325109109178 77
MIR3663HG MIR3663HG HuAgeGBsplit_28 12.4116678155714 1.00233657896068 11.4093312366108 -10.4069946576501 78
AC233724.10 AC233724.10 HuAgeGBsplit_28 11.6448729015984 0.975039067934785 10.6698338336637 -9.69479476572887 79
AC010099.4 AC010099.4 HuAgeGBsplit_28 13.8228538207816 0.913417784727657 12.9094360360539 -11.9960182513263 80
HCG11 HCG11 HuAgeGBsplit_28 10.5555837558182 0.854898880548154 9.70068487527001 -8.84578599472186 81
DUX4L46 DUX4L46 HuAgeGBsplit_28 10.4468523091652 0.844653925785262 9.60219838337997 -8.75754445759471 82
RNASE10 RNASE10 HuAgeGBsplit_28 10.5204805292754 0.827018929692146 9.6934615995833 -8.86644266989115 83
PCMTD1P2 PCMTD1P2 HuAgeGBsplit_28 10.3086768578037 0.801663359968151 9.50701349783555 -8.7053501378674 84
AC106785.2 AC106785.2 HuAgeGBsplit_28 10.710941242624 0.800272716784708 9.91066852583933 -9.11039580905462 85
REM1 REM1 HuAgeGBsplit_28 10.9666720594306 0.786803353564651 10.1798687058659 -9.39306535230129 86
ADGRG6 ADGRG6 HuAgeGBsplit_28 10.6907376579008 0.781887787467515 9.9088498704333 -9.12696208296578 87
AC023141.2 AC023141.2 HuAgeGBsplit_28 11.9389756419569 0.746772307425511 11.1922033345313 -10.4454310271058 88
MIR3166 MIR3166 HuAgeGBsplit_28 10.5726844287862 0.740798170324001 9.83188625846224 -9.09108808813824 89
AC237221.1 AC237221.1 HuAgeGBsplit_28 10.5571168169724 0.728689964479269 9.82842685249311 -9.09973688801384 90
ZNF595 ZNF595 HuAgeGBsplit_28 12.133110966103 0.725649161245673 11.4074618048573 -10.6818126436116 91
VN1R38P VN1R38P HuAgeGBsplit_28 11.2662795868098 0.715102474487295 10.5511771123225 -9.83607463783522 92
LINC01391 LINC01391 HuAgeGBsplit_28 10.5647930265316 0.702433188676713 9.86235983785487 -9.15992664917815 93
LINC01497 LINC01497 HuAgeGBsplit_28 11.9814991344508 0.672279748490384 11.3092193859604 -10.63693963747 94
CDC27P3 CDC27P3 HuAgeGBsplit_28 10.9411055416888 0.662631247547305 10.2784742941415 -9.61584304659419 95
