PSID Gene Module kTotal kWithin kOut kDiff rank
AC069152.1 AC069152.1 HuAgeGBsplit_31 19.4023387443133 6.92934691610304 12.4729918282102 -5.54364491210719 1
AC099654.1 AC099654.1 HuAgeGBsplit_31 21.5652602544045 6.38310860761808 15.1821516467864 -8.7990430391683 2
RN7SL266P RN7SL266P HuAgeGBsplit_31 18.5708911781951 6.13480181188022 12.4360893663148 -6.30128755443462 3
ZNF479 ZNF479 HuAgeGBsplit_31 18.3830098029422 5.40440122243927 12.9786085805029 -7.57420735806362 4
MTCO3P4 MTCO3P4 HuAgeGBsplit_31 19.5648047421216 5.1935750458705 14.3712296962511 -9.17765465038056 5
RNA5SP121 RNA5SP121 HuAgeGBsplit_31 19.1849214682068 4.32641617807863 14.8585052901282 -10.5320891120496 6
HMGB1P48 HMGB1P48 HuAgeGBsplit_31 15.2808241526878 3.78421249707242 11.4966116556154 -7.71239915854298 7
AC005094.1 AC005094.1 HuAgeGBsplit_31 16.5301784979066 3.42549035969506 13.1046881382116 -9.67919777851649 8
STK33P1 STK33P1 HuAgeGBsplit_31 17.6628185971212 3.27379391333037 14.3890246837908 -11.1152307704604 9
AC099654.6 AC099654.6 HuAgeGBsplit_31 13.1466844218561 3.16733050566606 9.97935391619006 -6.81202341052399 10
CFTRP3 CFTRP3 HuAgeGBsplit_31 14.5373981735432 3.1225574578371 11.4148407157061 -8.29228325786898 11
OR10AK1P OR10AK1P HuAgeGBsplit_31 16.0032372334769 3.07006566540858 12.9331715680683 -9.86310590265975 12
AC091951.3 AC091951.3 HuAgeGBsplit_31 14.7759804812097 3.05047015372319 11.7255103274865 -8.6750401737633 13
RNU7-155P RNU7-155P HuAgeGBsplit_31 13.0069880652973 3.02593549789304 9.98105256740429 -6.95511706951125 14
Z80107.2 Z80107.2 HuAgeGBsplit_31 14.9211425426327 3.01740616585019 11.9037363767825 -8.88633021093233 15
RNU1-101P RNU1-101P HuAgeGBsplit_31 14.2815615809639 2.88919298619 11.3923685947739 -8.50317560858391 16
AC006015.1 AC006015.1 HuAgeGBsplit_31 15.3580129256845 2.75165311359532 12.6063598120892 -9.85470669849386 17
RNA5SP306 RNA5SP306 HuAgeGBsplit_31 12.1557476860404 2.57596010791428 9.57978757812612 -7.00382747021184 18
SLC25A5P3 SLC25A5P3 HuAgeGBsplit_31 12.3352150873358 2.48943724210123 9.84577784523454 -7.35634060313332 19
AL354868.1 AL354868.1 HuAgeGBsplit_31 14.9878088190743 2.45122090120631 12.536587917868 -10.0853670166617 20
RAB28P3 RAB28P3 HuAgeGBsplit_31 13.4165415016163 2.41209074637112 11.0044507552452 -8.59236000887406 21
MIR4431 MIR4431 HuAgeGBsplit_31 12.8071719905721 2.39687663633528 10.4102953542368 -8.01341871790155 22
LINC00885 LINC00885 HuAgeGBsplit_31 14.3516524080736 2.21115218181203 12.1405002262616 -9.92934804444956 23
SLC35G4 SLC35G4 HuAgeGBsplit_31 14.0419500965807 2.19848799485322 11.8434621017275 -9.6449741068743 24
