PSID Gene Module kTotal kWithin kOut kDiff rank
RSAD2 RSAD2 HuAgeGBsplit_13 18.3544044893849 9.02410652592484 9.33029796346008 -0.306191437535233 1
ISG15 ISG15 HuAgeGBsplit_13 17.0970654872801 7.7210738232518 9.37599166402826 -1.65491784077646 2
EPSTI1 EPSTI1 HuAgeGBsplit_13 17.6502210563194 7.61578679220492 10.0344342641144 -2.41864747190952 3
CMPK2 CMPK2 HuAgeGBsplit_13 16.9145702641437 7.49075054255065 9.42381972159304 -1.93306917904239 4
MX1 MX1 HuAgeGBsplit_13 16.6457700092426 7.06611793176126 9.57965207748131 -2.51353414572005 5
HERC6 HERC6 HuAgeGBsplit_13 16.5846716778717 7.05275402801045 9.53191764986129 -2.47916362185084 6
IFIH1 IFIH1 HuAgeGBsplit_13 16.5771551986679 6.86744443535889 9.70971076330905 -2.84226632795016 7
STAT1 STAT1 HuAgeGBsplit_13 15.9960560416117 6.62178663281551 9.37426940879623 -2.75248277598071 8
MX2 MX2 HuAgeGBsplit_13 15.697213190639 6.19358068496592 9.50363250567311 -3.31005182070718 9
PARP14 PARP14 HuAgeGBsplit_13 15.9392612288308 6.13658818357328 9.80267304525747 -3.66608486168419 10
OAS1 OAS1 HuAgeGBsplit_13 15.6374015786992 6.11557825389576 9.52182332480339 -3.40624507090763 11
DDX60 DDX60 HuAgeGBsplit_13 15.8356341047353 5.81828907021162 10.0173450345237 -4.19905596431205 12
OASL OASL HuAgeGBsplit_13 15.3546541738441 5.76307884946929 9.59157532437481 -3.82849647490551 13
IFI44L IFI44L HuAgeGBsplit_13 14.9106416782787 5.61348411133646 9.29715756694221 -3.68367345560575 14
HELZ2 HELZ2 HuAgeGBsplit_13 14.9785647642916 5.50897537711187 9.4695893871797 -3.96061401006782 15
DDX58 DDX58 HuAgeGBsplit_13 15.2238848666779 5.44180084325056 9.78208402342737 -4.34028318017681 16
IFI6 IFI6 HuAgeGBsplit_13 14.3560071059203 5.12128920837203 9.23471789754822 -4.11342868917619 17
PARP9 PARP9 HuAgeGBsplit_13 14.7858613300184 4.87566766593422 9.91019366408423 -5.03452599815 18
DTX3L DTX3L HuAgeGBsplit_13 14.0478933505987 4.32850835786573 9.71938499273301 -5.39087663486729 19
SP110 SP110 HuAgeGBsplit_13 13.9172996657771 4.16064932130483 9.75665034447227 -5.59600102316744 20
DDX60L DDX60L HuAgeGBsplit_13 14.3223745038432 4.14647495408649 10.1758995497567 -6.02942459567023 21
EIF2AK2 EIF2AK2 HuAgeGBsplit_13 13.8376340164128 4.14045341509255 9.69718060132029 -5.55672718622774 22
USP18 USP18 HuAgeGBsplit_13 13.6638880310766 4.1100247375326 9.55386329354401 -5.44383855601141 23
IFI44 IFI44 HuAgeGBsplit_13 13.6857334560017 4.06046216457284 9.62527129142887 -5.56480912685603 24
IFI35 IFI35 HuAgeGBsplit_13 13.7261523873096 4.00998964338153 9.71616274392802 -5.7061731005465 25
