PSID Gene Module kTotal kWithin kOut kDiff rank
AC084048.1 AC084048.1 HuAgeGBsplit_09 29.1042871716318 15.6323337367038 13.471953434928 2.16038030177584 1
AC005772.1 AC005772.1 HuAgeGBsplit_09 26.4209219515423 13.5061977992156 12.9147241523267 0.591473646888854 2
HNRNPCL1 HNRNPCL1 HuAgeGBsplit_09 24.2744006802332 11.9785610979837 12.2958395822496 -0.317278484265906 3
AL139390.1 AL139390.1 HuAgeGBsplit_09 24.1927422427619 11.5772162298187 12.6155260129432 -1.03830978312454 4
HSPA8P13 HSPA8P13 HuAgeGBsplit_09 22.559022802756 11.0385588253499 11.5204639774061 -0.481905152056207 5
CLNK CLNK HuAgeGBsplit_09 25.4145500011964 10.7202488073798 14.6943011938166 -3.97405238643675 6
AC092098.1 AC092098.1 HuAgeGBsplit_09 22.110632152261 10.3329376987265 11.7776944535345 -1.44475675480793 7
ZSWIM2 ZSWIM2 HuAgeGBsplit_09 22.7904777826351 10.1720861534753 12.6183916291598 -2.44630547568445 8
PRSS38 PRSS38 HuAgeGBsplit_09 23.1277924278475 9.81369712071922 13.3140953071282 -3.50039818640903 9
LGALS9C LGALS9C HuAgeGBsplit_09 21.0857064855198 9.34765903842646 11.7380474470934 -2.39038840866692 10
KRT16P4 KRT16P4 HuAgeGBsplit_09 24.706360390538 9.2964196151364 15.4099407754016 -6.1135211602652 11
AC006511.5 AC006511.5 HuAgeGBsplit_09 20.5894502799853 8.4703284297443 12.119121850241 -3.64879342049668 12
FAM71E2 FAM71E2 HuAgeGBsplit_09 20.5359521671504 8.35356913558895 12.1823830315614 -3.82881389597248 13
COX6B2 COX6B2 HuAgeGBsplit_09 20.0844834484241 8.08376630779327 12.0007171406308 -3.91695083283757 14
CNR2 CNR2 HuAgeGBsplit_09 19.9439554709434 8.06857076809615 11.8753847028472 -3.80681393475106 15
MYO3B MYO3B HuAgeGBsplit_09 21.6117762184458 7.93593557611953 13.6758406423262 -5.73990506620671 16
LINC02213 LINC02213 HuAgeGBsplit_09 20.1008321116334 7.71358120784468 12.3872509037887 -4.67366969594402 17
AC142384.1 AC142384.1 HuAgeGBsplit_09 19.8051106654526 7.59252511767381 12.2125855477788 -4.62006043010503 18
GGT2 GGT2 HuAgeGBsplit_09 19.4092994751753 7.3982393076084 12.0110601675669 -4.61282085995846 19
PTCHD1-AS PTCHD1-AS HuAgeGBsplit_09 22.7591344594789 7.28236197018414 15.4767724892947 -8.1944105191106 20
AC002074.1 AC002074.1 HuAgeGBsplit_09 17.9296274087598 6.56023423279841 11.3693931759614 -4.80915894316298 21
CIB4 CIB4 HuAgeGBsplit_09 20.6367651035952 6.46491380495792 14.1718512986373 -7.70693749367937 22
AC073316.3 AC073316.3 HuAgeGBsplit_09 19.5656975583027 6.03176435223753 13.5339332060652 -7.50216885382768 23
FAM186A FAM186A HuAgeGBsplit_09 18.4561638047317 6.02818160118865 12.4279822035431 -6.39980060235444 24
MUSK MUSK HuAgeGBsplit_09 18.5227182764508 5.99525823699852 12.5274600394522 -6.53220180245372 25
RPS29P13 RPS29P13 HuAgeGBsplit_09 15.4483689544561 5.47428718904454 9.97408176541154 -4.499794576367 26
LINC02498 LINC02498 HuAgeGBsplit_09 16.9627649184979 5.42643541651122 11.5363295019867 -6.10989408547549 27
UMODL1 UMODL1 HuAgeGBsplit_09 15.9730224438982 4.98928228649818 10.9837401574 -5.9944578709018 28
LINC01169 LINC01169 HuAgeGBsplit_09 23.4638295545915 4.79867412714031 18.6651554274512 -13.8664813003109 29
AC005062.1 AC005062.1 HuAgeGBsplit_09 15.8192046864528 4.75975783136749 11.0594468550853 -6.29968902371781 30
TUBA3GP TUBA3GP HuAgeGBsplit_09 17.3510272545025 4.738109275302 12.6129179792005 -7.87480870389846 31
RNA5SP38 RNA5SP38 HuAgeGBsplit_09 17.3698702347635 4.69725154048256 12.672618694281 -7.97536715379842 32
LINC02416 LINC02416 HuAgeGBsplit_09 17.9760858913341 4.63768232724863 13.3384035640855 -8.70072123683683 33
MTND3P21 MTND3P21 HuAgeGBsplit_09 15.4695908268942 4.61770718544765 10.8518836414466 -6.23417645599891 34
AADACL2 AADACL2 HuAgeGBsplit_09 17.4627476992823 4.48467693289154 12.9780707663908 -8.49339383349922 35
OR4K14 OR4K14 HuAgeGBsplit_09 16.4790464135514 4.32396044665444 12.155085966897 -7.83112552024253 36
OR5V1 OR5V1 HuAgeGBsplit_09 18.6454103990417 4.22425008205965 14.421160316982 -10.1969102349224 37
AL117351.2 AL117351.2 HuAgeGBsplit_09 15.8861008069863 4.20462308287842 11.6814777241079 -7.47685464122948 38
AC018467.1 AC018467.1 HuAgeGBsplit_09 18.845933257742 4.12040056325622 14.7255326944858 -10.6051321312296 39
AL356515.1 AL356515.1 HuAgeGBsplit_09 14.7543918273521 4.06183439037649 10.6925574369756 -6.6307230465991 40
