"","No_data"
"AC010336.1",1.47942768658378
"AC010336.5",0.769293172696065
"AC010359.1",1.57936176088364
"AC010401.2",1.02004516483786
"AC010422.2",1.36061723709759
"AC010424.1",1.50304298811314
"AC010468.1",1.08043117447981
"AC010491.1",0.855188881428609
"AC010531.1",1.70844564734679
"AC010595.1",0.653021982655521
"AC010615.1",2.16432782353188
"AC010618.3",1.29501038309521
"AC010620.1",0.187729503241135
"AC010627.1",0.621610653119721
"AC010631.1",0.397633086931889
"AC010641.1",0.576458354759443
"AC010642.2",0.963517812956508
"AC010654.1",1.41985640153192
"AC010655.4",0.640893998580018
"AC010719.1",2.60611972303792
"AC010733.1",2.58203347849184
"AC010864.1",1.72769121160543
"AC010883.1",1.58194431180087
"AC010894.2",2.5879747498422
"AC010894.5",0.404744709059379
"AC010904.2",0.812553366263258
"AC010969.2",3.59228660836247
"AC010970.1",7.88954601581745
"AC010980.1",0.730323595433477
"AC010980.2",3.46386155267916
"AC010997.4",1.87329709979895
"AC011008.2",0.81978378258825
"AC011043.1",3.19262718712279
"AC011199.1",0.516978586130462
"AC011374.2",1.1035954987441
"AC011416.2",0.395651596584347
"AC011450.1",3.22457858319726
"AC011451.1",2.02830199842198
"AC011451.3",1.05461390500392
"AC011453.1",1.71312069017092
"AC011458.1",0.614302826227845
"AC011468.4",1.61594739771771
"AC011475.1",1.08134232200661
"AC011477.3",1.88195589722273
"AC011481.1",1.13665911691308
"AC011481.3",1.43448969564729
"AC011495.1",2.07652737178769
"AC011530.1",1.21083440131724
"AC011592.1",0.923801200377231
"AC011603.2",1.01223348292528
"AC011773.4",1.45336285874426
"AC011816.2",0.922000591382586
"AC011891.2",0.180313718561309
"AC011912.1",0.66682734418302
"AC011921.1",0.911074211465963
"AC011944.2",1.55499895714125
"AC011978.2",0.975336857678489
"AC011979.1",0.767023996587437
"AC011997.1",0.637976425908222
"AC012065.5",4.65793398209062
"AC012085.1",2.34812505880114
"AC012150.1",0.476861268093437
"AC012213.1",1.18226617300713
"AC012213.2",1.48536697449586
"AC012213.3",0.623896277340312
"AC012213.4",3.23041551311674
"AC012254.3",0.636815392438416
"AC012306.2",2.89097969628949
"AC012313.4",2.34566575195168
"AC012313.5",2.43583248391163
"AC012313.6",0.667820349760614
"AC012313.8",1.70681893963087
"AC012354.2",0.310212472045593
"AC012360.3",3.90474991141
"AC012368.1",0.980640248058289
"AC012414.6",0.405532271635977
"AC012435.2",0.705873401549962
"AC012441.1",3.13053948577134
"AC012441.2",2.13649681021668
"AC012442.2",0.821875252542453
"AC012462.3",1.17614430556093
"AC012486.1",2.59906505436169
"AC012508.1",1.02310562089935
"AC012508.2",0.640109104989535
"AC012512.1",4.75933781531387
"AC012513.3",2.67388475215242
"AC012603.1",0.623132594449939
"AC012615.1",1.61817851392738
"AC012629.3",0.269065161599773
"AC012640.2",3.16700586115494
"AC012640.3",0.265846000794752
"AC012640.5",0.403491859605418
"AC012645.1",1.26720143530023
"AC013244.1",0.40002710584788
"AC013262.1",0.614691296436089
"AC013356.1",0.458932922786157
"AC013400.1",0.560327259056845
"AC013410.1",0.257376322049237
"AC013448.1",0.74188782924737
"AC013451.2",0.346958963938861
"AC013452.2",1.00599020697122
"AC013476.2",0.879992645174099
"AC013553.4",0.325425909411086
"AC013726.1",0.751815683745894
"AC015660.2",0.52517755391638
"AC015726.1",2.21716974308321
"AC015726.2",0.617943109606468
"AC015813.2",4.83335756518018
"AC015813.4",2.22143844044837
"AC015813.5",1.4293344136184
"AC015813.6",3.70833022443436
"AC015813.7",0.53561844799099
"AC015818.2",2.33286351633177
"AC015818.6",0.374531622533637
"AC015819.1",0.600834023410806
"AC015909.2",3.88049155279832
"AC015909.3",3.86903701722916
"AC015909.5",1.63446208803287
"AC015910.1",0.326882531723983
"AC015911.1",0.933533020819072
"AC015911.9",1.90431141860228
"AC015912.2",0.296333170140813
"AC015912.3",3.172513150931
"AC015922.4",0.245596329981775
"AC015983.1",0.780965957309628
"AC016027.1",0.634487564739374
"AC016065.1",2.65355765758013
"AC016168.2",1.08880693219115
"AC016355.1",2.50955468094706
"AC016396.1",0.973002715667034
"AC016397.2",0.98883061817438
"AC016405.2",0.411819238634211
"AC016405.3",0.748024259820356
"AC016546.1",1.4924245622419
"AC016575.1",0.484485390110721
"AC016588.2",3.35653322744732
"AC016700.2",0.711327768706737
"AC016705.2",2.26309083562206
"AC016712.1",1.43993741985201
"AC016717.3",0.784976847222631
"AC016722.3",1.0621375178048
"AC016737.1",2.71832231134143
"AC016739.1",2.98144202914618
"AC016745.1",1.05056349062335
"AC016745.2",1.50421825508718
"AC016773.1",3.09702530317877
"AC016866.1",0.578128964671707
"AC016876.1",3.94491485558866
"AC016877.3",0.598717326478326
"AC016957.2",1.53996138498218
"AC017015.2",0.789975144779458
"AC017048.3",2.48672315016955
"AC017071.1",0.713578102414999
"AC017076.1",3.71299379121971
"AC017079.1",0.536815226756162
"AC017079.2",0.325218265025562
"AC017100.1",3.49746294379839
"AC017104.1",1.87856387349121
"AC017104.3",2.82809019265371
"AC017104.4",1.43415868034526
"AC017104.5",1.25292646729689
"AC018450.1",1.9934074391488
"AC018475.1",0.661641067717929
"AC018521.5",3.05400253107659
"AC018521.7",1.21980180605852
"AC018553.1",1.10980092240106
"AC018553.2",0.617427552512356
"AC018558.1",0.325088095114531
"AC018558.2",0.847075167412853
"AC018616.1",0.614714752388152
"AC018638.1",1.82496195111794
"AC018638.2",3.36006104829685
"AC018638.3",0.678816360331567
"AC018638.4",4.2200863994482
"AC018638.5",4.11058106637265
"AC018638.6",0.918115456280966
"AC018638.7",3.1482077352128
"AC018638.8",1.08719065547489
"AC018641.1",0.464013858572777
"AC018647.1",0.721459004601015
"AC018647.2",5.43831974078305
"AC018648.1",1.17111801417676
"AC018695.7",0.80511933036335
"AC018730.2",2.97532776540147
"AC018755.3",0.838840961178838
"AC018809.2",3.02656570358551
"AC018845.3",1.46212914200863
"AC018846.1",0.37767761478617
"AC018892.3",1.26258617112808
"AC018904.1",3.13099883201944
"AC019069.1",3.90081928036469
"AC019077.1",0.81679444839864
"AC019103.1",0.650092894914573
"AC019109.1",0.835958580865024
"AC019118.1",0.927494715694514
"AC019129.1",0.204380242032552
"AC019131.2",1.40596682670239
"AC019186.1",0.834941695197346
"AC019193.2",0.35096324741435
"AC019254.1",0.736527112567207
"AC019322.4",3.28650765561921
"AC020551.1",1.38414145170216
"AC020558.3",1.8447013129783
"AC020604.1",0.886110408950124
"AC020656.2",0.949353524090474
"AC020661.1",0.925592159213296
"AC020765.2",1.495439411424
"AC020899.1",0.641196801532364
"AC020904.2",0.715209948984885
"AC020910.4",2.89171117394696
"AC020910.5",2.56450299608416
"AC020916.1",3.33061479899586
"AC020917.3",3.46202699518969
"AC020928.1",1.29984793679759
"AC020928.2",0.458993177570644
"AC021016.2",1.60036062400899
"AC021072.1",0.782726509421289
"AC021087.1",1.14437319105131
"AC021087.4",0.44836079016072
"AC021106.1",1.86396779081284
"AC021106.3",1.96055117201204
"AC021151.1",0.343290638763867
"AC021188.1",3.63730506012449
"AC021242.3",1.8458543333224
"AC021269.2",0.231745373549543
"AC021321.1",1.30444606043335
"AC021483.1",0.395184224297961
"AC021491.4",1.28989568440677
"AC021683.3",0.676806788045764
"AC021739.3",0.712795030464718
"AC021739.5",0.695582825922747
"AC021755.3",0.771905463815356
"AC021851.1",1.66001871926096
"AC022075.1",2.2530303797946
"AC022075.2",2.89882933748639
"AC022098.3",0.317441388810862
"AC022107.1",3.00457353786819
"AC022167.2",1.76637941057047
"AC022167.4",0.641483385998779
"AC022167.5",0.806932422818814
"AC022210.1",0.753929628159756
"AC022211.2",1.32552700111516
"AC022211.4",1.089855553734
"AC022217.3",0.667626440409765
"AC022400.4",0.526172950592231
"AC022400.7",5.32192891590907
"AC022417.1",1.22869671303303
"AC022432.1",1.03478105649919
"AC022483.1",0.603436635223203
"AC022497.1",1.59779408879534
"AC022743.1",0.792541964195799
"AC022762.2",1.51372530404264
"AC022868.1",0.852591685318352
"AC022893.1",1.21971534432715
"AC022916.1",0.706182594585909
"AC022968.1",1.79567460561058
"AC023141.11",0.243563844531739
"AC023141.12",0.336617376633785
"AC023141.2",0.481977903214728
"AC023141.3",0.595681005332728
"AC023141.8",0.481480946656632
"AC023157.1",0.457866777816065
"AC023157.3",2.8884074846369
"AC023355.1",1.5399459050132
"AC023424.1",0.348144355663489
"AC023424.2",0.308727966053594
"AC023509.1",0.926729536150435
"AC023509.4",2.51438312650285
"AC023538.1",0.311796607393034
"AC023632.2",0.704618854171338
"AC023762.1",0.421374846680666
"AC023796.1",1.88386291434826
"AC023824.6",1.97763330771236
"AC023983.2",1.70045956200896
"AC024243.1",0.320145088119272
"AC024257.2",0.70425281770893
"AC024361.3",1.10077832712698
"AC024560.1",0.38478097468488
"AC024560.2",1.66096095636867
"AC024560.3",2.28194190924951
"AC024575.1",0.94356621791081
"AC024587.1",0.387438959704087
"AC024896.1",3.19120098674715
"AC024937.2",0.384179196034125
"AC024940.3",1.16311658504391
"AC024940.6",1.25495978487339
"AC025035.1",0.351511621033658
"AC025048.2",1.9543644360785
"AC025048.4",1.10208134080603
"AC025048.6",1.96499796581894
"AC025161.1",0.503756452166917
"AC025166.1",0.453400323705947
"AC025171.1",1.65214684815076
"AC025175.1",1.71974193102346
"AC025176.1",2.01844042368668
"AC025181.2",3.46460221727449
"AC025254.1",0.394127357260805
"AC025259.2",1.61411421019619
"AC025262.2",0.983723638648233
"AC025287.1",1.20030392735303
"AC025423.3",2.12629913815497
"AC025449.1",2.0803185981011
"AC025459.1",0.328909195912197
"AC025594.3",1.18245022893477
"AC025682.1",1.02252896873494
"AC025754.2",0.319971036748853
"AC025809.1",0.729671297658827
"AC025884.2",0.900653803920106
"AC026150.1",0.766173900084637
"AC026254.2",1.16063656255334
"AC026333.4",1.23201756197437
"AC026367.1",1.88531764217157
"AC026367.2",0.332077844589441
"AC026367.3",0.437132144775773
"AC026403.1",6.62601659579483
"AC026410.3",3.13858017583003
"AC026412.1",0.773769057945849
"AC026422.1",0.508995190308857
"AC026461.3",0.787056229105276
"AC026462.1",0.743624404698482
"AC026464.3",0.50913430929465
"AC026471.1",3.49323830230061
"AC026471.4",5.16151312092831
"AC026471.6",2.32543928832178
"AC026585.1",0.421903120737851
"AC026691.1",0.706349546295252
"AC026700.1",2.06394448310642
"AC026741.1",0.75390796336244
"AC026801.2",1.47445260360319
"AC026803.1",1.55297731861193
"AC026803.2",0.687879920393599
"AC026884.1",0.324891466507183
"AC026954.1",0.486762945130412
"AC026979.3",1.03749109212123
"AC027020.2",1.80487370903696
"AC027031.1",0.46291717765855
"AC027031.2",5.96331513296863
"AC027124.1",0.355646276946349
"AC027139.2",0.316251570029679
"AC027176.3",2.38847105332674
"AC027228.3",0.768022415307981
"AC027243.2",1.78177083581834
"AC027271.1",0.678020376113566
"AC027307.3",1.32917896099663
"AC027328.1",1.69032663543224
"AC027338.1",0.263908007960384
"AC027373.1",2.36554616251779
"AC027601.3",3.22575901869628
"AC027644.1",1.37613609109113
"AC027682.4",0.808199355867114
"AC027682.6",0.571804948519439
"AC027688.2",0.925777785818558
"AC027801.5",0.576646322422441
"AC032011.1",0.592305626584636
"AC034111.1",0.644120030742257
"AC034229.1",1.32429482293825
"AC034229.4",0.62915556983135
"AC034229.6",0.44600578988437
"AC034236.2",3.16218679462574
"AC034236.3",0.424801563049455
"AC034245.1",0.875123223251261
"AC037450.1",1.12647710927066
"AC037459.2",1.19965677780112
"AC040160.2",2.43791757033244
"AC040162.1",1.84624333894034
"AC040169.1",2.64648478257959
"AC044802.1",1.2127663695362
"AC044860.2",0.82351091144603
"AC046130.1",1.42775690312007
"AC046143.1",1.15772545013208
"AC046176.1",1.97690495288937
"AC046185.2",1.27138017165108
"AC048341.1",2.1699797424495
"AC048344.1",0.493369858262996
"AC051619.1",1.38339887251375
"AC053527.1",1.03366672743736
"AC055713.1",2.79231616750636
"AC055764.2",1.23695508439991
"AC055855.2",0.615029499945568
"AC058822.1",2.65623567040624
"AC060766.1",3.74167266227787
"AC060766.3",0.684591812686829
"AC060766.4",4.08221834306921
"AC060766.6",2.42592015257332
"AC060766.7",2.56344720184407
"AC060788.1",0.354304022561495
"AC060814.3",0.215862480545855
"AC060834.1",0.990784795557651
"AC061961.1",0.257349949515198
"AC061975.5",0.320865877861424
"AC061992.1",1.0532447454122
"AC062017.1",1.72682315452609
"AC062028.2",2.13949503557477
"AC062029.1",2.42702680595583
"AC063923.2",1.50238178966224
"AC063943.1",1.55310972662309
"AC063948.1",1.78916728091459
"AC063952.2",0.572689904953199
"AC064807.1",0.936162625523124
"AC064807.4",0.715196819504732
"AC064836.3",3.33295461246156
"AC064862.1",0.663518690323448
"AC064875.1",4.52347765433557
"AC066615.1",1.92729318467957
"AC067735.1",1.1175121211866
"AC067747.1",0.601603902166478
"AC067750.1",2.69526318927929
"AC067838.1",4.19115264691426
"AC067852.1",1.20068553127009
"AC067930.3",1.40156930694225
"AC068057.1",0.796504134884545
"AC068138.1",0.240369953326476
"AC068213.1",2.08465625800199
"AC068279.1",0.640695409016807
"AC068282.1",1.30606519992758
"AC068338.2",1.56975123645494
"AC068338.3",1.99058367051255
"AC068389.2",1.19178477087476
"AC068389.3",0.511381679514299
"AC068418.2",0.700911237434259
"AC068448.1",3.23482842565928
"AC068481.1",0.626108009844887
"AC068533.3",1.61311058371194
"AC068538.1",0.518127729598067
"AC068620.1",2.61279567041019
"AC068669.1",1.92039052993024
"AC068700.1",0.345393265774615
"AC068768.1",2.08442585893588
"AC068775.1",1.12683933936988
"AC068831.1",1.7608702924161
"AC068870.1",0.746243364198383
"AC068870.2",2.32659073922782
"AC068888.1",0.720442503865663
"AC068944.1",2.24364585126029
"AC068987.1",2.36496911640864
"AC069120.1",1.70649414381982
"AC069148.1",2.52276050622347
"AC069154.1",0.949546394231413
"AC069209.1",2.24124520680475
"AC069213.2",0.460317664847319
"AC069213.3",0.872310451678008
"AC069218.1",2.63661710203264
"AC069218.2",0.357204980711081
"AC069222.1",1.34721245050303
"AC069224.1",1.44950120565637
"AC069234.4",0.693960813076418
"AC069234.5",1.11877168284293
"AC069277.1",1.25484682911061
"AC069499.1",1.75779669287918
