"","PGBO","QGBO"
"AC012313.5",2.62632943846001,2.24533552936324
"AC012354.2",0.620424944091186,0
"AC012462.3",1.70276251336975,0.6495260977521
"AC012508.2",0.791029153951455,0.489189056027615
"AC012512.1",5.07193938976405,4.44673624086369
"AC013400.1",0.769771521296085,0.350882996817605
"AC013451.2",0.479371893076448,0.214546034801275
"AC015813.7",0.834831434993196,0.236405460988784
"AC015912.3",3.20288792929376,3.14213837256826
"AC015922.4",0.295568312083432,0.195624347880118
"AC016027.1",0.80836508809311,0.460610041385638
"AC016168.2",1.20898806698962,0.968625797392678
"AC016396.1",1.3135786622304,0.632426769103668
"AC016405.3",0.905842484942798,0.590206034697914
"AC016700.2",0.84366172937588,0.578993808037593
"AC017071.1",0.941651837555083,0.485504367274916
"AC017079.2",0.446005089766502,0.204431440284622
"AC017100.1",3.58860690052507,3.4063189870717
"AC017104.5",1.43341054302718,1.0724423915666
"AC018450.1",2.22738790743251,1.75942697086508
"AC018558.2",1.31605917824606,0.378091156579645
"AC018638.1",2.01268874380102,1.63723515843486
"AC018845.3",1.51251183192508,1.41174645209218
"AC019118.1",1.02270023670929,0.83228919467974
"AC020551.1",1.77023989049413,0.998043012910194
"AC020765.2",1.57546418815528,1.41541463469271
"AC020910.5",2.65000255261909,2.47900343954923
"AC020916.1",3.61652777282133,3.04470182517038
"AC021321.1",1.7760133496536,0.832878771213096
"AC021483.1",0.497007117204692,0.29336133139123
"AC021739.3",0.934515299485497,0.49107476144394
"AC022211.2",1.44238977244722,1.20866422978309
"AC022400.4",0.729572387023877,0.322773514160585
"AC022916.1",0.80036224951428,0.612002939657538
"AC023141.2",0.672595128136177,0.291360678293279
"AC023157.3",3.18128045883828,2.59553451043553
"AC023509.4",3.00985877404199,2.01890747896372
"AC023762.1",0.630668514897965,0.212081178463367
"AC024243.1",0.347419956857263,0.292870219381281
"AC024937.2",0.467803714768523,0.300554677299727
"AC025048.2",2.17757489839203,1.73115397376496
"AC025048.4",1.22387713978707,0.980285541824991
"AC025161.1",0.717936033336485,0.28957687099735
"AC025176.1",2.27446708528788,1.76241376208548
"AC025423.3",2.82727488387616,1.42532339243379
"AC025594.3",1.20249238528239,1.16240807258715
"AC025809.1",0.849953446837979,0.609389148479674
"AC026150.1",0.871512824114578,0.660834976054696
"AC026333.4",1.31795536256637,1.14607976138238
"AC026367.1",1.92275699227845,1.84787829206469
"AC026367.3",0.625388319713948,0.248875969837598
"AC026471.6",2.65894429895481,1.99193427768874
"AC026691.1",0.792425960659958,0.620273131930545
"AC026803.1",1.80152157942376,1.3044330578001
"AC026803.2",0.731767093201716,0.643992747585481
"AC026954.1",0.564317609415585,0.40920828084524
"AC026979.3",1.21179894542453,0.863183238817934
"AC027139.2",0.47628843857625,0.156214701483109
"AC027328.1",1.97697930665386,1.40367396421062
"AC027644.1",1.50517340507456,1.2470987771077
"AC032011.1",0.937227284400189,0.247383968769084
"AC037450.1",1.24116311287694,1.01179110566439
"AC044860.2",1.047374789875,0.59964703301706
"AC046185.2",1.43392634988032,1.10883399342184
"AC048341.1",2.34670114402162,1.99325834087737
"AC060834.1",1.16075042767791,0.820819163437395
"AC062029.1",2.78803220349543,2.06602140841622
"AC064875.1",4.75297306211385,4.29398224655729
"AC067747.1",1.05831957069698,0.144888233635977
"AC067750.1",2.85284246648424,2.53768391207434
"AC067852.1",1.35504099053904,1.04633007200114
"AC068338.3",2.29498287632276,1.68618446470233
"AC068620.1",2.93125267618632,2.29433866463406
"AC068768.1",2.26527415698187,1.9035775608899
"AC068831.1",1.89391579149156,1.62782479334064
"AC068870.1",0.964978226363697,0.527508502033068
"AC068870.2",2.41025397169493,2.24292750676071
"AC069120.1",1.87546656539835,1.53752172224129
"AC069213.3",1.07296356451235,0.671657338843671
"AC069224.1",1.66486440684251,1.23413800447023
"AC069234.4",0.925343303751665,0.462578322401171
"AC069234.5",1.40833344648358,0.829209919202288
"AC069499.1",1.87478601039393,1.64080737536443
"AC073046.1",1.68339957927536,1.30730952491917
"AC073130.3",0.399276034824315,0
"AC073136.2",0.652801143457015,0.397583587246043
"AC073195.1",2.18464842830377,1.61002692545238
"AC073210.1",1.53611275315367,1.04009166161108
"AC073342.3",0.8314601101834,0.789776063291097
"AC073349.2",3.90693632915989,3.46696800572725
"AC073352.1",1.49503986498743,0.432508160816345
"AC073389.3",3.1619703197297,2.08068306653696
"AC073585.1",0.802426216239533,0.542281447516823
"AC073611.1",0.462632969926759,0.280958358476908
"AC073911.2",0.620811749014981,0.283649925655628
"AC074019.1",2.094313989609,1.80324804870351
"AC074134.1",0.674126132002352,0.474608725725153
"AC074338.1",0.332951621416898,0.202874033016027
"AC078842.1",2.17486054095822,1.32229705323878
"AC078993.1",4.55326327151077,3.8549824331505
"AC079148.1",1.70795150715171,1.46287748643126
"AC079150.2",3.34117744336054,2.16357686105305
"AC079766.1",1.00675520029855,0.327913573267343
"AC079780.1",2.12077585134159,1.76602206114532
"AC079807.1",3.07177017488542,2.55139199163937
"AC079906.1",1.36978997435776,0.537974100246359
"AC079922.2",3.7397286007778,3.3910489058644
"AC080078.2",0.48957200240753,0.455025087733431
"AC080080.1",2.55677579151197,2.24883025282729
"AC083843.3",1.89636670153948,1.58084787747502
"AC084876.2",0.557309217861007,0.396326477389482
"AC087239.1",1.57029820158125,1.14549014723298
"AC087283.1",1.36985254649126,1.09969703176852
"AC087741.2",1.89671401960412,1.10084284966563
"AC087741.3",1.61259068756991,1.19467665380075
"AC090192.1",0.705889078864896,0.0846271387841737
"AC090229.1",0.462080140926356,0.0840462850324268
"AC090281.1",0.583141646047813,0
"AC090337.1",0.752447676712407,0.275540371782821
"AC090589.1",0.971012440337259,0.219128070645603
"AC091042.1",2.2289718027009,1.36803432703423
"AC091153.3",1.35570514465766,0.910368037521495
"AC091729.3",3.12489588507726,2.80516158209107
"AC091917.3",1.28107644579103,0.893601131306415
"AC091932.1",4.44111192715334,3.89745665269251
"AC091932.3",1.14787271258851,1.03279119988354
"AC091932.4",1.72122895533237,1.09255620080778
"AC091941.1",0.54676980129358,0.254401571344743
"AC091953.2",1.68165834844483,0.623471727963598
"AC091953.5",2.756363781059,2.32832882956742
"AC092117.1",1.685375248539,1.34944070332937
"AC092171.3",3.37158953014504,3.14848364422902
"AC092171.4",4.07826736201391,3.41288291918314
"AC092171.5",3.21608058699989,2.48866809467438
"AC092375.2",1.12968488295731,0.792305319231258
"AC092580.2",0.746523750975548,0.36045875352042
"AC092611.2",1.58828357943197,1.27522943941539
"AC092620.3",1.08849852430019,0.891365733799901
"AC092645.1",2.28277285111064,1.38583865792366
"AC092653.1",1.39864141090193,0.734793327864762
"AC092653.2",2.32223836730546,1.61835259172881
"AC092681.2",0.493261686054515,0.317279966397897
"AC092681.3",1.60140269718538,1.06309547543307
"AC092919.2",0.740700689656633,0.231208351950203
"AC092933.1",1.77130017324955,1.46160367435435
"AC092954.1",0.774489699977593,0.381880364204313
"AC093162.2",1.82051052067171,1.23821729898506
"AC093249.6",2.2378783596008,1.61090395772392
"AC093278.1",0.760523347760358,0.329810446620648
"AC093382.1",1.66222191448765,1.06256123904063
"AC093458.1",0.96755848345727,0.424802333419225
"AC093458.2",3.11680600145324,2.48459391774239
"AC093627.3",2.10419553334082,1.87112208978004
"AC093844.1",0.47518963654896,0
"AC096733.2",1.34568885564861,1.02557904577435
"AC096734.2",1.04146460201094,0.300357933580297
"AC097359.1",1.06919248888094,0.910984672269691
"AC098484.2",1.61184768110794,1.52690073893389
"AC098591.1",1.81757648305863,1.42449710169476
"AC098614.1",4.21348901670934,3.59098668136527
"AC098614.4",2.15837311043505,1.39703038344692
"AC098934.2",0.98100791098364,0.725245422465556
"AC098934.4",1.06592725159131,0.749515175622058
"AC099066.3",0.662279152814893,0
"AC099518.4",0.668321623816062,0.354679002714031
"AC099522.2",2.69615383855996,2.18675539545911
"AC099552.4",1.0199204894475,0.63117993291981
"AC099669.1",0.875919921670474,0.692482758914018
"AC099778.1",3.61459167286802,2.88398342966617
"AC099791.2",1.55340717770055,0.788797366254773
"AC099811.3",0.975901296739501,0.705696632618258
"AC100814.1",2.98859090640092,2.27938906998825
"AC100823.2",0.293367968486467,0.19389454998436
"AC100827.5",0.324610927142602,0.217551426426648
"AC103706.1",3.43018917393485,2.60958272519935
"AC103746.1",1.13213362072047,0.799540842068775
"AC103760.1",1.09182395027163,0.85903169403231
"AC103778.1",0.760410081392888,0.429415451097298
"AC103923.1",1.5914822103779,1.2886443885782
"AC103982.1",1.20493918282459,0.596779127303763
"AC104073.2",1.26038350693156,0.297797483478566
"AC104118.1",2.45099463693613,1.3777766919035
"AC104187.1",0.869186536268179,0.241841577833064
"AC104333.3",1.03348174561969,0.393299352894626
"AC104447.1",4.36991754089358,4.16928681136886
"AC104695.2",0.961291192769548,0.67656423693884
"AC104695.3",1.14538027280119,0.782304227723865
"AC104785.1",1.71032906159788,0.98216925166485
"AC104794.2",4.00702035255916,3.63070578396918
"AC104958.2",1.33183775012473,1.0769965854536
"AC104961.1",0.64938095217829,0.463869091290952
"AC104971.1",1.727878390108,1.02851266744032
"AC105118.1",0.659007908365026,0.331618708935589
"AC105443.1",1.60048649496204,1.49517719726555
"AC106739.1",1.2286084835599,0.88932161186674
"AC106785.2",1.34918515387522,0.506733138854776
"AC106820.2",2.28995941661543,1.94210296360591
"AC106897.1",1.29330395076348,0.809206034171956
"AC107021.2",1.93206498614593,1.47871669109526
"AC107081.1",0.675606133448597,0.175062750259828
"AC107214.1",1.49033879691803,0.944734024571291
"AC107214.2",1.4559176297565,0.646071831402854
"AC107375.1",3.74209833484137,3.41855958104833
"AC108134.4",0.95567514344077,0.589711354889607
"AC108475.1",0.683488044911713,0.17715678682661
"AC108667.1",0.522871979110598,0.585954327147527
"AC109322.1",1.38917611275741,1.02563792338394
"AC109326.1",1.22441925771336,0.750397778759629
"AC109454.4",0.698573087086214,0.354571583771527
"AC110048.2",0.301256186784419,0.232631923355446
"AC110609.1",0.558097381854767,0.287659090056125
"AC110769.2",2.08791840196385,1.66257391299578
"AC112220.2",2.40200418749458,1.44124160984413
"AC112220.3",1.38449018733417,0.697566915653698
"AC112220.4",3.03899683339597,2.21543445299759
"AC112503.2",1.44094158420139,0.798342064902607
"AC113191.1",5.68453426549522,5.09739285501778
"AC113608.1",0.545202802743513,0
"AC114490.3",1.00781880513442,0.741222084036574
"AC114684.1",0.413232093495037,0.201495653929408
"AC115522.1",2.08370924112057,1.68121097932326
"AC116407.2",1.74677427324211,1.33166518410278
"AC116565.2",1.0482199915372,0.677227160625097
"AC117382.2",1.50750864326292,1.14908869812996
"AC117402.1",1.58071440780667,1.12651900337271
"AC117498.3",0.96547225650962,0.491278059627219
"AC120024.1",0.780495086244215,0.641032254770198
"AC120049.1",1.14142031382829,0.958859683595123
"AC122688.1",0.697577737724202,0
"AC123912.1",0.714173187999086,0.545283871384498
"AC126614.1",0.74701505457313,0.538069361907505
"AC130371.2",0.435833491069213,0.236269371561898
"AC131212.4",1.17496864952711,0.79682460407244
"AC131235.4",0.855202939815942,0.122846193146277
"AC132872.2",1.71977837696443,1.41906460785303
"AC132938.1",2.39576726482918,1.65290640655034
"AC133134.1",0.549367301910852,0.280207594732651
"AC133528.1",2.33334547539591,1.94550026555027
"AC133552.2",0.838825709518669,0.582544109599703
"AC133552.4",1.12642147229872,0.209733454158687
"AC133963.1",0.624378020207858,0.481251986725869
"AC135506.1",1.90853827153674,1.65213096264839
"AC135586.2",0.604084583913627,0.477755551495301
"AC136475.6",0.730078306850318,0.111346404297436
"AC136475.9",1.73210509126836,0.447009579316847
"AC136632.2",0.881817796849067,0.448168790836232
"AC136944.1",1.18150202580158,0.930588803986285
"AC137695.2",0.633147786264214,0.341830928327611
"AC138150.1",2.65230551518507,2.33481012440524
"AC138207.3",0.918364164046691,0.668677241725918
"AC138393.1",1.67717795523921,1.35978936610809
"AC138393.2",1.12148774586995,0.909580959713307
"AC138932.1",0.698085635547847,0.538251906762349
"AC138969.1",1.03738864153458,0.610568591413995
"AC139795.3",0.690721501131788,0.465075443723727
"AC141002.1",2.40074923568982,1.71946901540686
"AC141557.1",1.68275948228471,1.50004657863403
"AC141928.1",0.549048379351865,0.444976062534176
"AC142472.1",3.52262900207095,2.99854532074611
"AC145207.9",2.56749469548813,1.82250925356092
"AC147651.1",2.64240800671629,2.48090795397873
"AC209007.1",0.573955549294323,0.438337840418942
"AC211433.2",1.03139541710762,0.567456039422213
"AC231981.1",2.03603330528119,1.59830040786636
"AC233280.1",1.54128016318929,1.18173741181647
"AC233992.3",0.956747576238762,0.635464069549994
"AC234775.2",0.729815144284416,0.221317285366922
"AC234782.3",2.51174163125977,1.87029732740712
"AC239804.1",0.882412209147661,0.718965180815556
"AC239868.1",4.69992164160888,4.34524757645523
"AC244102.1",1.95082260788305,1.10405680124186
"AC245014.1",0.716723334253582,0.313023830302033
"AC245014.3",3.8811347034892,2.68954051842017
"AC245140.3",1.52391609460337,1.04320016403797
"AC245452.2",1.15620730532475,0.196447676520611
"AC245884.10",2.9041414107177,1.93957858081633
"AC245884.8",3.28592770429117,2.89396900636149
"ACAD8",4.63462959381809,4.19657113557962
"ACAP1",2.22092131109197,1.83334944989384
"ACHE",2.94392892226056,2.26608813452276
"ACRV1",0.938755868926669,0.715536882068668
"ACSM4",1.08104269313719,0.72617767753329
"ACTA1",0.687734490350278,0.255850956170089
"ACTBP9",0.963447640059079,0.49801005229509
"ACTG1P17",1.05047981225562,0.781810464822926
"ACTN1",4.19375907487485,3.65355605149303
"ACTN1-AS1",0.978562912690509,0.761180764547168
"ACTN2",1.64233579206849,1.37321658419317
"ACTRT3",1.59125022451345,1.20577647088348
"ACYP1",3.5470194816695,3.16487213177754
"ADAM11",1.98906821622497,1.7333272324657
"ADAM1B",1.37969846163701,1.06477075380904
"ADAMTS13",1.7680745264099,1.50438783747015
"ADAMTS9",2.15218100027714,1.71591084783294
"ADM2",1.48026801330951,1.07687165138311
"ADRA2A",2.93016624037645,1.6495274446476
"ADRA2C",2.44519843761746,2.05827224535983
"ADRB2",1.11360618656066,0.705779632732142
"AEBP1",7.73683588030619,7.40102637080424
"AF111167.2",1.67510177404418,1.27123071494827
"AF131215.7",1.85260559706698,1.72258774434972
"AF131216.2",1.01790378956123,0.545241640596695
"AF131216.4",0.689930018638041,0.42598893723108
"AF186190.1",0.565694927093915,0.28391037262784
"AF196972.1",0.741604394417645,0.365794069001915
"AF213884.3",0.797180613466247,0.333214460563783
"AFDN-DT",0.983067327780722,0.777360725210868
"AFF3",1.08206910017496,0.807577710169464
"AGAP2",3.73332536589843,3.3143436686153
"AHNAK",5.24259645232035,4.65369303510502
"AHNAK2",2.38067196549261,1.4664683790309
"AHRR",1.72165333928853,1.48113568690878
"AJ011932.1",1.71009489173112,1.20403348570784
"AKAP12",0.630143738888175,0.491691275124039
"AKR1C1",2.40016070284745,2.09265670173909
"AL008582.1",1.93905463143923,1.06231944079654
"AL008707.1",0.96580244063641,0
"AL008723.1",1.22536892740977,0.8494866976255
"AL008723.3",1.46206569006218,1.52232278552325
"AL021154.1",1.4231180373291,1.07031446885828
"AL021368.1",1.70688284776719,1.16472716474259
"AL021392.1",1.90194581584003,1.35636656664033
"AL021407.3",0.69627817496803,0.444440115485733
"AL021937.1",1.24163933405078,1.03200550763407
"AL021997.2",1.89424257416401,1.23864705538345
"AL022069.1",2.11669986866113,1.64500221994984
"AL022324.2",3.42372144556881,2.98157731306058
"AL022328.4",2.57391405172001,2.58605886125274
"AL022334.1",1.60801228097389,0.987557967795242
"AL022334.2",1.14884736106021,0
"AL023280.1",0.539548163917879,0.435449922417574
"AL023583.1",2.01934230376119,2.01829432983592
"AL023803.1",1.58583340330316,1.01559372765819
"AL023806.1",1.88572563502217,1.27572444518881
"AL023973.1",1.59045836192169,1.19498882578778
"AL024498.1",1.96131512907959,1.54655634209226
"AL031073.1",0.48560487839325,0.319292379547779
"AL031432.4",3.18032227998215,2.61127864925237
"AL031777.3",1.5037530286001,1.28433709941711
"AL033527.3",1.00765996889488,0.63835348257185
"AL035563.1",3.50173533700037,3.29813733920452
"AL049612.1",1.06356163910788,0.811223492714582
"AL049732.1",0.312933712527413,0.239563924530103
"AL049775.1",0.708726659552317,0.101665152604279
"AL049796.1",1.23443883726334,0.923407278266198
"AL049836.1",1.51402185969153,1.04352908327308
"AL078644.2",2.73854380768399,2.58805974869601
"AL079342.3",0.471869210533526,0.446430070661637
"AL080276.2",1.84479386856007,1.37684922810018
"AL096677.1",0.85564945691149,0.411124765226331
"AL096700.1",1.91887910932346,1.64370337632949
"AL096803.3",0.590103895624382,0.44823341896426
"AL096840.1",0.736375604431943,0.281372129734255
"AL109741.2",0.784660431742352,0.624007806487177
"AL109918.1",3.93436831217952,3.45797808358808
"AL109976.1",1.36933248584186,1.08268858023338
"AL117335.1",1.872744286609,1.54734709209191
"AL117344.1",1.94583849977298,1.5736577406546
"AL118506.1",2.98628896363629,2.7390255543866
"AL118511.1",1.90281452033671,1.71265293725162
"AL118558.3",1.95290791608596,1.21470279677442
"AL121574.1",0.680744217743739,0.353375721802909
"AL121723.1",1.05343577984744,0.343836514898375
"AL121823.1",0.660366747895176,0.498089383599756
"AL121895.2",1.1111427033365,0.606924678023343
"AL121906.1",1.53659370355501,1.04621074576329
"AL121906.2",2.59720212478225,2.66929194102433
"AL121983.1",1.68600644481529,0.631826058300087
"AL122001.1",1.10668599803735,0.393802964235962
"AL132640.3",1.28545118525685,0.898924156338185
"AL132821.1",1.03579504930874,0.694597655717109
"AL133215.3",0.414208646922693,0.324855910015416
"AL133325.3",4.71364365801679,4.26116706652877
"AL133367.1",2.83121944228797,2.48052651656017
"AL133406.3",1.87853050681481,1.20338896373457
"AL133551.1",1.3849443266009,0.976044624862688
"AL135744.1",0.992576153052975,0.389839615859736
"AL135791.1",2.01830475200319,1.34230250612529
"AL135818.2",1.50215833567316,1.28122387999278
"AL136038.4",1.60102812632993,1.20586035869206
"AL136040.1",2.88018196381673,2.22152237924256
"AL136162.1",1.65784285447501,1.39954951134747
"AL136295.1",1.08241563733248,0.841870587538702
"AL136304.1",0.516798970858024,0.270483642761147
"AL136379.1",0.971045922734471,0.544440384878726
"AL136380.1",2.13733349176419,1.37318762804174
"AL136968.1",0.819480222240023,0.564727598587333
"AL137003.2",4.38249003247757,3.89891487963794
"AL137077.2",1.98992029674505,1.43433477884647
"AL137798.1",1.50976366262549,1.46118694188575
"AL137845.2",1.07215122582866,0.516718866830475
"AL137918.1",1.53231763297328,0.931237439614678
"AL138688.2",0.905992819058062,0.425651042255806
"AL138724.1",1.49812848819563,1.2054853320782
"AL138762.1",0.875077420471638,0.568241499115788
"AL138820.1",1.47562538054175,1.00253782123677
"AL138921.1",0.799493647078666,0.564192096237877
"AL138966.2",0.684609967514701,0.544715338319782
"AL138976.2",3.68793259418866,3.61913855395802
"AL139161.1",0.895293291025016,0.73517783443451
"AL139288.1",1.65866057250945,1.09721620244942
"AL157400.3",0.903057446353293,0.690630382665498
"AL157700.1",0.83803178812586,0.319913662993123
"AL157888.1",1.10559456111217,1.25432016131363
"AL158151.4",1.21881772566186,0.484383967847946
"AL158152.2",1.01258401477493,0.813779836261871
"AL158211.3",0.769203274864113,0.149845552330319
"AL158212.3",3.28984908503666,2.87649327738744
"AL158212.4",0.864273227271674,0.47306387057524
"AL159169.2",2.74929810141382,2.27414900987015
"AL160175.1",0.805478614583354,0
"AL160291.1",1.06376785198616,0.809843431360531
"AL161658.1",0.780214720942611,0.228538758379332
"AL161909.1",1.10622864218698,0.599955885089072
"AL161935.3",2.13251042199213,1.76497939550643
"AL162497.1",1.15186376033264,0.844287773699567
"AL162727.1",0.847706636402158,0.471500436619985
"AL163051.1",1.82063354820312,1.19894245334661
"AL353608.2",1.16069019905835,0.328998834554885
"AL353764.1",0.458802292089264,0.342819833617104
"AL353807.4",3.58389123257608,3.1757639539732
"AL354702.1",0.881720267687628,0.496105454123164
"AL354811.1",1.13517089789487,0.724238388835775
"AL354872.2",2.96032602963144,2.32630114568526
"AL355001.2",2.05751541534613,1.5901946599327
"AL355297.3",2.54011377973831,1.57367288656697
"AL355355.2",0.467932429034802,0.334618973817075
"AL355472.4",0.426283921890422,0
"AL355480.1",0.955457497018098,0.790811069434885
"AL355574.1",2.42983983508689,2.1258493144231
"AL355598.1",0.325783746985367,0.175234048380447
"AL355922.3",0.321709995287758,0.169037366613615
"AL355987.5",1.39636660177567,1.21432608579862
"AL356512.1",1.84960569189535,0.994656511927021
"AL357140.3",1.13967238846731,0.855857243460233
"AL358074.1",1.48894519407881,1.12757608746635
"AL358933.1",1.10161258952779,0.500401536392599
"AL359091.2",1.09065583367633,0.744825483789608
"AL359258.3",1.03619628103758,0.715150740373684
"AL359263.1",0.72920477107233,0.34203120222847
"AL359510.2",1.58566209603312,1.07107103071051
"AL359513.1",2.89092506328959,1.79055503714282
"AL359541.1",1.00062972571417,0.558153755502819
"AL359715.2",1.46466510205723,1.23326602712081
"AL359715.4",0.84386781332047,0.397635561608515
"AL360093.1",1.56286366882494,1.66033900858117
"AL365181.2",1.77317937178734,1.30312847707594
"AL365203.2",2.74013386989051,1.94904052547252
"AL365361.1",0.505021922018998,0.350806902163192
"AL365400.2",0.915810037444092,0.221243454163812
"AL390195.1",2.40528808769466,1.75768302166123
"AL390198.1",1.08883119412977,0.945610018546675
"AL390719.1",1.26528951253999,0.951216150105536
"AL390728.4",2.92156407487015,2.48652113983841
"AL390728.6",4.58309359072774,4.17162648373248
"AL390729.2",0.400047724587668,0.202874033016027
"AL390955.1",0.526201697163476,0.268445271435385
"AL391262.1",0.750502829645963,0.285219470131481
"AL391422.1",1.18715701543066,0.684572304341291
"AL391422.3",3.7684893069037,3.2010527552593
"AL391497.1",0.493962718910807,0.217358552268575
"AL391646.1",0.374426708795097,0.266952073943083
"AL391811.1",1.93474268281067,1.48078409154032
"AL391840.1",3.36927916093459,1.38791841327232
"AL445228.2",1.9335870036159,1.32750114258317
"AL445248.1",0.928071918047175,0.721036471638397
"AL449106.1",0.431042740276094,0.0428916357516878
"AL450326.1",1.81848940989092,1.54111421377356
"AL451064.2",1.22582752081429,0.960748393007487
"AL451107.1",0.686061014396482,0
"AL512303.1",0.694535502802294,0.200473067768802
"AL512343.2",1.73089492824504,1.41284215481873
"AL512604.2",0.719312892744722,0.432491634009382
"AL513211.1",1.06109872227624,0.743180244384022
"AL513320.1",1.25167750428135,0.530119516002498
"AL513548.1",2.22094121354956,1.62464929631696
"AL513550.1",2.93802797926901,2.33233339350786
"AL583810.1",2.55593804304101,2.12656878338469
"AL583856.2",1.1638822692071,0.693602067220252
"AL589826.2",1.94389400591866,1.75996089828442
