"","PGBO","QGBO"
"AC008403.3",0.354132998879144,1.65175256048503
"AC008429.1",0.750434657616565,0.663245226735869
"AC008429.2",0.714371806559957,0.450825543971041
"AC008438.1",0.728359705979992,0.79852919499347
"AC008443.1",1.17146477421691,1.03835817312409
"AC008443.3",0.62295540393845,0.863170932787556
"AC008443.4",1.1352099968636,0.522805161166486
"AC008443.5",1.88960583849971,1.80826818041337
"AC008494.1",0.87251028999077,0.414144381370228
"AC008494.2",0.341644266305395,1.47453901073533
"AC008494.3",0.324004161464744,1.02730881497077
"AC008507.1",2.87142989822331,2.33639368290189
"AC008507.2",0.787251807136027,0.780358493952272
"AC008507.3",2.30248694851223,2.89376656734863
"AC008537.1",1.25340811308489,1.06444891716355
"AC008543.1",0.944594928624177,0.89600079950383
"AC008543.4",0.259031975158676,0.694404192068185
"AC008549.2",0.325167611182895,1.04697352950847
"AC008549.3",0.0500095208429532,0.44403852944195
"AC008555.8",2.43522242214662,1.72857280818042
"AC008592.3",0.765795954685359,0.885089565030351
"AC008608.2",2.13051548111035,1.77483300201283
"AC008610.1",2.02783668466094,1.7258599196349
"AC008622.2",1.10226007147916,0.601753883025112
"AC008669.1",1.09033571710694,1.19744213221776
"AC008677.2",0.371557573581236,0.366463815625283
"AC008736.1",0.591800900791617,0.750471975114168
"AC008736.2",0.44408075822245,0.247428599465848
"AC008738.2",0.54758285963367,0.640746276843457
"AC008741.2",3.21623556747605,3.18551832740006
"AC008750.3",1.45854588653551,0.892565951652217
"AC008752.2",0.868264121271143,0.831811772690602
"AC008753.1",0.857827624456677,0.72561085379671
"AC008758.5",0.872482170849296,0.755938624606886
"AC008759.2",0.515028430882306,1.34585339225059
"AC008771.1",2.06579160373343,1.64711263676344
"AC008785.1",1.1054970659192,0.405664694719145
"AC008806.1",0.567864997025362,0.157443781036351
"AC008875.1",3.44641464491906,3.34215709253416
"AC008894.1",4.22997846419622,4.29353662337302
"AC008915.2",1.14473043295494,1.06768928871405
"AC008946.1",1.53045622690742,1.35495260445374
"AC008966.1",2.25714238794018,2.16564113343542
"AC008969.1",3.02094000791882,2.57081955941195
"AC008972.1",0.538226165687825,0.227978268051641
"AC008972.2",2.30488174083204,0.978338232395218
"AC009005.1",2.13708789946838,2.29496600260866
"AC009041.2",0.920211038048937,0.869264935245494
"AC009052.1",1.9387075109469,1.96761146103011
"AC009053.1",0.967023868283447,1.05617412368871
"AC009053.2",0.775862815709886,0.809961539891462
"AC009061.2",1.50596912840546,1.3857256694026
"AC009065.4",1.81389737289176,1.86831381353111
"AC009078.2",0.406286047559607,0.389391057979343
"AC009086.3",1.71394187813433,1.95500551463244
"AC009088.1",2.04243427055771,2.51829821844034
"AC009090.2",0.762047469026243,0.617793040261589
"AC009097.3",0.831784709305325,0.244632111367949
"AC009108.1",1.00868990389175,0.813448610489954
"AC009108.3",1.1912903225401,0.738161475285115
"AC009108.5",0.894096202562781,1.1467561657262
"AC009113.1",3.16887000376384,3.00111105901438
"AC009120.2",2.35553882163797,2.36161068803714
"AC009127.2",0.245173666044863,0.658914975939645
"AC009133.3",1.51191097820981,1.56400553565218
"AC009148.1",2.10785630201572,1.92614446948666
"AC009159.3",0.802123143231851,0.282121001013115
"AC009159.4",0.6999543148328,1.12487248676319
"AC009163.2",0.59692089205382,0.469623037569778
"AC009163.5",1.71285083848901,1.6609653367715
"AC009163.6",1.26292578095411,1.68267531244439
"AC009220.1",0.448223560615925,1.04880078959989
"AC009220.3",0.914997485067144,1.29027839135784
"AC009237.14",0.502876148846632,0.630205903991279
"AC009237.15",0.319451643752049,0.269150345063887
"AC009237.3",1.03688623761384,0.935243835600331
"AC009237.8",1.30313221281073,1.23605818681669
"AC009275.1",0.712717879448815,0.821401435040984
"AC009283.1",4.78022231100788,4.58493040164548
"AC009302.1",1.67365615375525,1.68360617185372
"AC009309.1",2.64417632639588,2.5436067372202
"AC009336.3",0.574675662641426,0.705079944055761
"AC009404.1",2.89081178457178,2.86308535309356
"AC009407.1",2.78193971165629,2.78894815512038
"AC009414.2",3.27127195655482,2.5088887690797
"AC009432.1",0.611571566710248,0.843811519038724
"AC009452.1",0.722373084087719,0.704825292346254
"AC009486.1",3.13373510929821,2.41424494276863
"AC009501.1",0.354026531071868,0.34457006305489
"AC009506.1",2.53723723930014,2.13509928631993
"AC009509.1",0.849748278730701,0.702766532184184
"AC009518.1",2.78098213102887,2.46810121829782
"AC009533.1",1.63717064807294,1.41776827905484
"AC009533.2",0.269295538694103,0.690984678121574
"AC009563.1",2.48606482303549,2.46685072182292
"AC009570.1",1.48043840895534,0.27473995686349
"AC009720.1",0.747686460790776,0.830541046992677
"AC009779.1",1.50348805596269,1.88855974057332
"AC009779.2",4.46520059641329,4.18584624540768
"AC009806.1",0.336506512797018,0.34398622237588
"AC009812.1",2.46683286857321,2.17784463087438
"AC009812.3",1.51186274485161,1.47986554524117
"AC009812.4",1.21412240219927,1.21781481070618
"AC009831.4",0.546696863649884,0.997962529288824
"AC009908.1",1.17219187712089,1.07099727485376
"AC009948.1",1.41985816321364,1.375885681684
"AC009955.2",1.94755002927861,1.82863504471489
"AC009962.1",1.39757635418368,1.43031173512348
"AC009967.1",1.90697803947663,2.42610437761229
"AC009997.1",0.581463326936212,0.353998542462533
"AC010132.4",1.27415473765316,1.64971982543684
"AC010139.1",0,0.52908044756896
"AC010145.1",1.61448592380813,1.86889014730307
"AC010168.2",1.28935115098731,1.53143302637075
"AC010186.3",4.67166228734871,3.94133996576865
"AC010201.1",3.81886078392692,3.25470450051139
"AC010201.2",4.27060696014814,3.79669939908074
"AC010203.2",0.66351960994763,0.513349223417119
"AC010205.1",0.404750908650508,0.483889167865949
"AC010207.1",0.498929286115192,0.702210670664304
"AC010245.2",2.96807341945808,2.4065251158514
"AC010271.2",0.713226504232496,0.922651377743973
"AC010323.2",0.514873798788118,0.45411143053783
"AC010326.1",0.190287470746387,0.69058950145385
"AC010327.2",0.458451182852018,0.439871517131216
"AC010327.4",0.46739532091949,0.27873765991736
"AC010327.5",0.658707591441181,0.943345520313882
"AC010329.1",0.832379422510016,0.980867653493829
"AC010336.1",1.48878460790637,1.4700707652612
"AC010336.5",0.892984282595535,0.645602062796595
"AC010359.1",1.56183879734941,1.59688472441787
"AC010401.2",0.881318719722384,1.15877160995333
"AC010422.2",1.43064363877549,1.29059083541969
"AC010424.1",1.30968093425252,1.69640504197377
"AC010468.1",0.859089021120437,1.30177332783918
"AC010491.1",1.07608818151119,0.634289581346029
"AC010531.1",1.68773931010684,1.72915198458674
"AC010595.1",0.436352813072382,0.86969115223866
"AC010615.1",2.32188497825726,2.0067706688065
"AC010618.3",1.43922695413774,1.15079381205268
"AC010620.1",0.18811442201353,0.18734458446874
"AC010627.1",0.699161193221257,0.544060113018185
"AC010631.1",0.112821203972945,0.682444969890833
"AC010641.1",0.580009992073402,0.572906717445484
"AC010642.2",0.991259425409668,0.935776200503349
"AC010654.1",1.7089336689939,1.13077913406994
"AC010655.4",0.578707952960642,0.703080044199394
"AC010719.1",2.86299222876559,2.34924721731025
"AC010733.1",2.17221561080273,2.99185134618094
"AC010864.1",1.76065126345015,1.6947311597607
"AC010883.1",1.79184949353039,1.37203913007134
"AC010894.2",2.68256426932086,2.49338523036354
"AC010894.5",0.541168260127887,0.268321157990871
"AC010904.2",0.526885748530336,1.09822098399618
"AC010969.2",3.52878855539443,3.6557846613305
"AC010970.1",7.91440917496051,7.8646828566744
"AC010980.1",0.587292818272974,0.873354372593981
"AC010980.2",3.24627842285433,3.68144468250399
"AC010997.4",1.76966005737283,1.97693414222506
"AC011008.2",0.569092597129178,1.07047496804732
"AC011043.1",3.25693638589524,3.12831798835033
"AC011199.1",0.530408001436621,0.503549170824302
"AC011374.2",1.06149027183658,1.14570072565161
"AC011416.2",0,0.791303193168693
"AC011450.1",3.09573501279112,3.3534221536034
"AC011451.1",2.11828279834945,1.9383211984945
"AC011451.3",1.10198829870579,1.00723951130206
"AC011453.1",1.68356102802899,1.74268035231286
"AC011458.1",0.559056080161063,0.669549572294628
"AC011468.4",1.26215841166078,1.96973638377464
"AC011475.1",1.09957226890625,1.06311237510696
"AC011477.3",1.892132642009,1.87177915243646
"AC011481.1",1.18279561295782,1.09052262086833
"AC011481.3",1.50307041883474,1.36590897245984
"AC011495.1",1.90827797139357,2.24477677218182
"AC011530.1",1.19462046263128,1.22704834000319
"AC011592.1",0.801663348703058,1.0459390520514
"AC011603.2",1.02316550427,1.00130146158056
"AC011773.4",1.2778352579448,1.62889045954373
"AC011816.2",0.568651119453868,1.2753500633113
"AC011891.2",0.189040979546463,0.171586457576155
"AC011912.1",0.582977754243055,0.750676934122985
"AC011921.1",0.977592314565609,0.844556108366316
"AC011944.2",1.21793664931153,1.89206126497097
"AC011978.2",0.992944027531077,0.957729687825902
"AC011979.1",0.782657988870649,0.751390004304226
"AC011997.1",0.588898693658058,0.687054158158386
"AC012065.5",4.67936410207811,4.63650386210314
"AC012085.1",2.48915238689891,2.20709773070337
"AC012150.1",0.410946902084993,0.54277563410188
"AC012213.1",1.44238838624687,0.922143959767389
"AC012213.2",1.43454337416203,1.53619057482968
"AC012213.3",0.677468741946597,0.570323812734027
"AC012213.4",3.1879083072537,3.27292271897978
"AC012254.3",0.770669213974283,0.50296157090255
"AC012306.2",2.91319485554996,2.86876453702902
"AC012313.4",2.03033706281421,2.66099444108915
"AC012313.5",2.62632943846001,2.24533552936324
"AC012313.6",0.735805438661903,0.599835260859324
"AC012313.8",1.68156943881093,1.73206844045082
"AC012354.2",0.620424944091186,0
"AC012360.3",3.98962837650776,3.81987144631224
"AC012368.1",0.940402077976951,1.02087841813963
"AC012414.6",0.327114865197625,0.48394967807433
"AC012435.2",0.693108943760925,0.718637859338999
"AC012441.1",3.18756984286946,3.07350912867322
"AC012441.2",2.00856232106705,2.26443129936631
"AC012442.2",0.812228025537016,0.83152247954789
"AC012462.3",1.70276251336975,0.6495260977521
"AC012486.1",2.91987447529294,2.27825563343043
"AC012508.1",0.775226748730688,1.27098449306801
"AC012508.2",0.791029153951455,0.489189056027615
"AC012512.1",5.07193938976405,4.44673624086369
"AC012513.3",2.56445355597495,2.7833159483299
"AC012603.1",0.469084808014351,0.777180380885527
"AC012615.1",1.65067664991999,1.58568037793478
"AC012629.3",0,0.538130323199545
"AC012640.2",2.99470132019146,3.33931040211843
"AC012640.3",0.266301296259562,0.265390705329942
"AC012640.5",0,0.806983719210837
"AC012645.1",1.20204483935031,1.33235803125015
"AC013244.1",0.22517303516767,0.57488117652809
"AC013262.1",0.657695672130652,0.571686920741527
"AC013356.1",0.405847693879413,0.512018151692902
"AC013400.1",0.769771521296085,0.350882996817605
"AC013410.1",0,0.514752644098475
"AC013448.1",0.596505497816327,0.887270160678412
"AC013451.2",0.479371893076448,0.214546034801275
"AC013452.2",0.93015502470902,1.08182538923341
"AC013476.2",0.672612112984822,1.08737317736337
"AC013553.4",0.100727186663036,0.550124632159137
"AC013726.1",0.625222159495603,0.878409207996185
"AC015660.2",0.1935615218478,0.85679358598496
"AC015726.1",2.181681019724,2.25265846644242
"AC015726.2",0.337053127888375,0.898833091324562
"AC015813.2",4.82460886464068,4.84210626571969
"AC015813.4",2.0849649804096,2.35791190048715
"AC015813.5",1.41230533958742,1.44636348764937
"AC015813.6",3.77556665654704,3.64109379232168
"AC015813.7",0.834831434993196,0.236405460988784
"AC015818.2",2.13588779350521,2.52983923915834
"AC015818.6",0.306563812738307,0.442499432328966
"AC015819.1",0.471046224465399,0.730621822356214
"AC015909.2",4.02585167963429,3.73513142596234
"AC015909.3",3.98262912190337,3.75544491255495
"AC015909.5",1.60439625844118,1.66452791762456
"AC015910.1",0.20852022691218,0.445244836535786
"AC015911.1",0.552295037529303,1.31477100410884
"AC015911.9",1.7032373255216,2.10538551168297
"AC015912.2",0.170491294773825,0.4221750455078
"AC015912.3",3.20288792929376,3.14213837256826
"AC015922.4",0.295568312083432,0.195624347880118
"AC015983.1",0.546169136103072,1.01576277851618
"AC016027.1",0.80836508809311,0.460610041385638
"AC016065.1",2.65999583327591,2.64711948188435
"AC016168.2",1.20898806698962,0.968625797392678
"AC016355.1",2.48131638224265,2.53779297965146
"AC016396.1",1.3135786622304,0.632426769103668
"AC016397.2",0.934513149858688,1.04314808649007
"AC016405.2",0.158240792796245,0.665397684472177
"AC016405.3",0.905842484942798,0.590206034697914
"AC016546.1",1.51234729804154,1.47250182644225
"AC016575.1",0.35746428841273,0.611506491808712
"AC016588.2",3.38096203683511,3.33210441805952
"AC016700.2",0.84366172937588,0.578993808037593
"AC016705.2",2.32308794884611,2.20309372239802
"AC016712.1",1.38813409042523,1.4917407492788
"AC016717.3",0.431012788112738,1.13894090633252
"AC016722.3",1.1228517791632,1.00142325644641
"AC016737.1",2.61607654199869,2.82056808068416
"AC016739.1",2.5657554282013,3.39712863009105
"AC016745.1",0.906084635083726,1.19504234616297
"AC016745.2",1.39467796145034,1.61375854872403
"AC016773.1",3.14026697072652,3.05378363563102
"AC016866.1",0.580062673773783,0.576195255569632
"AC016876.1",3.89841574337609,3.99141396780123
"AC016877.3",0.352126889898143,0.845307763058508
"AC016957.2",1.5211254051643,1.55879736480006
"AC017015.2",0.967730166279367,0.612220123279549
"AC017048.3",2.76424724572417,2.20919905461493
"AC017071.1",0.941651837555083,0.485504367274916
"AC017076.1",3.7145688688308,3.71141871360862
"AC017079.1",0.253443213139309,0.820187240373016
"AC017079.2",0.446005089766502,0.204431440284622
"AC017100.1",3.58860690052507,3.4063189870717
