"","InputCategories","X","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues","Freq"
"1","HuAgeGBsplit_00",1,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,18
"2","HuAgeGBsplit_01",2,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",91,0.00808846019366277,0.315449947552848,7969
"3","HuAgeGBsplit_02",3,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",81,0.0832182860111808,1,7732
"4","HuAgeGBsplit_03",4,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,1234
"5","HuAgeGBsplit_04",5,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.999835891559795,1,938
"6","HuAgeGBsplit_05",6,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",8,0.456873440102827,1,809
"7","HuAgeGBsplit_06",7,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",11,0.0705189662301112,1,727
"8","HuAgeGBsplit_07",8,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",8,0.339980720620048,1,724
"9","HuAgeGBsplit_08",9,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",11,0.0455121231945769,1,673
"10","HuAgeGBsplit_09",10,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",5,0.699129348244667,1,643
"11","HuAgeGBsplit_10",11,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",3,0.927680796755939,1,629
"12","HuAgeGBsplit_11",12,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",7,0.279984293668682,1,581
"13","HuAgeGBsplit_12",13,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.941926265240842,1,496
"14","HuAgeGBsplit_13",14,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",5,0.467144237067807,1,493
"15","HuAgeGBsplit_14",15,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.940132046342035,1,492
"16","HuAgeGBsplit_15",16,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",5,0.458358976288028,1,488
"17","HuAgeGBsplit_16",17,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",5,0.456597053443752,1,487
"18","HuAgeGBsplit_17",18,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.979312898502083,1,421
"19","HuAgeGBsplit_18",19,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",9,0.0105587114362381,0.411789746013287,394
"20","HuAgeGBsplit_19",20,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",6,0.152134318186298,1,394
"21","HuAgeGBsplit_20",21,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.970027169982756,1,381
"22","HuAgeGBsplit_21",22,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,365
"23","HuAgeGBsplit_22",23,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.824032988276623,1,345
"24","HuAgeGBsplit_23",24,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,321
"25","HuAgeGBsplit_24",25,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",4,0.316950472848895,1,312
"26","HuAgeGBsplit_25",26,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,305
"27","HuAgeGBsplit_26",27,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,303
"28","HuAgeGBsplit_27",28,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",7,0.00809920448130586,0.315868974770929,249
"29","HuAgeGBsplit_28",29,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,246
"30","HuAgeGBsplit_29",30,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.648882779578301,1,242
"31","HuAgeGBsplit_30",31,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.630712559890807,1,234
"32","HuAgeGBsplit_31",32,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,219
"33","HuAgeGBsplit_32",33,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,204
"34","HuAgeGBsplit_33",34,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,199
"35","HuAgeGBsplit_34",35,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",1,0.810020112904033,1,181
"36","HuAgeGBsplit_35",36,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,161
"37","HuAgeGBsplit_36",37,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,121
"38","HuAgeGBsplit_37",38,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",0,1,1,121
"39","HuAgeGBsplit_38",39,"SWIM_StemLike_inGB_Differentiated_State_Hu__","User",2,0.275015938618849,1,113
