"","HuAgeGBsplit_04....c1_HuAgeGBsplitRnaseq_21__"
"1","AC002056.1"
"2","AC004066.1"
"3","AC005229.1"
"4","AC005587.1"
"5","AC005906.1"
"6","AC006457.1"
"7","AC007923.3"
"8","AC008080.1"
"9","AC008694.1"
"10","AC011005.1"
"11","AC011410.1"
"12","AC012493.3"
"13","AC013403.1"
"14","AC013467.1"
"15","AC016612.1"
"16","AC016868.1"
"17","AC017074.2"
"18","AC017081.1"
"19","AC022210.1"
"20","AC025271.1"
"21","AC026700.1"
"22","AC026826.2"
"23","AC027124.1"
"24","AC053481.4"
"25","AC068134.4"
"26","AC069061.1"
"27","AC073072.2"
"28","AC073150.1"
"29","AC074019.1"
"30","AC078867.1"
"31","AC092810.2"
"32","AC092818.1"
"33","AC093519.1"
"34","AC098859.1"
"35","AC098965.1"
"36","AC100757.3"
"37","AC103563.3"
"38","AC103810.10"
"39","AC109439.1"
"40","AC109635.1"
"41","AC110588.1"
"42","AC110741.2"
"43","AC112492.5"
"44","AC113367.2"
"45","AC113367.3"
"46","AC113403.1"
"47","AC117498.3"
"48","AC120498.7"
"49","AC122714.2"
"50","AC124067.3"
"51","AC124290.2"
"52","AC125238.2"
"53","AC136628.2"
"54","AC243725.1"
"55","AC244090.2"
"56","AC245036.1"
"57","AC245884.5"
"58","AC246787.2"
"59","ACTL7B"
"60","ACTL9"
"61","ACTN3"
"62","ACTN4P1"
"63","AKR1B10P1"
"64","AL021877.1"
"65","AL109918.2"
"66","AL133247.2"
"67","AL135929.1"
"68","AL157777.2"
"69","AL161722.2"
"70","AL163153.1"
"71","AL355497.1"
"72","AL356276.2"
"73","AL358176.3"
"74","AL391005.1"
"75","AL450487.1"
"76","AL451165.1"
"77","AL512594.1"
"78","AL589987.2"
"79","AL591503.3"
"80","AL627231.1"
"81","AL669983.1"
"82","ALDH3B2"
"83","ALOX15P2"
"84","ALPPL2"
"85","AMBP"
"86","ANKRD60"
"87","AOC4P"
"88","AP000705.1"
"89","AP002353.1"
"90","AP002358.2"
"91","AP002469.1"
"92","AP005242.2"
"93","ASB10"
"94","ASB12"
"95","ATP5F1EP2"
"96","ATP5PDP1"
"97","B3GNT2P1"
"98","B3GNT6"
"99","BHMG1"
"100","BMP10"
"101","BPIFA1"
"102","BPIFA2"
"103","BPIFA3"
"104","BPIFB1"
"105","BPIFB2"
"106","BPIFB3"
"107","BPIFB6"
"108","BSND"
"109","BTF3P9"
"110","C12orf71"
"111","C12orf74"
"112","C16orf78"
"113","C16orf92"
"114","C17orf99"
"115","C20orf173"
"116","C3orf30"
"117","C3P1"
"118","CACNA1F"
"119","CALHM3"
"120","CARD18"
"121","CASP14"
"122","CATSPER4"
"123","CD300LD"
"124","CDC42EP4"
"125","CDH16"
"126","CDK2AP2P3"
"127","CDK8P2"
"128","CDX4"
"129","CEACAM18"
"130","CEACAM20"
"131","CELA3B"
"132","CEND1P1"
"133","CHCHD3P1"
"134","CICP11"
"135","CLC"
"136","CLDN25"
"137","CLK2P1"
"138","CNN2P10"
"139","CNN2P12"
"140","COL11A2P1"
"141","COX6B1P2"
"142","CPSF4L"
"143","CRCT1"
"144","CRP"
"145","CRX"
"146","CST4"
"147","CST5"
"148","CST9L"
"149","CST9LP1"
"150","CSTL1"
"151","CYCSP20"
"152","CYP1A2"
"153","CYP2B6"
"154","CYP2G2P"
"155","CYP2T3P"
"156","CYP3A137P"
"157","CYP4F8"
"158","DEFA5"
"159","DEFB128"
"160","DEFB129"
"161","DIS3L2P1"
"162","DNM1P49"
"163","EFCAB8"
"164","EI24P4"
"165","EIF3IP1"
"166","ERN2"
"167","ESRP2"
"168","F2"
"169","FAF2P1"
"170","FAM205A"
"171","FAM83C"
"172","FGF4"
"173","FKBP4P6"
"174","FKBP6"
"175","FO393412.1"
"176","FTH1P5"
"177","FUNDC2P2"
"178","FUT6"
"179","FXYD6P3"
"180","GAPDHP65"
"181","GATA1"
"182","GCM1"
"183","GDF5OS"
"184","GFRA4"
"185","GGT6"
"186","GLULP4"
"187","GLYCAM1"
"188","GOT1L1"
"189","GPHA2"
"190","GPR119"
"191","GPR142"
"192","GPR152"
"193","HMGB3P19"
"194","HMGB3P32"
"195","HNF4GP1"
"196","HNRNPUP1"
"197","HOXB1"
"198","HTR3D"
"199","IHH"
"200","IL17F"
"201","IL3"
"202","INSL3"
"203","IQCF6"
"204","ITIH6"
"205","IZUMO1R"
"206","JKAMPP1"
"207","KCNA10"
"208","KCNK16"
"209","KCNV2"
"210","KIF4CP"
"211","KLK11"
"212","KLK13"
"213","KLK15"
"214","KRT12"
"215","KRT33B"
"216","KRT34"
"217","KRT35"
"218","KRT38"
"219","KRT4"
"220","KRT74"
"221","KRT77"
"222","KRT85"
"223","KRT8P8"
"224","KRTDAP"
"225","LACTBL1"
"226","LALBA"
"227","LCE3C"
"228","LDLRAD1"
"229","LEUTX"
"230","LGALS13"
"231","LGALS14"
"232","LGALS16"
"233","LINC00479"
"234","LINC00482"
"235","LINC00544"
"236","LINC00661"
"237","LINC00686"
"238","LINC00868"
"239","LINC01555"
"240","LINC01565"
"241","LINC01654"
"242","LINC02090"
"243","LRIT1"
"244","LYPLA2P3"
"245","MBD3L1"
"246","MED15P9"
"247","METTL7AP1"
"248","MFSD2B"
"249","MIR1323"
"250","MIR1471"
"251","MIR200A"
"252","MIR200B"
"253","MIR30D"
"254","MIR3148"
"255","MIR4289"
"256","MIR4291"
"257","MIR4330"
"258","MIR4532"
"259","MIR466"
"260","MIR519B"
"261","MIR520H"
"262","MIR526A1"
"263","MIR759"
"264","MOGAT3"
