"","HuAgeGBsplit_01....c1_HuAgeGBsplitRnaseq_45__"
"1","ABAT"
"2","ABHD17A"
"3","AC005943.1"
"4","AC009005.1"
"5","ACTR2"
"6","AES"
"7","AKAP8"
"8","AKAP8L"
"9","AL031118.1"
"10","AL354702.1"
"11","ALKBH7"
"12","ANO8"
"13","AP1M1"
"14","AP3D1"
"15","ARL4D"
"16","ARMC6"
"17","ASNA1"
"18","ATG4D"
"19","ATP13A1"
"20","ATP5F1D"
"21","BCL3"
"22","BRD4"
"23","BTBD2"
"24","C19orf24"
"25","C19orf25"
"26","C19orf53"
"27","CARD19"
"28","CARM1"
"29","CC2D1A"
"30","CCDC130"
"31","CCDC94"
"32","CD320"
"33","CDC34"
"34","CDC37"
"35","CLPP"
"36","COA5"
"37","COPE"
"38","COX7A2L"
"39","CRTC1"
"40","CSNK1G2"
"41","DAPK3"
"42","DCAF15"
"43","DDA1"
"44","DHPS"
"45","DOT1L"
"46","DPP9"
"47","DUS3L"
"48","ECSIT"
"49","ELAVL1"
"50","ELOF1"
"51","EPS15L1"
"52","FAHD2A"
"53","FAM32A"
"54","FARSA"
"55","FBXW9"
"56","FZR1"
"57","GADD45GIP1"
"58","GCDH"
"59","GIPC1"
"60","GNA11"
"61","GOLGA8A"
"62","GTF2F1"
"63","GTPBP3"
"64","HNRNPLP2"
"65","HYKK"
"66","ILVBL"
"67","JUND"
"68","KEAP1"
"69","KHSRP"
"70","KXD1"
"71","KYAT3"
"72","LINC01775"
"73","LONP1"
"74","MAP1S"
"75","MAP2K2"
"76","MAP2K7"
"77","MARCH2"
"78","MAU2"
"79","MBD3"
"80","MCFD2P1"
"81","MED16"
"82","MEX3D"
"83","MIDN"
"84","MISP3"
"85","MKNK2"
"86","MLLT1"
"87","MOB3A"
"88","MPND"
"89","MPV17L2"
"90","MRPL54"
"91","MUM1"
"92","MVB12A"
"93","MYDGF"
"94","NACC1"
"95","NCK2"
"96","NDUFB7"
"97","NDUFS7"
"98","NR2C2AP"
"99","NR2F6"
"100","OCEL1"
"101","P2RY11"
"102","PCSK4"
"103","PGLS"
"104","PIAS4"
"105","PIN1"
"106","PIP5K1C"
"107","PKN1"
"108","PLPPR2"
"109","PODNL1"
"110","POLR2E"
"111","PRKACA"
"112","PTBP1"
"113","R3HDM4"
"114","RAB11B"
"115","RAB1A"
"116","RAD23A"
"117","RANBP3"
"118","REEP6"
"119","REXO1"
"120","RFX1"
"121","RFXANK"
"122","RNF126"
"123","RTN4"
"124","SCAMP4"
"125","SEMA4F"
"126","SF3A2"
"127","SIN3B"
"128","SMARCA4"
"129","SMCO4"
"130","SNN"
"131","SNRPA"
"132","SPPL2B"
"133","SSBP4"
"134","STK11"
"135","STXBP2"
"136","SUGP1"
"137","SUGP2"
"138","SUMO1"
"139","TECR"
"140","TIMM13"
"141","TIMM29"
"142","TIMM44"
"143","TLE2"
"144","TMED1"
"145","TMEM161A"
"146","TMEM249"
"147","TMEM259"
"148","TNPO2"
"149","TRIR"
"150","UBXN6"
"151","UNC50"
"152","UPF1"
"153","USE1"
"154","WDR18"
"155","WDR83"
"156","WIZ"
"157","XAB2"
"158","YIPF2"
"159","YPEL5"
"160","ZBTB7A"
"161","ZNF333"
"162","ZNF414"
