"","HuAgeGBsplit_01....c1_HuAgeGBsplitRnaseq_18__"
"1","ABCA10"
"2","AC002384.1"
"3","AC002451.1"
"4","AC005102.1"
"5","AC006441.4"
"6","AC007953.2"
"7","AC008592.4"
"8","AC010595.1"
"9","AC011495.1"
"10","AC011995.2"
"11","AC012645.1"
"12","AC020912.1"
"13","AC021491.1"
"14","AC021785.1"
"15","AC025279.3"
"16","AC041040.1"
"17","AC073115.1"
"18","AC073130.3"
"19","AC073592.4"
"20","AC078993.1"
"21","AC083967.1"
"22","AC084026.2"
"23","AC087762.1"
"24","AC090192.1"
"25","AC092175.1"
"26","AC093426.1"
"27","AC093627.2"
"28","AC107918.3"
"29","AC117402.1"
"30","AC119618.1"
"31","AC121154.1"
"32","AC124944.1"
"33","AC141930.1"
"34","AC245100.3"
"35","ADAMTS12"
"36","ADCY4"
"37","AGTR1"
"38","AGTR2"
"39","AL080285.2"
"40","AL121796.1"
"41","AL133270.1"
"42","AL365356.5"
"43","AL449403.1"
"44","AL591471.1"
"45","AL592429.1"
"46","AL844170.1"
"47","ANTXR1"
"48","AP000920.1"
"49","AP001471.1"
"50","AP001476.1"
"51","AP002414.2"
"52","AP003100.1"
"53","AP003555.2"
"54","AP003555.3"
"55","AP005264.5"
"56","AP005264.6"
"57","APOA2"
"58","ASTL"
"59","ATP5PBP2"
"60","C1QTNF12"
"61","CACNG5"
"62","CCDC8"
"63","CCNYL2"
"64","CD200R1"
"65","CHODL"
"66","CILP"
"67","CILP2"
"68","CLCA2"
"69","CLEC1A"
"70","CNKSR3"
"71","COL11A2"
"72","COMMD2"
"73","COMP"
"74","COX7A1"
"75","CPN2"
"76","CRISPLD1"
"77","CST2"
"78","CST6"
"79","CYGB"
"80","CYP26A1"
"81","DCD"
"82","DCLK3"
"83","EBF2"
"84","EDARADD"
"85","EIF4BP7"
"86","ERG"
"87","FGL1"
"88","FMO1"
"89","FO393409.1"
"90","FOXA3"
"91","FOXP2"
"92","GABRR1"
"93","GAPDHP21"
"94","GNLY"
"95","GPC3"
"96","GPR161"
"97","GRPR"
"98","HAS1"
"99","HMCN1"
"100","HSPD1P6"
"101","ITGA11"
"102","KRT18P50"
"103","L29074.1"
"104","LCE1A"
"105","LGALSL"
"106","LGR5"
"107","LINC00377"
"108","LINC00578"
"109","LINC00607"
"110","LINC00924"
"111","LINC01432"
"112","LINC01447"
"113","LINC01655"
"114","LINC01705"
"115","LINC01926"
"116","LINC01960"
"117","LINC02148"
"118","LINC02156"
"119","LINC02176"
"120","LINC02407"
"121","LINC02434"
"122","LRRC37A11P"
"123","MATN1"
"124","MEOX1"
"125","MFRP"
"126","MMP13"
"127","MPC2"
"128","MPIG6B"
"129","MRPS17P1"
"130","MTUS1"
"131","MYO1D"
"132","NR1H4"
"133","NRK"
"134","NT5DC1"
"135","ODF2L"
"136","OR2S1P"
"137","OR7E161P"
"138","P2RX2"
"139","PAQR7"
"140","PAX9"
"141","PDGFRL"
"142","PLAGL1"
"143","PLRG1"
"144","POLR2LP1"
"145","PPEF1"
"146","PRDX2P4"
"147","PREX2"
"148","PTBP2"
"149","PTGFR"
"150","PXT1"
"151","RAB17"
"152","RELT"
"153","RFX8"
"154","RN7SKP172"
"155","RN7SKP204"
"156","RN7SL292P"
"157","RNA5SP158"
"158","RNF2"
"159","ROR2"
"160","RPLP0P2"
"161","RPSAP46"
"162","S1PR3"
"163","SCARA5"
"164","SEC14L3"
"165","SERINC2"
"166","SERTAD4"
"167","SIRPG"
"168","SLC17A8"
"169","SLC22A11"
"170","SLC2A12"
"171","SMIM1"
"172","SNAI1"
"173","SOX7"
"174","STEAP1B"
"175","SULT1E1"
"176","SUPT20HL1"
"177","SUPT20HL2"
"178","SYCP2L"
"179","SYNGR4"
"180","THAP12P1"
"181","TMEM200B"
"182","TNMD"
"183","TUBBP6"
"184","UGGT1"
"185","VN1R28P"
"186","VNN1"
"187","WARSP1"
"188","WDR64"
"189","XPNPEP2"
"190","Z74021.1"
"191","Z82198.1"
