"","HuAgeGBsplit_12....c1_HuAgeGBsplitRnaseq_59__"
"1","ABCD4"
"2","AC004825.2"
"3","AC005225.4"
"4","AC005355.2"
"5","AC007686.3"
"6","ACOT2"
"7","ACYP1"
"8","ADCK1"
"9","AHSA1"
"10","AL049838.1"
"11","AL132640.1"
"12","AL132640.2"
"13","AL138995.1"
"14","AL160191.1"
"15","AL160191.3"
"16","AL355073.1"
"17","AL442663.3"
"18","AL442663.4"
"19","ALKBH1"
"20","ANGEL1"
"21","AP5M1"
"22","AREL1"
"23","ARF6"
"24","ARG2"
"25","ARID4A"
"26","ATG14"
"27","ATG2B"
"28","ATL1"
"29","ATP5S"
"30","ATP6V1D"
"31","ATXN3"
"32","BBOF1"
"33","BTBD7"
"34","C14orf178"
"35","C14orf37"
"36","CALM1"
"37","CDKL1"
"38","CGRRF1"
"39","CNIH1"
"40","COQ6"
"41","COX16"
"42","CPSF2"
"43","CYP46A1"
"44","DAAM1"
"45","DCAF4"
"46","DCAF5"
"47","DDHD1"
"48","DDX24"
"49","DGLUCY"
"50","DICER1"
"51","DLST"
"52","DNAAF2"
"53","DNAL1"
"54","DPF3"
"55","EIF2B2"
"56","EIF2S1"
"57","EIF5"
"58","ELMSAN1"
"59","ENTPD5"
"60","ERH"
"61","EXD2"
"62","EXOC5"
"63","FAM161B"
"64","FBXO34"
"65","FCF1"
"66","FERMT2"
"67","FKBP3"
"68","FOXN3"
"69","FOXN3P1"
"70","FUT8"
"71","GHET1"
"72","GLRX5"
"73","GMFB"
"74","GNPNAT1"
"75","GOLGA5"
"76","GPATCH2L"
"77","GPHN"
"78","GPR135"
"79","GPR137C"
"80","GSKIP"
"81","GSTZ1"
"82","GTF2A1"
"83","HSP90AA1"
"84","IFI27L1"
"85","IFI27L2"
"86","IFT43"
"87","INF2"
"88","IRF2BPL"
"89","ISCA2"
"90","KIAA0586"
"91","KLC1"
"92","KLHDC1"
"93","KLHDC2"
"94","KTN1"
"95","L3HYPDH"
"96","LIN52"
"97","MAPK1IP1L"
"98","MAX"
"99","MED6"
"100","MNAT1"
"101","MOAP1"
"102","MPP5"
"103","MTHFD1"
"104","NAA30"
"105","NEK9"
"106","NEMF"
"107","NOXRED1"
"108","NRDE2"
"109","NUMB"
"110","OTUB2"
"111","PAPOLA"
"112","PCNX1"
"113","PCNX4"
"114","PELI2"
"115","PIGH"
"116","PLEKHG3"
"117","PLEKHH1"
"118","PNMA1"
"119","POMT2"
"120","PPM1A"
"121","PPP2R5E"
"122","PPP4R3A"
"123","PSEN1"
"124","PSMC1"
"125","PSMC6"
"126","PTPN21"
"127","RBM25"
"128","RDH11"
"129","RPL36AL"
"130","RPS3AP2"
"131","RPS6KA5"
"132","RPS6KL1"
"133","RTRAF"
"134","SAMD15"
"135","SEL1L"
"136","SETD3"
"137","SIPA1L1"
"138","SLC38A6"
"139","SLC39A9"
"140","SLC8A3"
"141","SLIRP"
"142","SMOC1"
"143","SNAPC1"
"144","SOCS4"
"145","SPATA7"
"146","SPTLC2"
"147","SRSF5"
"148","STYX"
"149","SUSD6"
"150","TDP1"
"151","TEX21P"
"152","TMED10"
"153","TMED8"
"154","TMEM229B"
"155","TMEM260"
"156","TMX1"
"157","TRAPPC6B"
"158","TRIM9"
"159","TRIP11"
"160","TTC7B"
"161","TTC8"
"162","TTC9"
"163","TTLL5"
"164","TXNDC16"
"165","UBR7"
"166","VASH1"
"167","VCPKMT"
"168","VIPAS39"
"169","VTI1B"
"170","WDR89"
"171","YLPM1"
"172","YY1"
"173","ZBTB25"
"174","ZC2HC1C"
"175","ZC3H14"
"176","ZFYVE1"
"177","ZFYVE26"
