"","HuAgeGBsplit_03....c1_HuAgeGBsplitRnaseq_26__"
"1","ABCG5"
"2","AC002069.1"
"3","AC004941.2"
"4","AC005341.1"
"5","AC005740.2"
"6","AC005921.1"
"7","AC006026.1"
"8","AC006511.4"
"9","AC007064.4"
"10","AC007068.2"
"11","AC007718.1"
"12","AC007966.1"
"13","AC008033.1"
"14","AC009078.1"
"15","AC009238.2"
"16","AC010240.1"
"17","AC010374.2"
"18","AC010878.1"
"19","AC010894.1"
"20","AC011225.1"
"21","AC012119.1"
"22","AC013828.1"
"23","AC015688.2"
"24","AC015871.5"
"25","AC018639.1"
"26","AC018659.1"
"27","AC018992.1"
"28","AC021146.7"
"29","AC022880.1"
"30","AC023078.2"
"31","AC023162.1"
"32","AC023469.1"
"33","AC023538.1"
"34","AC023968.2"
"35","AC024255.1"
"36","AC024587.1"
"37","AC025470.1"
"38","AC025881.1"
"39","AC025884.1"
"40","AC026956.1"
"41","AC027031.1"
"42","AC027124.2"
"43","AC027313.1"
"44","AC055813.1"
"45","AC061975.3"
"46","AC062016.1"
"47","AC068138.1"
"48","AC068538.1"
"49","AC068769.1"
"50","AC073136.2"
"51","AC073310.1"
"52","AC073581.1"
"53","AC073968.1"
"54","AC074085.1"
"55","AC074087.1"
"56","AC074290.1"
"57","AC079238.1"
"58","AC079248.1"
"59","AC083760.1"
"60","AC084364.2"
"61","AC087283.1"
"62","AC087373.1"
"63","AC090312.1"
"64","AC090771.1"
"65","AC090819.1"
"66","AC091304.9"
"67","AC092393.1"
"68","AC092447.9"
"69","AC092568.1"
"70","AC092646.1"
"71","AC092647.2"
"72","AC093270.2"
"73","AC093331.1"
"74","AC093870.1"
"75","AC093878.1"
"76","AC096754.1"
"77","AC096996.1"
"78","AC097474.1"
"79","AC097510.1"
"80","AC097518.1"
"81","AC097714.1"
"82","AC098614.3"
"83","AC098828.1"
"84","AC099063.2"
"85","AC099654.2"
"86","AC100757.1"
"87","AC103987.3"
"88","AC104076.2"
"89","AC104457.1"
"90","AC105252.1"
"91","AC105342.1"
"92","AC106872.9"
"93","AC107934.2"
"94","AC107954.1"
"95","AC108120.3"
"96","AC109635.6"
"97","AC110053.1"
"98","AC111000.5"
"99","AC112693.2"
"100","AC113367.1"
