"","HuAgeGBsplit_01....c1_HuAgeGBsplitRnaseq_305__"
"1","AC084864.1"
"2","AC109347.1"
"3","AL158071.2"
"4","ANKRD17"
"5","ATL2"
"6","COPS4"
"7","CYP3A52P"
"8","ELF2"
"9","ENOPH1"
"10","EXOSC9"
"11","EYA1"
"12","FNIP2"
"13","FO393419.3"
"14","FRG1"
"15","GRSF1"
"16","HIST3H2BA"
"17","HYPK"
"18","JADE1"
"19","LAMTOR3"
"20","LINC01237"
"21","MOB1B"
"22","NEK1"
"23","NUP54"
"24","NXPH1"
"25","PAQR3"
"26","PLEKHH2"
"27","RIMKLA"
"28","RNF150"
"29","SCOC"
"30","SDAD1"
"31","SH3RF1"
"32","SLC25A4"
"33","SNX25"
"34","STOX2"
"35","TRIM2"
"36","ZSWIM6"
