"","HuAgeGBsplit_37....c1_HuAgeGBsplitRnaseq_372__"
"1","AC004160.1"
"2","AC006927.3"
"3","AC010387.1"
"4","AC012497.1"
"5","AC019322.2"
"6","AC020765.1"
"7","AC063952.1"
"8","AC073869.3"
"9","AC079448.1"
"10","AC080079.1"
"11","AC091912.1"
"12","AC105081.1"
"13","AC113347.2"
"14","AC113347.4"
"15","AC119751.2"
"16","AK2P2"
"17","AL078624.1"
"18","AL132796.3"
"19","AL136298.2"
"20","AL359195.1"
"21","AL513548.2"
"22","AP002759.1"
"23","AP006295.1"
"24","BX248123.2"
"25","C5orf17"
"26","CD24P2"
"27","GAPDHP20"
"28","IGLC5"
"29","ITGA9"
"30","LINC01022"
"31","LINC01343"
"32","LINC01685"
"33","LINC01927"
"34","MARK3P3"
"35","MIR8070"
"36","MORF4L1P5"
"37","MORF4L1P7"
"38","MRPL15P1"
"39","MTATP6P23"
"40","MTCO1P23"
"41","MTCO1P30"
"42","MTCO2P23"
"43","MTCYBP40"
"44","MTND1P20"
"45","MTND2P15"
"46","MTND4LP18"
"47","PAGE4"
"48","PGAM1P2"
"49","PRRC2CP1"
"50","PSMC1P4"
"51","RF00156"
"52","RF00592"
"53","RN7SKP246"
"54","RN7SKP263"
"55","RN7SKP289"
"56","RN7SL354P"
"57","RN7SL542P"
"58","RN7SL658P"
"59","RN7SL702P"
"60","RN7SL797P"
"61","RNA5SP166"
"62","RNA5SP234"
"63","RPS3AP50"
"64","RPSAP49"
"65","TRAV33"
"66","Z82196.2"
"67","ZNF970P"
