"","HuAgeGBsplit_02....c1_HuAgeGBsplitRnaseq_11__"
"1","ABHD17AP6"
"2","AC002486.2"
"3","AC005674.2"
"4","AC005920.1"
"5","AC006499.5"
"6","AC007749.1"
"7","AC008438.2"
"8","AC008505.1"
"9","AC008751.2"
"10","AC009163.4"
"11","AC010997.2"
"12","AC011742.2"
"13","AC013248.1"
"14","AC015712.5"
"15","AC016877.3"
"16","AC018716.2"
"17","AC018868.2"
"18","AC018946.2"
"19","AC019129.2"
"20","AC019193.3"
"21","AC021106.1"
"22","AC021106.3"
"23","AC022167.4"
"24","AC022390.1"
"25","AC023141.8"
"26","AC024580.2"
"27","AC026320.1"
"28","AC026826.1"
"29","AC027449.1"
"30","AC027601.3"
"31","AC027801.1"
"32","AC027801.3"
"33","AC027801.5"
"34","AC037471.1"
"35","AC064871.1"
"36","AC069154.1"
"37","AC074327.1"
"38","AC078881.1"
"39","AC079921.2"
"40","AC084082.1"
"41","AC087499.2"
"42","AC090630.1"
"43","AC092327.1"
"44","AC093323.1"
"45","AC095057.3"
"46","AC097381.1"
"47","AC099654.11"
"48","AC103855.3"
"49","AC104417.2"
"50","AC104836.1"
"51","AC105345.1"
"52","AC106791.2"
"53","AC107079.1"
"54","AC108062.1"
"55","AC108471.2"
"56","AC113347.1"
"57","AC114973.1"
"58","AC116353.1"
"59","AC118282.2"
"60","AC127381.1"
"61","AC131281.1"
"62","AC138466.3"
"63","AC139530.1"
"64","AC139887.2"
"65","AC245187.2"
"66","AC245407.3"
"67","AC245519.1"
"68","AC246817.2"
"69","ADGRA3"
"70","AF254983.2"
"71","AFAP1"
"72","AL022161.1"
"73","AL023284.4"
"74","AL024508.2"
"75","AL033523.1"
"76","AL109810.1"
"77","AL118511.2"
"78","AL121656.1"
"79","AL136379.1"
"80","AL137000.1"
"81","AL137783.1"
"82","AL138881.1"
"83","AL139327.2"
"84","AL158077.1"
"85","AL158210.1"
"86","AL158801.5"
"87","AL160291.1"
"88","AL161447.1"
"89","AL161670.2"
"90","AL161751.1"
"91","AL162391.1"
"92","AL353133.2"
"93","AL353732.1"
"94","AL356094.1"
"95","AL356292.1"
"96","AL358613.2"
"97","AL390195.1"
"98","AL390195.2"
"99","AL445426.1"
"100","AL445483.1"
"101","AL513128.2"
"102","AL627230.1"
"103","AL627230.5"
"104","AL807752.7"
"105","ANAPC4"
"106","AP000343.1"
"107","AP001340.1"
"108","AP001360.1"
"109","AP002963.1"
"110","AP002981.1"
