"","HuAgeGBsplit_06....c1_HuAgeGBsplitRnaseq_23__"
"1","AC006262.3"
"2","AC011487.2"
"3","AC016745.1"
"4","AC016745.2"
"5","AC022384.1"
"6","AC093844.1"
"7","AC096888.1"
"8","AC097652.1"
"9","AC104758.3"
"10","AC120042.1"
"11","ACP7"
"12","ADGRF5P2"
"13","ADGRL2"
"14","AGGF1P1"
"15","AGGF1P2"
"16","AKR1C7P"
"17","AKR1C8P"
"18","AL049541.1"
"19","AL049541.2"
"20","AL136097.2"
"21","AL353608.2"
"22","AL354718.1"
"23","AL445235.1"
"24","AL512625.1"
"25","AL512625.2"
"26","AL590399.1"
"27","AL590399.4"
"28","AL591479.1"
"29","AL606490.9"
"30","AL845472.1"
"31","AL845472.2"
"32","BX005266.2"
"33","BX088651.4"
"34","C11orf72"
"35","C2orf27AP3"
"36","C2orf27B"
"37","CBWD3"
"38","CBWD5"
"39","CDK2AP2P2"
"40","CNTNAP3P5"
"41","CSPG4P13"
"42","DUX4L37"
"43","DUX4L50"
"44","FGF7P6"
"45","FRG1KP"
"46","GLIDR"
"47","GYS2"
"48","HEYL"
"49","KIT"
"50","LILRP1"
"51","LINC00606"
"52","LINC01410"
"53","LINC02041"
"54","MIR4477B"
"55","MIR6068"
"56","NKAIN3"
"57","PTGER4P2"
"58","RARRES2P2"
"59","RARRES2P4"
"60","SLC6A1"
"61","SLC6A11"
"62","SRGAP3"
"63","ST8SIA6"
"64","SYN2"
"65","TCHH"
"66","TRAV5"
"67","TUBAL3"
"68","VN1R6P"
"69","ZNF658"
