"","HuAgeGBsplit_02....c1_HuAgeGBsplitRnaseq_106__"
"1","AC004656.1"
"2","AC019084.1"
"3","AC019103.1"
"4","AC021755.3"
"5","AC091153.3"
"6","AC106745.1"
"7","AC226118.1"
"8","AK4P3"
"9","AL133245.1"
"10","AL358334.2"
"11","AL360221.1"
"12","AL513211.1"
"13","AL590652.1"
"14","ARID5B"
"15","BICC1"
"16","BMP5"
"17","C12orf60"
"18","CCDC27"
"19","CDX2"
"20","CLDN1"
"21","CNRIP1"
"22","CYP26C1"
"23","DOCK10"
"24","EMCN"
"25","ERP27"
"26","FAM126A"
"27","FZD8"
"28","GFRA1"
"29","HGD"
"30","HNF4G"
"31","KL"
"32","KLHL31"
"33","LINC01091"
"34","LINC01097"
"35","MKX"
"36","MME"
"37","MPZL1"
"38","MRAP2"
"39","NFKBIZ"
"40","NPPC"
"41","OTUD3"
"42","P3H2"
"43","PDK3"
"44","RAB43P1"
"45","RAI14"
"46","RN7SL184P"
"47","SHISA2"
"48","SHOX"
"49","SPTLC3"
"50","TIPRL"
"51","TMEM26"
"52","TSPAN7"
"53","VAMP4"
"54","WLS"
"55","ZFHX4"
"56","ZNF469"
