"","HuAgeGBsplit_02....c1_HuAgeGBsplitRnaseq_87__"
"1","ABI3BP"
"2","AC004233.3"
"3","AC004817.4"
"4","AC005077.4"
"5","AC005740.1"
"6","AC005776.1"
"7","AC005865.2"
"8","AC005871.1"
"9","AC006041.1"
"10","AC006262.1"
"11","AC007036.1"
"12","AC008269.1"
"13","AC009065.4"
"14","AC009237.15"
"15","AC009949.1"
"16","AC010266.2"
"17","AC010857.1"
"18","AC010931.3"
"19","AC011008.2"
"20","AC015468.3"
"21","AC015468.4"
"22","AC015660.2"
"23","AC015660.3"
"24","AC015819.3"
"25","AC022596.2"
"26","AC026797.1"
"27","AC027807.1"
"28","AC048346.1"
"29","AC068987.1"
"30","AC073878.2"
"31","AC079193.1"
"32","AC079341.1"
"33","AC079447.1"
"34","AC079766.1"
"35","AC084809.1"
"36","AC087294.1"
"37","AC090772.4"
"38","AC092645.1"
"39","AC093106.1"
"40","AC093775.1"
"41","AC097103.2"
"42","AC103855.2"
"43","AC104806.2"
"44","AC105760.2"
"45","AC106820.2"
"46","AC107983.2"
"47","AC108210.2"
"48","AC110373.1"
"49","AC110491.1"
"50","AC113347.3"
"51","AC126696.3"
"52","AC138430.1"
"53","AC239585.2"
"54","ACTG1P17"
"55","ADCY5"
"56","ADGRV1"
"57","ADRB1"
"58","AF131215.7"
"59","AF246928.1"
"60","AKR1C6P"
"61","AL023973.1"
"62","AL033379.1"
"63","AL049775.1"
"64","AL121932.1"
"65","AL135999.3"
"66","AL136317.2"
"67","AL139280.1"
"68","AL157832.3"
"69","AL353622.2"
"70","AL354863.1"
"71","AL355480.1"
"72","AL356580.1"
"73","AL358072.1"
"74","AL359382.1"
"75","AL359643.2"
"76","AL365181.1"
"77","AL390719.1"
"78","AL391262.1"
"79","AL583859.2"
"80","AL669942.1"
"81","AL691403.2"
"82","AL805961.2"
"83","ALDOB"
"84","ANKRD20A1"
"85","AP000843.1"
"86","AP000867.4"
"87","AP001994.1"
"88","AP003108.1"
"89","AP005121.1"
"90","ARHGAP10"
"91","ASB3"
"92","ASS1P10"
"93","BX119927.1"
"94","CBLN2"
"95","CCDC144B"
"96","CDR1"
"97","CLDN9"
"98","CPO"
"99","CR589904.1"
"100","CR769776.2"
"101","CSPG4P10"
"102","CSPG4P11"
"103","CSPG4P12"
"104","CTDSPL"
"105","CYP4F34P"
"106","DNM1P41"
"107","DRAXINP1"
"108","EDNRA"
"109","EEF1A1P13"
"110","EFL1P1"
"111","EIF2AP4"
"112","EML2"
"113","EMX2"
"114","EMX2OS"
"115","EPHB4"
"116","FAM237A"
"117","FAM238C"
"118","FAM47E"
"119","FAM66A"
"120","FAM9A"
"121","FBLN7"
"122","FBXO40"
"123","FOXP1"
"124","FTX"
"125","GABRA3"
"126","GAPDHP74"
"127","GLP2R"
"128","GOLGA2P10"
"129","GOLGA2P7"
"130","GOLGA6L10"
"131","GOLGA6L3"
"132","GOLGA6L4"
"133","GOLGA6L5P"
"134","GOLGA6L9"
"135","GOLGA8IP"
"136","GOLGA8M"
"137","GOLGA8S"
"138","GPR150"
"139","GPR151"
"140","GXYLT1P3"
"141","GXYLT1P4"
"142","HNRNPA1P46"
"143","HSD3BP2"
"144","IGFL4"
"145","IGFN1"
"146","KAZN"
"147","KCNH4"
"148","KCNJ6"
"149","KCNS1"
"150","KCNV1"
"151","LGALS2"
"152","LINC00326"
"153","LINC00387"
"154","LINC00499"
"155","LINC00500"
"156","LINC00707"
"157","LINC00898"
"158","LINC00933"
"159","LINC01007"
"160","LINC02347"
"161","LY6D"
"162","LYPD8"
"163","MAN1A1"
"164","MAS1"
"165","MBL3P"
"166","MCF2L2"
"167","MGMT"
"168","MIR219A1"
"169","MIR4500HG"
"170","MTRNR2L12"
"171","MTRNR2L8"
"172","MUM1L1"
"173","NBDY"
"174","NDUFA5P6"
"175","NMNAT3"
"176","OPN4"
"177","OR10H1"
"178","OR14I1"
"179","PHACTR2"
"180","PKMP5"
"181","PLPPR4"
"182","PLSCR4"
"183","POLR1A"
"184","POLR1B"
"185","PSMG4"
"186","RASGRP1"
"187","RGS6"
"188","RNU6ATAC17P"
"189","RPL12P41"
"190","RPL26P31"
"191","RPP40"
"192","RPS17P2"
"193","RPS29P5"
"194","RXFP1"
"195","SATB2"
"196","SETSIP"
"197","SH2D1B"
"198","SLC30A6"
"199","SLC4A7"
"200","SLC6A15"
"201","SNX18P4"
"202","STX1A"
"203","TAS2R6P"
"204","TBC1D29"
"205","TDRG1"
"206","TESPA1"
"207","TMCO4"
"208","TMEM177"
"209","TMEM241"
"210","TRH"
"211","TRIM51DP"
"212","TVP23BP1"
"213","UBE2Q2L"
"214","UBE2Q2P1"
"215","UBE2Q2P6"
"216","WHAMMP2"
"217","WHAMMP3"
"218","XYLT1"
"219","Z68323.1"
"220","ZNF877P"
