"","HuAgeGBsplit_11....c1_HuAgeGBsplitRnaseq_22__"
"1","AATF"
"2","ABI3"
"3","AC005288.1"
"4","AC005562.1"
"5","AC005670.1"
"6","AC006449.6"
"7","AC007114.1"
"8","AC009283.1"
"9","AC009494.1"
"10","AC011921.1"
"11","AC015813.2"
"12","AC015813.5"
"13","AC015909.2"
"14","AC015909.3"
"15","AC015909.5"
"16","AC025048.2"
"17","AC025048.3"
"18","AC025048.4"
"19","AC046185.2"
"20","AC079905.1"
"21","AC087477.2"
"22","AC090079.1"
"23","AC090618.1"
"24","AC090643.1"
"25","AC099850.1"
"26","AC107032.2"
"27","AC125257.1"
"28","AC139530.2"
"29","ACACA"
"30","ACBD4"
"31","ACLY"
"32","ACOX1"
"33","ACSF2"
"34","ACTG1P23"
"35","AKAP1"
"36","AL096816.1"
"37","ALYREF"
"38","AMZ2"
"39","ANAPC11"
"40","APPBP2"
"41","ARHGAP23"
"42","ARHGDIA"
"43","ARL16"
"44","ARMC7"
"45","ASPSCR1"
"46","ATP6V0A1"
"47","ATXN7L3"
"48","BAIAP2"
"49","BECN1"
"50","BLMH"
"51","BPTF"
"52","BRIP1"
"53","C17orf62"
"54","C17orf80"
"55","CA10"
"56","CALCOCO2"
"57","CANT1"
"58","CASC3"
"59","CASKIN2"
"60","CCDC137"
"61","CCDC47"
"62","CCDC57"
"63","CDC27"
"64","CDH26"
"65","CDK12"
"66","CDK5R1"
"67","CENPX"
"68","CEP131"
"69","CEP95"
"70","CHMP6"
"71","CISD3"
"72","COA3"
"73","COASY"
"74","COG1"
"75","COIL"
"76","COPRS"
"77","COX11"
"78","CUEDC1"
"79","CWC25"
"80","DCAF7"
"81","DCAKD"
"82","DCXR"
"83","DDX42"
"84","DDX5"
"85","DDX52"
"86","DHRS11"
"87","DHRS13"
"88","DHX40"
"89","DHX8"
"90","DNAJC7"
"91","DUS1L"
"92","EFTUD2"
"93","EIF4A3"
"94","EIF4A3P1"
"95","ENDOV"
"96","ENGASE"
"97","EPX"
"98","ERAL1"
"99","EXOC7"
"100","EZH1"
"101","FAAP100"
"102","FAM104A"
"103","FAM222B"
"104","FASN"
"105","FBXL20"
"106","FLOT2"
"107","FN3K"
"108","FN3KRP"
"109","FOXK2"
"110","FTSJ3"
"111","G6PC3"
"112","GALK1"
"113","GAST"
"114","GDPD1"
"115","GFAP"
"116","GGA3"
"117","GGNBP2"
"118","GH2"
"119","GHDC"
"120","GNA13"
"121","GNGT2"
"122","GOSR1"
"123","GPATCH8"
"124","GPS1"
"125","H3F3B"
"126","HAP1"
"127","HEATR6"
"128","HELZ"
"129","HEXDC"
"130","HEXIM1"
"131","HEXIM2"
"132","HGS"
