"","HuAgeGBsplit_01....c1_HuAgeGBsplitRnaseq_49__"
"1","AC005261.3"
"2","AC005261.5"
"3","AC007569.1"
"4","AC008567.2"
"5","AC011451.1"
"6","AC097461.1"
"7","AC113191.1"
"8","AC135178.5"
"9","AC145207.5"
"10","AL035071.1"
"11","AL035071.2"
"12","AL591848.3"
"13","AL683813.1"
"14","ALG13"
"15","BRWD3"
"16","C2orf42"
"17","CERS4"
"18","CHM"
"19","COLGALT1"
"20","CXorf56"
"21","DNMT1"
"22","EIF3G"
"23","FAM117B"
"24","FAM46C"
"25","FBXL12"
"26","FEZF1"
"27","HCFC1"
"28","HTATSF1"
"29","IKBKG"
"30","ILF3"
"31","LINC00519"
"32","MAGED2"
"33","MECP2"
"34","MOSPD1"
"35","MRPL33"
"36","NONO"
"37","OCRL"
"38","OR7D2"
"39","PARD3B"
"40","PCGF1"
"41","PIN4"
"42","PLEKHM3"
"43","PRKCSH"
"44","PSMD10"
"45","RAB28P5"
"46","RBM41"
"47","SLC25A53"
"48","SLC27A1"
"49","SLC9A6"
"50","UBE2A"
"51","USP24"
"52","VMA21"
"53","ZMYM3"
"54","ZNF101"
"55","ZNF142"
"56","ZNF266"
"57","ZNF317"
"58","ZNF460"
"59","ZNF558"
"60","ZNF561"
