"","HuAgeGBsplit_01....c1_HuAgeGBsplitRnaseq_25__"
"1","AC004408.2"
"2","AC005586.1"
"3","AC006077.1"
"4","AC006987.1"
"5","AC008011.1"
"6","AC008040.1"
"7","AC008556.1"
"8","AC008571.1"
"9","AC009563.1"
"10","AC009812.1"
"11","AC011450.1"
"12","AC011458.2"
"13","AC012306.1"
"14","AC012339.2"
"15","AC013643.3"
"16","AC013762.1"
"17","AC015818.1"
"18","AC018846.1"
"19","AC021613.1"
"20","AC022498.1"
"21","AC023932.2"
"22","AC025768.1"
"23","AC025884.3"
"24","AC037459.2"
"25","AC067838.1"
"26","AC069304.3"
"27","AC079395.1"
"28","AC079780.1"
"29","AC084024.3"
"30","AC087685.1"
"31","AC090204.1"
"32","AC090525.3"
"33","AC091185.1"
"34","AC092070.4"
"35","AC092634.6"
"36","AC092944.1"
"37","AC096644.2"
"38","AC105206.2"
"39","AC109454.4"
"40","AC109492.1"
"41","AC124067.4"
"42","AC128713.1"
"43","AC141257.3"
"44","AC233724.12"
"45","AC243964.2"
"46","ADAM9"
"47","ADAMTS17"
"48","ADAMTSL5"
"49","ADRA2A"
"50","AGL"
"51","AIFM3"
"52","AL022313.3"
"53","AL118508.4"
"54","AL138726.1"
"55","AL138900.2"
"56","AL139142.1"
"57","AL161912.4"
"58","AL162376.1"
"59","AL353072.1"
"60","AL445490.1"
"61","AL663061.1"
"62","AL928921.1"
"63","AMOT"
"64","ANKRD45"
"65","AP001527.2"
"66","AP001595.1"
"67","AP001979.2"
"68","AP001999.3"
"69","AP003084.1"
"70","AP003774.1"
"71","ARMC1"
"72","ASH2L"
"73","ASPH"
"74","ATP2C2"
"75","ATP6V1H"
"76","BRF2"
"77","C11orf70"
"78","C17orf82"
"79","C1orf232"
"80","C8orf58"
"81","C9orf47"
"82","CACNA2D4"
"83","CCAR2"
"84","CCDC129"
"85","CDH4"
"86","CGB7"
"87","CHD7"
"88","CHMP7"
"89","CKB"
"90","CLU"
"91","CNOT7"
"92","COL11A1"
"93","COL12A1"
"94","COPS5"
"95","CYCSP53"
"96","DCTN6"
"97","DDHD2"
"98","DKKL1"
"99","DLC1"
"100","DLGAP1"
"101","DSC2"
"102","EFNB2"
"103","EHBP1"
"104","EIF4BP3"
"105","ELOC"
"106","ELOVL2"
"107","ELP3"
"108","ENTPD4"
"109","ERICH1"
"110","ERLIN2"
"111","EXTL3"
"112","FAM160B2"
"113","FBXO25"
"114","FFAR3"
