"","HuAgeGBsplit_02....c1_HuAgeGBsplitRnaseq_13__"
"1","AACS"
"2","ABCB9"
"3","ABCD2"
"4","ABI3BP"
"5","AC004233.3"
"6","AC004817.4"
"7","AC005077.4"
"8","AC005740.1"
"9","AC005776.1"
"10","AC005865.2"
"11","AC005871.1"
"12","AC006041.1"
"13","AC006262.1"
"14","AC007036.1"
"15","AC008269.1"
"16","AC009065.4"
"17","AC009237.15"
"18","AC009949.1"
"19","AC010205.1"
"20","AC010266.2"
"21","AC010857.1"
"22","AC010931.3"
"23","AC011008.2"
"24","AC015468.3"
"25","AC015468.4"
"26","AC015660.2"
"27","AC015660.3"
"28","AC015819.3"
"29","AC022596.2"
"30","AC026797.1"
"31","AC027807.1"
"32","AC048346.1"
"33","AC055713.1"
"34","AC068768.1"
"35","AC068987.1"
"36","AC069209.1"
"37","AC069503.1"
"38","AC073878.2"
"39","AC079193.1"
"40","AC079341.1"
"41","AC079447.1"
"42","AC079766.1"
"43","AC084809.1"
"44","AC084876.2"
"45","AC087294.1"
"46","AC090772.4"
"47","AC092645.1"
"48","AC093106.1"
"49","AC093775.1"
"50","AC097103.2"
"51","AC103855.2"
"52","AC104806.2"
"53","AC105760.2"
"54","AC106820.2"
"55","AC107983.2"
"56","AC108210.2"
"57","AC110373.1"
"58","AC110491.1"
"59","AC113347.3"
"60","AC126696.3"
"61","AC131009.1"
"62","AC135279.3"
"63","AC137767.1"
"64","AC138430.1"
"65","AC234775.3"
"66","AC239585.2"
"67","AC239868.2"
"68","ACTG1P17"
"69","ADCY5"
"70","ADGRV1"
"71","ADRB1"
"72","AF131215.7"
"73","AF246928.1"
"74","AKR1C6P"
"75","AL023973.1"
"76","AL033379.1"
"77","AL049775.1"
"78","AL121932.1"
"79","AL135999.3"
"80","AL136317.2"
"81","AL139280.1"
"82","AL157832.3"
"83","AL353622.2"
"84","AL354863.1"
"85","AL355480.1"
"86","AL356580.1"
"87","AL358072.1"
"88","AL359382.1"
"89","AL359643.2"
"90","AL365181.1"
"91","AL390719.1"
"92","AL391262.1"
"93","AL583859.2"
"94","AL592045.1"
"95","AL669942.1"
"96","AL691403.2"
"97","AL805961.2"
"98","ALDOB"
"99","ANKRD20A1"
"100","AP000843.1"
"101","AP000867.4"
"102","AP001994.1"
"103","AP002360.1"
"104","AP003108.1"
"105","AP005121.1"
"106","ARAP1"
"107","ARHGAP10"
"108","ARMCX1"
"109","ARMCX3"
"110","ARMCX4"
"111","ARMCX6"
"112","ASAH2B"
"113","ASB3"
"114","ASS1P10"
"115","ATP6V0A2"
"116","BX119927.1"
"117","C11orf94"
"118","C12orf65"
"119","C12orf66"
"120","CBLN2"
"121","CCDC142"
"122","CCDC144B"
"123","CCDC62"
"124","CCDC92"
"125","CDK2AP1"
"126","CDR1"
"127","CHPT1"
"128","CLDN9"
"129","CPO"
"130","CR589904.1"
"131","CR769776.2"
"132","CSPG4P10"
"133","CSPG4P11"
