"","HuAgeGBsplit_06....c1_HuAgeGBsplitRnaseq_37__"
"1","AAED1"
"2","ABHD17B"
"3","ABL1"
"4","AC026410.3"
"5","AC114490.3"
"6","AC239798.4"
"7","AC239868.1"
"8","ADAMTS13"
"9","AGTPBP1"
"10","AIF1L"
"11","AK1"
"12","AK8"
"13","AL021807.1"
"14","AL031777.1"
"15","AL031777.3"
"16","AL157935.1"
"17","AL161911.1"
"18","AL353743.1"
"19","AL353759.1"
"20","AL354920.1"
"21","AL355574.1"
"22","AL355987.3"
"23","AL356481.1"
"24","AL358074.1"
"25","AL390067.1"
"26","AL583839.1"
"27","AL596244.1"
"28","AL691447.2"
"29","AL807752.6"
"30","ALAD"
"31","ALG2"
"32","ANAPC2"
"33","ANKRD19P"
"34","ANKS6"
"35","ANP32B"
"36","APBA1"
"37","ARPC5L"
"38","ASB6"
"39","ASS1"
"40","ASTN2"
"41","ATP6V1G1"
"42","AUH"
"43","B3GNT10"
"44","BICD2"
"45","BRD3"
"46","BRD3OS"
"47","BX255925.3"
"48","BX649601.1"
"49","BX649632.1"
"50","C5"
"51","C9orf129"
"52","C9orf147"
"53","C9orf16"
"54","C9orf163"
"55","C9orf170"
"56","C9orf3"
"57","C9orf40"
"58","C9orf78"
"59","C9orf85"
"60","CACFD1"
"61","CAMSAP1"
"62","CARNMT1"
"63","CDC14B"
"64","CDC26"
"65","CDK20"
"66","CDK5RAP2"
"67","CDK9"
"68","CEP78"
"69","CIZ1"
"70","CNTRL"
"71","COQ4"
"72","CRAT"
"73","CRB2"
"74","CTNNAL1"
"75","CUTALP"
"76","CYSRT1"
"77","DAB2IP"
"78","DDX31"
"79","DENND1A"
"80","DNLZ"
"81","DOLPP1"
"82","DPH7"
"83","EHMT1"
"84","ELP1"
"85","ENTPD2"
"86","ERCC6L2"
"87","ERP44"
"88","EXD3"
"89","EXOSC2"
"90","FAM102A"
"91","FAM120A"
"92","FAM120AOS"
"93","FAM206A"
"94","FAM69B"
"95","FANCC"
"96","FBXW2"
"97","FBXW5"
"98","FGD4"
"99","FKBP15"
"100","FKTN"
"101","FNBP1"
"102","FPGS"
"103","FRMPD3"
"104","FUBP3"
"105","GAPVD1"
"106","GARNL3"
"107","GAS1RR"
"108","GKAP1"
"109","GLE1"
"110","GNAQ"
"111","GNAQP1"
"112","GOLGA1"
"113","GOLGA2"
"114","GOLM1"
"115","GPR107"
"116","GPSM1"
"117","GTF3C4"
"118","GTF3C5"
"119","HABP4"
"120","HIST1H1C"
"121","HIST1H2AC"
"122","HIST1H2AE"
"123","HIST1H2AG"
"124","HIST1H2AI"
"125","HIST1H2BC"
"126","HIST1H2BD"
"127","HIST1H2BE"
"128","HIST1H2BF"
"129","HIST1H2BG"
"130","HIST1H2BJ"
"131","HIST1H2BK"
"132","HIST1H2BN"
"133","HIST1H2BO"
"134","HIST1H3E"
"135","HIST1H3H"
"136","HIST1H3J"
"137","HIST1H4H"
"138","HIST1H4I"
"139","HIST2H2AA4"
"140","HIST2H2BA"
"141","HIST2H2BB"
"142","HIST2H2BC"
"143","HIST2H2BD"
"144","HIST2H2BE"
"145","HIST2H2BF"
"146","HIST2H4A"
"147","HIST3H2A"
"148","HIST3H2BB"
"149","HNRNPK"
"150","HSDL2"
"151","IDNK"
"152","IDS"
"153","IER5L"
"154","IL3RA"
"155","INIP"
"156","INPP5E"
"157","INVS"
"158","IPPK"
"159","ISCA1"
"160","ISCA1P1"
"161","KIAA1958"
"162","KIF27"
"163","KIF5C"
"164","KYAT1"
"165","LHX2"
"166","LINC00476"
"167","LINC00963"
"168","LINC01503"
"169","LRRC8A"
"170","LRSAM1"
"171","MAMDC4"
"172","MAN1B1"
"173","MAP6"
"174","MAPKAP1"
"175","MED22"
"176","MED27"
"177","MEGF9"
"178","MFSD14B"
"179","MFSD14C"
"180","MIGA2"
"181","MIR4666A"
"182","MRPL41"
"183","MRPL50"
"184","MRPS2"
"185","MRRF"
"186","MSANTD3"
"187","MVB12B"
"188","NAA35"
"189","NACC2"
"190","NAIF1"
"191","NALT1"
"192","NANS"
"193","NCBP1"
"194","NDOR1"
"195","NDUFA8"
"196","NEK6"
"197","NELFB"
"198","NFIL3"
"199","NIPSNAP3A"
"200","NIPSNAP3B"
"201","NOL8"
"202","NOTCH1"
"203","NPDC1"
"204","NSMF"
"205","NTMT1"
"206","NUDT4"
"207","NUDT4B"
"208","NUP188"
"209","NUP214"
"210","NUTM2F"
"211","ODF2"
"212","PAXX"
"213","PBX3"
"214","PDCL"
"215","PHF19"
"216","PHF2"
"217","PHPT1"
"218","PKN3"
"219","PMPCA"
"220","PNPLA7"
"221","POLE3"
"222","POMT1"
"223","PPP1R26"
"224","PPP6C"
"225","PRPF4"
"226","PRPS1"
"227","PRRC2B"
"228","PRUNE2"
"229","PSMB7"
"230","PSMD5"
"231","PTAR1"
"232","PTGES2"
"233","PTGR1"
"234","PTPA"
"235","PTPRJ"
"236","QSOX2"
"237","RAB14"
"238","RABEPK"
"239","RABGAP1"
"240","RABL6"
"241","RAD23B"
"242","RALGDS"
"243","RALGPS1"
"244","RAPGEF1"
"245","RBM18"
"246","RC3H2"
"247","REXO4"
"248","RFK"
"249","RMI1"
"250","RNF20"
"251","RNF208"
"252","RNF224"
"253","RORB"
"254","RPSAP9"
"255","SCAI"
"256","SDCCAG3"
"257","SEC16A"
"258","SEC61B"
"259","SECISBP2"
"260","SET"
"261","SETX"
"262","SH3GLB2"
"263","SLC25A25"
"264","SLC27A4"
"265","SLC2A6"
"266","SLC2A8"
"267","SLC31A1"
"268","SLC34A3"
"269","SLC44A1"
"270","SMC2"
"271","SMC5"
"272","SNAPC4"
"273","SNX30"
"274","SPACA9"
"275","SPIN1"
"276","SPOUT1"
"277","SPTAN1"
"278","SPTLC1"
