"","HuAgeGBsplit_01....c1_HuAgeGBsplitRnaseq_83__"
"1","AC004690.2"
"2","AC005258.1"
"3","AC007218.1"
"4","AC007349.4"
"5","AC008066.1"
"6","AC009019.1"
"7","AC010776.3"
"8","AC010789.1"
"9","AC010904.2"
"10","AC011374.1"
"11","AC011467.5"
"12","AC012314.10"
"13","AC012640.4"
"14","AC016907.2"
"15","AC018641.1"
"16","AC024941.1"
"17","AC024941.2"
"18","AC025465.1"
"19","AC025521.1"
"20","AC027117.2"
"21","AC027288.1"
"22","AC027338.1"
"23","AC037487.4"
"24","AC063943.1"
"25","AC084149.1"
"26","AC091563.1"
"27","AC092692.1"
"28","AC093249.5"
"29","AC093330.1"
"30","AC093698.1"
"31","AC103563.8"
"32","AC103778.1"
"33","AC105399.1"
"34","AC106788.2"
"35","AC106883.1"
"36","AC107892.1"
"37","AC125618.1"
"38","AC131235.2"
"39","AC132803.1"
"40","AC139495.3"
"41","AC145285.6"
"42","AC246817.1"
"43","ACYP2"
"44","AK5"
"45","AL020991.1"
"46","AL022332.1"
"47","AL031587.4"
"48","AL034405.1"
"49","AL049794.2"
"50","AL078604.3"
"51","AL135924.1"
"52","AL136038.1"
"53","AL136139.1"
"54","AL136968.1"
"55","AL139237.2"
"56","AL139260.1"
"57","AL158198.1"
"58","AL163952.1"
"59","AL352979.3"
"60","AL354809.1"
"61","AL355493.1"
"62","AL390026.1"
"63","AL391987.5"
"64","AL450326.2"
"65","AL512353.2"
"66","AL590648.1"
"67","AL596028.1"
"68","AL606495.2"
"69","ANO4"
"70","AOX1"
"71","AP000977.1"
"72","AP002761.1"
"73","AP003393.1"
"74","AP005717.1"
"75","APOA1"
"76","ARRDC5"
"77","ART2P"
"78","ATG4C"
"79","ATP10B"
"80","ATP5PBP3"
"81","BTBD8"
"82","C1orf210"
"83","C21orf91"
"84","C22orf34"
"85","C9orf57"
"86","CCDC150"
"87","CCDC163"
"88","CCDC25"
"89","CDC42EP2"
"90","CDH12P3"
"91","CDKL2"
"92","CDKN1C"
"93","CLUL1"
"94","COBL"
"95","CYCSP8"
"96","DEPTOR"
"97","DNAJA4"
"98","DUBR"
"99","ELMO1"
"100","ENOX2"
"101","ENPP7P9"
"102","FAM178B"
"103","FAM19A4"
"104","FAM53A"
"105","FO393411.1"
"106","FXYD4"
"107","GADD45A"
"108","GBP7"
"109","GCNT3"
"110","GRM3"
"111","HMGB1P37"
"112","HPYR1"
"113","IFNA11P"
"114","KEL"
"115","KITLG"
"116","KLC3"
"117","KLHL32"
"118","LANCL1"
"119","LCN9"
"120","LINC00486"
"121","LINC01285"
"122","LINC01299"
"123","LINC01450"
"124","LINC01505"
"125","LINC01608"
"126","LINC01630"
"127","LINC01877"
"128","LINC02284"
"129","LINC02362"
"130","LINC02473"
"131","LLCFC1"
"132","LRIG3"
"133","MAGEC3"
"134","MAP7"
"135","METTL21C"
"136","MIR888"
"137","MTCO1P31"
"138","MTCO1P47"
"139","NAV1"
"140","NRARP"
"141","OR7E100P"
"142","PABPC1P3"
"143","PEX5L"
"144","PLCL1"
"145","PPIAP78"
"146","PPIL1P1"
"147","RAPGEF5"
"148","REEP1"
"149","RHOQ"
"150","RN7SKP64"
"151","RN7SL575P"
"152","RNF220"
"153","RPL12P38"
"154","RPL22P14"
"155","RPL23AP37"
"156","RPL5P11"
"157","RPL7L1P10"
"158","RPS23P5"
"159","RPS25P9"
"160","RPS26P45"
"161","SCHLAP1"
"162","SH3GL3"
"163","SIGLEC31P"
"164","SLC25A52"
"165","SLC25A5P5"
"166","SLC2A2"
"167","SLC4A9"
"168","SLC9B2"
"169","SLCO1A2"
"170","SNX18P5"
"171","SPATA45"
"172","SPOCK3"
"173","SRP14P1"
"174","ST13P6"
"175","TAC4"
"176","TESK2"
"177","TFEB"
"178","TJAP1"
"179","TMEM139"
"180","TMEM171"
"181","TMEM64"
"182","TMPRSS5"
"183","TRMT112P4"
"184","TRPM6"
"185","TRPV5"
"186","TSIX"
"187","VN1R34P"
"188","VN1R91P"
"189","Z82180.1"
"190","ZNF725P"
