"","HuAgeGBsplit_18....c1_HuAgeGBsplitRnaseq_192__"
"1","AC007556.1"
"2","AC018523.1"
"3","AC021683.3"
"4","AC021698.1"
"5","AC026250.1"
"6","AC068580.4"
"7","AC079296.1"
"8","AC084859.1"
"9","AC087783.1"
"10","AC090592.1"
"11","AC092287.1"
"12","AC096915.1"
"13","AC124864.1"
"14","AC124864.2"
"15","AC137894.1"
"16","AC244453.3"
"17","AKIP1"
"18","AL139413.1"
"19","AL158211.3"
"20","AL158211.4"
"21","AL356215.1"
"22","ANO9"
"23","AP006621.3"
"24","AP2A2"
"25","APIP"
"26","ARNTL"
"27","B4GALNT4"
"28","BET1L"
"29","BMI1"
"30","BRSK2"
"31","CALCB"
"32","CD151"
"33","CD44"
"34","CD81"
"35","CDHR5"
"36","CHID1"
"37","COMMD3"
"38","COPB1"
"39","CTBP2P1"
"40","CYP2R1"
"41","DEAF1"
"42","DENND5A"
"43","DRD4"
"44","DUSP8"
"45","EHF"
"46","EIF3F"
"47","FAM3B"
"48","FAM86C2P"
"49","FAM86GP"
"50","FAM86JP"
"51","FAM86LP"
"52","GATD1"
"53","HRAS"
"54","IFITM10"
"55","IPO7"
"56","KIR3DX1"
"57","LBHD1"
"58","LINC01219"
"59","LINC02547"
"60","LMNTD2"
"61","LRRC56"
"62","MLLT10P2"
"63","MRPL23"
"64","NAP1L4"
"65","NAV2"
"66","OSBPL5"
"67","PANO1"
"68","PDE3B"
"69","PDHX"
"70","PGAP2"
"71","PHRF1"
"72","PNPLA2"
"73","POLR2L"
"74","PPIAP26"
"75","PROX1"
"76","PSMA1"
"77","PSME2P6"
"78","PTDSS2"
"79","RASSF10"
"80","RASSF7"
"81","RIC8A"
"82","RN7SL221P"
"83","RNF141"
"84","RNH1"
"85","RPL27A"
"86","RPL34P23"
"87","RRAS2"
"88","RRM1"
"89","SBF2"
"90","SCGB1C2"
"91","SCT"
"92","SCUBE2"
"93","SHISA6"
"94","SIGIRR"
"95","SIRT3"
"96","SLC25A22"
"97","SLC5A12"
"98","SPAG6"
"99","ST5"
"100","STIM1"
"101","SWAP70"
"102","TH"
"103","TMEM220"
"104","TMEM41B"
"105","TMEM9B"
"106","TOLLIP"
"107","TPP1"
"108","TRIM66"
"109","TRPM5"
"110","TSPAN32"
"111","TSPAN4"
"112","TSSC2"
"113","TSSC4"
"114","TUBB3P2"
"115","WEE1"
