"","HuAgeGBsplit_08....c1_HuAgeGBsplitRnaseq_163__"
"1","ABCG4"
"2","AC004448.2"
"3","AC005064.1"
"4","AC005280.1"
"5","AC005476.2"
"6","AC005606.2"
"7","AC005703.4"
"8","AC007255.1"
"9","AC007285.1"
"10","AC007614.1"
"11","AC008915.2"
"12","AC010168.1"
"13","AC010531.1"
"14","AC017037.2"
"15","AC020659.1"
"16","AC022392.1"
"17","AC022424.1"
"18","AC025283.3"
"19","AC025284.1"
"20","AC026585.1"
"21","AC064853.2"
"22","AC068389.1"
"23","AC072052.1"
"24","AC082651.3"
"25","AC084879.1"
"26","AC091980.2"
"27","AC092142.1"
"28","AC092376.1"
"29","AC092681.2"
"30","AC107884.1"
"31","AC125603.1"
"32","AC138819.1"
"33","AC139099.4"
"34","AC139769.1"
"35","AC139769.2"
"36","AC140481.1"
"37","AC243919.1"
"38","AC244021.1"
"39","AC244035.1"
"40","ADAMTS18"
"41","AJ003147.1"
"42","AJ003147.2"
"43","AKAIN1"
"44","AL022157.1"
"45","AL031686.1"
"46","AL031687.1"
"47","AL034347.1"
"48","AL121768.1"
"49","AL137785.1"
"50","AL158064.1"
"51","AL354712.1"
"52","AL355312.2"
"53","AL355512.1"
"54","AL355994.2"
"55","AL359764.1"
"56","AL590094.1"
"57","AL590483.3"
"58","AL606491.1"
"59","ALOXE3"
"60","ALS2"
"61","AMPH"
"62","ANK1"
"63","ANK3"
"64","ANKRD34C"
"65","ARHGAP4"
"66","ARHGAP44"
"67","ARHGAP9"
"68","ARHGEF33"
"69","ATP2A3"
"70","ATP4A"
"71","ATP8A2"
"72","BARHL2"
"73","BTBD17"
"74","C1orf127"
"75","C1orf146"
"76","CALB1"
"77","CALB2"
"78","CASP12"
"79","CBLN3"
"80","CCDC155"
"81","CCDC175"
"82","CCDC177"
"83","CCDC88B"
"84","CCNJL"
"85","CDC42BPG"
"86","CDH15"
"87","CDH23"
"88","CDR2L"
"89","CERKL"
"90","CHRNA6"
"91","CHRNB3"
"92","CLCNKA"
"93","CLCNKB"
"94","CLEC4G"
"95","CLEC4GP1"
"96","CLEC4M"
"97","CMTM7"
"98","COL27A1"
"99","CPNE9"
"100","CRTAM"
"101","DKK4"
"102","DPPA3P3"
"103","ELL"
"104","EOMES"
"105","EPB41"
"106","EPHA1"
"107","ERFE"
"108","ERICH3"
"109","EXPH5"
"110","FADS6"
"111","FAM131C"
"112","FAM153C"
"113","FAM156A"
"114","FAT2"
"115","FBXO31"
"116","FGF3"
"117","FSTL5"
"118","GABRA6"
"119","GACAT2"
"120","GALNT12"
"121","GPAT3"
"122","GPR83"
"123","GPRC5C"
"124","GPRIN3"
"125","GRAMD1B"
"126","GRB7"
"127","GRID2IP"
"128","GRM1"
"129","GRM4"
"130","GSTM5P1"
"131","HEATR4"
"132","HOMER3"
"133","HS3ST1"
"134","HTR5A"
"135","IL16"
"136","IL17RE"
"137","IQSEC3"
"138","IRF6"
"139","ITGA4"
"140","ITPR1"
"141","KCNC1"
"142","KCNJ12"
"143","KCP"
"144","KLHL3"
"145","KLK10"
"146","LAMC2"
"147","LCN8"
"148","LDLRAP1"
"149","LHX1"
"150","LINC00184"
"151","LINC01166"
"152","LINC01619"
"153","LINC01637"
"154","LINC01691"
"155","LINC01763"
"156","LINC01948"
"157","LINC02139"
"158","LINC02395"
"159","LINC02396"
"160","LINGO4"
"161","LMAN1L"
"162","LRCH1"
"163","MAGEA8"
"164","MANSC4"
"165","MAP3K21"
"166","MFSD4A"
"167","MICAL2"
"168","MIR1275"
"169","MMP24OS"
"170","MORN1"
"171","MPP3"
"172","MPZL3"
"173","MSRA"
"174","MTCL1"
"175","MTCO3P44"
"176","MTDHP3"
"177","MTND4P9"
"178","MTND5P15"
"179","MYO5C"
"180","NAMA"
"181","NHSL2"
"182","NRG4"
"183","OPRM1"
"184","P2RX4"
"185","PATJ"
"186","PCLO"
"187","PCSK9"
"188","PDE1A"
"189","PDLIM2"
"190","PKLR"
"191","PLEKHD1"
"192","POLB"
"193","PPARGC1B"
"194","PPP1R2P5"
"195","PRKCB"
"196","PRKCZ"
"197","PRR35"
"198","PRSS22"
"199","PTK2B"
"200","PTPRR"
"201","PVALB"
"202","RAB37"
"203","RAPGEF6"
"204","RELN"
"205","RGS7BP"
"206","RHBG"
"207","RIMS1"
"208","RNF152"
"209","RORC"
"210","RPS29P11"
"211","RPS6KA6"
"212","RYR2"
"213","SCN2A"
"214","SCNN1G"
"215","SDR16C5"
"216","SEL1L3"
"217","SEMA7A"
"218","SHISA8"
"219","SIDT1"
"220","SLC1A6"
"221","SLC22A31"
"222","SLC22A8"
"223","SLC26A5"
"224","SLC36A1"
"225","SLC5A5"
"226","SLC6A7"
"227","SPTB"
"228","SRGAP2"
"229","SRGAP2B"
"230","SRGAP2C"
"231","STARD5"
"232","STRCP1"
"233","SYT2"
"234","SYT9"
"235","SYTL1"
"236","TERF1P1"
"237","TIAM1"
"238","TLX3"
"239","TMC2"
"240","TMEM151B"
"241","TMEM266"
"242","TOMM20P3"
"243","TPM4"
"244","TRIM72"
"245","TRMT9B"
"246","TSPAN9"
"247","TUBA3E"
"248","UNC13C"
"249","VIPR1"
"250","WBP2P1"
"251","WISP3"
"252","WSCD2"
"253","Z95624.1"
"254","ZBTB46"
"255","ZIC3"
"256","ZNF334"
"257","ZNF57"
"258","ZNF663P"
"259","ZP2"
