"","HuAgeGBsplit_01....c1_HuAgeGBsplitRnaseq_223__"
"1","AC006994.2"
"2","AC007318.1"
"3","AC007969.1"
"4","AC011374.2"
"5","AC079922.1"
"6","AC146944.4"
"7","AC246787.1"
"8","AD000090.1"
"9","AL160175.1"
"10","AL355309.1"
"11","AL365440.1"
"12","ALDH5A1"
"13","AP001324.1"
"14","ATP6V0B"
"15","COMMD4"
"16","DECR2"
"17","FAM8A1"
"18","FP236383.1"
"19","FP671120.1"
"20","FP671120.4"
"21","FTOP1"
"22","GPLD1"
"23","HEXB"
"24","HFM1"
"25","HIST1H1E"
"26","HIST1H4E"
"27","HNRNPA3P12"
"28","ICA1L"
"29","KANSL1L"
"30","LETMD1"
"31","MAP2"
"32","MID2"
"33","MIR6087"
"34","MYL12BP1"
"35","NES"
"36","NIM1K"
"37","NME4"
"38","NUDT8"
"39","PACERR"
"40","PCYOX1"
"41","PSMC1P1"
"42","RMRP"
"43","ROMO1"
"44","RPL13AP25"
"45","RPL21P16"
"46","RPL26P19"
"47","RPL37P2"
"48","RPS20P14"
"49","RPSAP8"
"50","SF3B6"
"51","SPCS2P4"
"52","WDR73"
"53","ZNF575"
