"","HuAgeGBsplit_02....c1_HuAgeGBsplitRnaseq_46__"
"1","AC003002.2"
"2","AC005498.2"
"3","AC005498.3"
"4","AC008969.1"
"5","AC010327.2"
"6","AC010327.5"
"7","AC012313.4"
"8","AC012313.5"
"9","AC012313.8"
"10","AC018755.3"
"11","AC021087.1"
"12","AC022432.1"
"13","AC025588.1"
"14","AC026803.1"
"15","AC092070.2"
"16","AF213884.3"
"17","AL121658.1"
"18","BGN"
"19","BRSK1"
"20","C19orf18"
"21","CACNG7"
"22","CACNG8"
"23","CCDC106"
"24","CNOT3"
"25","EPN1"
"26","ISOC2"
"27","LINC01191"
"28","LMTK3"
"29","MYPOP"
"30","NOVA2"
"31","PPM1N"
"32","PPP6R1"
"33","PRPF31"
"34","RPS15AP36"
"35","SLC27A5"
"36","TFPT"
"37","TSEN34"
"38","UBE2M"
"39","ZC3H4"
"40","ZIK1"
"41","ZNF132"
"42","ZNF134"
"43","ZNF175"
"44","ZNF256"
"45","ZNF274"
"46","ZNF28"
"47","ZNF304"
"48","ZNF324B"
"49","ZNF329"
"50","ZNF347"
"51","ZNF416"
"52","ZNF418"
"53","ZNF432"
"54","ZNF444"
"55","ZNF470"
"56","ZNF471"
"57","ZNF525"
"58","ZNF530"
"59","ZNF543"
"60","ZNF549"
"61","ZNF577"
"62","ZNF582"
"63","ZNF583"
"64","ZNF584"
"65","ZNF606"
"66","ZNF611"
"67","ZNF614"
"68","ZNF615"
"69","ZNF616"
"70","ZNF628"
"71","ZNF665"
"72","ZNF667"
"73","ZNF677"
"74","ZNF71"
"75","ZNF761"
"76","ZNF765"
"77","ZNF776"
"78","ZNF787"
"79","ZNF805"
"80","ZNF813"
"81","ZNF835"
"82","ZNF845"
"83","ZSCAN1"
"84","ZSCAN22"
