"","HuAgeGBsplit_02....c1_HuAgeGBsplitRnaseq_1105__"
"1","ABCB10P1"
"2","AC004386.2"
"3","AC005091.1"
"4","AC008555.6"
"5","AC009313.2"
"6","AC009652.2"
"7","AC012363.1"
"8","AC012363.2"
"9","AC013399.1"
"10","AC015712.3"
"11","AC018866.1"
"12","AC025470.2"
"13","AC026333.3"
"14","AC026495.1"
"15","AC044839.2"
"16","AC060234.1"
"17","AC062016.2"
"18","AC067960.1"
"19","AC073257.1"
"20","AC091304.2"
"21","AC091951.1"
"22","AC092625.1"
"23","AC096736.3"
"24","AC097491.1"
"25","AC106782.5"
"26","AC108865.2"
"27","AC112693.3"
"28","AC116165.3"
"29","AC127502.1"
"30","AC135983.2"
"31","AC138649.1"
"32","AC138649.5"
"33","AC139085.1"
"34","AC239600.1"
"35","AF241728.1"
"36","AL021397.1"
"37","AL109913.1"
"38","AL109947.1"
"39","AL121972.1"
"40","AL133351.3"
"41","AL136140.1"
"42","AL136361.1"
"43","AL138729.1"
"44","AL139220.2"
"45","AL158032.1"
"46","AL162725.2"
"47","AL353708.1"
"48","AL355143.1"
"49","AL355482.1"
"50","AL356596.1"
"51","AL357055.3"
"52","AL357140.3"
"53","AL358913.1"
"54","AL391845.1"
"55","AL583785.1"
"56","AL589678.1"
"57","AL592463.1"
"58","AL645608.1"
"59","AL645608.7"
"60","AL645940.1"
"61","AL663109.1"
"62","AL731556.1"
"63","AL772337.4"
"64","AL929472.1"
"65","ANKRD20A6P"
"66","ANKRD35"
"67","AP000459.1"
"68","AP002004.1"
"69","AP002840.1"
"70","ARHGEF26"
"71","ATOH1"
"72","BNC2"
"73","C9orf92"
"74","CACNA2D2"
"75","CHCHD2P3"
"76","CIR1P3"
"77","CPE"
"78","CRIP1P1"
"79","DBX1"
"80","DCDC1"
"81","DMRTA1"
"82","DRD2"
"83","DRGX"
"84","GLI2"
"85","GOLGA8H"
"86","GOLGA8Q"
"87","GOLGA8R"
"88","GPR12"
"89","HCG25"
"90","HDGFL1"
"91","IL25"
"92","INSL6"
"93","KLF17"
"94","KLF7P1"
"95","LHX4"
"96","LINC00352"
"97","LINC00637"
"98","LINC01508"
"99","LINC01509"
"100","LINC01911"
"101","LINC02333"
"102","LINC02471"
"103","LINC02489"
"104","MIR4778"
"105","MIR6074"
"106","MTND5P28"
"107","MUC21"
"108","NDUFB4P12"
"109","NMRAL1"
"110","OR7E25P"
"111","PDCD6IPP1"
"112","POU4F2"
"113","PRAMEF11"
"114","PRAMEF30P"
"115","PRDX2P2"
"116","RALB"
"117","RASGEF1B"
"118","RCC2P3"
"119","RF00411"
"120","RF00572"
"121","RFKP2"
"122","RN7SL223P"
"123","RN7SL408P"
"124","RN7SL89P"
"125","RNA5SP375"
"126","RNU4ATAC13P"
"127","RNY4P27"
"128","RPL35AP3"
"129","RPL7P43"
"130","RPS4XP8"
"131","SAMD11"
"132","SAXO1"
"133","SETP1"
"134","SKOR1"
"135","SLC25A15P2"
"136","SLC2A7"
"137","SNHG21"
"138","SNORA70H"
"139","SNRPGP6"
"140","STK17B"
"141","TDRD12"
"142","TMEM179"
"143","TMEM185B"
"144","TPTE2P3"
"145","TRPM1"
"146","VSTM4"
"147","YBX1P6"
"148","YWHAZP6"
"149","ZNF423"
"150","ZNF648"
