"","HuAgeGBsplit_02....c1_HuAgeGBsplitRnaseq_54__"
"1","ABHD4"
"2","AC005013.1"
"3","AC008074.3"
"4","AC010654.1"
"5","AC022613.1"
"6","AC024257.2"
"7","AC096921.2"
"8","AC104794.2"
"9","AC133637.1"
"10","ADCY7"
"11","AL135744.1"
"12","AL137186.2"
"13","AL645929.1"
"14","AMIGO2"
"15","APOL4"
"16","C1orf61"
"17","C20orf197"
"18","CCL17"
"19","CCL22"
"20","CD302"
"21","CDH24"
"22","CNP"
"23","CNR1"
"24","DAPP1"
"25","DDR1"
"26","DOCK8"
"27","EFS"
"28","FAM189A1"
"29","FBXO39"
"30","FCRL6"
"31","FGF22"
"32","FLNC"
"33","GPR65"
"34","HEATR5A"
"35","HK3"
"36","IL6R"
"37","IZUMO4"
"38","LHFPL2"
"39","LILRB1"
"40","LINC00928"
"41","LINC01515"
"42","LPCAT2"
"43","LRP10"
"44","NASP"
"45","PIGF"
"46","PIK3AP1"
"47","PIK3CD"
"48","PIK3CG"
"49","PRSS36"
"50","PTPRC"
"51","RHCG"
"52","SIGLEC22P"
"53","SLAMF8"
"54","SLC19A3"
"55","SUSD4"
"56","TGFBR2"
"57","TLR3"
"58","TM4SF1"
"59","TMEM150B"
"60","TRAF3IP3"
"61","TRGJP2"
"62","VAMP5"
"63","WDFY4"
"64","ZC3H12D"
