"","HuAgeGBsplit_01....c1_HuAgeGBsplitRnaseq_20__"
"1","AC000403.1"
"2","AC005899.8"
"3","AC006453.2"
"4","AC006970.2"
"5","AC007405.1"
"6","AC007405.3"
"7","AC007881.1"
"8","AC008753.3"
"9","AC009110.1"
"10","AC009120.2"
"11","AC013546.1"
"12","AC015967.1"
"13","AC018845.1"
"14","AC020914.2"
"15","AC027612.1"
"16","AC055764.2"
"17","AC083843.3"
"18","AC083843.4"
"19","AC087239.1"
"20","AC090095.1"
"21","AC091917.3"
"22","AC092115.1"
"23","AC107302.1"
"24","AC116050.1"
"25","AC124283.5"
"26","AC138393.2"
"27","AC138907.9"
"28","AC242852.1"
"29","AC243967.3"
"30","AC245036.2"
"31","AC245389.1"
"32","AC245452.2"
"33","AL022315.1"
"34","AL022329.1"
"35","AL031056.1"
"36","AL031274.1"
"37","AL118557.1"
"38","AL138820.1"
"39","AL158071.4"
"40","AL354892.1"
"41","AL390778.2"
"42","AL512343.2"
"43","AL512380.1"
"44","AL590065.1"
"45","AL591885.1"
"46","AL603825.1"
"47","AL606662.1"
"48","AL929288.1"
"49","AP000345.2"
"50","AP000346.1"
"51","AP000346.4"
"52","AP001025.1"
"53","AP001328.1"
"54","ASIC1"
"55","ATP5MC3"
"56","BX088651.2"
"57","C16orf82"
"58","C1QL4"
"59","CASC1"
"60","CCT7"
"61","CD36"
"62","CLP1"
"63","CRLF3"
"64","CTNND1"
"65","CYP4F36P"
"66","DRAIC"
"67","DRICH1"
"68","DUX4L32"
"69","DZIP1L"
"70","EFHB"
"71","ELOCP24"
"72","ERICH2"
"73","ETFRF1"
"74","FAM167A"
"75","FAM240A"
"76","FAM49B"
"77","FOXG1"
"78","FOXR1"
"79","GBX2"
"80","GCNT2"
"81","GRK2"
"82","GRK3"
"83","H2AFZP5"
"84","HMGN2P34"
"85","IQCA1"
"86","IQSEC2"
"87","KCTD12"
"88","KDM2A"
"89","KHDRBS1"
"90","KHDRBS3"
"91","KRAS"
"92","LINC00581"
"93","LINC01033"
"94","LINC01074"
"95","LINC01206"
"96","LINC01322"
"97","LINC01551"
"98","LINC01987"
"99","LINC02055"
"100","LINC02274"
"101","LINC02429"
"102","LINC02453"
"103","LRRC10B"
"104","MACO1"
"105","MED19"
"106","MIR150"
"107","MUC6"
"108","NPIPB11"
"109","NPIPB12"
"110","NPIPB13"
"111","NPIPB3"
"112","NPIPB4"
"113","NPIPB5"
"114","NPPA"
"115","NRADDP"
"116","OR7E111P"
"117","OR7E115P"
"118","PCSK6"
"119","PLXNA2"
"120","PPP1R1A"
"121","PPP5D1"
"122","PTGER4P3"
"123","RAB33B"
"124","RHOF"
"125","RN7SKP252"
"126","RN7SL262P"
"127","RN7SL605P"
"128","RNA5SP174"
"129","RPL5P35"
"130","RPS28P1"
"131","RPS2P2"
"132","SCTR"
"133","SELP"
"134","SERTM2"
"135","SIGLEC27P"
"136","SLITRK3"
"137","SMG1P1"
"138","SMG1P3"
"139","SNRPCP10"
"140","SPATA18"
"141","SPDYE5"
"142","SRD5A1P1"
"143","SSRP1"
"144","SULF1"
"145","TDH"
"146","TIMM10"
"147","TMC4"
"148","TMEM37"
"149","TNFRSF21"
"150","TRAJ40"
"151","TRIM67"
"152","YBX1P4"
"153","Z97653.1"
"154","Z97653.2"
"155","ZDHHC5"
"156","ZFAT"
"157","ZFP69"
"158","ZFYVE9"
"159","ZNF684"
