"","HuAgeGBsplit_15....c1_HuAgeGBsplitRnaseq_29__"
"1","ABLIM1"
"2","ABRAXAS2"
"3","AC067750.1"
"4","AC073389.2"
"5","ACADSB"
"6","ACTR1A"
"7","ADD3"
"8","ADGRA1"
"9","ADK"
"10","ADO"
"11","AGAP6"
"12","AIFM2"
"13","AL133355.1"
"14","AL135925.1"
"15","AL138762.1"
"16","AL158212.3"
"17","AL391684.1"
"18","AL683842.1"
"19","AL731533.2"
"20","AL731569.1"
"21","ALDH18A1"
"22","ALG1L9P"
"23","ANAPC16"
"24","ANXA7"
"25","AP3M1"
"26","ARL3"
"27","ASCC1"
"28","ATE1"
"29","ATP5MD"
"30","AVPI1"
"31","BBIP1"
"32","BCCIP"
"33","BLOC1S2"
"34","BTAF1"
"35","BTRC"
"36","BUB3"
"37","C10orf76"
"38","C10orf88"
"39","CACUL1"
"40","CASP7"
"41","CCAR1"
"42","CCDC186"
"43","CCDC6"
"44","CCSER2"
"45","CDHR1"
"46","CHCHD1"
"47","CHST15"
"48","CHUK"
"49","CNNM2"
"50","COMTD1"
"51","CTBP2"
"52","CUEDC2"
"53","CUTC"
"54","CWF19L1"
"55","DCLRE1A"
"56","DDX21"
"57","DDX50"
"58","DHX32"
"59","DLG5"
"60","DNA2"
"61","DNAJB12"
"62","DNAJC9"
"63","DNMBP"
"64","DOCK1"
"65","DPCD"
"66","DPYSL4"
"67","ECD"
"68","ECHS1"
"69","EDRF1"
"70","EIF3A"
"71","EIF4EBP2"
"72","ENTPD7"
"73","ERLIN1"
"74","EXOC6"
"75","EXOSC1"
"76","FAM160B1"
"77","FAM204A"
"78","FAM35A"
"79","FAM45A"
"80","FAM86C1"
"81","FBXL15"
"82","FBXW4"
"83","FRA10AC1"
"84","FRAT1"
"85","FRAT2"
"86","FUT11"
"87","GBF1"
"88","GHITM"
"89","GLRX3"
"90","GLUD1P3"
"91","GOT1"
"92","GPAM"
"93","GSTO1"
"94","HELLS"
"95","HERC4"
"96","HIF1AN"
"97","HK1"
"98","HPS6"
"99","IDE"
"100","IKZF5"
"101","INPP5F"
"102","IPMK"
"103","JMJD1C"
"104","KAT6B"
"105","KIF1BP"
"106","KLLN"
"107","LCOR"
"108","LDB1"
"109","LINC00863"
"110","LRIT2"
"111","LRRC20"
"112","LRRC27"
"113","LZTS2"
"114","MARCH5"
"115","MARCH8"
"116","MARVELD1"
"117","MCMBP"
"118","MCU"
"119","MGEA5"
"120","MICU1"
"121","MINPP1"
"122","MIR4530"
"123","MMS19"
"124","MRPL43"
"125","MSS51"
"126","MXI1"
"127","MYOF"
"128","NANOS1"
"129","NCOA4"
"130","NFKB2"
"131","NHLRC2"
"132","NOC3L"
"133","NOLC1"
"134","NPM3"
"135","NRBF2"
"136","NSMCE4A"
"137","NT5C2"
"138","NUDT9P1"
"139","NUTM2D"
"140","OAT"
"141","PANK1"
"142","PARG"
"143","PCBD1"
"144","PCGF5"
"145","PCGF6"
"146","PDCD11"
"147","PDCD4"
"148","PDE6C"
"149","PDZD7"
"150","PDZD8"
"151","PFKP"
"152","PGAM1"
"153","PI4K2A"
"154","PLCE1"
"155","PLEKHA1"
"156","POLR3A"
"157","PPP2R2D"
"158","PPP3CB"
"159","PPRC1"
"160","PRDX3"
"161","PSAP"
"162","PSTK"
"163","PTPRE"
"164","PWWP2B"
"165","R3HCC1L"
"166","RAB11FIP2"
"167","REEP3"
"168","RGR"
"169","RHOBTB1"
"170","RPP30"
"171","RRP12"
"172","RUFY2"
"173","SAMD8"
"174","SAR1A"
"175","SEC23IP"
"176","SEC24C"
"177","SEC31B"
"178","SFR1"
"179","SFXN3"
"180","SFXN4"
"181","SGPL1"
"182","SHOC2"
"183","SIRT1"
"184","SLC25A16"
"185","SLC25A28"
"186","SLC35G1"
"187","SLF2"
"188","SLK"
"189","SMC3"
"190","SMNDC1"
"191","SORBS1"
"192","SPRN"
"193","STBD1"
"194","STK32C"
"195","STN1"
"196","SUFU"
"197","SUPV3L1"
"198","SVIL"
"199","SYNPO"
"200","TACC2"
"201","TAF5"
"202","TCF7L2"
"203","TCTN3"
"204","TFAM"
"205","TIAL1"
"206","TIMM23"
"207","TM9SF3"
"208","TMEM254"
"209","TNKS2"
"210","TP53"
"211","TRIM8"
"212","TRUB1"
"213","TUBGCP2"
"214","TWNK"
"215","TYSND1"
"216","UBE2D1"
"217","UBTD1"
"218","UROS"
"219","VCL"
"220","VDAC2"
"221","VPS26A"
"222","VTI1A"
"223","WAPL"
"224","WASHC2A"
"225","WASHC2C"
"226","WBP1L"
"227","WDR11"
"228","XPNPEP1"
"229","ZDHHC16"
"230","ZDHHC6"
"231","ZFAND4"
"232","ZFYVE27"
"233","ZNF518A"
"234","ZRANB1"
"235","ZSWIM8"
