"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Contrast","FC"
"Nhlh1",-5.1180587069437,2.90809385114275,-23.7108359404532,1.18308771685342e-09,1.6505256737822e-05,11.5928463382889,"NSCbyNPC",0.0287945840697448
"Stmn2",-5.01708974469843,3.07503646593796,-19.7879569172068,6.20238617944914e-09,4.32647447947475e-05,10.4759519447378,"NSCbyNPC",0.0308820054948203
"Calb2",-5.48044759396241,3.85276794393315,-18.662710399839,1.05776512835866e-08,4.91896043524388e-05,10.0842145814542,"NSCbyNPC",0.0223986005400923
"Nhlh2",-3.88100804448402,2.30654819494439,-14.1706722314191,1.27276320539143e-07,0.000312128461230025,8.07689688610461,"NSCbyNPC",0.0678734875557469
"Neurod2",-3.9279024728987,2.88939453341687,-13.8994990071686,1.51282382462473e-07,0.000312128461230025,7.92750693206846,"NSCbyNPC",0.0657027482153791
"Gal",-5.12725813433665,2.65831967447177,-13.8490393086611,1.5627872751542e-07,0.000312128461230025,7.89928435936774,"NSCbyNPC",0.0286115579170429
"Mmp9",5.64805446999315,4.3773806695255,13.4148355692405,2.07639365376679e-07,0.000312128461230025,7.65075809161486,"NSCbyNPC",50.1457132166335
"Cldn3",-5.65045753287478,3.12511071525889,-13.3187109424592,2.21371716324294e-07,0.000312128461230025,7.59433196620932,"NSCbyNPC",0.0199086950043923
"Id2",-2.94938951911802,9.48701900062384,-13.3136846226857,2.22116822378757e-07,0.000312128461230025,7.59136712232606,"NSCbyNPC",0.129462886513128
"Gpx3",4.65424196815774,6.51973787301251,13.302852753238,2.23731962748208e-07,0.000312128461230025,7.58497292655699,"NSCbyNPC",25.1806211795308
"Rarres2",-3.78982667067598,4.56589499069811,-12.5472815434602,3.75972750926625e-07,0.00047683598619794,7.12199730938981,"NSCbyNPC",0.0723016974957737
"Tac2",-5.23595954435989,3.69982320456105,-12.2213328655239,4.74460588185224e-07,0.000551599972147671,6.91146648331772,"NSCbyNPC",0.0265350017779322
"C1qc",4.69404945404678,7.80579557889962,11.8948609968413,6.023491703394e-07,0.000646413328877305,6.69366732508847,"NSCbyNPC",25.8850904456513
"Nacad",-2.8387519064906,1.59468444772895,-11.778232202416,6.5688494454605e-07,0.000654585847240139,6.61412270177917,"NSCbyNPC",0.13978176691983
"Ass1",-2.771896946289,3.11485019959853,-11.5469131421998,7.81865083079127e-07,0.000666044139096029,6.4535681025434,"NSCbyNPC",0.146411730672153
"I830077J02Rik",3.0759214365669,1.85058183971551,11.3448680153795,9.12646227229314e-07,0.000666044139096029,6.31022553909934,"NSCbyNPC",8.43227218582198
"Dusp14",-2.95017783984828,3.36190949304206,-11.2820843362826,9.5805207924756e-07,0.000666044139096029,6.26508022412199,"NSCbyNPC",0.129392164429828
"Kcnk6",3.1168487224355,1.94666362670421,11.1834390057297,1.03449609332659e-06,0.000666044139096029,6.19356138152493,"NSCbyNPC",8.6749095927017
"Frzb",-3.89956555504153,2.69091926679387,-11.0868861585581,1.11586391189816e-06,0.000666044139096029,6.12285709233686,"NSCbyNPC",0.0670060161803569
"Sema3c",-2.39717699168784,1.46774757845157,-10.9899063155984,1.2047345241884e-06,0.000666044139096029,6.05113134159236,"NSCbyNPC",0.189835670513344
"Neurod6",-5.10042439524342,4.17153534589552,-10.9727152505688,1.22128603229501e-06,0.000666044139096029,6.03834210533718,"NSCbyNPC",0.0291487050972478
"Cd53",4.12493151572178,4.97747624825497,10.8811068413343,1.31381127140377e-06,0.000666044139096029,5.96980686297998,"NSCbyNPC",17.4472954853765
"Cd4",3.17131611809744,1.74713778253279,10.8223544887377,1.37719583628736e-06,0.000666044139096029,5.92550986073056,"NSCbyNPC",9.00868242262015
"Ifitm6",3.80501871809406,2.1470562995458,10.7868637295221,1.41710936122503e-06,0.000666044139096029,5.89862045445555,"NSCbyNPC",13.9773476811083
"Tbr1",-3.37404916220301,2.12277135066102,-10.7825419554887,1.42205594870321e-06,0.000666044139096029,5.89533932701794,"NSCbyNPC",0.096451724134269
