"","c1_HuAgeGBsplitRnaseq_77....QSVZbyPSVZ__"
"1","AK7"
"2","ALDH3A2"
"3","ANKDD1B"
"4","ARAP2"
"5","CCDC13"
"6","CCDC17"
"7","CCDC39"
"8","COX4I2"
"9","DNAI1"
"10","FSTL1"
"11","IRS1"
"12","KLHL10"
"13","LRRC6"
"14","LRRC9"
"15","LY96"
"16","NUDT18"
"17","PER2"
"18","PLXND1"
"19","RIIAD1"
"20","ROPN1L"
"21","RSPH9"
"22","SMTNL2"
"23","TSGA10"
"24","WDR63"
