"","c1_HuAgeGBsplitRnaseq_76....QSVZbyPSVZ__"
"1","ACSS2"
"2","ASTN1"
"3","C16orf74"
"4","C2CD4C"
"5","CROCC"
"6","ELMOD3"
"7","EOGT"
"8","EXOC6B"
"9","GGT7"
"10","GLRB"
"11","GRIA2"
"12","GSS"
"13","HID1"
"14","LOXL1"
"15","MSX1"
"16","NSUN7"
"17","NTN3"
"18","PDGFC"
"19","PLAGL2"
"20","PLCB1"
"21","RBMS1"
"22","SCRN3"
"23","SKAP2"
"24","SLC10A7"
"25","TM9SF4"
"26","TMEM53"
"27","ZDHHC1"
