"","c1_HuAgeGBsplitRnaseq_100....TAPbyQNP__"
"1","C6orf118"
"2","CACHD1"
"3","CD300E"
"4","CR1"
"5","DISP1"
"6","FAM135B"
"7","HIF1A"
"8","HIST1H2AB"
"9","HIST1H2BL"
"10","HIST1H4B"
"11","HIST1H4L"
"12","IFNGR1"
"13","KLHL13"
"14","MSH2"
"15","NLRP12"
"16","PGF"
"17","PPIF"
"18","PPP1R14C"
"19","STAR"
"20","SYTL3"
"21","TGIF1"
"22","TMEM176B"
"23","TNFAIP8"
