"","c1_HuAgeGBsplitRnaseq_306....QGBCbyPGBC__"
"1","AC005479.1"
"2","AC074131.1"
"3","AL138831.3"
"4","BMP2K"
"5","ECI2"
"6","EIF2AK3"
"7","FAN1"
"8","HECTD4"
"9","IVNS1ABP"
"10","MARF1"
"11","MED28P3"
"12","PECR"
"13","PIGL"
"14","RAB39A"
"15","RN7SL477P"
"16","SCAMP1-AS1"
"17","SMAD3"
"18","SOX6"
"19","TMEM169"
"20","TOM1L2"
"21","TRIM16"
"22","TTBK2"
"23","TXNRD3"
"24","TXNRD3NB"
"25","VPS13C"
